,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Jun 19, 2011 Colonial City of Santo Domingo Dominican Republic C 526","(0.3013698630136986, 'centre icomos reactive monitoring mission special attention to n')","(0.31506849315068497, 'regulations archaeological investigations n finalize process approving strategic plan integral revitalization colonial city santo domingo steering')","(0.3653846153846154, 'heritage regulations archaeological investigations n')","(0.32773109243697474, 'improving management conservation arrangements property urges state party finalize approval process delimitation buffer')","(0.375, 'management conservation arrangements property urges state party finalize')","(0.30645161290322576, 'adopted session brasilia n recognizes efforts made state party improving management conservation arrangements property urges')","(0.3448275862068966, 'n halting future developments')","(0.3392857142857143, 'adopted session brasilia n recognizes efforts made state')","(0.3191489361702128, 'regulations archaeological investigations n finalize process approving strategic plan integral')","(0.38181818181818183, 'improving management conservation arrangements property')","(0.33333333333333337, 'touristic development may conservation attributes sustain outstanding')","(0.32608695652173914, 'law protection safeguarding development cultural heritage regulations archaeological investigations n finalize process approving strategic')","(0.28888888888888886, 'party finalize approval process delimitation buffer zone regulations previously requested world heritage committee n reiterates request')","(0.3023255813953488, 'recommendations joint world heritage centre icomos reactive monitoring mission special')","(0.4305555555555556, 'management conservation arrangements property urges state party finalize')","(0.33720930232558144, 'safeguarding development cultural heritage regulations archaeological investigations n')","(0.4492753623188406, 'process new law protection safeguarding development cultural heritage')","(0.3188405797101449, 'process new law protection safeguarding development cultural heritage')","(0.3731343283582089, 'report state conservation property implementation above examination')","(0.32098765432098764, 'domingo steering committee secure necessary resources operation management system')","(0.3417721518987342, 'following information n alternative designs sansouci project take account scale')","(0.37681159420289856, 'conservation property implementation above examination world heritage')","(0.30147058823529416, 'improving management conservation arrangements property urges state party finalize approval process delimitation buffer zone regulations')","(0.30434782608695654, 'law protection safeguarding development cultural heritage regulations archaeological investigations n finalize process approving strategic')","(0.3168316831683168, 'law protection safeguarding development cultural heritage regulations archaeological investigations n')","(0.3647058823529412, 'state conservation property implementation above examination world heritage committee')","(0.3465346534653465, 'law protection safeguarding development cultural heritage regulations archaeological investigations n')","(0.3188405797101449, 'east could impact adversely property n finalize approval process new law protection safeguarding development cultural heritage regulations')","(0.30281690140845074, 'property n finalize approval process new law protection safeguarding development cultural heritage regulations archaeological investigations n')","(0.3366336633663366, 'attention to n halting future developments foreseen buffer zone mainly affecting area santo domingo')","(0.49122807017543857, 'management conservation arrangements property urges state')","(0.2680412371134021, 'recalling decision com adopted session brasilia n recognizes efforts made state party')","(0.34375, 'process new law protection safeguarding development cultural heritage regulations archaeological')"
"Jun 19, 2011 Budapest, including the Banks of the Danube, the Buda Castle Quarter and Andrassy Avenue Hungary C 400 bis","(0.3013698630136986, 'committee n requests state party invite joint world heritage')","(0.27419354838709675, 'proposal buffer zone pest adjacent property boundary would result demolition one side b eacute csi urges')","(0.33333333333333337, 'n notes reduction demolition permits')","(0.3207547169811321, 'progress implementation necessary measures compliance world heritage committee s decisions prior session n')","(0.3421052631578947, 'february report state conservation property implementation above examination')","(0.31200000000000006, 'centre promulgation n encourages state party finalise revision property management plan management organisation soon possible')","(0.36363636363636365, 'party enable enact new')","(0.3548387096774194, 'initiative action formal procedures committee n requests state')","(0.33333333333333337, 'assess progress implementation necessary measures compliance world heritage committee s')","(0.34883720930232553, 'february report state conservation property')","(0.32835820895522383, 'report state conservation property implementation above examination')","(0.3125, 'party bring initiative action formal procedures committee n requests state party invite joint world')","(0.2945736434108527, 'measures compliance world heritage committee s decisions prior session n requests moreover state party submit world')","(0.29729729729729726, 'result demolition one side b eacute csi urges state party')","(0.33333333333333337, 'state conservation property implementation above examination world heritage')","(0.32432432432432434, 'heritage centre february report state conservation property implementation')","(0.5074626865671642, 'initiative aims act model sustainable development area n')","(0.3114754098360656, 'major development proposal buffer zone pest adjacent property')","(0.3731343283582089, 'report state conservation property implementation above examination')","(0.3176470588235294, 'state conservation property implementation above examination world heritage committee')","(0.30952380952380953, 'acknowledges information provided state party progress made regarding street culture')","(0.37681159420289856, 'conservation property implementation above examination world heritage')","(0.31896551724137934, 'whc n recalling decision com adopted session seville n notes reduction demolition permits so called')","(0.32173913043478264, 'proposal buffer zone pest adjacent property boundary would result demolition one side b eacute')","(0.2875, 'com adopted session seville n notes reduction demolition permits so')","(0.3647058823529412, 'state conservation property implementation above examination world heritage committee')","(0.3222222222222222, 'finalise revision property management plan management organisation soon possible following')","(0.2962962962962963, 'result demolition one side b eacute csi urges state party use means necessary halt demolition n requests')","(0.3076923076923077, 'recalling decision com adopted session seville n notes reduction demolition permits so called jewish quarter n')","(0.32407407407407407, 'centre informed regarding ongoing developments planned b eacute csi street heroes square procedures heritage')","(0.4181818181818182, 'report state conservation property implementation above')","(0.30927835051546393, 'proposal buffer zone pest adjacent property boundary would result demolition one side')","(0.3294117647058824, 'principle decision reached national level incorporation margit island property buffer')"
"Jun 19, 2011 City of Potosi Bolivia C 420","(0.3287671232876712, 'conditions cerro rico mountain monthly intervals next four six')","(0.28358208955223885, 'icomos technical mission order protect human lives improve working conditions prevent deterioration vulnerable component part property')","(0.3421052631578947, 'conditions cerro rico mountain monthly')","(0.34905660377358494, 'state party implementation conservation measures preservation cerro rico mountain n finally requests state')","(0.3866666666666667, 'party implementation conservation measures preservation cerro rico mountain')","(0.30578512396694213, 'party work co ordination world heritage centre advisory bodies implement additional measures identified technical mission')","(0.35, 'area n also requests')","(0.3529411764705882, 'protect human lives improve working conditions prevent deterioration')","(0.32530120481927716, 'modify article halt exploration extraction interventions ground altitudes n prepare')","(0.375, 'state party implementation conservation measures')","(0.3620689655172413, 'stability conditions cerro rico mountain monthly intervals')","(0.3035714285714286, 'dangerous conditions exist derived unregulated unsafe mining practices cerro rico mine n notes concern')","(0.31333333333333335, 'state conservation property implementation above examination world heritage committee session view considering case confirmation ascertained potential')","(0.3157894736842105, 'case confirmation ascertained potential danger outstanding universal value possible inscription')","(0.3866666666666667, 'party implementation conservation measures preservation cerro rico mountain')","(0.3088235294117647, 'partners co operate state party implementation conservation measures')","(0.36, 'working conditions prevent deterioration vulnerable component part property')","(0.33333333333333337, 'mission order protect human lives improve working conditions')","(0.38095238095238093, 'view considering case confirmation ascertained potential danger')","(0.32558139534883723, 'implement additional measures identified technical mission undertaken property invites')","(0.34065934065934067, 'future interventions including rationalisation planning industrial exploitation area n also')","(0.3913043478260869, 'implementation conservation measures preservation cerro rico mountain')","(0.30000000000000004, 'state conservation property implementation above examination world heritage committee session view considering case confirmation ascertained')","(0.31304347826086953, 'rico mountain n implement supreme decree modify article halt exploration extraction interventions ground altitudes')","(0.3125, 'add n recalling decision com viid adopted session merida n')","(0.3835616438356164, 'conservation measures preservation cerro rico mountain n finally requests')","(0.3655913978494624, 'state conservation property implementation above examination world heritage committee session')","(0.2962962962962963, 'examined document whc com add n recalling decision com viid adopted session merida n regrets collapse portion')","(0.2846153846153846, 'com viid adopted session merida n regrets collapse portion summit cerro rico mountain expresses deep concern')","(0.3515625, 'state conservation property implementation above examination world heritage committee session view considering case confirmation')","(0.4590163934426229, 'state party implementation conservation measures preservation')","(0.27835051546391754, 'party work co ordination world heritage centre advisory bodies implement additional measures')","(0.3258426966292135, 'protect human lives improve working conditions prevent deterioration vulnerable component')"
"Jun 19, 2011 Coiba National Park and its Special Zone of Marine Protection Panama N 1138 rev","(0.3648648648648649, 'state party submitted international assistance request removal wild cattle')","(0.2661290322580645, 'protection zone n reiterates request state party develop implement coastal zone development conservation policy order ensure')","(0.368421052631579, 'coiba national park special protection')","(0.35398230088495575, 'zone development conservation policy order ensure cumulative development impacts property s outstanding universal')","(0.38888888888888884, 'zone development conservation policy order ensure cumulative development')","(0.33576642335766427, 'urgently finalise management plan special zone marine protection undertake independent management effectiveness evaluation line enhancing')","(0.3846153846153846, 'property s lack management')","(0.34328358208955223, 'implement coastal zone development conservation policy order ensure')","(0.3263157894736842, 'zone marine protection undertake independent management effectiveness evaluation line enhancing')","(0.3589743589743589, 'request line recommendations made world')","(0.32258064516129037, 'submitted international assistance request removal wild cattle')","(0.2941176470588235, 'heritage toolkit order inform effective implementation management plans fishing regulations coiba national park special')","(0.29333333333333333, 'zone marine protection undertake independent management effectiveness evaluation line enhancing heritage toolkit order inform effective implementation')","(0.29761904761904767, 'lack management capacity addressed could pose potential threat outstanding universal')","(0.4027777777777778, 'zone development conservation policy order ensure cumulative development')","(0.31343283582089554, 'implement coastal zone development conservation policy order ensure')","(0.3970588235294118, 'plan special zone marine protection undertake independent management')","(0.34426229508196726, 'zone marine protection yet finalised adopted previously urged')","(0.43999999999999995, 'national park special protection zone n reiterates')","(0.33333333333333337, 'conservation property progress made issues above mentioned including increased')","(0.4, 'state party submitted international assistance request removal wild cattle coiba')","(0.4137931034482759, 'conservation property progress made issues above mentioned')","(0.2992700729927007, 'urgently finalise management plan special zone marine protection undertake independent management effectiveness evaluation line enhancing')","(0.31304347826086953, 'park special protection zone n reiterates request state party develop implement coastal zone development')","(0.32499999999999996, 'coiba national park special protection zone n reiterates request state')","(0.34782608695652173, 'protection undertake independent management effectiveness evaluation line enhancing heritage')","(0.3789473684210526, 'zone marine protection undertake independent management effectiveness evaluation line enhancing')","(0.29729729729729726, 'requests state party urgently finalise management plan special zone marine protection undertake independent management effectiveness evaluation line')","(0.32307692307692304, 'coiba national park special protection zone n reiterates request state party develop implement coastal zone development')","(0.35652173913043483, 'addressed encourages state party develop policy basis strategic environmental assessment coastal zone s development')","(0.45833333333333337, 'report state conservation property progress made')","(0.3298969072164949, 'park special protection zone n reiterates request state party develop implement coastal')","(0.33333333333333337, 'park special protection zone n reiterates request state party develop')"
"Jun 19, 2011 Complex of Huxc3xa9 Monuments Viet nam C 678","(0.273972602739726, 'session seville n notes progress made state party dealing')","(0.2661290322580645, 'com adopted session seville n notes progress made state party dealing illegal buildings on going process')","(0.32608695652173914, 'conservation projects might impact outstanding')","(0.3168316831683168, 'bodies new development conservation projects might impact outstanding universal value property n also')","(0.3783783783783784, 'development conservation projects might impact outstanding universal value')","(0.27586206896551724, 'progress made state party dealing illegal buildings on going process development management plan carrying mitigating')","(0.37037037037037035, 'spatially major monuments n')","(0.39655172413793105, 'larger regulatory framework developed city hue master plan')","(0.3589743589743589, 'process integration larger regulatory framework developed city hue master plan')","(0.38636363636363635, 'management plan carrying mitigating measures')","(0.33870967741935487, 'new development conservation projects might impact outstanding')","(0.2767857142857143, 'world heritage committee n examined document whc com add n recalling decision com adopted')","(0.2790697674418605, 'add n recalling decision com adopted session seville n notes progress made state party dealing illegal')","(0.30000000000000004, 'party consider extension property include surrounding cultural landscape related spatially')","(0.3783783783783784, 'development conservation projects might impact outstanding universal value')","(0.27142857142857146, 'encourages state party consider extension property include surrounding')","(0.3731343283582089, 'framework developed city hue master plan n requests')","(0.29824561403508776, 'zone n encourages state party consider extension property')","(0.36764705882352944, 'development conservation projects might impact outstanding universal')","(0.31645569620253167, 'encourages state party consider extension property include surrounding cultural')","(0.28205128205128205, 'process integration larger regulatory framework developed city hue master plan')","(0.3870967741935484, 'conservation projects might impact outstanding universal value')","(0.27586206896551724, 'world heritage committee n examined document whc com add n recalling decision com adopted session')","(0.27826086956521734, 'seville n notes progress made state party dealing illegal buildings on going process development')","(0.30000000000000004, 'com adopted session seville n notes progress made state party')","(0.35, 'party consider extension property include surrounding cultural landscape related')","(0.3614457831325302, 'buildings on going process development management plan carrying mitigating measures')","(0.31851851851851853, 'n notes progress made state party dealing illegal buildings on going process development management plan carrying mitigating')","(0.3538461538461538, 'n notes progress made state party dealing illegal buildings on going process development management plan carrying')","(0.30097087378640774, 'buildings on going process development management plan carrying mitigating measures minh mang khai dinh')","(0.48, 'new development conservation projects might impact')","(0.28865979381443296, 'com adopted session seville n notes progress made state party dealing illegal')","(0.3111111111111111, 'party consider extension property include surrounding cultural landscape related spatially')"
"Jun 19, 2011 City of Quito Ecuador C 2","(0.3287671232876712, 'centre n detailed information major projects potential subway proposal')","(0.25899280575539574, 'inventory built heritage property develop holistic conservation plan it including regulations principles intervention submit world heritage')","(0.3829787234042553, 'new intervention architectural ensemble society')","(0.3207547169811321, 'principles intervention submit world heritage centre advisory bodies consideration review n requests state')","(0.36986301369863017, 'report state conservation property implementation above examination world')","(0.30645161290322576, 'n acknowledges progress made state party improving overall framework conservation management property encourages state party')","(0.34782608695652173, 'studies n also requests')","(0.38961038961038963, 'party improving overall framework conservation management property encourages')","(0.3666666666666667, 'acknowledges progress made state party improving overall framework conservation management')","(0.3571428571428571, 'updated report state conservation property')","(0.3389830508474576, 'develop holistic conservation plan it including regulations')","(0.2845528455284553, 'heritage property develop holistic conservation plan it including regulations principles intervention submit world heritage')","(0.2816901408450704, 'develop holistic conservation plan it including regulations principles intervention submit world heritage centre advisory bodies consideration')","(0.3012048192771084, 'bodies consideration review n requests state party accordance paragraph operational')","(0.37142857142857144, 'develop holistic conservation plan it including regulations principles')","(0.3076923076923077, 'heritage property develop holistic conservation plan it including')","(0.3013698630136986, 'report state conservation property implementation above examination world')","(0.3035714285714286, 'finalize approval law culture n reiterates request state')","(0.3731343283582089, 'report state conservation property implementation above examination')","(0.33333333333333337, 'intervention submit world heritage centre advisory bodies consideration review')","(0.32558139534883723, 'n proposal new intervention architectural ensemble society jesus including alternative')","(0.38095238095238093, 'new intervention architectural ensemble society jesus including')","(0.29600000000000004, 'it including regulations principles intervention submit world heritage centre advisory bodies consideration review n requests')","(0.28695652173913044, 'alternative proposals restore use bell tower tourism studies n also requests state party submit')","(0.3125, 'property encourages state party finalize approval law culture n reiterates')","(0.4024390243902439, 'report state conservation property implementation above examination world heritage')","(0.32499999999999996, 'intervention submit world heritage centre advisory bodies consideration review n')","(0.31543624161073824, 'develop holistic conservation plan it including regulations principles intervention submit world heritage centre advisory bodies consideration review')","(0.29230769230769227, 'proposals restore use bell tower tourism studies n also requests state party submit world heritage centre')","(0.3583333333333333, 'holistic conservation plan it including regulations principles intervention submit world heritage centre advisory bodies')","(0.42105263157894735, 'updated report state conservation property implementation')","(0.29000000000000004, 'principles intervention submit world heritage centre advisory bodies consideration review n requests')","(0.32558139534883723, 'n proposal new intervention architectural ensemble society jesus including alternative')"
"Jun 19, 2011 Cultural and Historic Ensemble of the Solovetsky Islands Russian Federation C 632","(0.3013698630136986, 'party submit state conservation report n expresses concern apparent')","(0.2777777777777778, 'paragraph operational guidelines also requests new project proposals accompanied heritage impact assessments conformity icomos guidance heritage')","(0.4054054054054054, 'conservation property n invites state')","(0.3392857142857143, 'assessments conformity icomos guidance heritage impact assessments world heritage cultural properties n requests')","(0.3866666666666667, 'conservation restoration management use religious world heritage properties')","(0.30827067669172936, 'conservation restoration management use religious world heritage properties well develop joint management system establishing special')","(0.3571428571428571, 'n review existing management')","(0.32352941176470584, 'organise special training workshop close coordination world heritage')","(0.32258064516129037, 'project proposals accompanied heritage impact assessments conformity icomos guidance heritage')","(0.4411764705882353, 'submit state conservation report n')","(0.34375, 'buildings major interventions sensitive landscape property terms')","(0.3035714285714286, 'n examined document whc com add n regrets state party submit state conservation report')","(0.2713178294573644, 'universal value n requests state party submit world heritage centre project proposals including part special state')","(0.31868131868131866, 'close coordination world heritage centre advisory bodies religious representatives involved')","(0.3833333333333333, 'overall state conservation property n invites state party')","(0.32432432432432434, 'heritage centre february report state conservation property implementation')","(0.36, 'state conservation property implementation above examination world heritage')","(0.3090909090909091, 'cultural properties n requests state party invite joint')","(0.43137254901960786, 'overall state conservation property n invites state')","(0.36250000000000004, 'conservation restoration management use religious world heritage properties well')","(0.3555555555555555, 'measures rules conservation restoration management use religious world heritage properties')","(0.42000000000000004, 'conservation property n invites state party moscow')","(0.29007633587786263, 'heritage centre advisory bodies religious representatives involved management use world heritage properties russian federation take')","(0.30400000000000005, 'conservation restoration management use religious world heritage properties well develop joint management system establishing')","(0.3267326732673267, 'expresses concern possible reconstruction monastery buildings major interventions sensitive landscape')","(0.379746835443038, 'measures rules conservation restoration management use religious world heritage')","(0.3522727272727273, 'conservation restoration management use religious world heritage properties well develop')","(0.30201342281879195, 'conservation restoration management use religious world heritage properties well develop joint management system establishing special board including')","(0.2971014492753623, 'state party develop implement appropriate legal measures rules conservation restoration management use religious world heritage properties')","(0.33628318584070793, 'use religious world heritage properties well develop joint management system establishing special board including')","(0.5111111111111111, 'overall state conservation property n invites')","(0.2680412371134021, 'cultural properties n requests state party invite joint world heritage centre icomos')","(0.34693877551020413, 'possible reconstruction monastery buildings major interventions sensitive landscape property terms')"
"Jun 19, 2011 Cultural Properties  Examination of minor boundary modifications  Le Morne Cultural Landscape Mauritius","(0.2465753424657534, 'committee n examined documents whc com add whc com')","(0.2338709677419355, 'examined documents whc com add whc com inf add n approves proposed minor modification boundaries le')","(0.29268292682926833, 'modification boundaries le morne cultural')","(0.24390243902439024, 'n examined documents whc com add whc com inf add n approves proposed')","(0.24615384615384617, 'approves proposed minor modification boundaries le morne cultural')","(0.2314814814814815, 'n examined documents whc com add whc com inf add n approves proposed minor modification')","(0.2857142857142857, 'boundaries le morne cultural')","(0.25, 'add n approves proposed minor modification boundaries le')","(0.24615384615384617, 'add whc com inf add n approves proposed minor modification')","(0.31707317073170727, 'modification boundaries le morne cultural')","(0.26, 'whc com inf add n approves proposed')","(0.2589285714285714, 'whc com inf add n approves proposed minor modification boundaries le morne cultural landscape')","(0.2945736434108527, 'examined documents whc com add whc com inf add n approves proposed minor modification boundaries le')","(0.2702702702702703, 'whc com add whc com inf add n approves proposed')","(0.24615384615384617, 'approves proposed minor modification boundaries le morne cultural')","(0.25, 'add n approves proposed minor modification boundaries le')","(0.25373134328358204, 'examined documents whc com add whc com inf')","(0.2615384615384615, 'approves proposed minor modification boundaries le morne cultural')","(0.3035714285714286, 'approves proposed minor modification boundaries le morne')","(0.21333333333333337, 'approves proposed minor modification boundaries le morne cultural landscape')","(0.25757575757575757, 'committee n examined documents whc com add whc com inf')","(0.2678571428571429, 'approves proposed minor modification boundaries le morne')","(0.2844827586206896, 'world heritage committee n examined documents whc com add whc com inf add n approves')","(0.26086956521739135, 'whc com add whc com inf add n approves proposed minor modification boundaries le')","(0.2875, 'add whc com inf add n approves proposed minor modification')","(0.31999999999999995, 'approves proposed minor modification boundaries le morne cultural landscape')","(0.2533333333333333, 'committee n examined documents whc com add whc com inf')","(0.2666666666666667, 'examined documents whc com add whc com inf add n approves proposed minor modification boundaries le morne')","(0.24615384615384617, 'examined documents whc com add whc com inf add n approves proposed minor modification boundaries le')","(0.24752475247524752, 'whc com inf add n approves proposed minor modification boundaries le morne cultural landscape')","(0.2978723404255319, 'proposed minor modification boundaries le morne')","(0.25773195876288657, 'world heritage committee n examined documents whc com add whc com inf')","(0.24242424242424243, 'committee n examined documents whc com add whc com inf')"
"Jun 19, 2011 Cultural Properties  Examination of minor boundary modifications  Abbey and Altenmxc3xbcnster of Lorsch Germany","(0.273972602739726, 'state party give consideration inclusion piece land extending along')","(0.2661290322580645, 'add whc com inf add n approves proposed buffer zone abbey altenm uuml nster lorsch germany')","(0.38636363636363635, 'consideration inclusion piece land extending')","(0.4128440366972477, 'party give consideration inclusion piece land extending along north east extension nibelungenstrasse northern')","(0.3278688524590164, 'state party give consideration inclusion piece land extending')","(0.28682170542635654, 'extending along north east extension nibelungenstrasse northern boundary original monastic enclosure meet alte bensheimer strasse')","(0.3076923076923077, 'germany n recommends state')","(0.30508474576271183, 'n recommends state party give consideration inclusion piece')","(0.2727272727272727, 'east extension nibelungenstrasse northern boundary original monastic enclosure meet alte')","(0.32499999999999996, 'state party give consideration inclusion')","(0.273972602739726, 'extension nibelungenstrasse northern boundary original monastic enclosure')","(0.2678571428571429, 'abbey altenm uuml nster lorsch germany n recommends state party give consideration inclusion piece')","(0.30714285714285716, 'give consideration inclusion piece land extending along north east extension nibelungenstrasse northern boundary original monastic enclosure')","(0.31818181818181823, 'east extension nibelungenstrasse northern boundary original monastic enclosure meet alte')","(0.29508196721311475, 'state party give consideration inclusion piece land extending')","(0.2833333333333333, 'approves proposed buffer zone abbey altenm uuml nster')","(0.28358208955223885, 'lorsch germany n recommends state party give consideration')","(0.2833333333333333, 'order protect view torhalle approached along alte bensheimer')","(0.3529411764705882, 'state party give consideration inclusion piece land')","(0.28787878787878785, 'monastic enclosure meet alte bensheimer strasse order protect view')","(0.2784810126582279, 'boundary original monastic enclosure meet alte bensheimer strasse order protect')","(0.3392857142857143, 'open air museum project conformity paragraph operational')","(0.2844827586206896, 'world heritage committee n examined documents whc com add whc com inf add n approves')","(0.28695652173913044, 'order protect view torhalle approached along alte bensheimer strasse north east n encourages state')","(0.26249999999999996, 'com inf add n approves proposed buffer zone abbey altenm')","(0.30666666666666664, 'inclusion piece land extending along north east extension nibelungenstrasse')","(0.2894736842105263, 'give consideration inclusion piece land extending along north east extension')","(0.2666666666666667, 'uuml nster lorsch germany n recommends state party give consideration inclusion piece land extending along north east')","(0.27692307692307694, 'order protect view torhalle approached along alte bensheimer strasse north east n encourages state party keep')","(0.3389830508474576, 'party give consideration inclusion piece land extending along north east extension nibelungenstrasse northern boundary')","(0.4222222222222223, 'party give consideration inclusion piece land')","(0.26168224299065423, 'east extension nibelungenstrasse northern boundary original monastic enclosure meet alte bensheimer strasse')","(0.30000000000000004, 'along north east extension nibelungenstrasse northern boundary original monastic enclosure')"
"Jun 19, 2011 Cultural Properties  Examination of minor boundary modifications  Historic Centre of Naples Italy","(0.273972602739726, 'centre naples italy n approves proposed buffer zone historic')","(0.24822695035460995, 'prestigious built structures areas detriment modest fragile urban fabric intangible heritage traditional economic activities recommends state')","(0.29166666666666663, 'traditional economic activities recommends state')","(0.3027522935779816, 'expresses concern recurrent danger despite considerable efforts state party giving priority prestigious built')","(0.2727272727272727, 'considerable efforts state party giving priority prestigious built')","(0.26190476190476186, 'expresses concern recurrent danger despite considerable efforts state party giving priority prestigious built structures areas')","(0.3125, 'built structures areas detriment')","(0.30434782608695654, 'detriment modest fragile urban fabric intangible heritage traditional')","(0.2705882352941177, 'heritage traditional economic activities recommends state party allocate part funding')","(0.3023255813953488, 'minor modification boundary historic centre')","(0.27118644067796616, 'concern recurrent danger despite considerable efforts state')","(0.2678571428571429, 'whc com inf add n approves proposed minor modification boundary historic centre naples italy')","(0.31007751937984496, 'examined documents whc com add whc com inf add n approves proposed minor modification boundary historic')","(0.2894736842105263, 'approves proposed minor modification boundary historic centre naples italy n')","(0.28985507246376807, 'detriment modest fragile urban fabric intangible heritage traditional')","(0.30000000000000004, 'italy n approves proposed buffer zone historic centre')","(0.28358208955223885, 'buffer zone historic centre naples italy n expresses')","(0.3076923076923077, 'n expresses concern recurrent danger despite considerable efforts')","(0.30434782608695654, 'centre naples italy n approves proposed buffer')","(0.3246753246753247, 'considerable efforts state party giving priority prestigious built structures')","(0.33333333333333337, 'naples italy n expresses concern recurrent danger despite considerable efforts')","(0.30612244897959184, 'buffer zone historic centre naples italy n')","(0.2844827586206896, 'world heritage committee n examined documents whc com add whc com inf add n approves')","(0.26086956521739135, 'whc com add whc com inf add n approves proposed minor modification boundary historic')","(0.2875, 'add whc com inf add n approves proposed minor modification')","(0.3055555555555556, 'state party giving priority prestigious built structures areas detriment')","(0.26190476190476186, 'economic activities recommends state party allocate part funding collected restoring')","(0.24444444444444446, 'world heritage committee n examined documents whc com add whc com inf add n approves proposed minor')","(0.2692307692307693, 'add whc com inf add n approves proposed minor modification boundary historic centre naples italy n')","(0.2833333333333333, 'giving priority prestigious built structures areas detriment modest fragile urban fabric intangible heritage traditional')","(0.3829787234042553, 'danger despite considerable efforts state party')","(0.30927835051546393, 'add n approves proposed minor modification boundary historic centre naples italy n')","(0.2894736842105263, 'approves proposed minor modification boundary historic centre naples italy n')"
