,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Dec 11, 2001 State of Conservation of Properties inscribed on the World Heritage List","(0.273972602739726, 'conf working document whc conf relevant section report twenty')","(0.20967741935483875, 'twenty fifth extraordinary session bureau whc conf working document whc conf relevant section report twenty fifth')","(0.2954545454545454, 'decisions twenty fifth extraordinary session')","(0.2717391304347826, 'relevant section report twenty fifth extraordinary session bureau attached annex ix report n')","(0.2727272727272727, 'considered decisions twenty fifth extraordinary session bureau whc')","(0.22807017543859653, 'extraordinary session bureau whc conf working document whc conf relevant section report twenty fifth extraordinary')","(0.25, 'attached annex ix report')","(0.2727272727272727, 'considered decisions twenty fifth extraordinary session bureau whc')","(0.25, 'extraordinary session bureau whc conf working document whc conf relevant')","(0.3142857142857143, 'conf relevant section report twenty')","(0.28, 'whc conf working document whc conf relevant')","(0.2767857142857143, 'extraordinary session bureau whc conf working document whc conf relevant section report twenty fifth')","(0.2790697674418605, 'twenty fifth extraordinary session bureau whc conf working document whc conf relevant section report twenty fifth')","(0.2222222222222222, 'viii committee considered decisions twenty fifth extraordinary session bureau whc')","(0.2833333333333333, 'document whc conf relevant section report twenty fifth')","(0.25, 'document whc conf relevant section report twenty fifth')","(0.25373134328358204, 'bureau whc conf working document whc conf relevant')","(0.2592592592592593, 'document whc conf relevant section report twenty fifth')","(0.3125, 'document whc conf relevant section report twenty')","(0.2676056338028169, 'considered decisions twenty fifth extraordinary session bureau whc conf')","(0.2784810126582279, 'conf relevant section report twenty fifth extraordinary session bureau attached')","(0.3076923076923077, 'committee considered decisions twenty fifth extraordinary session')","(0.25, 'whc conf working document whc conf relevant section report twenty fifth extraordinary session bureau attached')","(0.26956521739130435, 'document whc conf relevant section report twenty fifth extraordinary session bureau attached annex ix')","(0.23750000000000004, 'bureau whc conf working document whc conf relevant section report')","(0.32352941176470584, 'document whc conf relevant section report twenty fifth extraordinary')","(0.2911392405063291, 'conf relevant section report twenty fifth extraordinary session bureau attached')","(0.24444444444444446, 'viii committee considered decisions twenty fifth extraordinary session bureau whc conf working document whc conf relevant section')","(0.2615384615384615, 'bureau whc conf working document whc conf relevant section report twenty fifth extraordinary session bureau attached')","(0.27184466019417475, 'decisions twenty fifth extraordinary session bureau whc conf working document whc conf relevant section')","(0.31707317073170727, 'conf relevant section report twenty fifth')","(0.23711340206185572, 'relevant section report twenty fifth extraordinary session bureau attached annex ix report')","(0.26582278481012656, 'conf relevant section report twenty fifth extraordinary session bureau attached')"
"Dec 11, 2001 State of conservation reports of mixed properties noted by the Committee","(0.2857142857142857, 'recommendation bureau following update information icomos committee noted management')","(0.24264705882352944, 'tasmanian wilderness australia n hierapolis pamukkale turkey n recommendation bureau following update information icomos committee noted')","(0.37209302325581395, 'conservation reports mixed properties noted')","(0.3142857142857143, 'state conservation reports mixed properties noted committee n tasmanian wilderness australia n hierapolis')","(0.34426229508196726, 'state conservation reports mixed properties noted committee n')","(0.28099173553719003, 'n recommendation bureau following update information icomos committee noted management plan property recently completed n')","(0.303030303030303, 'pamukkale turkey n recommendation')","(0.28767123287671237, 'recommendation bureau following update information icomos committee noted')","(0.30000000000000004, 'information icomos committee noted management plan property recently completed n')","(0.32499999999999996, 'pamukkale turkey n recommendation bureau')","(0.288135593220339, 'state conservation reports mixed properties noted committee')","(0.28695652173913044, 'state conservation reports mixed properties noted committee n tasmanian wilderness australia n hierapolis pamukkale')","(0.24615384615384617, 'properties noted committee n tasmanian wilderness australia n hierapolis pamukkale turkey n recommendation bureau following update')","(0.25609756097560976, 'state conservation reports mixed properties noted committee n tasmanian wilderness')","(0.31818181818181823, 'turkey n recommendation bureau following update information icomos')","(0.273972602739726, 'recommendation bureau following update information icomos committee noted')","(0.28358208955223885, 'state conservation reports mixed properties noted committee n')","(0.2622950819672131, 'properties noted committee n tasmanian wilderness australia n')","(0.32727272727272727, 'conservation reports mixed properties noted committee n')","(0.2692307692307693, 'information icomos committee noted management plan property recently completed')","(0.3033707865168539, 'recommendation bureau following update information icomos committee noted management plan')","(0.36363636363636365, 'conservation reports mixed properties noted committee n')","(0.25, 'hierapolis pamukkale turkey n recommendation bureau following update information icomos committee noted management plan property')","(0.25210084033613445, 'hierapolis pamukkale turkey n recommendation bureau following update information icomos committee noted management plan')","(0.25, 'reports mixed properties noted committee n tasmanian wilderness australia n')","(0.3380281690140845, 'state conservation reports mixed properties noted committee n tasmanian')","(0.2808988764044944, 'recommendation bureau following update information icomos committee noted management plan')","(0.23943661971830987, 'properties noted committee n tasmanian wilderness australia n hierapolis pamukkale turkey n recommendation bureau following update information')","(0.23076923076923073, 'state conservation reports mixed properties noted committee n tasmanian wilderness australia n hierapolis pamukkale turkey n')","(0.29565217391304344, 'state conservation reports mixed properties noted committee n tasmanian wilderness australia n hierapolis pamukkale')","(0.4042553191489362, 'turkey n recommendation bureau following update')","(0.23711340206185572, 'state conservation reports mixed properties noted committee n tasmanian wilderness australia n')","(0.30487804878048785, 'state conservation reports mixed properties noted committee n tasmanian wilderness')"
"Dec 11, 2001 Saltaire United Kingdom","(0.3013698630136986, 'mid century philanthropic paternalism well important role played textile')","(0.282258064516129, 'property saltaire n id n deg n state party united kingdom n criteria c ii iv')","(0.32258064516129037, 'criteria ii iv n criterion')","(0.31481481481481477, 'movement n criterion iv layout architecture saltaire admirably reflect mid century philanthropic paternalism')","(0.30434782608695654, 'philanthropic paternalism well important role played textile industry')","(0.26016260162601623, 'movement n criterion iv layout architecture saltaire admirably reflect mid century philanthropic paternalism well important')","(0.36363636363636365, 'garden city movement n')","(0.28, 'kingdom n criteria c ii iv n committee')","(0.32307692307692304, 'n state party united kingdom n criteria c ii iv')","(0.3157894736842105, 'saltaire admirably reflect mid century')","(0.2833333333333333, 'century philanthropic paternalism well important role played')","(0.3392857142857143, 'criteria c ii iv n committee inscribed saltaire world heritage list criteria ii iv')","(0.3023255813953488, 'party united kingdom n criteria c ii iv n committee inscribed saltaire world heritage list criteria')","(0.25, 'architecture saltaire admirably reflect mid century philanthropic paternalism well important')","(0.30000000000000004, 'list criteria ii iv n criterion ii saltaire')","(0.30000000000000004, 'world heritage list criteria ii iv n criterion')","(0.34328358208955223, 'role played textile industry economic social development n')","(0.3125, 'mid century philanthropic paternalism well important role played')","(0.3571428571428571, 'garden city movement n criterion iv layout')","(0.2786885245901639, 'n deg n state party united kingdom n criteria')","(0.2941176470588235, 'philanthropic paternalism well important role played textile industry economic social')","(0.326530612244898, 'criteria ii iv n criterion ii saltaire')","(0.2931034482758621, 'property saltaire n id n deg n state party united kingdom n criteria c ii')","(0.26956521739130435, 'iv n committee inscribed saltaire world heritage list criteria ii iv n criterion ii')","(0.2875, 'list criteria ii iv n criterion ii saltaire outstanding well')","(0.28125, 'ii iv n committee inscribed saltaire world heritage list')","(0.36, 'layout exert major influence development garden city movement n criterion')","(0.28888888888888886, 'criteria c ii iv n committee inscribed saltaire world heritage list criteria ii iv n criterion ii')","(0.3153846153846154, 'preserved example mid century industrial town layout exert major influence development garden city movement n criterion')","(0.306930693069307, 'industrial town layout exert major influence development garden city movement n criterion iv layout')","(0.2909090909090909, 'admirably reflect mid century philanthropic paternalism')","(0.27835051546391754, 'property saltaire n id n deg n state party united kingdom n')","(0.28787878787878785, 'property saltaire n id n deg n state party united')"
"Dec 11, 2001 Royal Hill of Ambohimanga Madagascar","(0.3013698630136986, 'iii iv vi n criterion iii royal hill ambohimanga')","(0.282258064516129, 'inscribed royal hill ambohimanga world heritage list criteria iii iv vi n criterion iii royal hill')","(0.3414634146341463, 'committee inscription first cultural site')","(0.30188679245283023, 'madagascar n criterion iv traditional design materials layout royal hill ambohimanga representative social')","(0.32307692307692304, 'informed committee inscription first cultural site world heritage')","(0.2592592592592593, 'ambohimanga n id n deg n state party madagascar n criteria c iii iv vi')","(0.29729729729729726, 'royal hill ambohimanga representative')","(0.3188405797101449, 'justifies application criterion vi linking tangible intangible values')","(0.3076923076923077, 'list criteria iii iv vi n criterion iii royal hill')","(0.33333333333333337, 'malagassy society least century n')","(0.28, 'ambohimanga n id n deg n state')","(0.2678571428571429, 'ambohimanga n id n deg n state party madagascar n criteria c iii iv')","(0.2945736434108527, 'n criteria c iii iv vi n committee inscribed royal hill ambohimanga world heritage list criteria')","(0.2808988764044944, 'justifies application criterion vi linking tangible intangible values observer madagascar')","(0.3076923076923077, 'informed committee inscription first cultural site world heritage')","(0.30000000000000004, 'world heritage list criteria iii iv vi n')","(0.26865671641791045, 'iii iv vi n criterion iii royal hill')","(0.3098591549295775, 'materials layout royal hill ambohimanga representative social political')","(0.375, 'iii iv vi n criterion iii royal')","(0.33766233766233766, 'ambohimanga exceptional example place where centuries common human experience')","(0.3023255813953488, 'criterion iv traditional design materials layout royal hill ambohimanga representative')","(0.34693877551020413, 'iv vi n criterion iii royal hill')","(0.2844827586206896, 'property royal hill ambohimanga n id n deg n state party madagascar n criteria c')","(0.26956521739130435, 'cultural identity people madagascar n criterion iv traditional design materials layout royal hill ambohimanga')","(0.30000000000000004, 'world heritage list criteria iii iv vi n criterion iii')","(0.4285714285714286, 'informed committee inscription first cultural site world heritage list')","(0.28, 'n criteria c iii iv vi n committee inscribed royal')","(0.2611464968152867, 'associative cultural landscape fully justifies application criterion vi linking tangible intangible values observer madagascar informed committee inscription')","(0.2692307692307693, 'inscribed royal hill ambohimanga world heritage list criteria iii iv vi n criterion iii royal hill')","(0.2936507936507936, 'fully justifies application criterion vi linking tangible intangible values observer madagascar informed committee inscription')","(0.31999999999999995, 'informed committee inscription first cultural site')","(0.27835051546391754, 'cultural identity people madagascar n criterion iv traditional design materials layout royal')","(0.313953488372093, 'criterion iv traditional design materials layout royal hill ambohimanga representative')"
"Dec 11, 2001 Sangay National Park Ecuador","(0.3287671232876712, 'inclusion sangay one latin american pilot sites un foundation')","(0.2713178294573644, 'task force project management co operation iucn gland latin america discussing details organization national workshop development')","(0.3548387096774194, 'one latin american pilot sites')","(0.3545454545454545, 'management co operation iucn gland latin america discussing details organization national workshop development')","(0.3384615384615385, 'monitor changes state conservation site linking monitoring timing')","(0.29007633587786263, 'heritage monitoring managing success world natural heritage sites project test monitoring management effectiveness evaluation tools')","(0.34782608695652173, 'wcpa task force project')","(0.36250000000000004, 'organization national workshop development indicators benchmarks monitor changes')","(0.3132530120481928, 'pilot project entitled enhancing heritage monitoring managing success world natural')","(0.38235294117647056, 'management co operation iucn gland')","(0.2931034482758621, 'state conservation site linking monitoring timing possible')","(0.2857142857142857, 'viii committee noted interest inclusion sangay one latin american pilot sites un foundation financed')","(0.27210884353741494, 'organization national workshop development indicators benchmarks monitor changes state conservation site linking monitoring timing possible removal')","(0.2702702702702703, 'noted interest inclusion sangay one latin american pilot sites un')","(0.31666666666666665, 'project management co operation iucn gland latin america')","(0.2833333333333333, 'noted interest inclusion sangay one latin american pilot')","(0.3373493975903614, 'discussing details organization national workshop development indicators benchmarks')","(0.29230769230769227, 'monitor changes state conservation site linking monitoring timing')","(0.3555555555555555, 'iucn noted may potential removing site danger')","(0.32558139534883723, 'organization national workshop development indicators benchmarks monitor changes state')","(0.3076923076923077, 'co operation iucn gland latin america discussing details organization national')","(0.3770491803278688, 'financed pilot project entitled enhancing heritage monitoring')","(0.31034482758620685, 'monitor changes state conservation site linking monitoring timing possible removal site list world heritage danger')","(0.28695652173913044, 'discussed iucn noted may potential removing site danger list committee invited centre iucn submit')","(0.275, 'project management co operation iucn gland latin america discussing details')","(0.41025641025641024, 'entitled enhancing heritage monitoring managing success world natural heritage')","(0.3737373737373737, 'organization national workshop development indicators benchmarks monitor changes state conservation')","(0.29370629370629375, 'co operation iucn gland latin america discussing details organization national workshop development indicators benchmarks monitor changes state')","(0.2846715328467153, 'co operation iucn gland latin america discussing details organization national workshop development indicators benchmarks monitor changes')","(0.35593220338983056, 'foundation financed pilot project entitled enhancing heritage monitoring managing success world natural heritage sites')","(0.55, 'management co operation iucn gland latin')","(0.26168224299065423, 'progress reports execution project activities subsequent annual sessions committee committee decided retain')","(0.3294117647058824, 'project test monitoring management effectiveness evaluation tools developed iucn wcpa')"
"Dec 11, 2001 Tentative Lists","(0.19736842105263153, 'world heritage centre indicated nominations included tentative lists country')","(0, '')","(0.30434782608695654, 'indicated nominations included tentative lists')","(0.24242424242424243, 'x director world heritage centre indicated nominations included tentative lists country concerned n')","(0.2941176470588235, 'world heritage centre indicated nominations included tentative lists')","(0, '')","(0.2666666666666667, 'director world heritage centre')","(0.323943661971831, 'centre indicated nominations included tentative lists country concerned')","(0.32558139534883723, 'world heritage centre indicated nominations included tentative lists country concerned')","(0.34090909090909094, 'nominations included tentative lists country')","(0.24193548387096775, 'world heritage centre indicated nominations included tentative')","(0, '')","(0, '')","(0.19767441860465118, 'world heritage centre indicated nominations included tentative lists country concerned')","(0.295774647887324, 'centre indicated nominations included tentative lists country concerned')","(0.27941176470588236, 'world heritage centre indicated nominations included tentative lists')","(0.20588235294117652, 'world heritage centre indicated nominations included tentative lists')","(0.2857142857142857, 'x director world heritage centre indicated nominations included')","(0.29508196721311475, 'director world heritage centre indicated nominations included')","(0.23287671232876717, 'x director world heritage centre indicated nominations included tentative')","(0.2674418604651163, 'world heritage centre indicated nominations included tentative lists country concerned')","(0.3114754098360656, 'centre indicated nominations included tentative lists country')","(0, '')","(0, '')","(0.21250000000000002, 'x director world heritage centre indicated nominations included tentative lists')","(0.273972602739726, 'x director world heritage centre indicated nominations included tentative')","(0.2325581395348837, 'world heritage centre indicated nominations included tentative lists country concerned')","(0, '')","(0, '')","(0, '')","(0.3035714285714286, 'heritage centre indicated nominations included tentative')","(0.1649484536082474, 'x director world heritage centre indicated nominations included tentative lists country concerned')","(0.26582278481012656, 'x director world heritage centre indicated nominations included tentative lists')"
"Dec 11, 2001 Samarkand  Crossroads of Cultures Uzbekistan","(0.2948717948717948, 'architecture urban structure important stages central asian cultural political')","(0.26206896551724135, 'architecture townscape samarkand situated crossroads ancient cultures masterpieces islamic cultural creativity n criterion ii ensembles samarkand')","(0.32499999999999996, 'asian cultural political history century')","(0.3113207547169812, 'architecture urban structure important stages central asian cultural political history century present day')","(0.33333333333333337, 'encouraged city continue preparation integrated management plan historic')","(0.2727272727272727, 'iv historic town samarkand illustrates art architecture urban structure important stages central asian cultural political')","(0.3548387096774194, 'played seminal role development')","(0.3205128205128205, 'century development encouraged city continue preparation integrated management')","(0.30434782608695654, 's observatory century development encouraged city continue preparation integrated management')","(0.33333333333333337, 'seminal role development islamic architecture')","(0.30000000000000004, 'history century present day n committee noted')","(0.2857142857142857, 'c ii iv n committee inscribed samarkand crossroads cultures world heritage list criteria ii')","(0.2945736434108527, 'uzbekistan n criteria c ii iv n committee inscribed samarkand crossroads cultures world heritage list criteria')","(0.26262626262626265, 'architecture townscape samarkand situated crossroads ancient cultures masterpieces islamic cultural')","(0.3205128205128205, 'century development encouraged city continue preparation integrated management')","(0.30000000000000004, 'world heritage list criteria ii iv n criterion')","(0.34328358208955223, 'mosque registan square played seminal role development islamic')","(0.2962962962962963, 'asian cultural political history century present day n')","(0.36734693877551017, 'criteria ii iv n criterion architecture townscape')","(0.345679012345679, 'n criterion architecture townscape samarkand situated crossroads ancient cultures')","(0.3373493975903614, 'encouraged city continue preparation integrated management plan historic town whole')","(0.4516129032258065, 'architecture entire region mediterranean indian subcontinent n')","(0.27586206896551724, 'property samarkand crossroads cultures n id n deg rev n state party uzbekistan n criteria')","(0.26956521739130435, 'cultures n id n deg rev n state party uzbekistan n criteria c ii')","(0.32183908045977017, 'square played seminal role development islamic architecture entire region mediterranean')","(0.3380281690140845, 'n committee inscribed samarkand crossroads cultures world heritage list')","(0.33333333333333337, 'seminal role development islamic architecture entire region mediterranean indian subcontinent')","(0.28148148148148144, 'criterion ii ensembles samarkand bibi khanum mosque registan square played seminal role development islamic architecture entire region')","(0.27692307692307694, 'include whole timurid town archaeological area ulugh bek s observatory century development encouraged city continue preparation')","(0.32478632478632474, 'criteria ii iv n criterion architecture townscape samarkand situated crossroads ancient cultures masterpieces islamic')","(0.3448275862068966, 'encouraged city continue preparation integrated management')","(0.27835051546391754, 'cultures n id n deg rev n state party uzbekistan n criteria')","(0.36904761904761907, 'architecture entire region mediterranean indian subcontinent n criterion iv historic')"
"Dec 11, 2001 The Bolgar Historical and Architectural Complex Russian Federation","(0.28767123287671237, 'great minaret n number interventions focused importance site historical')","(0.25874125874125875, 'century would sufficient guarantee authenticity reconstruction great minaret n number interventions focused importance site historical evidence')","(0.34090909090909094, 'reconstruction provide clear guidance matter')","(0.3017241379310345, 'authenticity reconstruction great minaret n number interventions focused importance site historical evidence nomadic')","(0.33333333333333337, 'authenticity reconstruction great minaret n number interventions focused')","(0.2748091603053435, 'interventions focused importance site historical evidence nomadic empire committee encouraged state party submit revised nomination')","(0.32258064516129037, 'party submit revised nomination')","(0.3421052631578947, 'organized question authenticity reconstruction provide clear guidance matter')","(0.3296703296703297, 'workshop could organized question authenticity reconstruction provide clear guidance matter')","(0.42105263157894735, 'minaret n number interventions focused')","(0.30645161290322576, 'submit revised nomination dossier elaborated history movements')","(0.26890756302521013, 'type early documentary evidence supplied century would sufficient guarantee authenticity reconstruction great minaret n')","(0.2535211267605634, 'russian federation n committee discussed extensively authenticity materials used reconstruction site several delegates questioned whether type')","(0.3132530120481928, 'submit revised nomination dossier elaborated history movements people n furthermore')","(0.3194444444444444, 'authenticity reconstruction great minaret n number interventions focused')","(0.2894736842105263, 'organized question authenticity reconstruction provide clear guidance matter')","(0.31999999999999995, 'russian federation n committee discussed extensively authenticity materials')","(0.303030303030303, 'used reconstruction site several delegates questioned whether type')","(0.38983050847457623, 'authenticity reconstruction provide clear guidance matter n')","(0.3414634146341463, 'interventions focused importance site historical evidence nomadic empire committee')","(0.30681818181818177, 'authenticity reconstruction great minaret n number interventions focused importance site')","(0.375, 'authenticity reconstruction great minaret n number interventions')","(0.27586206896551724, 'property bolgar historical architectural complex n id n deg n state party russian federation n')","(0.2790697674418605, 'russian federation n committee discussed extensively authenticity materials used reconstruction site several delegates questioned')","(0.2875, 'property bolgar historical architectural complex n id n deg n')","(0.3205128205128205, 'nomination dossier elaborated history movements people n furthermore committee')","(0.3295454545454546, 'authenticity reconstruction great minaret n number interventions focused importance site')","(0.2727272727272727, 'early documentary evidence supplied century would sufficient guarantee authenticity reconstruction great minaret n number interventions focused importance')","(0.27692307692307694, 'property bolgar historical architectural complex n id n deg n state party russian federation n committee')","(0.319672131147541, 'reconstruction site several delegates questioned whether type early documentary evidence supplied century would sufficient')","(0.3846153846153846, 'materials used reconstruction site several delegates')","(0.2685185185185185, 'russian federation n committee discussed extensively authenticity materials used reconstruction site several')","(0.31818181818181823, 'authenticity reconstruction great minaret n number interventions focused importance site')"
"Dec 11, 2001 The Mining Area of the Great Copper Mountain in Falun Sweden","(0.3013698630136986, 'two centuries n criterion iii entire falun landscape dominated')","(0.32258064516129037, 'area great copper mountain falun world heritage list criteria ii iii n criterion ii copper mining')","(0.32258064516129037, 'criteria ii iii n criterion')","(0.31707317073170727, 'great copper mountain falun n id n deg n state party sweden n')","(0.2962962962962963, 'deg n state party sweden n criteria c')","(0.2777777777777778, 'great copper mountain falun n id n deg n state party sweden n criteria c')","(0.36, 'parts world two centuries')","(0.32727272727272727, 'mining technology parts world two centuries n criterion')","(0.32307692307692304, 'state party sweden n criteria c ii iii n committee')","(0.3513513513513513, 'mining production began early century')","(0.2931034482758621, 'major producer copper century exercised profound influence')","(0.3125, 'property mining area great copper mountain falun n id n deg n state party')","(0.31007751937984496, 'criteria c ii iii n committee inscribed mining area great copper mountain falun world heritage list')","(0.2941176470588235, 'seen abundant industrial urban domestic remains characteristic industry still survive')","(0.31666666666666665, 'area great copper mountain falun world heritage list')","(0.30000000000000004, 'area great copper mountain falun n id n')","(0.3731343283582089, 'copper mining production began early century came end')","(0.30434782608695654, 'industrial production seen abundant industrial urban domestic remains')","(0.42307692307692313, 'remains copper mining production began early century')","(0.3116883116883117, 'seen abundant industrial urban domestic remains characteristic industry still')","(0.28787878787878785, 'copper mountain falun n id n deg n state party')","(0.3508771929824561, 'full industrial production seen abundant industrial urban')","(0.31896551724137934, 'centuries n criterion iii entire falun landscape dominated remains copper mining production began early century')","(0.29565217391304344, 'property mining area great copper mountain falun n id n deg n state party')","(0.3375, 'production began early century came end closing years century n')","(0.35820895522388063, 'dominated remains copper mining production began early century came')","(0.3466666666666667, 'copper mining production began early century came end closing years')","(0.31851851851851853, 'iii entire falun landscape dominated remains copper mining production began early century came end closing years century')","(0.30000000000000004, 'falun world heritage list criteria ii iii n criterion ii copper mining falun influenced german technology')","(0.29702970297029707, 'great copper mountain falun n id n deg n state party sweden n criteria')","(0.34090909090909094, 'remains copper mining production began early')","(0.2989690721649485, 'copper mining production began early century came end closing years century n')","(0.31645569620253167, 'century n criterion successive stages economic social evolution copper industry')"
"Dec 11, 2001 Tugendhat Villa in Brno Czech Republic","(0.273972602739726, 'n id n deg n state party czech republic')","(0.2661290322580645, 'ii iv n committee inscribed tugendhat villa brno world heritage list criteria ii iv n criterion')","(0.32258064516129037, 'criteria ii iv n criterion')","(0.29268292682926833, 'n deg n state party czech republic n criteria c ii iv n')","(0.31481481481481477, 'list criteria ii iv n criterion ii german')","(0.2777777777777778, 'german architect mies van der rohe applied radical new concepts modern movement triumphantly tugendhat villa')","(0.3125, 'depth discussion modern movement')","(0.32258064516129037, 'played major role worldwide diffusion acceptance n chairperson')","(0.28205128205128205, 'tugendhat villa played major role worldwide diffusion acceptance n chairperson')","(0.33333333333333337, 'radical new concepts modern movement')","(0.30000000000000004, 'ii iv n criterion ii german architect')","(0.3035714285714286, 'criteria ii iv n criterion ii german architect mies van der rohe applied radical')","(0.28682170542635654, 'republic n criteria c ii iv n committee inscribed tugendhat villa brno world heritage list criteria')","(0.29761904761904767, 'radical new concepts modern movement triumphantly tugendhat villa design residential')","(0.31666666666666665, 'ii iv n criterion ii german architect mies')","(0.30000000000000004, 'world heritage list criteria ii iv n criterion')","(0.29850746268656714, 'modern movement work mies van der rohe epitomized')","(0.27419354838709675, 'rohe applied radical new concepts modern movement triumphantly')","(0.35593220338983056, 'buildings n criterion iv architecture revolutionized modern')","(0.3114754098360656, 'n deg n state party czech republic n criteria')","(0.33333333333333337, 'ii iv n criterion ii german architect mies van der')","(0.326530612244898, 'ii iv n criterion ii german architect')","(0.31034482758620685, 'criteria ii iv n criterion ii german architect mies van der rohe applied radical new')","(0.27826086956521734, 'n criterion ii german architect mies van der rohe applied radical new concepts modern')","(0.30000000000000004, 'world heritage list criteria ii iv n criterion ii german')","(0.296875, 'n criterion ii german architect mies van der rohe')","(0.33333333333333337, 'ii iv n criterion ii german architect mies van der')","(0.28888888888888886, 'world heritage list criteria ii iv n criterion ii german architect mies van der rohe applied radical')","(0.3153846153846154, 'world heritage list criteria ii iv n criterion ii german architect mies van der rohe applied')","(0.3070175438596491, 'applied radical new concepts modern movement triumphantly tugendhat villa design residential buildings n criterion')","(0.33333333333333337, 'movement work mies van der rohe')","(0.2989690721649485, 'n criterion iv architecture revolutionized modern movement work mies van der rohe')","(0.303030303030303, 'ii iv n criterion ii german architect mies van der')"
"Dec 11, 2001 The Zollverein Coal Mine Industrial Complex in Essen Germany","(0.273972602739726, 'coal mine industrial complex essen n id n deg')","(0.282258064516129, 'id n deg n state party germany n criteria c ii iii n committee inscribed zollverein')","(0.375, 'n criterion iii technological structures')","(0.29268292682926833, 'essen n id n deg n state party germany n criteria c ii')","(0.32432432432432434, 'application design concepts modern movement architecture wholly industrial')","(0.29230769230769227, 'fact buildings outstanding examples application design concepts modern movement architecture wholly industrial context n criterion')","(0.29268292682926833, 'representative crucial period development')","(0.36363636363636365, 'committee people europe worked mine recognition heritage important')","(0.3132530120481928, 'germany informed committee people europe worked mine recognition heritage important')","(0.3529411764705882, 'industrial context n criterion iii')","(0.31666666666666665, 'worked mine recognition heritage important future protection')","(0.31707317073170727, 'context n criterion iii technological structures zollverein xii representative crucial period development traditional heavy')","(0.33333333333333337, 'property zollverein coal mine industrial complex essen n id n deg n state party germany n')","(0.3052631578947368, 'outstanding examples application design concepts modern movement architecture wholly industrial')","(0.30000000000000004, 'iii n criterion ii zollverein xii coal mine')","(0.30000000000000004, 'iii n criterion ii zollverein xii coal mine')","(0.32432432432432434, 'zollverein xii representative crucial period development traditional heavy')","(0.29508196721311475, 'use made architectural designs outstanding quality n observer')","(0.31707317073170727, 'criteria ii iii n criterion ii zollverein')","(0.3417721518987342, 'traditional heavy industries europe sympathetic positive use made architectural')","(0.313953488372093, 'context n criterion iii technological structures zollverein xii representative crucial')","(0.4, 'worked mine recognition heritage important future protection')","(0.3017241379310345, 'property zollverein coal mine industrial complex essen n id n deg n state party germany')","(0.29565217391304344, 'property zollverein coal mine industrial complex essen n id n deg n state party')","(0.3125, 'coal mine industrial complex essen world heritage list criteria ii')","(0.3866666666666667, 'concepts modern movement architecture wholly industrial context n criterion')","(0.3571428571428571, 'representative crucial period development traditional heavy industries europe sympathetic positive')","(0.32592592592592595, 'property zollverein coal mine industrial complex essen n id n deg n state party germany n criteria')","(0.3153846153846154, 'coal mine industrial complex essen world heritage list criteria ii iii n criterion ii zollverein xii')","(0.34426229508196726, 'zollverein xii representative crucial period development traditional heavy industries europe sympathetic positive use made')","(0.35593220338983056, 'development traditional heavy industries europe sympathetic')","(0.27835051546391754, 'property zollverein coal mine industrial complex essen n id n deg n')","(0.303030303030303, 'criteria ii iii n criterion ii zollverein xii coal mine')"
