,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Jun 24, 2012 Draft of the new Partnerships for Conservation PACT Initiative Strategy","(0.34408602150537637, 'convention recommendations external auditor partnership conservation initiative pact endorsed')","(0.2661290322580645, 'com documentwhc com inf document whc com n nbsp recalling decisions com decision com respectively n')","(0.3846153846153846, 'conservation initiative pact endorsed n')","(0.2941176470588235, 'assembly states parties convention recommendations external auditor partnership conservation initiative pact endorsed n')","(0.40476190476190477, 'convention recommendations external auditor partnership conservation initiative pact')","(0.2773722627737226, 'also recalling resolution ga adopted general assembly states parties convention recommendations external auditor partnership conservation')","(0.3448275862068966, 'world heritage centre present')","(0.3623188405797102, 'ga adopted general assembly states parties convention recommendations')","(0.3535353535353535, 'states parties convention recommendations external auditor partnership conservation initiative pact')","(0.36, 'assembly states parties convention recommendations')","(0.34285714285714286, 'states parties convention recommendations external auditor partnership')","(0.3035714285714286, 'initiative pact endorsed n nbsp considering open ended working group charge producing implementation plan')","(0.3188405797101449, 'states parties convention recommendations external auditor partnership conservation initiative pact endorsed n nbsp considering open ended')","(0.31313131313131315, 'states parties convention recommendations external auditor partnership conservation initiative pact')","(0.3382352941176471, 'partnership conservation initiative pact endorsed n nbsp considering')","(0.32499999999999996, 'framework strategic partnerships presented consideration executive board session')","(0.3855421686746988, 'states parties convention recommendations external auditor partnership conservation')","(0.3114754098360656, 'centre present session revised pact initiative strategy takes')","(0.3902439024390244, 'takes account n plan action proposed open')","(0.30952380952380953, 'implementation plan recommendations external auditor meeting prior session committee')","(0.34736842105263155, 'convention recommendations external auditor partnership conservation initiative pact endorsed n')","(0.4177215189873418, 'convention recommendations external auditor partnership conservation initiative')","(0.2983870967741935, 'respectively n nbsp also recalling resolution ga adopted general assembly states parties convention recommendations external')","(0.32173913043478264, 'com decision com respectively n nbsp also recalling resolution ga adopted general assembly states')","(0.28421052631578947, 'proposed strategy improve development partnerships world heritage private sector implementation')","(0.3548387096774194, 'convention recommendations external auditor partnership conservation initiative pact endorsed')","(0.4, 'convention recommendations external auditor partnership conservation initiative pact endorsed n')","(0.33986928104575165, 'nbsp also recalling resolution ga adopted general assembly states parties convention recommendations external auditor partnership conservation initiative')","(0.30281690140845074, 'nbsp also recalling resolution ga adopted general assembly states parties convention recommendations external auditor partnership conservation')","(0.34959349593495936, 'convention recommendations external auditor partnership conservation initiative pact endorsed n nbsp considering open ended')","(0.4285714285714286, 'presented consideration executive board session n')","(0.28865979381443296, 'centre present session revised pact initiative strategy takes account n plan action')","(0.32978723404255317, 'heritage private sector implementation evaluation adequate tools guidelines contained document')"
"Jun 24, 2012 Establishment of the World Heritage List in Danger Inscribed Properties","(0.3417721518987342, 'examination state conservation reports properties inscribed world heritage list')","(0.24193548387096775, 'whc com add n decides inscribe following properties list world heritage danger n n n n')","(0.2978723404255319, 'conservation reports properties inscribed world')","(0.3052631578947368, 'examination state conservation reports properties inscribed world heritage list whc com whc com')","(0.44594594594594594, 'examination state conservation reports properties inscribed world heritage')","(0.2870370370370371, 'danger n n n n mali timbuktu decision com n mali tomb askia decision com')","(0.30000000000000004, 'properties world heritage list')","(0.3125, 'decides inscribe following properties list world heritage danger')","(0.27941176470588236, 'com add proposals inscription properties world heritage list whc com')","(0.3877551020408163, 'examination state conservation reports properties')","(0.30645161290322576, 'state conservation reports properties inscribed world heritage')","(0.2946428571428571, 'add n decides inscribe following properties list world heritage danger n n n n')","(0.3178294573643411, 'n following examination state conservation reports properties inscribed world heritage list whc com whc com add')","(0.2702702702702703, 'n n mali timbuktu decision com n mali tomb askia')","(0.33783783783783783, 'examination state conservation reports properties inscribed world heritage')","(0.31666666666666665, 'panama portobelo san lorenzo decision com n united')","(0.31343283582089554, 'whc com add n decides inscribe following properties')","(0.2833333333333333, 'com add proposals inscription properties world heritage list')","(0.33870967741935487, 'state conservation reports properties inscribed world heritage')","(0.3291139240506329, 'examination state conservation reports properties inscribed world heritage list')","(0.32530120481927716, 'examination state conservation reports properties inscribed world heritage list whc')","(0.34426229508196726, 'conservation reports properties inscribed world heritage list')","(0.31034482758620685, 'com add proposals inscription properties world heritage list whc com whc com add n decides')","(0.28695652173913044, 'com whc com add n decides inscribe following properties list world heritage danger n')","(0.3125, 'decides inscribe following properties list world heritage danger n n')","(0.3417721518987342, 'examination state conservation reports properties inscribed world heritage list')","(0.30666666666666664, 'following properties list world heritage danger n n n n')","(0.2962962962962963, 'com whc com add proposals inscription properties world heritage list whc com whc com add n decides')","(0.30000000000000004, 'whc com add n decides inscribe following properties list world heritage danger n n n n')","(0.29702970297029707, 'com add proposals inscription properties world heritage list whc com whc com add n')","(0.38983050847457623, 'following examination state conservation reports properties')","(0.28865979381443296, 'reports properties inscribed world heritage list whc com whc com add proposals')","(0.3023255813953488, 'n following examination state conservation reports properties inscribed world heritage')"
"Jun 24, 2012 Establishment of the World Heritage List in Danger Removed Properties","(0.36708860759493667, 'examination state conservation reports properties inscribed list world heritage')","(0.25806451612903225, 'heritage danger n n n n pakistan fort shalamar gardens lahore decision com n philippines rice')","(0.32608695652173914, 'conservation reports properties inscribed list')","(0.3163265306122449, 'examination state conservation reports properties inscribed list world heritage danger whc com whc')","(0.4285714285714286, 'examination state conservation reports properties inscribed list world')","(0.25, 'world heritage danger n n n n pakistan fort shalamar gardens lahore decision com n')","(0.33333333333333337, 'gardens lahore decision com')","(0.32352941176470584, 'conservation reports properties inscribed list world heritage danger')","(0.2906976744186046, 'examination state conservation reports properties inscribed list world heritage danger')","(0.3877551020408163, 'examination state conservation reports properties')","(0.31999999999999995, 'whc com add n decides remove following')","(0.2857142857142857, 'reports properties inscribed list world heritage danger whc com whc com add n decides')","(0.32558139534883723, 'n following examination state conservation reports properties inscribed list world heritage danger whc com whc com')","(0.28378378378378377, 'n n n n pakistan fort shalamar gardens lahore decision')","(0.3142857142857143, 'examination state conservation reports properties inscribed list world')","(0.2571428571428571, 'examination state conservation reports properties inscribed list world')","(0.31343283582089554, 'following properties list world heritage danger n n')","(0.3088235294117647, 'conservation reports properties inscribed list world heritage danger')","(0.3448275862068966, 'state conservation reports properties inscribed list world')","(0.3291139240506329, 'examination state conservation reports properties inscribed list world heritage')","(0.33333333333333337, 'list world heritage danger n n n n pakistan fort')","(0.33333333333333337, 'committee n n following examination state conservation')","(0.3017241379310345, 'reports properties inscribed list world heritage danger whc com whc com add n decides remove')","(0.28695652173913044, 'whc com add n decides remove following properties list world heritage danger n n')","(0.30000000000000004, 'following properties list world heritage danger n n n n')","(0.379746835443038, 'examination state conservation reports properties inscribed list world heritage')","(0.30666666666666664, 'following properties list world heritage danger n n n n')","(0.2962962962962963, 'whc com whc com add n decides remove following properties list world heritage danger n n n')","(0.29230769230769227, 'whc com whc com add n decides remove following properties list world heritage danger n n')","(0.27722772277227725, 'reports properties inscribed list world heritage danger whc com whc com add n decides')","(0.38983050847457623, 'following examination state conservation reports properties')","(0.2680412371134021, 'following properties list world heritage danger n n n n pakistan fort')","(0.30487804878048785, 'n following examination state conservation reports properties inscribed list world')"
"Jun 24, 2012 Election of the Bureau of the 37th session of the World Heritage Committee JuneJuly 2013","(0.273972602739726, 'n nbsp ms jasna zrnovic serbia rapporteur world heritage')","(0.27419354838709675, 'whose mandate begin end session committee saint petersburg end session committee june july n nbsp nbsp')","(0.32258064516129037, 'com ext com adopted session')","(0.27184466019417475, 'switzerland vice chairpersons world heritage committee whose mandates begin end session committee saint')","(0.2962962962962963, 'composition n nbsp h e mr sok cambodia')","(0.24137931034482762, 'cambodia chairperson world heritage committee whose mandate begin end session committee saint petersburg end session')","(0.30434782608695654, 'nbsp nbsp decides elect')","(0.3114754098360656, 'session committee saint petersburg end session committee june')","(0.295774647887324, 'begin end session committee saint petersburg end session committee june')","(0.36111111111111116, 'mandate end session saint petersburg')","(0.28, 'end session committee june july n nbsp')","(0.2767857142857143, 'elect accordance rule rules procedure committee bureau following composition n nbsp h e mr')","(0.26356589147286824, 'session unesco extraordinary session unesco respectively elected bureau whose mandate end session saint petersburg n nbsp')","(0.2702702702702703, 'bureau following composition n nbsp h e mr sok cambodia')","(0.2833333333333333, 'composition n nbsp h e mr sok cambodia')","(0.25, 'bureau following composition n nbsp h e mr')","(0.28358208955223885, 'begin end session committee saint petersburg end session')","(0.295774647887324, 'session unesco extraordinary session unesco respectively elected bureau')","(0.3157894736842105, 'vice chairpersons world heritage committee whose mandates')","(0.27692307692307694, 'end session committee saint petersburg end session committee june')","(0.2857142857142857, 'unesco respectively elected bureau whose mandate end session saint petersburg')","(0.30612244897959184, 'n nbsp nbsp also decides bureau session')","(0.27586206896551724, 'e mr sok cambodia chairperson world heritage committee whose mandate begin end session committee saint')","(0.28695652173913044, 'world heritage committee n nbsp nbsp recalling decisions com ext com adopted session unesco')","(0.2875, 'unesco respectively elected bureau whose mandate end session saint petersburg')","(0.31818181818181823, 'committee june july accordance rule rules procedure world heritage')","(0.29333333333333333, 'committee june july n nbsp nbsp also decides bureau session')","(0.2962962962962963, 'bureau following composition n nbsp h e mr sok cambodia chairperson world heritage committee whose mandate begin')","(0.30000000000000004, 'unesco respectively elected bureau whose mandate end session saint petersburg n nbsp nbsp decides elect accordance')","(0.2702702702702703, 'recalling decisions com ext com adopted session unesco extraordinary session unesco respectively elected bureau')","(0.32692307692307687, 'chairpersons world heritage committee whose mandates')","(0.25773195876288657, 'petersburg end session committee june july n nbsp nbsp also decides bureau')","(0.3116883116883117, 'heritage committee whose mandate begin end session committee saint petersburg')"
"Jun 24, 2012 Cultural Properties  Vineyard Landscape of Piedmont LangheRoero and Monferrato Italy","(0.31506849315068497, 'central notion native grape variety associated terroir grand cru')","(0.3306451612903226, 'party advice icomos world heritage centre requested to n nbsp nbsp review application selection criteria sites')","(0.37209302325581395, 'covered national regional historic heritage')","(0.33333333333333337, 'nbsp ensure conservation measures recommended agreement act local town planning rules adopted municipalities')","(0.390625, 'nbsp nbsp ensure conservation measures recommended agreement act')","(0.30578512396694213, 's overarching management association broadly staff employed property rsquo s management stating sectors activity training')","(0.38235294117647056, 'measures recommended agreement act')","(0.3380281690140845, 's conservation provide precise implementation schedules actions finance')","(0.32558139534883723, 'property rsquo s conservation provide precise implementation schedules actions finance')","(0.39473684210526316, 'nbsp nbsp ensure conservation measures')","(0.30645161290322576, 'nbsp confirm monitoring effectively coordinated property rsquo')","(0.29600000000000004, 'priority explicit benefit property rsquo s conservation provide precise implementation schedules actions finance consolidated')","(0.28682170542635654, 'n nbsp nbsp review application selection criteria sites choice series rsquo components taking account central notion')","(0.3125, 'ensure conservation measures recommended agreement act local town planning rules')","(0.3285714285714286, 'property rsquo s conservation provide precise implementation schedules')","(0.2948717948717948, 'demonstrate way site significantly contributes potential outstanding universal')","(0.31343283582089554, 'requirements n nbsp nbsp rank management plan actions')","(0.32307692307692304, 'contributes potential outstanding universal value ensemble n nbsp')","(0.38596491228070173, 'review application selection criteria sites choice series')","(0.3116883116883117, 'covered national regional historic heritage listing within property inventory')","(0.3292682926829268, 'inventory vernacular heritage maps need completed way elements easily identifiable')","(0.4126984126984127, 's conservation provide precise implementation schedules actions')","(0.29059829059829057, 'group covering tourism permanent cultural activities n nbsp considers revised nomination would need considered expert')","(0.32173913043478264, 'heritage centre requested to n nbsp nbsp review application selection criteria sites choice series')","(0.3085106382978723, 'confirm monitoring effectively coordinated property rsquo s overarching management association')","(0.38961038961038963, 'precise inventory monuments sites covered national regional historic heritage')","(0.30666666666666664, 'need completed way elements easily identifiable name n nbsp nbsp')","(0.3037037037037037, 'wine cellaring values n nbsp nbsp review buffer zones function property rsquo s redefinition n nbsp nbsp')","(0.29230769230769227, 'zones function property rsquo s redefinition n nbsp nbsp draw precise inventory monuments sites covered national')","(0.344, 'conservation provide precise implementation schedules actions finance consolidated n nbsp nbsp confirm monitoring effectively')","(0.41025641025641024, 'agreement act local town planning rules')","(0.2680412371134021, 'world heritage committee n nbsp nbsp examined documents whc com whc com')","(0.3246753246753247, 'cultural activities n nbsp considers revised nomination would need considered')"
"Jun 24, 2012 Cultural Properties  Gonbade Qxc4x81bus Islamic Republic of Iran","(0.31506849315068497, 'law protection national heritage inscribed iran rsquo s list')","(0.3090909090909091, 'list national monuments number regulations pertaining property provide damaging activities prohibited intervention including archaeological investigation restoration')","(0.4130434782608695, 'conjunction developing strategy dealing rising')","(0.3295454545454546, 'geometric structure icon small town gonbad e q clearly visible many directions continues')","(0.39344262295081966, 'structure basis conservation programme n nbsp nbsp guidelines')","(0.31007751937984496, 'visible many directions continues express features islamic commemorative monument combining traditions central asia iran exterior')","(0.3928571428571429, 'nbsp nbsp tourism management')","(0.359375, 'existing condition structure basis conservation programme n nbsp')","(0.35106382978723405, 'prototype tomb towers commemorative towers region representing architectural cultural exchange')","(0.4130434782608695, 'plan integrate conservation programme property')","(0.32258064516129037, 'list national monuments number regulations pertaining property')","(0.3303571428571429, 'events n protection management requirements n gonbad e q protected law protection national heritage')","(0.296969696969697, 'list national monuments number regulations pertaining property provide damaging activities prohibited intervention including archaeological investigation restoration')","(0.303030303030303, 'prohibited intervention including archaeological investigation restoration works site must approved')","(0.35, 'iranian civilisation n criterion gonbad e q masterpiece')","(0.35, 'gonbad e q protected law protection national heritage')","(0.3731343283582089, 'events n protection management requirements n gonbad e')","(0.3653846153846154, 'founder ad n tower outstanding example early islamic')","(0.38983050847457623, 'foreigners focus traditional events n protection management')","(0.3278688524590164, 'inscribes gonbad e q iran islamic republic of world')","(0.37662337662337664, 'condition insertion ramp design retaining wall hillside slightly damaged form')","(0.40384615384615385, 'events n protection management requirements n gonbad')","(0.319672131147541, 'research programme concerning consolidation mound building itself n nbsp nbsp detailed record existing condition structure')","(0.33043478260869563, 'events n protection management requirements n gonbad e q protected law protection national heritage')","(0.36036036036036034, 'property provide damaging activities prohibited intervention including archaeological investigation restoration')","(0.42105263157894735, 'investigation restoration works site must approved iranian cultural heritage')","(0.42666666666666664, 'events n protection management requirements n gonbad e q protected')","(0.3407407407407408, 'visited local people foreigners focus traditional events n protection management requirements n gonbad e q protected law')","(0.3615384615384616, 'n criterion ii conically roofed form gonbad e q significant prototype development tomb towers iran anatolia')","(0.33913043478260874, 'plan integrate conservation programme property implemented guidance steering committee cover n nbsp nbsp completion')","(0.4565217391304348, 'extended include conservation programme n nbsp')","(0.28865979381443296, 'protected law protection national heritage inscribed iran rsquo s list national monuments')","(0.3563218390804598, 'characteristics city protection measures controlling heights buffer zone landscape zone')"
"Jun 24, 2012 Cultural Properties  Sacral Complex on the remains of the Roman Forum in Zadar Croatia","(0.3013698630136986, 'croatia back state party order allow to n consider')","(0.2661290322580645, 'croatia back state party order allow to n consider whether possible review justification nomination basis substantial')","(0.41666666666666663, 'attention following n review visitor')","(0.35238095238095235, 'n develop conservation plan based approach minimalistic intervention n develop risk preparedness strategy')","(0.3382352941176471, 'conservation plan based approach minimalistic intervention n develop')","(0.2833333333333333, 'authorities responsible tourism spatial planning historic city n implement traffic exclusion plans western part historic')","(0.37037037037037035, 'n review visitor management')","(0.36, 'monitoring system indicators proposed allow anticipation threats challenges')","(0.34523809523809523, 'n review monitoring system indicators proposed allow anticipation threats challenges')","(0.42500000000000004, 'minimalistic intervention n develop risk')","(0.29850746268656714, 'forum way contribute preservation enhancement historic surroundings')","(0.2857142857142857, 'refers nomination sacral complex remains roman forum zadar croatia back state party order allow')","(0.2790697674418605, 'whc com inf n refers nomination sacral complex remains roman forum zadar croatia back state party')","(0.2823529411764706, 'preservation enhancement historic surroundings n expand buffer zone protect immediate')","(0.38235294117647056, 'n develop conservation plan based approach minimalistic intervention')","(0.30000000000000004, 'recommends state party give attention following n review')","(0.32835820895522383, 'along shores peninsula bay n develop conservation plan')","(0.3088235294117647, 'allow anticipation threats challenges adequate monitoring property n')","(0.3695652173913043, 'n expand buffer zone protect immediate setting')","(0.33333333333333337, 'risk preparedness strategy gives adequate attention earthquakes fires cultural')","(0.29885057471264365, 'minimalistic intervention n develop risk preparedness strategy gives adequate attention')","(0.3846153846153846, 'buffer zone protect immediate setting sacral complex')","(0.31896551724137934, 'whc com whc com inf n refers nomination sacral complex remains roman forum zadar croatia')","(0.30434782608695654, 'order allow to n consider whether possible review justification nomination basis substantial evidence support')","(0.28421052631578947, 'monitoring system indicators proposed allow anticipation threats challenges adequate monitoring')","(0.328125, 'n expand buffer zone protect immediate setting sacral complex')","(0.367816091954023, 'minimalistic intervention n develop risk preparedness strategy gives adequate attention')","(0.3111111111111111, 'peninsula bay n develop conservation plan based approach minimalistic intervention n develop risk preparedness strategy gives adequate')","(0.29230769230769227, 'comparators n recommends state party give attention following n review visitor management concept incorporate larger visitor')","(0.3027522935779816, 'challenges adequate monitoring property n also recommends state party invite consultative mission icomos soon')","(0.5135135135135135, 'bay n develop conservation plan based')","(0.2989690721649485, 'party give attention following n review visitor management concept incorporate larger visitor')","(0.323943661971831, 'buffer zone protect immediate setting sacral complex also wider setting')"
"Jun 24, 2012 Cultural Properties  Landscape of Grand Prxc3xa9 Canada","(0.3287671232876712, 'centuries deportation n grand pr eacute forms vast area')","(0.30400000000000005, 'origins acadians century spirit peace cultural sharing english speaking community n integrity n conditions integrity material')","(0.37142857142857144, 'consideration following n nbsp nbsp')","(0.32999999999999996, 'party give consideration following n nbsp nbsp applying without delay archaeological management plan')","(0.34782608695652173, 'century french colonization hydraulic system based exemplary ensemble')","(0.2962962962962963, 'area old village grand pr eacute horton landing n property rsquo s management system place')","(0.38095238095238093, 's parks canada agency')","(0.3278688524590164, 'zone tides among highest world polderisation used traditional')","(0.33720930232558144, 'among highest world polderisation used traditional techniques dykes aboiteaux drainage')","(0.4285714285714286, 'main site commemoration n criterion')","(0.32432432432432434, 'stakeholders confirmed implementation stewardship board personnel together')","(0.32638888888888884, 'body overarching coordination various stakeholders confirmed implementation stewardship board personnel together schedule implementation actions')","(0.2831325301204819, 'overarching coordination various stakeholders confirmed implementation stewardship board personnel together schedule implementation actions programmed management plan')","(0.34065934065934067, 'bears exceptional testimony traditional farming settlement created century acadians coastal')","(0.33333333333333337, 'adjacent coastal area locations grand pr eacute village')","(0.3287671232876712, 'based management continued today property includes archaeological remains')","(0.3472222222222222, 'soil enabled continuous sustainable agricultural development n criterion')","(0.31818181818181823, 'rsquo s protection measures appropriate effective correspond clear')","(0.360655737704918, 'authenticity n conditions authenticity met component material')","(0.3380281690140845, 'agrarian management marshland also met memorial aspects acadian culture')","(0.3375, 'integrity material landscape ensemble formed property met well memorial symbolic')","(0.39655172413793105, 'landscapes n protection management requirements n property')","(0.3032258064516129, 'body overarching coordination various stakeholders confirmed implementation stewardship board personnel together schedule implementation actions programmed')","(0.31304347826086953, 'property consider extending property rsquo s buffer zone surrounding coastal areas n nbsp nbsp')","(0.31034482758620685, 'deportation starting overall property forms symbolic reference landscape acadian memory')","(0.39473684210526316, 'many centuries using polder technique develop agricultural farmland maritime')","(0.4, 'wind farm projects developed maritime coastal environment could also affect')","(0.32592592592592595, 'integrity fragile long term also possibility wind farm projects developed maritime coastal environment could also affect it')","(0.3307692307692308, 'integrity fragile long term also possibility wind farm projects developed maritime coastal environment could also affect')","(0.4257425742574258, 'term also possibility wind farm projects developed maritime coastal environment could also affect it')","(0.3902439024390244, 'party give consideration following n nbsp')","(0.2989690721649485, 'grand pr eacute horton landing n property rsquo s management system place')","(0.3764705882352941, 'rsquo s protection measures appropriate effective correspond clear directions choices')"
"Jun 24, 2012 Cultural Properties  Margravial Opera House Bayreuth Germany","(0.31506849315068497, 'spanning metres internal layout design ceremonial foyer tiered loge')","(0.29333333333333333, 'architecture baroque court opera culture acoustics authentically experienced attributes carrying outstanding universal value location original century')","(0.4, 'acoustic decorative iconological properties n')","(0.35238095238095235, 'overall conservation restoration plan approved state party n authenticity n building decorative programme')","(0.410958904109589, 'protection preservation monuments also protected inclusion list monuments')","(0.38167938931297707, 'bayreuth monuments list n management authority bavarian palaces department implementation management plan guaranteed steering group')","(0.3928571428571429, 'plan visitor management plan')","(0.3278688524590164, 'n building decorative programme loge theatre remain unchanged')","(0.3292682926829268, 'property protected state level bavarian law protection preservation monuments also')","(0.36585365853658536, 'original materials decoration n criterion')","(0.3448275862068966, 'occur overall conservation restoration plan approved state')","(0.30434782608695654, 'abundant documentation research hands bavarian authorities valid conservation principles strict supervision correspondent technical bodies')","(0.30000000000000004, 'architecture baroque court opera culture acoustics authentically experienced attributes carrying outstanding universal value location original century')","(0.32608695652173914, 'ensuring interventions planned done according abundant documentation research hands bavarian')","(0.375, 'occur overall conservation restoration plan approved state party')","(0.352112676056338, 'bavarian law protection preservation monuments also protected inclusion')","(0.34328358208955223, 'requirements n property protected state level bavarian law')","(0.3731343283582089, 'monuments also protected inclusion list monuments bayreuth bayreuth')","(0.39655172413793105, 'overall conservation restoration plan approved state party')","(0.33333333333333337, 'planned done according abundant documentation research hands bavarian authorities')","(0.35106382978723405, 'palaces department implementation management plan guaranteed steering group including bavarian')","(0.40740740740740744, 'authenticity property century opera house n protection')","(0.2945736434108527, 'protection management requirements n property protected state level bavarian law protection preservation monuments also protected')","(0.33043478260869563, 'n property protected state level bavarian law protection preservation monuments also protected inclusion list')","(0.3516483516483516, 'protection preservation monuments also protected inclusion list monuments bayreuth bayreuth')","(0.33333333333333337, 'planned done according abundant documentation research hands bavarian authorities')","(0.3466666666666667, 'house n protection management requirements n property protected state level')","(0.31055900621118016, 'planned done according abundant documentation research hands bavarian authorities valid conservation principles strict supervision correspondent technical bodies')","(0.29850746268656714, 'protection preservation monuments also protected inclusion list monuments bayreuth bayreuth city civic statutes ordinances buffer zone')","(0.32432432432432434, 'authenticity property century opera house n protection management requirements n property protected state level')","(0.4423076923076923, 'occur overall conservation restoration plan approved')","(0.31999999999999995, 'law protection preservation monuments also protected inclusion list monuments bayreuth bayreuth city')","(0.37362637362637363, 'protection preservation monuments also protected inclusion list monuments bayreuth bayreuth')"
"Jun 24, 2012 Followup to the capacitybuilding strategy","(0.3626373626373627, 'international community support international capacity building programme regional capacity')","(0.25899280575539574, 'providing inventory heritage training centres regions view sharing experience expertise n encourages states parties international community')","(0.3846153846153846, 'consultation iucn icomos world heritage')","(0.33913043478260874, 'progress made implementation world heritage capacity building strategy whcbs variety capacity building stakeholders')","(0.3414634146341463, 'international community support international capacity building programme regional')","(0.2945736434108527, 'providing inventory heritage training centres regions view sharing experience expertise n encourages states parties international')","(0.33333333333333337, 'assist states parties development')","(0.3205128205128205, 'states parties international community support international capacity building')","(0.30927835051546393, 'states parties international community support international capacity building programme regional')","(0.32558139534883723, 'world heritage centre coordination advisory')","(0.29850746268656714, 'support international capacity building programme regional capacity')","(0.2966101694915254, 'training centres regions view sharing experience expertise n encourages states parties international community support')","(0.3096774193548387, 'states parties international community support international capacity building programme regional capacity building programmes developed put implementation')","(0.2906976744186046, 'bodies category centres continue providing inventory heritage training centres regions')","(0.3285714285714286, 'heritage centre coordination advisory bodies category centres continue')","(0.32432432432432434, 'coordination advisory bodies category centres continue providing inventory')","(0.34328358208955223, 'relevant unesco chairs assist states parties development regional')","(0.2807017543859649, 'com adopted brasilia unesco sessions respectively n takes')","(0.3275862068965517, 'providing inventory heritage training centres regions view')","(0.41891891891891897, 'international capacity building programme n requests advisory bodies world')","(0.3608247422680413, 'states parties international community support international capacity building programme regional')","(0.33870967741935487, 'continue providing inventory heritage training centres regions')","(0.28787878787878785, 'training centres regions view sharing experience expertise n encourages states parties international community support international')","(0.31304347826086953, 'providing inventory heritage training centres regions view sharing experience expertise n encourages states parties')","(0.3085106382978723, 'experience expertise n encourages states parties international community support international')","(0.3614457831325302, 'coordination advisory bodies category centres continue providing inventory heritage')","(0.32608695652173914, 'coordination advisory bodies category centres continue providing inventory heritage training')","(0.31756756756756754, 'heritage centre coordination advisory bodies category centres continue providing inventory heritage training centres regions view sharing experience')","(0.32307692307692304, 'n recalling decisions com com adopted brasilia unesco sessions respectively n takes note progress made implementation')","(0.3529411764705882, 'unesco chairs assist states parties development regional capacity building programmes based outcomes periodic reporting')","(0.36, 'world heritage centre coordination advisory bodies')","(0.25773195876288657, 'whc com n recalling decisions com com adopted brasilia unesco sessions respectively')","(0.29885057471264365, 'providing inventory heritage training centres regions view sharing experience expertise')"
