,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Jul 3, 1995 Redwood National Park United States of America","(0.2784810126582279, 'recreation comments received mostly opposing alternative would required removal')","(0.24285714285714288, 'may preliminary monitoring report national park service received gt indicating california department transportation cdt proposed realignment')","(0.3191489361702128, 'solutions developed strategies alleviate safety')","(0.32173913043478264, 'value engineering team considered solutions developed strategies alleviate safety traffic problems presented public')","(0.3285714285714286, 'california department transportation cdt proposed realignment km miles')","(0.28148148148148144, 'county correct safety andoperational problems draft environmental impact statement prepared national park service california department')","(0.375, 'park service received gt')","(0.3380281690140845, 'service california department parks recreation comments received mostly')","(0.3116883116883117, 'march n observer united states indicated proposed plans realignment abandoned')","(0.33333333333333337, 'department parks recreation comments received')","(0.30645161290322576, 'statement prepared national park service california department')","(0.2857142857142857, 'realignment km miles highway near cushing creek del norte county correct safety andoperational problems')","(0.26428571428571423, 'problems draft environmental impact statement prepared national park service california department parks recreation comments received mostly')","(0.2777777777777778, 'safety andoperational problems draft environmental impact statement prepared national park')","(0.32352941176470584, 'statement prepared national park service california department parks')","(0.31506849315068497, 'department parks recreation comments received mostly opposing alternative')","(0.29850746268656714, 'proposed road project within site involves miles highway')","(0.32258064516129037, 'monitoring report national park service received gt indicating')","(0.359375, 'service california department parks recreation comments received')","(0.30666666666666664, 'strategies alleviate safety traffic problems presented public meeting march')","(0.33333333333333337, 'monitoring report national park service received gt indicating california department')","(0.360655737704918, 'agency opposition value engineering team considered solutions')","(0.2962962962962963, 'county correct safety andoperational problems draft environmental impact statement prepared national park service california department')","(0.30434782608695654, 'proposed road project within site involves miles highway relocation subject environmental impact study united')","(0.27586206896551724, 'problems draft environmental impact statement prepared national park service california')","(0.34782608695652173, 'received mostly opposing alternative would required removal least old')","(0.3516483516483516, 'county correct safety andoperational problems draft environmental impact statement prepared')","(0.2763157894736842, 'county correct safety andoperational problems draft environmental impact statement prepared national park service california department parks recreation')","(0.27464788732394363, 'response public agency opposition value engineering team considered solutions developed strategies alleviate safety traffic problems presented')","(0.3467741935483871, 'county correct safety andoperational problems draft environmental impact statement prepared national park service california')","(0.4137931034482759, 'engineering team considered solutions developed strategies')","(0.2815533980582524, 'prepared national park service california department parks recreation comments received mostly opposing')","(0.3369565217391305, 'agency opposition value engineering team considered solutions developed strategies alleviate')"
"Jul 3, 1995 Pueblo de Taos United States of America","(0.3287671232876712, 'potential impact extension taos airport world heritage site taos')","(0.2556390977443609, 'impartial professional review area defined federal aviation administration impact study carried cooperation icomos taos pueblo united')","(0.3846153846153846, 'consultations taos pueblo united states')","(0.3153153153153153, 'committee meetings committee rsquo s concerns transmitted united states authorities secretariat informed bureau')","(0.36764705882352944, 'aviation administration impact study carried cooperation icomos taos')","(0.26086956521739135, 'impact extension taos airport world heritage site taos pueblo discussed various bureau committee meetings committee')","(0.33333333333333337, 'various bureau committee meetings')","(0.360655737704918, 'administration n faa without consultations taos pueblo united')","(0.3205128205128205, 'federal aviation administration n faa without consultations taos pueblo united')","(0.34090909090909094, 'federal aviation administration impact study')","(0.29824561403508776, 'possible extension world heritage site include culturally')","(0.31707317073170727, 'administration report submitted nineteenth session world heritage committee bureau also requested secretariat consult state')","(0.2945736434108527, 'defined federal aviation administration impact study carried cooperation icomos taos pueblo united states national park service')","(0.2702702702702703, 'carried cooperation icomos taos pueblo united states national park service')","(0.3055555555555556, 'park service federal aviation administration report submitted nineteenth')","(0.2833333333333333, 'park service usnps include taos pueblo land tracts')","(0.29850746268656714, 'airport world heritage site taos pueblo discussed various')","(0.3114754098360656, 'meetings committee rsquo s concerns transmitted united states')","(0.3653846153846154, 'carried cooperation icomos taos pueblo united states')","(0.30487804878048785, 'administration report submitted nineteenth session world heritage committee bureau')","(0.3157894736842105, 'concerns transmitted united states authorities secretariat informed bureau received preliminary')","(0.38983050847457623, 'impartial professional review area defined federal aviation')","(0.26724137931034486, 'protected area tribal religious activity excluded tribe s complaints expected impacts related sensitive area n')","(0.29565217391304344, 'reported area defined federal aviation administration n faa without consultations taos pueblo united states')","(0.36250000000000004, 'blue lake wilderness federally protected area tribal religious activity excluded')","(0.3472222222222222, 'possible extension world heritage site include culturally valuable areas')","(0.29885057471264365, 'impartial professional review area defined federal aviation administration impact study')","(0.26428571428571423, 'reports indicated major issue size area determined affected proposed airport extension reported area defined federal aviation administration')","(0.3384615384615385, 'blue lake wilderness federally protected area tribal religious activity excluded tribe s complaints expected impacts related')","(0.3553719008264463, 'united states impartial professional review area defined federal aviation administration impact study carried cooperation')","(0.38636363636363635, 'faa without consultations taos pueblo united')","(0.2680412371134021, 'impact extension taos airport world heritage site taos pueblo discussed various bureau')","(0.35365853658536583, 'proposed airport extension reported area defined federal aviation administration n')"
"Jul 3, 1995 Victoria Falls ZambiaZimbabwe","(0.2597402597402597, 'carry management planning environmental impact studies proper protection site')","(0.23703703703703705, 'canadian development agency cida received iucn office zimbabwe carry management planning environmental impact studies proper protection')","(0.31707317073170727, 'commending efforts protect world heritage')","(0.27184466019417475, 'carry management planning environmental impact studies proper protection site bureau asked centre write')","(0.27118644067796616, 'write letter cida commending efforts protect world heritage')","(0.2479338842975206, 'cnd canadian development agency cida received iucn office zimbabwe carry management planning environmental impact studies')","(0.29166666666666663, 'site bureau asked centre')","(0.27142857142857146, 'office zimbabwe carry management planning environmental impact studies')","(0.295774647887324, 'proper protection site bureau asked centre write letter cida commending')","(0.33333333333333337, 'management planning environmental impact studies')","(0.26415094339622647, 'letter cida commending efforts protect world heritage')","(0.2857142857142857, 'proper protection site bureau asked centre write letter cida commending efforts protect world heritage')","(0.2558139534883721, 'proposed dam site discussed several meetings committee bureau iucn informed bureau cnd canadian development agency cida')","(0.2592592592592593, 'agency cida received iucn office zimbabwe carry management planning environmental')","(0.2833333333333333, 'proper protection site bureau asked centre write letter')","(0.25, 'carry management planning environmental impact studies proper protection')","(0.29850746268656714, 'iucn informed bureau cnd canadian development agency cida')","(0.36363636363636365, 'proper protection site bureau asked centre write letter')","(0.39655172413793105, 'environmental impact studies proper protection site bureau')","(0.2727272727272727, 'carry management planning environmental impact studies proper protection site')","(0.30000000000000004, 'planning environmental impact studies proper protection site bureau asked centre')","(0.38, 'studies proper protection site bureau asked centre')","(0.23275862068965514, 'bureau recalled impact tourism proposed dam site discussed several meetings committee bureau iucn informed bureau')","(0.30434782608695654, 'proper protection site bureau asked centre write letter cida commending efforts protect world heritage')","(0.26249999999999996, 'impact studies proper protection site bureau asked centre write letter')","(0.3125, 'impact studies proper protection site bureau asked centre write')","(0.3522727272727273, 'office zimbabwe carry management planning environmental impact studies proper protection')","(0.274074074074074, 'carry management planning environmental impact studies proper protection site bureau asked centre write letter cida commending efforts')","(0.2846153846153846, 'several meetings committee bureau iucn informed bureau cnd canadian development agency cida received iucn office zimbabwe')","(0.3173076923076923, 'iucn informed bureau cnd canadian development agency cida received iucn office zimbabwe carry management')","(0.31481481481481477, 'carry management planning environmental impact studies')","(0.2680412371134021, 'proper protection site bureau asked centre write letter cida commending efforts protect')","(0.3661971830985915, 'proper protection site bureau asked centre write letter cida commending')"
"Jul 3, 1995 Whale Sanctuary of El Viscaino Mexico","(0.3013698630136986, 'bureau took note oral report presented iucn site indicating')","(0.2536231884057971, 'within lagoon bureau recommended letter written authorities indicating concerns raised nineteenth session bureau request official response')","(0.31999999999999995, 'corporation partnership mexican government project')","(0.2920353982300885, 'lagoon bureau recommended letter written authorities indicating concerns raised nineteenth session bureau request')","(0.31481481481481477, 'production one mile long pier proposed would disturb')","(0.25806451612903225, 'iucn site indicating mitsubishi corporation partnership mexican government project convert part lagoon salt ponds industrial')","(0.3157894736842105, 'partnership mexican government project')","(0.32432432432432434, 'iucn site indicating mitsubishi corporation partnership mexican government')","(0.31868131868131866, 'report presented iucn site indicating mitsubishi corporation partnership mexican government')","(0.3076923076923077, 'mexican government project convert part')","(0.33333333333333337, 'mitsubishi corporation partnership mexican government project convert')","(0.2857142857142857, 'mitsubishi corporation partnership mexican government project convert part lagoon salt ponds industrial salt production')","(0.26356589147286824, 'part lagoon salt ponds industrial salt production one mile long pier proposed would disturb grey whales')","(0.28378378378378377, 'salt ponds industrial salt production one mile long pier proposed')","(0.29166666666666663, 'report presented iucn site indicating mitsubishi corporation partnership')","(0.28378378378378377, 'iucn site indicating mitsubishi corporation partnership mexican government')","(0.32835820895522383, 'mexican government project convert part lagoon salt ponds')","(0.26865671641791045, 'concerns raised nineteenth session bureau request official response')","(0.3555555555555555, 'industrial salt production one mile long pier')","(0.2857142857142857, 'concerns raised nineteenth session bureau request official response situation')","(0.28395061728395066, 'corporation partnership mexican government project convert part lagoon salt ponds')","(0.3492063492063492, 'corporation partnership mexican government project convert part')","(0.3017241379310345, 'mexican government project convert part lagoon salt ponds industrial salt production one mile long pier')","(0.28695652173913044, 'convert part lagoon salt ponds industrial salt production one mile long pier proposed would')","(0.30000000000000004, 'salt ponds industrial salt production one mile long pier proposed')","(0.328125, 'mile long pier proposed would disturb grey whales within')","(0.32608695652173914, 'indicating mitsubishi corporation partnership mexican government project convert part lagoon')","(0.2962962962962963, 'mexican government project convert part lagoon salt ponds industrial salt production one mile long pier proposed would')","(0.27692307692307694, 'part lagoon salt ponds industrial salt production one mile long pier proposed would disturb grey whales')","(0.3529411764705882, 'mitsubishi corporation partnership mexican government project convert part lagoon salt ponds industrial salt production')","(0.32558139534883723, 'government project convert part lagoon salt')","(0.2989690721649485, 'salt production one mile long pier proposed would disturb grey whales within')","(0.32098765432098764, 'corporation partnership mexican government project convert part lagoon salt ponds')"
"Jul 3, 1995 Wieliczka Salt Mines Poland","(0.28409090909090906, 'secretariat monitor implementation technical assistance impact equipment conditions site')","(0.2635135135135135, 'eighteenth session bureau requested secretariat monitor implementation technical assistance impact equipment conditions site keep committee informed')","(0.34883720930232553, 'cooperation project approved world heritage')","(0.2946428571428571, 'bureau took note information provided secretariat actions taken implement technical cooperation project approved')","(0.31746031746031744, 'bureau took note information provided secretariat actions taken')","(0.2777777777777778, 'technical cooperation project approved world heritage committee eighteenth session bureau requested secretariat monitor implementation technical')","(0.3142857142857143, 'secretariat actions taken implement')","(0.3098591549295775, 'note information provided secretariat actions taken implement technical')","(0.2857142857142857, 'site keep committee informed results bureau recommended committee retain site')","(0.3125, 'implement technical cooperation project approved')","(0.3214285714285714, 'took note information provided secretariat actions taken')","(0.2767857142857143, 'conditions site keep committee informed results bureau recommended committee retain site list world heritage')","(0.30519480519480524, 'implement technical cooperation project approved world heritage committee eighteenth session bureau requested secretariat monitor implementation technical')","(0.27472527472527475, 'note information provided secretariat actions taken implement technical cooperation project')","(0.3132530120481928, 'secretariat monitor implementation technical assistance impact equipment conditions')","(0.27941176470588236, 'actions taken implement technical cooperation project approved world')","(0.3493975903614458, 'secretariat monitor implementation technical assistance impact equipment conditions')","(0.31506849315068497, 'implementation technical assistance impact equipment conditions site keep')","(0.38095238095238093, 'implement technical cooperation project approved world heritage')","(0.28915662650602414, 'provided secretariat actions taken implement technical cooperation project approved')","(0.31034482758620685, 'actions taken implement technical cooperation project approved world heritage committee')","(0.375, 'cooperation project approved world heritage committee eighteenth')","(0.29861111111111116, 'technical cooperation project approved world heritage committee eighteenth session bureau requested secretariat monitor implementation technical')","(0.31060606060606055, 'approved world heritage committee eighteenth session bureau requested secretariat monitor implementation technical assistance impact')","(0.27710843373493976, 'bureau took note information provided secretariat actions taken implement technical')","(0.38961038961038963, 'actions taken implement technical cooperation project approved world heritage')","(0.3595505617977528, 'cooperation project approved world heritage committee eighteenth session bureau requested')","(0.3076923076923077, 'secretariat monitor implementation technical assistance impact equipment conditions site keep committee informed results bureau recommended committee retain')","(0.29861111111111116, 'provided secretariat actions taken implement technical cooperation project approved world heritage committee eighteenth session bureau requested')","(0.3731343283582089, 'technical cooperation project approved world heritage committee eighteenth session bureau requested secretariat monitor implementation')","(0.35185185185185186, 'taken implement technical cooperation project approved')","(0.27184466019417475, 'bureau took note information provided secretariat actions taken implement technical cooperation project')","(0.3146067415730337, 'provided secretariat actions taken implement technical cooperation project approved world')"
"Jul 3, 1995 Royal Palaces of Abomey Benin","(0.3013698630136986, 'conservation plan which n provides history conservation works carried')","(0.29374999999999996, 'propose creation organism responsible protection management site placed authority directorate heritage associations governmental partners concerned preservation')","(0.3846153846153846, 'conservation policy based priorities to')","(0.3448275862068966, 'palaces defines preventive conservation policy based priorities to established function fragility structures dangers')","(0.4, 'defines preventive conservation policy based priorities to established')","(0.29032258064516125, 'dangers threatening site n iii propose creation organism responsible protection management site placed authority directorate')","(0.33333333333333337, 'experts worked site designated')","(0.352112676056338, 'carried palaces defines preventive conservation policy based priorities')","(0.32380952380952377, 'authority directorate heritage associations governmental partners concerned preservation enhancement site')","(0.39473684210526316, 'ha evaluate state conservation mission')","(0.32432432432432434, 'associations governmental partners concerned preservation enhancement site')","(0.35344827586206895, 'conservation plan which n provides history conservation works carried palaces defines preventive conservation policy')","(0.29032258064516125, 'protection management site placed authority directorate heritage associations governmental partners concerned preservation enhancement site may participate')","(0.30107526881720426, 'propose creation organism responsible protection management site placed authority directorate')","(0.4, 'defines preventive conservation policy based priorities to established')","(0.3380281690140845, 'carried palaces defines preventive conservation policy based priorities')","(0.3157894736842105, 'organism responsible protection management site placed authority directorate')","(0.32835820895522383, 'continue efforts protection site secretariat present world heritage')","(0.38095238095238093, 'creation organism responsible protection management site placed')","(0.3466666666666667, 'new nomination format presented nineteenth session world heritage committee')","(0.3258426966292135, 'defines preventive conservation policy based priorities to established function fragility')","(0.39655172413793105, 'continue efforts protection site secretariat present world')","(0.3111111111111111, 'conservation works carried palaces defines preventive conservation policy based priorities to established function fragility structures')","(0.30434782608695654, 'dangers threatening site n iii propose creation organism responsible protection management site placed authority')","(0.3763440860215054, 'propose creation organism responsible protection management site placed authority directorate')","(0.388235294117647, 'organism responsible protection management site placed authority directorate heritage')","(0.375, 'continue efforts protection site secretariat present world heritage committee nineteenth')","(0.34883720930232553, 'propose creation organism responsible protection management site placed authority directorate heritage associations governmental partners concerned preservation enhancement')","(0.35624999999999996, 'propose creation organism responsible protection management site placed authority directorate heritage associations governmental partners concerned preservation')","(0.3384615384615385, 'placed authority directorate heritage associations governmental partners concerned preservation enhancement site may participate n')","(0.42307692307692313, 'palaces defines preventive conservation policy based')","(0.33606557377049184, 'protection management site placed authority directorate heritage associations governmental partners concerned preservation')","(0.34444444444444444, 'conservation works carried palaces defines preventive conservation policy based priorities')"
"Jul 3, 1995 Timbuktu Mali","(0.36585365853658536, 'assitance form international expertise end technical cooperation request submitted')","(0.26717557251908397, 'june authorities signed contract world heritage centre first phase project gathering information preparations pilot work undertaken')","(0.326530612244898, 'international expertise end technical cooperation')","(0.3055555555555556, 'expertise end technical cooperation request submitted committee n bureau congratulated mali authorities rate')","(0.3194444444444444, 'authorities require assitance form international expertise end technical')","(0.2803030303030303, 'assitance form international expertise end technical cooperation request submitted committee n bureau congratulated mali authorities')","(0.3055555555555556, 'mali authorities rate implementation')","(0.359375, 'preparations pilot work undertaken n implementation second phase')","(0.33333333333333337, 'phase project gathering information preparations pilot work undertaken n implementation')","(0.34782608695652173, 'require assitance form international expertise')","(0.421875, 'assitance form international expertise end technical cooperation')","(0.2931034482758621, 'undertaken n implementation second phase project mali authorities require assitance form international expertise end')","(0.2785714285714286, 'end technical cooperation request submitted committee n bureau congratulated mali authorities rate implementation project endorsed committee')","(0.3076923076923077, 'mali authorities committed launching pilot project management committees masons responsible')","(0.3142857142857143, 'phase project gathering information preparations pilot work undertaken')","(0.2857142857142857, 'congratulated mali authorities rate implementation project endorsed committee')","(0.2987012987012987, 'authorities rate implementation project endorsed committee eighteenth session')","(0.31666666666666665, 'second phase project mali authorities require assitance form')","(0.3620689655172413, 'gathering information preparations pilot work undertaken n')","(0.3924050632911392, 'international expertise end technical cooperation request submitted committee n')","(0.3369565217391305, 'assitance form international expertise end technical cooperation request submitted committee')","(0.38095238095238093, 'information preparations pilot work undertaken n implementation')","(0.3307086614173228, 'project gathering information preparations pilot work undertaken n implementation second phase project mali authorities require')","(0.2773109243697479, 'project gathering information preparations pilot work undertaken n implementation second phase project mali authorities')","(0.2823529411764706, 'project mali authorities require assitance form international expertise end technical')","(0.35443037974683544, 'cooperation request submitted committee n bureau congratulated mali authorities')","(0.3125, 'congratulated mali authorities rate implementation project endorsed committee eighteenth session')","(0.2866666666666666, 'submitted committee n bureau congratulated mali authorities rate implementation project endorsed committee eighteenth session phuket encouraged pursue')","(0.26315789473684215, 'phase project gathering information preparations pilot work undertaken n implementation second phase project mali authorities require')","(0.3089430894308943, 'expertise end technical cooperation request submitted committee n bureau congratulated mali authorities rate implementation')","(0.3571428571428571, 'n implementation second phase project mali')","(0.28431372549019607, 'project gathering information preparations pilot work undertaken n implementation second phase project')","(0.33333333333333337, 'implementation project endorsed committee eighteenth session phuket encouraged pursue efforts')"
"Jul 4, 1994 Banc dArguin National Park Mauritania","(0.273972602739726, 'bureau took note centre s report paris dakar rally')","(0.2983870967741935, 'bureau took note centre s report paris dakar rally crossing site little impact ecological situation park')","(0.3589743589743589, 'site little impact ecological situation')","(0.26086956521739135, 'monk seals seal population park shy move antibes southern france captive breeding discussion')","(0.3285714285714286, 'requested propensity planned capture operation reported world heritage')","(0.25, 'park iucn reported plan capture six monk seals seal population park shy move antibes southern')","(0.34615384615384615, 'paris dakar rally crossing')","(0.3285714285714286, 'requested propensity planned capture operation reported world heritage')","(0.2808988764044944, 'experiences bureau requested propensity planned capture operation reported world heritage')","(0.33333333333333337, 'seals seal population park shy')","(0.31999999999999995, 'took note centre s report paris dakar')","(0.2857142857142857, 'bureau took note centre s report paris dakar rally crossing site little impact ecological')","(0.3146853146853147, 'antibes southern france captive breeding discussion captive breeding experiences bureau requested propensity planned capture operation reported')","(0.28378378378378377, 'bureau took note centre s report paris dakar rally crossing')","(0.30000000000000004, 'note centre s report paris dakar rally crossing')","(0.2666666666666667, 'bureau took note centre s report paris dakar')","(0.28358208955223885, 'impact ecological situation park iucn reported plan capture')","(0.33333333333333337, 'bureau took note centre s report paris dakar')","(0.31666666666666665, 'propensity planned capture operation reported world heritage')","(0.26249999999999996, 'experiences bureau requested propensity planned capture operation reported world')","(0.27472527472527475, 'captive breeding experiences bureau requested propensity planned capture operation reported')","(0.34693877551020413, 'plan capture six monk seals seal population')","(0.2803030303030303, 'france captive breeding discussion captive breeding experiences bureau requested propensity planned capture operation reported world')","(0.29565217391304344, 'crossing site little impact ecological situation park iucn reported plan capture six monk seals')","(0.30000000000000004, 'note centre s report paris dakar rally crossing site little')","(0.28125, 'situation park iucn reported plan capture six monk seals')","(0.28, 'situation park iucn reported plan capture six monk seals seal')","(0.274074074074074, 'six monk seals seal population park shy move antibes southern france captive breeding discussion captive breeding experiences')","(0.2846153846153846, 'rally crossing site little impact ecological situation park iucn reported plan capture six monk seals seal')","(0.2777777777777778, 'france captive breeding discussion captive breeding experiences bureau requested propensity planned capture operation reported')","(0.3090909090909091, 'requested propensity planned capture operation reported')","(0.2680412371134021, 'park iucn reported plan capture six monk seals seal population park shy')","(0.3787878787878788, 'plan capture six monk seals seal population park shy move')"
"Jul 3, 1995 Tchogha Zanbil Iran","(0.3979591836734694, 'invitation iranian authorities international experts participate preparation systematic monitoring')","(0.2784810126582279, 'authorities international experts participate preparation systematic monitoring report suggested iranian authorities inform committee nineteenth session state')","(0.3571428571428571, 'identification mission world heritage site')","(0.364406779661017, 'research laboratory conservation cultural heritage n bureau noted invitation iranian authorities international experts')","(0.3731343283582089, 'conservation consisting covering exposed structures year kargel mud')","(0.31756756756756754, 'bureau noted invitation iranian authorities international experts participate preparation systematic monitoring report suggested iranian authorities')","(0.33333333333333337, 'mission also noted movement')","(0.36764705882352944, 'iranian central research laboratory conservation cultural heritage n')","(0.3373493975903614, 'jointly iccrom iranian central research laboratory conservation cultural heritage n')","(0.41463414634146345, 'define better scope conservation measures')","(0.37142857142857144, 'traditional method conservation consisting covering exposed structures')","(0.3076923076923077, 'research laboratory conservation cultural heritage n bureau noted invitation iranian authorities international experts participate')","(0.2967741935483871, 'bureau noted invitation iranian authorities international experts participate preparation systematic monitoring report suggested iranian authorities inform')","(0.3111111111111111, 'conservation cultural heritage n bureau noted invitation iranian authorities international')","(0.3246753246753247, 'bureau noted invitation iranian authorities international experts participate')","(0.3529411764705882, 'iranian central research laboratory conservation cultural heritage n')","(0.3088235294117647, 'deteriorate absence viable method sustainable conservation mud brick')","(0.3188405797101449, 'pointing probability structural problems n reported physical heritage')","(0.33333333333333337, 'method conservation consisting covering exposed structures year')","(0.3655913978494624, 'invited international experts participate preparation monitoring reports occasion forthcoming')","(0.33333333333333337, 'invited international experts participate preparation monitoring reports occasion forthcoming regional')","(0.3928571428571429, 'conservation cultural heritage n bureau noted invitation')","(0.30081300813008127, 'method conservation consisting covering exposed structures year kargel mud straw mixture site continued deteriorate absence')","(0.30434782608695654, 'authorities invited international experts participate preparation monitoring reports occasion forthcoming regional conference west central')","(0.29807692307692313, 'authorities international experts participate preparation systematic monitoring report suggested iranian')","(0.4246575342465754, 'conservation consisting covering exposed structures year kargel mud straw')","(0.33333333333333337, 'invited international experts participate preparation monitoring reports occasion forthcoming regional')","(0.2795031055900621, 'cultural authorities invited international experts participate preparation monitoring reports occasion forthcoming regional conference west central asian experts')","(0.2827586206896552, 'submission funding sources n centre informed bureau iranian cultural authorities invited international experts participate preparation monitoring')","(0.3515625, 'experts participate preparation monitoring reports occasion forthcoming regional conference west central asian experts organized')","(0.43999999999999995, 'laboratory conservation cultural heritage n bureau')","(0.2796610169491526, 'experts participate preparation systematic monitoring report suggested iranian authorities inform committee nineteenth')","(0.3152173913043478, 'application good traditional method conservation consisting covering exposed structures year')"
"Jul 3, 1995 Tasmanian Wilderness Australia","(0.3287671232876712, 'concerns raised forested land outside site may world heritage')","(0.2692307692307693, 'encouraging response australian minister environment particular bureau noted commitment australian tasmanian governments negotiate regional forest agreement')","(0.3414634146341463, 'completion regional forest assessment two')","(0.3303571428571429, 'governments protecting world heritage values undertake comprehensive assessment tasmanian forests n bureau noted')","(0.3188405797101449, 'concerns impacts forestry operations expressed australian new zealand')","(0.2790697674418605, 'conservation value pending completion regional forest assessment two governments agreed jointly undertake assessment forest areas')","(0.4193548387096774, 'regional forest agreement would')","(0.35593220338983056, 'update situation recalled two concerns raised forested land')","(0.3163265306122449, 'environment particular bureau noted commitment australian tasmanian governments negotiate regional')","(0.34883720930232553, 'information concerning site referred icomos')","(0.3114754098360656, 'undertake comprehensive assessment tasmanian forests n bureau')","(0.3035714285714286, 'forests n bureau noted concerns expressed logging reading activities forest areas may impinge world')","(0.2945736434108527, 'bureau asked kept informed developments maintain integrity existing site may lead identification state party world heritage')","(0.31818181818181823, 'dated june stating commitment australian tasmanian governments protecting world heritage')","(0.34285714285714286, 'areas recent concerns impacts forestry operations expressed australian')","(0.3417721518987342, 'environment particular bureau noted commitment australian tasmanian governments')","(0.34328358208955223, 'director general iucn wrote australian government march seeking')","(0.3291139240506329, 'governments protecting world heritage values undertake comprehensive assessment')","(0.36363636363636365, 'director general iucn wrote australian government march')","(0.3088235294117647, 'areas tasmania that meantime two governments agreed avoid activities')","(0.3191489361702128, 'stating commitment australian tasmanian governments protecting world heritage values undertake')","(0.36764705882352944, 'governments protecting world heritage values undertake comprehensive')","(0.3211678832116789, 'australian minister environment dated june stating commitment australian tasmanian governments protecting world heritage values undertake')","(0.30434782608695654, 'adjacent world heritage area iucn gave update situation recalled two concerns raised forested land')","(0.30000000000000004, 'recalled two concerns raised forested land outside site may world')","(0.3820224719101124, 'australian tasmanian governments protecting world heritage values undertake comprehensive')","(0.3448275862068966, 'received senator faulkner australian minister environment dated june stating commitment')","(0.26973684210526316, 'australian tasmanian governments protecting world heritage values undertake comprehensive assessment tasmanian forests n bureau noted concerns expressed')","(0.27692307692307694, 'march seeking advice issue detailed reply received senator faulkner australian minister environment dated june stating commitment')","(0.3471074380165289, 'completion regional forest assessment two governments agreed jointly undertake assessment forest areas commercial logging')","(0.4285714285714286, 'likely high conservation value pending completion')","(0.3047619047619048, 'conservation value pending completion regional forest assessment two governments agreed jointly undertake')","(0.33333333333333337, 'update situation recalled two concerns raised forested land outside site')"
