,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Dec 4, 1995 Report of the Working Group on Monitoring and Reporting","(0.3561643835616438, 'advantage shared information experience world heritage matters n invites')","(0.30147058823529416, 'item cultural natural heritage constitutes harmful impoverishment heritage nations world n considers convention interpreted light twenty')","(0.4722222222222222, 'convention provides each state party')","(0.37, 'agreement state party concerned states parties may request expert advice secretariat advisory bodies')","(0.388235294117647, 'protection conservation presentation transmission future generations cultural natural')","(0.31932773109243695, 'art convention refer world heritage committee responsibility respond reports n encourages states parties take advantage')","(0.5238095238095238, 'part si te management')","(0.4117647058823529, 'submitted accordance article convention n recalls article convention')","(0.388235294117647, 'impoverishment heritage nations world n considers convention interpreted light twenty')","(0.4358974358974359, 'assembly n noting convention concerning')","(0.38, 'ser convention n first second sixth seventh')","(0.33333333333333337, 'n considers convention interpreted light twenty three years experience implementation n considers interpretation recognizes')","(0.3194444444444444, 'n recalls article convention provides each state party recognizes duty ensuring identification protection conservation presentation transmission')","(0.32432432432432434, 'issue consideration consists two steps n monitoring states parties state')","(0.39473684210526316, 'international cooperation assistance designed support states parties efforts')","(0.35, 'state site consistent ser convention n first second')","(0.388235294117647, 'protection conservation presentation transmission future generations cultural natural')","(0.3421052631578947, 'international cooperation assistance designed support states parties efforts')","(0.4642857142857143, 'n noting convention concerning protection world cultural')","(0.4, 'international cooperation assistance designed support states parties efforts conserve')","(0.3913043478260869, 'convention concerning protection world cultural natural heritage recognized cultural natural')","(0.43137254901960786, 'convention n vii committee adopted draft resolution')","(0.32608695652173914, 'protection world cultural natural heritage recognized cultural natural heritage are increasingly threatened destruction traditional causes')","(0.35074626865671643, 'article convention provides each state party recognizes duty ensuring identification protection conservation presentation transmission')","(0.3375, 'article convention n recalls article convention provides each state party')","(0.8767123287671232, 'n noting convention concerning protection world cultural natural heritage')","(0.3666666666666667, 'conservation reports c work plan implementation regional monitoring programmes examination')","(0.3172413793103448, 'submitted accordance article convention n recalls article convention provides each state party recognizes duty ensuring identification protection')","(0.3178807947019867, 'provides each state party recognizes duty ensuring identification protection conservation presentation transmission future generations cultural natural')","(0.4, 'noting convention concerning protection world cultural natural heritage recognized cultural natural heritage are increasingly')","(0.4565217391304348, 'agreement state party concerned states parties')","(0.29600000000000004, 'recognizes duty ensuring identification protection conservation presentation transmission future generations cultural natural')","(0.3448275862068966, 'policy protection cultural natural heritage likely create continuing interaction states')"
"Dec 4, 1995 SOC Mount Nimba Strict Nature Reserve GuineaCote dIvoire","(0.379746835443038, 'legal questions well international classification site monitoring water quality')","(0.2592592592592593, 'l environnement des monts nimba cegen responsible environmental legal questions well international classification site monitoring water')","(0.34090909090909094, 'classification site monitoring water quality')","(0.3214285714285714, 'development socio economic studies n committee commended states parties efforts given uncertainties shortcomings')","(0.33333333333333337, 'protection classification site ministry energy environment letter september')","(0.2773109243697479, 'commended states parties efforts given uncertainties shortcomings on site management committee decided retain site list')","(0.33333333333333337, 'nimba strict nature reserve')","(0.3214285714285714, 'included creation management centre centre de gestion de')","(0.3023255813953488, 'legal questions well international classification site monitoring water quality region')","(0.34883720930232553, 'indicated government taken several measures')","(0.32258064516129037, 'committee commended states parties efforts given uncertainties')","(0.3035714285714286, 'several measures develop protect site included creation management centre centre de gestion de l')","(0.2971014492753623, 'legal questions well international classification site monitoring water quality region integrated rural development socio economic studies')","(0.2911392405063291, 'development socio economic studies n committee commended states parties efforts')","(0.3285714285714286, 's request clarifications legal protection classification site ministry')","(0.3285714285714286, 's request clarifications legal protection classification site ministry')","(0.31645569620253167, 'clarifications legal protection classification site ministry energy environment')","(0.3098591549295775, 'legal questions well international classification site monitoring water')","(0.36923076923076925, 'questions well international classification site monitoring water')","(0.33333333333333337, 'well international classification site monitoring water quality region integrated')","(0.34883720930232553, 'legal questions well international classification site monitoring water quality region')","(0.36923076923076925, 'international classification site monitoring water quality region')","(0.2666666666666667, 'cegen responsible environmental legal questions well international classification site monitoring water quality region integrated rural')","(0.29565217391304344, 'protect site included creation management centre centre de gestion de l environnement des monts')","(0.32499999999999996, 'iron ore mining project threats due arrival large number refugees')","(0.3125, 'iron ore mining project threats due arrival large number')","(0.41333333333333333, 'centre de gestion de l environnement des monts nimba cegen')","(0.31081081081081086, 'committee noted response bureau s request clarifications legal protection classification site ministry energy environment letter september indicated')","(0.29230769230769227, 'measures develop protect site included creation management centre centre de gestion de l environnement des monts')","(0.39370078740157477, 's request clarifications legal protection classification site ministry energy environment letter september indicated government')","(0.3571428571428571, 's request clarifications legal protection classification')","(0.2989690721649485, 'creation management centre centre de gestion de l environnement des monts nimba')","(0.34375, 'protection classification site ministry energy environment letter september indicated government')"
"Dec 4, 1995 SOC Ihle de Mozambique Mozambique","(0.3013698630136986, 'centre undertook mission last july order to n define')","(0.28387096774193543, 'framework rehabilitation programme ihla prepared unesco committee requested world heritage centre prepare collaboration authorities mozambique conservation')","(0.33333333333333337, 'conservation projects cost estimates order')","(0.3548387096774194, 'list urgent conservation work n report mission discussed last november paris minister culture')","(0.3928571428571429, 'urgent conservation work n report mission discussed last')","(0.25735294117647056, 'unesco representative mozambique would member committee mozambique authorities unesco plans allocate resources used implement integrated')","(0.2857142857142857, 'paris minister culture asked')","(0.3733333333333333, 'trust finance conservation projects framework rehabilitation programme ihla')","(0.3493975903614458, 'fund in trust finance conservation projects framework rehabilitation programme ihla')","(0.3548387096774194, 'list urgent conservation work n')","(0.3015873015873016, 'in trust finance conservation projects framework rehabilitation')","(0.27586206896551724, 'define necessary measures prepare integrated rehabilitation programme ihle establish list urgent conservation work n')","(0.3178294573643411, 'defined report n committee noted creation fund in trust finance conservation projects framework rehabilitation programme ihla')","(0.2650602409638554, 'noted creation fund in trust finance conservation projects framework rehabilitation')","(0.41666666666666663, 'urgent conservation work n report mission discussed last')","(0.2911392405063291, 'world heritage centre prepare collaboration authorities mozambique conservation')","(0.4, 'mozambique conservation projects cost estimates order submit potential')","(0.30434782608695654, 'authorities unesco plans allocate resources used implement integrated')","(0.3846153846153846, 'authorities mozambique conservation projects cost estimates order')","(0.3291139240506329, 'committee mozambique authorities unesco plans allocate resources used implement')","(0.30927835051546393, 'conservation projects framework rehabilitation programme ihla prepared unesco committee requested')","(0.4576271186440678, 'conservation projects cost estimates order submit potential')","(0.2790697674418605, 'in trust finance conservation projects framework rehabilitation programme ihla prepared unesco committee requested world heritage')","(0.29565217391304344, 'noted creation fund in trust finance conservation projects framework rehabilitation programme ihla prepared unesco')","(0.2875, 'defined report n committee noted creation fund in trust finance')","(0.34523809523809523, 'trust finance conservation projects framework rehabilitation programme ihla prepared')","(0.3298969072164949, 'conservation projects framework rehabilitation programme ihla prepared unesco committee requested')","(0.2666666666666667, 'mozambique n committee informed world heritage centre undertook mission last july order to n define necessary measures')","(0.2836879432624113, 'trust finance conservation projects framework rehabilitation programme ihla prepared unesco committee requested world heritage centre prepare')","(0.30708661417322836, 'conservation projects framework rehabilitation programme ihla prepared unesco committee requested world heritage centre prepare')","(0.4736842105263158, 'list urgent conservation work n report')","(0.27835051546391754, 'work n report mission discussed last november paris minister culture asked director')","(0.29885057471264365, 'resources used implement integrated rehabilitation programme defined report n committee')"
"Dec 4, 1995 SOC Medina of Fez Morocco","(0.36986301369863017, 'encourage setting up help international experts necessary integrated plan')","(0.26973684210526316, 'take account different cultural architectural sociological technical financial aspects urban rehabilitation measuring potential impacts multiple aspects')","(0.34693877551020413, 'convention consequently committee expressed grave')","(0.375, 'government s efforts preservation medina fez made model protection islamic cities n nevertheless')","(0.3835616438356164, 'convention consequently committee expressed grave concern regard projects')","(0.291970802919708, 'help international experts necessary integrated plan would take account different cultural architectural sociological technical financial')","(0.34375, 'report appears urban development')","(0.35443037974683544, 'preservation defined world heritage convention consequently committee expressed')","(0.35051546391752575, 'ignore principles preservation defined world heritage convention consequently committee expressed')","(0.3913043478260869, 'defined world heritage convention consequently')","(0.328125, 'world heritage convention consequently committee expressed grave')","(0.32456140350877194, 'measuring potential impacts multiple aspects world heritage values medina n committee invited national authorities')","(0.3023255813953488, 'vii medina fez morocco n committee followed interest moroccan government s efforts preservation medina fez made')","(0.2790697674418605, 'convention consequently committee expressed grave concern regard projects appear still')","(0.35, 's efforts preservation medina fez made model protection')","(0.30379746835443033, 'preservation defined world heritage convention consequently committee expressed')","(0.34328358208955223, 'fez made model protection islamic cities n nevertheless')","(0.3382352941176471, 'model protection islamic cities n nevertheless according secretariat')","(0.3829787234042553, 'medina fez made model protection islamic cities')","(0.381578947368421, 'international experts necessary integrated plan would take account different')","(0.4024390243902439, 'n committee invited national authorities keep informed secretariat april situation')","(0.41509433962264153, 'efforts preservation medina fez made model protection')","(0.2931034482758621, 'azliten area n taken note oral information given delegate morocco according action kind since carried')","(0.28695652173913044, 'morocco n committee followed interest moroccan government s efforts preservation medina fez made model')","(0.38749999999999996, 'grave concern regard projects appear still underway destruction azliten area')","(0.3827160493827161, 'rehabilitation measuring potential impacts multiple aspects world heritage values')","(0.33720930232558144, 'convention consequently committee expressed grave concern regard projects appear still')","(0.304635761589404, 'roads completely ignore principles preservation defined world heritage convention consequently committee expressed grave concern regard projects appear')","(0.36923076923076925, 'grave concern regard projects appear still underway destruction azliten area n taken note oral information given')","(0.33333333333333337, 'convention consequently committee expressed grave concern regard projects appear still underway destruction azliten area')","(0.4042553191489362, 'ensure long term preservation cultural heritage')","(0.31958762886597936, 'regard projects appear still underway destruction azliten area n taken note oral')","(0.37142857142857144, 's efforts preservation medina fez made model protection islamic cities')"
"Dec 4, 1995 SOC Megalithic Temples  Hal Saflieni Hypogeum Malta","(0.31506849315068497, 'since time permanent delegation malta transmitted detailed report dated')","(0.2733333333333333, 'financial human commitment undertaken preservation prehistoric protohistoric sites inscribed list well museums department continued commitment quality')","(0.2954545454545454, 'government malta particular minister culture')","(0.2989690721649485, 'long term preservation measures whilst hal saflieni hypogeum soon reopened public invited maltese')","(0.3580246913580247, 'commitment undertaken preservation prehistoric protohistoric sites inscribed list')","(0.295774647887324, 'museums department continued commitment quality success work congratulated authorities complete coherent management plan undertaken megalithic')","(0.32352941176470584, 'serious situation regard monuments')","(0.35, 'funding provided government finance work n committee thanked')","(0.31034482758620685, 'protohistoric sites inscribed list well museums department continued commitment quality')","(0.3589743589743589, 'benefit long term preservation measures')","(0.35593220338983056, 'committee since time permanent delegation malta transmitted')","(0.31304347826086953, 'regard monuments n secretariat informed committee since time permanent delegation malta transmitted detailed report')","(0.28481012658227844, 'committee thanked government malta particular minister culture considerable financial human commitment undertaken preservation prehistoric protohistoric sites')","(0.2815533980582524, 'particular minister culture considerable financial human commitment undertaken preservation prehistoric')","(0.32098765432098764, 'commitment undertaken preservation prehistoric protohistoric sites inscribed list')","(0.28395061728395066, 'congratulated authorities complete coherent management plan undertaken megalithic')","(0.29850746268656714, 'benefit long term preservation measures whilst hal saflieni')","(0.3013698630136986, 'government malta particular minister culture considerable financial human')","(0.32692307692307687, 'going benefit long term preservation measures whilst')","(0.30379746835443033, 'permanent delegation malta transmitted detailed report dated september director')","(0.32098765432098764, 'since time permanent delegation malta transmitted detailed report dated september')","(0.33333333333333337, 'long term preservation measures whilst hal saflieni')","(0.31690140845070425, 'commitment undertaken preservation prehistoric protohistoric sites inscribed list well museums department continued commitment quality success')","(0.30434782608695654, 'particular minister culture considerable financial human commitment undertaken preservation prehistoric protohistoric sites inscribed list')","(0.27835051546391754, 'financial human commitment undertaken preservation prehistoric protohistoric sites inscribed list')","(0.3176470588235294, 'committee thanked government malta particular minister culture considerable financial')","(0.3157894736842105, 'congratulated authorities complete coherent management plan undertaken megalithic temples going')","(0.28205128205128205, 'department continued commitment quality success work congratulated authorities complete coherent management plan undertaken megalithic temples going benefit')","(0.2781456953642384, 'particular minister culture considerable financial human commitment undertaken preservation prehistoric protohistoric sites inscribed list well museums')","(0.30597014925373134, 'commitment undertaken preservation prehistoric protohistoric sites inscribed list well museums department continued commitment quality')","(0.39622641509433965, 'nineteenth session serious situation regard monuments')","(0.26016260162601623, 'particular minister culture considerable financial human commitment undertaken preservation prehistoric protohistoric sites')","(0.30097087378640774, 'particular minister culture considerable financial human commitment undertaken preservation prehistoric')"
"Dec 4, 1995 SOC Memphis and its Necropolis  the Pyramid Fields from Giza to Dahshur Egypt","(0.28767123287671237, 'motorway construction time cut across site well threats n')","(0.26428571428571423, 'reference propose safeguarding measures world heritage site pyramid fields giza dahshur studying egyptian authorities possibilities adopting')","(0.41025641025641024, 'constructions kafr el gabal suppression')","(0.2941176470588235, 'route motorway construction time cut across site well threats n committee informed in')","(0.36363636363636365, 'motorway construction time cut across site well threats')","(0.2786885245901639, 'unesco government egypt world heritage committee unesco expert mission visited egypt april invitation national authorities')","(0.4, 'field visits agreement reached')","(0.3015873015873016, 'possibilities adopting new route motorway construction time cut')","(0.29761904761904767, 'egyptian authorities possibilities adopting new route motorway construction time cut')","(0.41666666666666663, 'route motorway construction time cut')","(0.27419354838709675, 'constructions kafr el gabal suppression numerous encroachments')","(0.2946428571428571, 'route motorway construction time cut across site well threats n committee informed in depth')","(0.26356589147286824, 'time cut across site well threats n committee informed in depth discussions field visits agreement reached')","(0.28260869565217395, 'invitation national authorities terms reference propose safeguarding measures world heritage')","(0.33333333333333337, 'motorway construction time cut across site well threats')","(0.30000000000000004, 'new route motorway construction time cut across site')","(0.31343283582089554, 'motorway construction time cut across site well threats')","(0.29850746268656714, 'reference propose safeguarding measures world heritage site pyramid')","(0.3191489361702128, 'halting new housing constructions kafr el gabal')","(0.32530120481927716, 'invitation national authorities terms reference propose safeguarding measures world')","(0.32608695652173914, 'invitation national authorities terms reference propose safeguarding measures world heritage')","(0.33333333333333337, 'session phuket serious problems threatened site following')","(0.26277372262773724, 'recalled committee informed eighteenth session phuket serious problems threatened site following exchange correspondence director general')","(0.28695652173913044, 'site suppression two refuse dumps halting new housing constructions kafr el gabal suppression numerous')","(0.2875, 'parties concerned regard choice new route motorway completely avoiding world')","(0.33766233766233766, 'germany committee decided write egyptian authorities regarding world heritage')","(0.2808988764044944, 'exchange correspondence director general unesco government egypt world heritage committee')","(0.2666666666666667, 'halting new housing constructions kafr el gabal suppression numerous encroachments site buffer zone n unesco mission report')","(0.2692307692307693, 'parties concerned regard choice new route motorway completely avoiding world heritage site suppression two refuse dumps')","(0.31496062992125984, 'eighteenth session phuket serious problems threatened site following exchange correspondence director general unesco government')","(0.40816326530612246, 'agreement reached parties concerned regard choice')","(0.2680412371134021, 'site suppression two refuse dumps halting new housing constructions kafr el gabal')","(0.2857142857142857, 'motorway completely avoiding world heritage site suppression two refuse dumps')"
"Dec 4, 1995 SOC Plitvice Lakes National Park Croatia","(0.3013698630136986, 'lakes national park croatia n committee recalled site inscribed')","(0.26277372262773724, 'world heritage danger information received permanent delegation republic of croatia unesco croatian national commission unesco indicating')","(0.33333333333333337, 'commission unesco indicating damage period')","(0.3232323232323232, 'management planning meeting park scheduled spring committee decided retain site list world heritage')","(0.31506849315068497, 'presented secretariat commended state party special contribution endorsed')","(0.28181818181818186, 'provide contribution us total us centre informed committee management planning meeting park scheduled spring n')","(0.36363636363636365, 'party agreed provide contribution')","(0.3472222222222222, 'unesco indicating damage period occupation evident committee furthermore')","(0.3152173913043478, 'national commission unesco indicating damage period occupation evident committee furthermore')","(0.33333333333333337, 'management planning meeting park scheduled')","(0.3728813559322034, 'assistance communications equipment amount us upon granting')","(0.2946428571428571, 'upon granting us state party agreed provide contribution us total us centre informed committee')","(0.2713178294573644, 'vii plitvice lakes national park croatia n committee recalled site inscribed list world heritage danger information')","(0.2941176470588235, 'party special contribution endorsed management planning meeting park scheduled spring')","(0.30000000000000004, 'equipment amount us upon granting us state party')","(0.29230769230769227, 'damage period occupation evident committee furthermore noted site')","(0.26865671641791045, 'lakes national park croatia n committee recalled site')","(0.3015873015873016, 'note report presented secretariat commended state party special')","(0.32258064516129037, 'special contribution endorsed management planning meeting park')","(0.3466666666666667, 'danger information received permanent delegation republic of croatia unesco')","(0.3012048192771084, 'world heritage danger information received permanent delegation republic of croatia')","(0.359375, 'presented secretariat commended state party special contribution')","(0.34090909090909094, 'reopened public august chairperson world heritage committee approved request emergency assistance communications equipment amount us')","(0.2786885245901639, 'information received permanent delegation republic of croatia unesco croatian national commission unesco indicating damage')","(0.2875, 'planning meeting park scheduled spring n committee took note report')","(0.308641975308642, 'contribution endorsed management planning meeting park scheduled spring committee')","(0.3214285714285714, 'danger information received permanent delegation republic of croatia unesco croatian')","(0.26712328767123283, 'received permanent delegation republic of croatia unesco croatian national commission unesco indicating damage period occupation evident committee')","(0.2695035460992907, 'presented secretariat commended state party special contribution endorsed management planning meeting park scheduled spring committee decided')","(0.3114754098360656, 'information received permanent delegation republic of croatia unesco croatian national commission unesco indicating damage')","(0.3846153846153846, 'agreed provide contribution us total us')","(0.2685185185185185, 'report presented secretariat commended state party special contribution endorsed management planning meeting')","(0.3294117647058824, 'party special contribution endorsed management planning meeting park scheduled spring')"
"Dec 4, 1995 SOC Islamic Cairo Egypt","(0.3695652173913043, 'conservation heritage conservation carried accordance international standards charter venice')","(0.282258064516129, 'work at three fatimid mosques al aqmar ai guyushi lu lu a among ancient cairo dating')","(0.40476190476190477, 'convention states parties endeavour ensure')","(0.3467741935483871, 'protection conservation heritage conservation carried accordance international standards charter venice order ensure respect')","(0.4029850746268657, 'concern drew attention egyptian authorities articles world heritage')","(0.3464566929133859, 'protected convention major restorations new constructions n finally reminded egyptian authorities unesco always willing provide')","(0.34285714285714286, 'parties endeavour ensure protection')","(0.3943661971830986, 'authorities articles world heritage convention states parties endeavour')","(0.35922330097087374, 'ensure protection conservation heritage conservation carried accordance international standards charter')","(0.4, 'world heritage convention states parties')","(0.4067796610169492, 'protected convention major restorations new constructions n')","(0.4214285714285714, 'heritage convention states parties endeavour ensure protection conservation heritage conservation carried accordance international standards')","(0.32885906040268453, 'ensure protection conservation heritage conservation carried accordance international standards charter venice order ensure respect authenticity also')","(0.3295454545454546, 'regarded renovation reconstruction works destroyed authenticity three fatimid mosques al')","(0.42352941176470593, 'ensure protection conservation heritage conservation carried accordance international')","(0.33333333333333337, 'work sent regular basis site entire disposal provide')","(0.34328358208955223, 'major restorations new constructions n finally reminded egyptian')","(0.31666666666666665, 'painted walls inside outside destroyed replaced new material')","(0.38596491228070173, 'world heritage convention states parties endeavour ensure')","(0.36986301369863017, 'necessary international expert advice prior restoration work sent regular')","(0.375, 'accordance international standards charter venice order ensure respect authenticity also')","(0.40909090909090906, 'convention states parties endeavour ensure protection conservation')","(0.33098591549295775, 'protection conservation heritage conservation carried accordance international standards charter venice order ensure respect authenticity also')","(0.30714285714285716, 'heritage convention states parties endeavour ensure protection conservation heritage conservation carried accordance international standards')","(0.3125, 'text concerning pyramid fields giza dahshur islamic cairo n noted')","(0.4, 'particularly question concerning encroachment military camps world heritage site')","(0.35416666666666663, 'convention states parties endeavour ensure protection conservation heritage conservation carried')","(0.32450331125827814, 'unesco secretariat intention undertake authorize area protected convention major restorations new constructions n finally reminded egyptian authorities')","(0.3121019108280255, 'authorities articles world heritage convention states parties endeavour ensure protection conservation heritage conservation carried accordance international')","(0.3412698412698413, 'conservation carried accordance international standards charter venice order ensure respect authenticity also recalled article')","(0.5, 'measures ensure conservation world heritage site')","(0.3076923076923077, 'protected convention major restorations new constructions n finally reminded egyptian authorities unesco')","(0.3764705882352941, 'protected convention major restorations new constructions n finally reminded egyptian')"
"Dec 4, 1995 SOC Redwood National Park United States of America","(0.31506849315068497, 'vii redwood national park united states america n committee')","(0.26027397260273977, 'transportation result removal five coniferous trees including redwoods sequoia sempervirens greater inches diameter modification original proposal')","(0.3414634146341463, 'modification original proposal old growth')","(0.3076923076923077, 'department transportation result removal five coniferous trees including redwoods sequoia sempervirens greater inches')","(0.328125, 'taken prevent destruction redwood trees requested world heritage')","(0.29496402877697847, 'department transportation result removal five coniferous trees including redwoods sequoia sempervirens greater inches diameter modification')","(0.3846153846153846, 'party action taken prevent')","(0.34782608695652173, 'redwood national park described new alternative california department')","(0.2948717948717948, 'success protecting world heritage values integrity n committee commended state')","(0.32499999999999996, 'action taken prevent destruction redwood')","(0.2753623188405797, 'described new alternative california department transportation result')","(0.2743362831858407, 'centre informed committee new information received state party proposed realignment highway redwood national park')","(0.30714285714285716, 'united states america n committee recalled bureau nineteenth session reviewed preliminary monitoring report information proposed realignment')","(0.27835051546391754, 'bureau nineteenth session reviewed preliminary monitoring report information proposed realignment')","(0.3013698630136986, 'california department transportation result removal five coniferous trees')","(0.29333333333333333, 'sequoia sempervirens greater inches diameter modification original proposal')","(0.29850746268656714, 'world heritage centre kept informed future developments respect')","(0.31746031746031744, 'original proposal old growth redwoods would removed illustrates')","(0.34615384615384615, 'committee commended state party action taken prevent')","(0.32530120481927716, 'new alternative california department transportation result removal five coniferous')","(0.3146067415730337, 'realignment highway redwood national park described new alternative california department')","(0.37037037037037035, 'commended state party action taken prevent destruction')","(0.2704918032786885, 'correct safety operational problems world heritage centre informed committee new information received state party proposed')","(0.2913385826771654, 'recalled bureau nineteenth session reviewed preliminary monitoring report information proposed realignment highway near cushing')","(0.27956989247311825, 'coniferous trees including redwoods sequoia sempervirens greater inches diameter modification')","(0.375, 'removed illustrates success protecting world heritage values integrity n')","(0.3296703296703297, 'redwood national park described new alternative california department transportation result')","(0.2533333333333333, 'new information received state party proposed realignment highway redwood national park described new alternative california department transportation')","(0.2692307692307693, 'n committee commended state party action taken prevent destruction redwood trees requested world heritage centre kept')","(0.31858407079646023, 'correct safety operational problems world heritage centre informed committee new information received state party')","(0.3928571428571429, 'california department transportation result removal five')","(0.2680412371134021, 'proposed realignment highway near cushing creek del norte county correct safety operational')","(0.3125, 'problems world heritage centre informed committee new information received state')"
"Dec 4, 1995 SOC Galapagos National Park Ecuador","(0.38961038961038963, 'aid commission galapagos international assistance would needed delegate niger')","(0.31034482758620685, 'note report presented iucn site report outlined acknowledging efforts ecuadorian authorities concerning legislation cooperation local authorities')","(0.39473684210526316, 'condition world heritage site identify')","(0.3362068965517241, 'problems threatening conservation galapagos islands identified statement presented delegate ecuador n committee also')","(0.3661971830985915, 'legislation cooperation local authorities threats site currently facing')","(0.2941176470588235, 'authorities concerning legislation cooperation local authorities threats site currently facing mainly n threats terrestrial biodiversity')","(0.36, 'operating area n delegate')","(0.3661971830985915, 'notes five greatest problems threatening conservation galapagos islands')","(0.34615384615384615, 'recalled articles operational guidelines implementation world heritage convention underlined recognizing')","(0.37254901960784315, 'implementation world heritage convention underlined')","(0.33870967741935487, 'outcome visit consideration bureau twentieth session including')","(0.3214285714285714, 'overcome problems n committee takes note state party s opinion threats galapagos caused international')","(0.29605263157894735, 'implementation world heritage convention underlined recognizing sensitivities question committee consider threats site delegate germany supported remark')","(0.31868131868131866, 'caused international factors overfishing foreign fleets foreign markets seeks international')","(0.36585365853658536, 'threatening conservation galapagos islands identified statement presented delegate')","(0.345679012345679, 'greatest problems threatening conservation galapagos islands identified statement')","(0.3214285714285714, 'heritage convention underlined recognizing sensitivities question committee consider')","(0.3278688524590164, 'plans international assistance projects gef undp usaid others')","(0.35593220338983056, 'international cooperation reducing threats n committee also')","(0.35820895522388063, 'international help would needed case delegate japan proposed review')","(0.3932584269662921, 'biodiversity introduction species vertebrate animals endangering endemic flora fauna well')","(0.3833333333333333, 'seeks international cooperation reducing threats n committee')","(0.3602941176470589, 'authorities concerning legislation cooperation local authorities threats site currently facing mainly n threats terrestrial biodiversity')","(0.30534351145038163, 'heritage convention underlined recognizing sensitivities question committee consider threats site delegate germany supported remark')","(0.34042553191489366, 'authorities concerning legislation cooperation local authorities threats site currently facing')","(0.41666666666666663, 'attention considerable discussion issue placing site list world heritage')","(0.33333333333333337, 'effective implementation terrestrial marine habitats well control tourism n representative')","(0.308641975308642, 'implementation world heritage convention underlined recognizing sensitivities question committee consider threats site delegate germany supported remark suggested')","(0.30817610062893086, 'recalled articles operational guidelines implementation world heritage convention underlined recognizing sensitivities question committee consider threats site')","(0.360655737704918, 'focus education photography observation appreciation heritage values n committee recommends director world heritage centre')","(0.40740740740740744, 'management plans international assistance projects gef')","(0.30927835051546393, 'flora fauna well growing human population severe impacts example solid waste disposal')","(0.32608695652173914, 'notes five greatest problems threatening conservation galapagos islands identified statement')"
