,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Dec 5, 1995 Decision VII38 Eighth, Ninth and Tenth Meetings of the Parties to the Montreal Protocol","(0.2465753424657534, 'seventh meeting parties decided dec vii eighth meeting parties')","(0.24193548387096775, 'seventh meeting parties decided dec vii eighth meeting parties montreal protocol held costa rica ninth meeting')","(0.25, 'parties montreal protocol held costa')","(0.2727272727272727, 'meeting parties montreal protocol held montreal canada tenth meeting parties montreal protocol held')","(0.21818181818181814, 'costa rica ninth meeting parties montreal protocol held')","(0.29729729729729726, 'costa rica ninth meeting parties montreal protocol held montreal canada tenth meeting parties montreal protocol')","(0.34782608695652173, 'parties decided dec vii')","(0.30000000000000004, 'ninth meeting parties montreal protocol held montreal canada')","(0.2676056338028169, 'costa rica ninth meeting parties montreal protocol held montreal canada')","(0.32432432432432434, 'montreal canada tenth meeting parties')","(0.26, 'protocol held costa rica ninth meeting parties')","(0.3035714285714286, 'montreal protocol held costa rica ninth meeting parties montreal protocol held montreal canada tenth')","(0.24031007751937983, 'dec vii eighth meeting parties montreal protocol held costa rica ninth meeting parties montreal protocol held')","(0.2727272727272727, 'parties montreal protocol held montreal canada tenth meeting parties montreal')","(0.25, 'seventh meeting parties decided dec vii eighth meeting')","(0.31666666666666665, 'parties montreal protocol held costa rica ninth meeting')","(0.26865671641791045, 'parties montreal protocol held costa rica ninth meeting')","(0.3833333333333333, 'parties montreal protocol held montreal canada tenth meeting')","(0.31481481481481477, 'meeting parties montreal protocol held montreal canada')","(0.24637681159420288, 'protocol held montreal canada tenth meeting parties montreal protocol')","(0.2816901408450704, 'costa rica ninth meeting parties montreal protocol held montreal canada')","(0.3076923076923077, 'montreal protocol held montreal canada tenth meeting')","(0.26724137931034486, 'decided dec vii eighth meeting parties montreal protocol held costa rica ninth meeting parties montreal')","(0.28695652173913044, 'montreal protocol held costa rica ninth meeting parties montreal protocol held montreal canada tenth')","(0.30000000000000004, 'costa rica ninth meeting parties montreal protocol held montreal canada')","(0.3088235294117647, 'parties montreal protocol held montreal canada tenth meeting parties')","(0.28, 'parties montreal protocol held costa rica ninth meeting parties montreal')","(0.28148148148148144, 'parties montreal protocol held costa rica ninth meeting parties montreal protocol held montreal canada tenth meeting parties')","(0.27692307692307694, 'seventh meeting parties decided dec vii eighth meeting parties montreal protocol held costa rica ninth meeting')","(0.28712871287128716, 'montreal protocol held costa rica ninth meeting parties montreal protocol held montreal canada tenth')","(0.30434782608695654, 'parties montreal protocol held montreal canada')","(0.2680412371134021, 'meeting parties montreal protocol held montreal canada tenth meeting parties montreal protocol')","(0.3116883116883117, 'parties montreal protocol held montreal canada tenth meeting parties montreal')"
"Dec 5, 1995 Decision VII32 Control of export and import of products and equipment containing substances listed in Annexes A and B of","(0.2705882352941177, 'administrative measures including labelling products equipment regulate export import')","(0.24193548387096775, 'annex b substances would inconsistent spirit protocol including decision i first meeting parties protocol held helsinki')","(0.36170212765957444, 'inconsistent spirit protocol including decision')","(0.29565217391304344, 'equipment containing substances listed annexes b montreal protocol technology used manufacturing products equipment')","(0.3116883116883117, 'recommend party adopt legislative administrative measures including labelling')","(0.25984251968503935, 'equipment containing substances listed annexes b montreal protocol technology used manufacturing products equipment order avert')","(0.34782608695652173, 'parties decided dec vii')","(0.296875, 'recommend parties report action taken implement present decision')","(0.3205128205128205, 'parties protocol held helsinki recommend parties report action taken implement')","(0.2954545454545454, 'manufacturing products equipment order avert')","(0.303030303030303, 'export import appropriate products equipment containing substances')","(0.2517985611510791, 'legislative administrative measures including labelling products equipment regulate export import appropriate products equipment containing')","(0.26356589147286824, 'inconsistent spirit protocol including decision i first meeting parties protocol held helsinki recommend parties report action')","(0.2530120481927711, 'listed annexes b montreal protocol technology used manufacturing products equipment')","(0.2727272727272727, 'recommend party adopt legislative administrative measures including labelling')","(0.29032258064516125, 'parties protocol held helsinki recommend parties report action')","(0.32835820895522383, 'first meeting parties protocol held helsinki recommend parties')","(0.36764705882352944, 'b montreal protocol technology used manufacturing products equipment')","(0.3571428571428571, 'helsinki recommend parties report action taken implement')","(0.2894736842105263, 'import appropriate products equipment containing substances listed annexes b')","(0.32499999999999996, 'recommend parties report action taken implement present decision future meetings')","(0.31343283582089554, 'recommend party adopt legislative administrative measures including')","(0.3448275862068966, 'protocol including decision i first meeting parties protocol held helsinki recommend parties report action taken')","(0.29565217391304344, 'protocol including decision i first meeting parties protocol held helsinki recommend parties report action')","(0.36250000000000004, 'protocol including decision i first meeting parties protocol held helsinki')","(0.29333333333333333, 'products equipment containing substances listed annexes b montreal protocol')","(0.30000000000000004, 'inconsistent spirit protocol including decision i first meeting parties protocol')","(0.2777777777777778, 'products equipment containing substances listed annexes b montreal protocol technology used manufacturing products equipment order avert adverse')","(0.27692307692307694, 'decision i first meeting parties protocol held helsinki recommend parties report action taken implement present decision')","(0.30833333333333335, 'equipment regulate export import appropriate products equipment containing substances listed annexes b montreal protocol')","(0.33333333333333337, 'taken implement present decision future meetings')","(0.2680412371134021, 'protocol including decision i first meeting parties protocol held helsinki recommend parties')","(0.31081081081081086, 'protocol including decision i first meeting parties protocol held helsinki')"
"Dec 5, 1995 Decision VII31 Status of recycled CFCs and halons under the Basel Convention on the Control of Transboundary Movements o","(0.348314606741573, 'national organizations including international standards organization iso occur recipient')","(0.3116883116883117, 'controlled substances montreal protocol recovered purified usable purity specifications prescribed appropriate international and or national organizations')","(0.32499999999999996, 'organization iso occur recipient country')","(0.3114754098360656, 'appropriate international and or national organizations including international standards organization iso occur recipient')","(0.3291139240506329, 'appropriate international and or national organizations including international')","(0.2689655172413793, 'purity specifications prescribed appropriate international and or national organizations including international standards organization iso occur')","(0.34782608695652173, 'parties decided dec vii')","(0.3421052631578947, 'and or national organizations including international standards organization')","(0.33333333333333337, 'montreal protocol recovered purified usable purity specifications prescribed appropriate international')","(0.30434782608695654, 'international standards organization iso occur')","(0.3384615384615385, 'appropriate international and or national organizations including')","(0.33108108108108103, 'international transfers controlled substances montreal protocol recovered purified usable purity specifications prescribed appropriate international')","(0.2981366459627329, 'including international standards organization iso occur recipient country recycling facilities process received controlled substances specifications destruction')","(0.29885057471264365, 'parties decided dec vii international transfers controlled substances montreal protocol')","(0.3417721518987342, 'appropriate international and or national organizations including international')","(0.3026315789473685, 'montreal protocol recovered purified usable purity specifications prescribed')","(0.30000000000000004, 'process received controlled substances specifications destruction facilities incorporating')","(0.368421052631579, 'montreal protocol recovered purified usable purity specifications prescribed')","(0.32307692307692304, 'appropriate international and or national organizations including')","(0.3820224719101124, 'international transfers controlled substances montreal protocol recovered purified usable')","(0.35789473684210527, 'including international standards organization iso occur recipient country recycling facilities')","(0.36111111111111116, 'or national organizations including international standards organization')","(0.29605263157894735, 'organization iso occur recipient country recycling facilities process received controlled substances specifications destruction facilities incorporating')","(0.3165467625899281, 'purity specifications prescribed appropriate international and or national organizations including international standards organization iso')","(0.32352941176470584, 'montreal protocol recovered purified usable purity specifications prescribed appropriate international')","(0.3146067415730337, 'appropriate international and or national organizations including international standards')","(0.3052631578947368, 'usable purity specifications prescribed appropriate international and or national organizations')","(0.28658536585365857, 'controlled substances montreal protocol recovered purified usable purity specifications prescribed appropriate international and or national organizations including')","(0.2987012987012987, 'controlled substances montreal protocol recovered purified usable purity specifications prescribed appropriate international and or national organizations')","(0.29508196721311475, 'seventh meeting parties decided dec vii international transfers controlled substances montreal protocol recovered purified')","(0.34545454545454546, 'appropriate international and or national organizations')","(0.2727272727272727, 'or national organizations including international standards organization iso occur recipient country recycling')","(0.30927835051546393, 'national organizations including international standards organization iso occur recipient country')"
"Dec 5, 1995 Decision VII25 Provision by the Executive Committee of the Multilateral Fund of specific financial support for projects ","(0.37209302325581395, 'strengthen expand awareness training programmes especially area refrigerant management')","(0.25806451612903225, 'vital lvc economies case by case basis shown best approach requesting united nations environment programme due')","(0.34883720930232553, 'consuming countries regional basis organize')","(0.2920353982300885, 'consuming countries regional basis organize training workshops customs officers harmonized system systems control')","(0.30666666666666664, 'strengthen expand awareness training programmes especially area refrigerant')","(0.3055555555555556, 'ods consuming countries strengthen expand awareness training programmes especially area refrigerant management supporting specialized assistance')","(0.34782608695652173, 'parties decided dec vii')","(0.3472222222222222, 'requesting united nations environment programme due extensive experience')","(0.34883720930232553, 'best approach requesting united nations environment programme due extensive experience')","(0.3023255813953488, 'control monitor consumption ozone depleting')","(0.328125, 'monitor consumption ozone depleting substances approval projects')","(0.28260869565217395, 'area refrigerant management supporting specialized assistance workshop establish regulatory legislative measures required facilitate phase')","(0.26415094339622647, 'consuming countries strengthen expand awareness training programmes especially area refrigerant management supporting specialized assistance workshop establish')","(0.3258426966292135, 'volume ods consuming countries strengthen expand awareness training programmes especially')","(0.34883720930232553, 'management supporting specialized assistance workshop establish regulatory legislative')","(0.2753623188405797, 'system systems control monitor consumption ozone depleting substances')","(0.28358208955223885, 'volume ods consuming countries regional basis organize training')","(0.3472222222222222, 'control monitor consumption ozone depleting substances approval projects')","(0.3620689655172413, 'system systems control monitor consumption ozone depleting')","(0.3125, 'appropriate project appraisal approach reflecting particular circumstances encountered countries')","(0.3263157894736842, 'consuming countries strengthen expand awareness training programmes especially area refrigerant')","(0.35, 'consumption ozone depleting substances approval projects low')","(0.2846153846153846, 'projects low volume ods consuming countries strengthen expand awareness training programmes especially area refrigerant management')","(0.30434782608695654, 'approval projects low volume ods consuming countries low volume ods consuming countries based upon')","(0.28846153846153844, 'management supporting specialized assistance workshop establish regulatory legislative measures required')","(0.3058823529411765, 'based upon appropriate project appraisal approach reflecting particular circumstances')","(0.32558139534883723, 'best approach requesting united nations environment programme due extensive experience')","(0.3111111111111111, 'vital lvc economies case by case basis shown best approach requesting united nations environment programme due extensive')","(0.3076923076923077, 'vital lvc economies case by case basis shown best approach requesting united nations environment programme due')","(0.2857142857142857, 'allocating sufficient funds projects low volume ods consuming countries strengthen expand awareness training programmes')","(0.38888888888888884, 'control monitor consumption ozone depleting substances')","(0.2647058823529411, 'projects low volume ods consuming countries strengthen expand awareness training programmes especially')","(0.3026315789473685, 'approach addressing needs providing funds low volume ods consuming countries')"
"Dec 5, 1995 Decision VII24 19971999 replenishment of the Multilateral Fund","(0.273972602739726, 'open ended working group enable parties take decision appropriate')","(0.28260869565217395, 'phase out ozone depleting substances achieved resources already allocated well performance multilateral fund implementing agencies special')","(0.3513513513513513, 'consuming countries small medium size')","(0.29600000000000004, 'methyl bromide hydrochlorofluorocarbon control scenarios parties operating article relevant decisions seventh meeting parties')","(0.3098591549295775, 'projections included business plan multilateral fund calculating annual')","(0.28859060402684567, 'assessment panel economic financial implications possible methyl bromide hydrochlorofluorocarbon control scenarios parties operating article relevant')","(0.4117647058823529, 'parties operating article relevant')","(0.31343283582089554, 'limitations successes phase out ozone depleting substances achieved')","(0.303921568627451, 'hydrochlorofluorocarbon control scenarios parties operating article relevant decisions seventh meeting')","(0.33333333333333337, 'meeting parties present thirteenth meeting')","(0.32894736842105265, 'hydrochlorofluorocarbon control scenarios parties operating article relevant')","(0.2845528455284553, 'decisions seventh meeting parties approved country programmes undertaking task technology economic assessment panel consult')","(0.30625, 'technology economic assessment panel economic financial implications possible methyl bromide hydrochlorofluorocarbon control scenarios parties operating article')","(0.30487804878048785, 'measures agreed parties montreal protocol report review paragraph article montreal')","(0.2911392405063291, 'article montreal protocol historical experience including limitations successes')","(0.35443037974683544, 'article montreal protocol historical experience including limitations successes')","(0.29850746268656714, 'phase out ozone depleting substances achieved resources already')","(0.379746835443038, 'article montreal protocol historical experience including limitations successes')","(0.3389830508474576, 'small medium size enterprises projections included business')","(0.3287671232876712, 'phase out ozone depleting substances achieved resources already allocated')","(0.30434782608695654, 'allocated well performance multilateral fund implementing agencies special circumstances low')","(0.375, 'size enterprises projections included business plan multilateral')","(0.30534351145038163, 'montreal protocol report review paragraph article montreal protocol historical experience including limitations successes phase out')","(0.2755905511811023, 'montreal protocol report review paragraph article montreal protocol historical experience including limitations successes phase')","(0.34444444444444444, 'protocol report review paragraph article montreal protocol historical experience including')","(0.34523809523809523, 'projections included business plan multilateral fund calculating annual requirements')","(0.30681818181818177, 'size enterprises projections included business plan multilateral fund calculating annual')","(0.2909090909090909, 'methyl bromide hydrochlorofluorocarbon control scenarios parties operating article relevant decisions seventh meeting parties approved country programmes undertaking')","(0.27692307692307694, 'report submission eighth meeting parties present thirteenth meeting open ended working group enable parties take decision')","(0.32456140350877194, 'enable parties take decision appropriate level replenishment taking account amongst things control measures agreed')","(0.326530612244898, 'assessment panel prepare report submission eighth')","(0.30000000000000004, 'projections included business plan multilateral fund calculating annual requirements without assuming constant')","(0.31818181818181823, 'protocol historical experience including limitations successes phase out ozone depleting')"
"Dec 5, 1995 Decision VII6 Reduction of methyl bromide emissions","(0.2432432432432432, 'encouraging producers users take appropriate measures implement inter alia')","(0.20967741935483875, 'seventh meeting parties decided dec vii parties endeavour reduce methyl bromide emissions encouraging producers users take')","(0.28888888888888886, 'bromide emissions encouraging producers users')","(0.25, 'methyl bromide emissions encouraging producers users take appropriate measures implement inter alia good')","(0.30434782608695654, 'implement inter alia good agricultural practices improved application')","(0.2362204724409449, 'methyl bromide emissions encouraging producers users take appropriate measures implement inter alia good agricultural practices')","(0.3870967741935484, 'parties endeavour reduce methyl')","(0.2816901408450704, 'bromide emissions encouraging producers users take appropriate measures')","(0.2588235294117647, 'reduce methyl bromide emissions encouraging producers users take appropriate measures')","(0.2894736842105263, 'implement inter alia good agricultural')","(0.25396825396825395, 'endeavour reduce methyl bromide emissions encouraging producers')","(0.2649572649572649, 'methyl bromide emissions encouraging producers users take appropriate measures implement inter alia good agricultural')","(0.22480620155038755, 'seventh meeting parties decided dec vii parties endeavour reduce methyl bromide emissions encouraging producers users take')","(0.2195121951219512, 'parties endeavour reduce methyl bromide emissions encouraging producers users take')","(0.3188405797101449, 'implement inter alia good agricultural practices improved application')","(0.2676056338028169, 'parties endeavour reduce methyl bromide emissions encouraging producers')","(0.2535211267605634, 'bromide emissions encouraging producers users take appropriate measures')","(0.29824561403508776, 'users take appropriate measures implement inter alia good')","(0.2698412698412699, 'endeavour reduce methyl bromide emissions encouraging producers')","(0.3857142857142857, 'users take appropriate measures implement inter alia good agricultural')","(0.25316455696202533, 'dec vii parties endeavour reduce methyl bromide emissions encouraging producers')","(0.2857142857142857, 'encouraging producers users take appropriate measures implement')","(0.2362204724409449, 'methyl bromide emissions encouraging producers users take appropriate measures implement inter alia good agricultural practices')","(0.2222222222222222, 'methyl bromide emissions encouraging producers users take appropriate measures implement inter alia good agricultural')","(0.25, 'seventh meeting parties decided dec vii parties endeavour reduce methyl')","(0.308641975308642, 'bromide emissions encouraging producers users take appropriate measures implement')","(0.2784810126582279, 'encouraging producers users take appropriate measures implement inter alia good')","(0.22962962962962963, 'seventh meeting parties decided dec vii parties endeavour reduce methyl bromide emissions encouraging producers users take appropriate')","(0.22307692307692306, 'seventh meeting parties decided dec vii parties endeavour reduce methyl bromide emissions encouraging producers users take')","(0.2845528455284553, 'encouraging producers users take appropriate measures implement inter alia good agricultural practices improved application')","(0.375, 'implement inter alia good agricultural practices')","(0.23711340206185572, 'seventh meeting parties decided dec vii parties endeavour reduce methyl bromide emissions')","(0.2666666666666667, 'appropriate measures implement inter alia good agricultural practices improved application')"
"Dec 5, 1995 Decision VII3 Further adjustments and reductions controlled substances listed in Annexes C and E to the Protocol","(0.273972602739726, 'c e protocol set annex iii report seventh meeting')","(0.2727272727272727, 'dec vii adopt accordance procedure laid paragraph article montreal protocol adjustments reductions production consumption controlled substances')","(0.29166666666666663, 'consumption controlled substances listed annexes')","(0.2989690721649485, 'adjustment shall enter force january meeting parties consider need adjustments phase out schedule')","(0.39682539682539686, 'production consumption controlled substances listed annexes c e')","(0.2583333333333333, 'accordance procedure laid paragraph article montreal protocol adjustment ozone depleting potential specified annex e set')","(0.3939393939393939, 'parties consider need adjustments')","(0.3292682926829268, 'adjustments reductions production consumption controlled substances listed annexes')","(0.38, 'montreal protocol adjustments reductions production consumption controlled substances listed annexes')","(0.30952380952380953, 'meeting parties adopt accordance procedure')","(0.3157894736842105, 'protocol adjustments reductions production consumption controlled substances')","(0.3228346456692913, 'force january meeting parties consider need adjustments phase out schedule hydrochlorofluorocarbons parties operating paragraph')","(0.33333333333333337, 'listed annexes c e protocol set annex iii report seventh meeting parties adopt accordance procedure laid')","(0.31081081081081086, 'e set annex iii report seventh meeting parties adjustment shall')","(0.30487804878048785, 'adjustments reductions production consumption controlled substances listed annexes')","(0.41666666666666663, 'c e protocol set annex iii report seventh')","(0.31707317073170727, 'adjustments reductions production consumption controlled substances listed annexes')","(0.48571428571428577, 'montreal protocol adjustment ozone depleting potential specified annex')","(0.33870967741935487, 'paragraph article montreal protocol adjustment ozone depleting')","(0.29508196721311475, 'c e protocol set annex iii report seventh meeting')","(0.3026315789473685, 'production consumption controlled substances listed annexes c e protocol set')","(0.34693877551020413, 'annexes c e protocol set annex iii')","(0.3362068965517241, 'protocol adjustment ozone depleting potential specified annex e set annex iii report seventh meeting parties')","(0.30434782608695654, 'depleting potential specified annex e set annex iii report seventh meeting parties adjustment shall')","(0.31999999999999995, 'montreal protocol adjustments reductions production consumption controlled substances listed annexes')","(0.30434782608695654, 'montreal protocol adjustments reductions production consumption controlled substances listed')","(0.33333333333333337, 'depleting potential specified annex e set annex iii report seventh')","(0.31851851851851853, 'production consumption controlled substances listed annexes c e protocol set annex iii report seventh meeting parties adopt')","(0.3076923076923077, 'paragraph article montreal protocol adjustment ozone depleting potential specified annex e set annex iii report seventh')","(0.2991452991452992, 'montreal protocol adjustments reductions production consumption controlled substances listed annexes c e protocol set')","(0.34328358208955223, 'adjustments reductions production consumption controlled substances')","(0.28865979381443296, 'reductions production consumption controlled substances listed annexes c e protocol set annex')","(0.33999999999999997, 'montreal protocol adjustments reductions production consumption controlled substances listed annexes')"
"Dec 5, 1995 Decision VII28 Essentialuse nominations for controlled substances for 1996 and beyond","(0.3013698630136986, 'applications exemption granted still meets essential use criteria submit')","(0.2702702702702703, 'obstructive pulmonary disease nasal dexamethasone specific cleaning bonding surface activation applications rocket motor manufacturing united states')","(0.3414634146341463, 'use exemptions reallocate decided parties')","(0.32352941176470584, 'assessment panel technical options committees pursuant decision iv fourth meeting parties that parties')","(0.3650793650793651, 'production consumption necessary satisfy essential uses cfc cfc')","(0.2727272727272727, 'dexamethasone specific cleaning bonding surface activation applications rocket motor manufacturing united states space shuttle titan')","(0.45833333333333337, 'parties year review made')","(0.31818181818181823, 'uses exemptions granted destroy surplus ozone depleting substances')","(0.3012048192771084, 'exemptions reallocate decided parties uses exemptions granted destroy surplus ozone')","(0.32558139534883723, 'individual company nominations future years')","(0.31034482758620685, 'technical progress market adjustments urge parties collate')","(0.2767857142857143, 'granted still meets essential use criteria submit report secretariat meeting parties year review made')","(0.28682170542635654, 'applications exemption granted still meets essential use criteria submit report secretariat meeting parties year review made')","(0.28915662650602414, 'essential use exemptions reallocate decided parties uses exemptions granted destroy')","(0.3055555555555556, 'surface activation applications rocket motor manufacturing united states')","(0.33783783783783783, 'paragraph article protocol levels production consumption necessary satisfy')","(0.31343283582089554, 'report seventh meeting parties metered dose inhalers mdis')","(0.3380281690140845, 'quantity controlled substances authorized submit report meeting parties')","(0.34426229508196726, 'cleaning bonding surface activation applications rocket motor')","(0.31999999999999995, 'granted destroy surplus ozone depleting substances authorized essential use')","(0.3132530120481928, 'essential use exemptions reallocate decided parties uses exemptions granted destroy')","(0.34615384615384615, 'exemption granted still meets essential use criteria')","(0.2773722627737226, 'subject following conditions technology economic assessment panel review annually quantity controlled substances authorized submit report')","(0.28695652173913044, 'granted still meets essential use criteria submit report secretariat meeting parties year review made')","(0.275, 'use criteria submit report secretariat meeting parties year review made')","(0.29268292682926833, 'cleaning bonding surface activation applications rocket motor manufacturing united')","(0.3111111111111111, 'year technology economic assessment panel review biennially whether applications exemption')","(0.28888888888888886, 'protocol levels production consumption necessary satisfy essential uses cfc cfc cfc cfc methyl chloroform authorized specified annex')","(0.29230769230769227, 'seventh meeting parties decided dec vii note appreciation work done technology economic assessment panel technical options')","(0.3070175438596491, 'note appreciation work done technology economic assessment panel technical options committees pursuant decision iv')","(0.33333333333333337, 'assessment panel technical options committees pursuant')","(0.2549019607843137, 'note appreciation work done technology economic assessment panel technical options committees pursuant')","(0.36708860759493667, 'protocol levels production consumption necessary satisfy essential uses cfc cfc')"
"Dec 5, 1995 Decision VII4 Provision of financial support and technology transfer","(0.3291139240506329, 'parties decided dec vii emphasize importance effective implementation financial')","(0.29139072847682124, 'parties operating paragraph article require additional funding need reflected replenishment multilateral fund beyond implementation technology transfer')","(0.3529411764705882, 'beyond implementation technology transfer underline')","(0.31092436974789917, 'financial cooperation provided article transfer technology provided article urge parties taking decisions replenishment')","(0.33333333333333337, 'financial cooperation provided article transfer technology provided article')","(0.326797385620915, 'reflected replenishment multilateral fund beyond implementation technology transfer underline implementation control measures parties operating paragraph')","(0.39473684210526316, 'parties taking decisions replenishment')","(0.3132530120481928, 'effective implementation financial cooperation including provision adequate funding')","(0.33333333333333337, 'montreal protocol assisting parties operating paragraph article complying existing control')","(0.36170212765957444, 'financial cooperation provided article transfer')","(0.296875, 'protocol assisting parties operating paragraph article complying')","(0.31060606060606055, 'financial cooperation provided article transfer technology provided article urge parties taking decisions replenishment multilateral')","(0.29801324503311255, 'beyond implementation technology transfer underline implementation control measures parties operating paragraph article will provided article paragraph')","(0.39603960396039606, 'beyond implementation technology transfer underline implementation control measures parties operating')","(0.3116883116883117, 'underline implementation control measures parties operating paragraph article')","(0.32894736842105265, 'article paragraph depend upon effective implementation financial cooperation')","(0.3194444444444444, 'transfer article montreal protocol assisting parties operating paragraph')","(0.4246575342465754, 'montreal protocol assisting parties operating paragraph article complying')","(0.3731343283582089, 'financial cooperation provided article transfer technology provided')","(0.3125, 'transfer article montreal protocol assisting parties operating paragraph article')","(0.31868131868131866, 'paragraph article require additional funding need reflected replenishment multilateral fund')","(0.3538461538461538, 'cooperation provided article transfer technology provided article')","(0.3172413793103448, 'implementation financial cooperation including provision adequate funding article technology transfer article montreal protocol assisting parties')","(0.3076923076923077, 'reflected replenishment multilateral fund beyond implementation technology transfer underline implementation control measures parties operating')","(0.2954545454545454, 'financial cooperation provided article transfer technology provided article urge parties')","(0.3370786516853933, 'technology transfer underline implementation control measures parties operating paragraph')","(0.3222222222222222, 'including provision adequate funding article technology transfer article montreal protocol')","(0.2919254658385093, 'parties operating paragraph article require additional funding need reflected replenishment multilateral fund beyond implementation technology transfer underline')","(0.29139072847682124, 'parties operating paragraph article require additional funding need reflected replenishment multilateral fund beyond implementation technology transfer')","(0.36496350364963503, 'implementation financial cooperation including provision adequate funding article technology transfer article montreal protocol assisting')","(0.3448275862068966, 'transfer underline implementation control measures parties')","(0.28800000000000003, 'reflected replenishment multilateral fund beyond implementation technology transfer underline implementation control measures')","(0.30681818181818177, 'financial cooperation provided article transfer technology provided article urge parties')"
"Dec 5, 1995 Decision VII7 Trade in methyl bromide","(0.273972602739726, 'seventh meeting parties decided dec vii recall paragraph article')","(0.2847222222222222, 'party protocol recognizing importance article trade controls promoting environmental objectives protocol consider eighth meeting parties whether')","(0.326530612244898, 'environmental objectives protocol consider eighth')","(0.3008849557522124, 'environmental objectives protocol consider eighth meeting parties whether amend protocol control trade controlled')","(0.2857142857142857, 'protocol consider eighth meeting parties whether amend protocol')","(0.32592592592592595, 'states party protocol recognizing importance article trade controls promoting environmental objectives protocol consider eighth meeting')","(0.3666666666666667, 'parties whether amend protocol')","(0.31506849315068497, 'environmental objectives protocol consider eighth meeting parties whether')","(0.35789473684210527, 'party protocol recognizing importance article trade controls promoting environmental objectives')","(0.3055555555555556, 'amend protocol order extend measures')","(0.3125, 'products any considered products containing controlled substance')","(0.3303571428571429, 'seventh meeting parties decided dec vii recall paragraph article protocol provides inter alia parties')","(0.29166666666666663, 'party protocol recognizing importance article trade controls promoting environmental objectives protocol consider eighth meeting parties whether')","(0.28409090909090906, 'environmental objectives protocol consider eighth meeting parties whether amend protocol')","(0.273972602739726, 'environmental objectives protocol consider eighth meeting parties whether')","(0.328125, 'states party protocol end request technology economic assessment')","(0.30666666666666664, 'article trade controls promoting environmental objectives protocol consider')","(0.3870967741935484, 'control trade controlled substance annex e products containing')","(0.3384615384615385, 'environmental objectives protocol consider eighth meeting parties')","(0.2857142857142857, 'eighth meeting parties products any considered products containing controlled')","(0.29591836734693877, 'recognizing importance article trade controls promoting environmental objectives protocol consider')","(0.3137254901960784, 'control trade controlled substance annex e products')","(0.31666666666666665, 'parties whether amend protocol control trade controlled substance annex e products containing controlled substance annex')","(0.30434782608695654, 'protocol control trade controlled substance annex e products containing controlled substance annex e states')","(0.35, 'protocol consider eighth meeting parties whether amend protocol control trade')","(0.30379746835443033, 'environmental objectives protocol consider eighth meeting parties whether amend')","(0.34693877551020413, 'recognizing importance article trade controls promoting environmental objectives protocol consider')","(0.3111111111111111, 'products containing controlled substance annex e states party protocol end request technology economic assessment panel clarify eighth')","(0.3125, 'party protocol recognizing importance article trade controls promoting environmental objectives protocol consider eighth meeting parties whether')","(0.3414634146341463, 'environmental objectives protocol consider eighth meeting parties whether amend protocol control trade controlled substance')","(0.3829787234042553, 'assessment panel clarify eighth meeting parties')","(0.28865979381443296, 'protocol provides inter alia parties shall consider january whether amend protocol order')","(0.33333333333333337, 'article protocol provides inter alia parties shall consider january whether')"
