,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Nov 2, 1998 Implementation of Article 48 and 49 of the Convention decision 3CP3 and Articles 23 and 314 of the Kyoto Pro","(0.28767123287671237, 'clmenon waafas ofosu amaah michael philips study cef s')","(0.25806451612903225, 'c w ym c q a distr g general fccc cp add january russian original english')","(0.28846153846153844, 'environment facility operational strategy washington')","(0.25609756097560976, 'operational strategy washington d c february p e h fccc cp b h')","(0.32307692307692304, 'environment facility operational strategy washington d c february')","(0.2592592592592593, 'c q a distr g general fccc cp add january russian original english k c')","(0.33333333333333337, 'add page e c')","(0.296875, 'zn global environment facility operational strategy washington d')","(0.2615384615384615, 'original english k c eg c e k c eg')","(0.3125, 'strategy washington d c february')","(0.2622950819672131, 'global environment facility operational strategy washington d')","(0.2857142857142857, 'd h bd bd p ff bd b zn global environment facility operational strategy')","(0.26356589147286824, 'zn global environment facility operational strategy washington d c february p e h fccc cp b')","(0.29729729729729726, 'f b db gareth porter raymond clmenon waafas ofosu amaah')","(0.2833333333333333, 'porter raymond clmenon waafas ofosu amaah michael philips')","(0.25, 'general fccc cp add january russian original english')","(0.28358208955223885, 'f b db gareth porter raymond clmenon waafas')","(0.2962962962962963, 'michael philips study cef s overall performance global')","(0.29032258064516125, 'zn global environment facility operational strategy washington')","(0.360655737704918, 'operational strategy washington d c february p e h')","(0.303030303030303, 'environment facility march fccc cp add page c e m')","(0.2678571428571429, 'environment facility operational strategy washington d c')","(0.25, 'bd p ff bd b zn global environment facility operational strategy washington d c february')","(0.26086956521739135, 'bd b zn global environment facility operational strategy washington d c february p e')","(0.25, 'p ff bd b zn global environment facility operational strategy')","(0.265625, 'operational strategy washington d c february p e h')","(0.30666666666666664, 'study cef s overall performance global environment facility march fccc')","(0.274074074074074, 'clmenon waafas ofosu amaah michael philips study cef s overall performance global environment facility march fccc cp')","(0.2692307692307693, 'clmenon waafas ofosu amaah michael philips study cef s overall performance global environment facility march fccc')","(0.29702970297029707, 'amaah michael philips study cef s overall performance global environment facility march fccc cp')","(0.35185185185185186, 'environment facility operational strategy washington d')","(0.25773195876288657, 'f z d f b db gareth porter raymond clmenon waafas ofosu')","(0.25757575757575757, 'misc add fccc sb misc add rev add add rev')"
"Nov 18, 2017 Sixth review of the Financial  Mechanism","(0.3855421686746988, 'convention confirms firm determination oversee accelerate completion work programme')","(0.3453237410071942, 'need women represented aspects unfccc process need gender mainstreaming relevant targets goals activities convention important contribution')","(0.4736842105263158, 'convention also recalling decisions cp')","(0.3706896551724138, 'agreement forward outcomes conference parties twenty fourth session latest recognizes additional negotiating session')","(0.410958904109589, 'convention kyoto protocol operating entities financial mechanism outcomes')","(0.3310344827586207, 'information appointment annual reports conference parties reiterates standing committee finance integrate financing forest related considerations')","(0.7142857142857143, 'cp cp paris agreement')","(0.4696969696969697, 'support enhanced action developing countries tackle climate change')","(0.430379746835443, 'costs enable support enhanced action developing countries tackle climate change')","(0.4736842105263158, 'climate action convention party driven')","(0.4098360655737705, 'thematic areas convention paris agreement policies programmes')","(0.37606837606837606, 'taking account free prior informed consent holders knowledge innovations practices capacity engagement platform build')","(0.3419354838709677, 'constituted bodies convention taking consideration vulnerabilities agriculture climate change approaches addressing food security invites parties observers')","(0.33333333333333337, 'activities convention important contribution increasing effectiveness gap recognizes gender related')","(0.4057971014492754, 'agreement paragraphs decision cp guidance relation mitigation section')","(0.36923076923076925, 'action progressed across areas convention respect paris agreement')","(0.5263157894736843, 'organizations cop attention agenda sustainable development abbreviations cop')","(0.375, 'meeting parties kyoto protocol subsidiary body implementation subsidiary')","(0.45614035087719296, 'implementing convention role gender action plan contained')","(0.42105263157894735, 'implementation outcomes five in session workshops issues related agriculture')","(0.3820224719101124, 'convention confirms firm determination oversee accelerate completion work programme paris')","(0.4411764705882353, 'morocco netherlands union mediterranean european bank reconstruction')","(0.34375, 'appropriate consider collaboration partnerships development dissemination levels user friendly information communication products averting minimizing addressing')","(0.3410852713178295, 'netherlands union mediterranean european bank reconstruction development support ensuring success forum notes outcome discussions')","(0.34408602150537637, 'manner including respect length session related logistical matters interpretation translation')","(0.3975903614457831, 'convention confirms firm determination oversee accelerate completion work programme')","(0.4226804123711341, 'convention modalities development workplan full implementation functions referred paragraph above')","(0.37419354838709673, 'unfccc process need gender mainstreaming relevant targets goals activities convention important contribution increasing effectiveness gap recognizes gender')","(0.35761589403973515, 'activities concerning adaptation mitigation related means implementation finance technology development transfer capacity building well decision making')","(0.4065040650406504, 'funding taking consideration paris agreement well request conference parties global environment facility contained decision')","(0.4883720930232558, 'agreement i completion work programme paris')","(0.327433628318584, 'perspective implementation convention work parties secretariat united nations entities stakeholders levels gender')","(0.38144329896907214, 'netherlands union mediterranean european bank reconstruction development support ensuring success')"
"Nov 2, 1998 Research and systematic observation","(0.28767123287671237, 'clmenon waafas ofosu amaah michael philips study cef s')","(0.25806451612903225, 'c w ym c q a distr g general fccc cp add january russian original english')","(0.28846153846153844, 'environment facility operational strategy washington')","(0.25609756097560976, 'operational strategy washington d c february p e h fccc cp b h')","(0.32307692307692304, 'environment facility operational strategy washington d c february')","(0.2592592592592593, 'c q a distr g general fccc cp add january russian original english k c')","(0.33333333333333337, 'add page e c')","(0.296875, 'zn global environment facility operational strategy washington d')","(0.2615384615384615, 'original english k c eg c e k c eg')","(0.3125, 'strategy washington d c february')","(0.2622950819672131, 'global environment facility operational strategy washington d')","(0.2857142857142857, 'd h bd bd p ff bd b zn global environment facility operational strategy')","(0.26356589147286824, 'zn global environment facility operational strategy washington d c february p e h fccc cp b')","(0.29729729729729726, 'f b db gareth porter raymond clmenon waafas ofosu amaah')","(0.2833333333333333, 'porter raymond clmenon waafas ofosu amaah michael philips')","(0.25, 'general fccc cp add january russian original english')","(0.28358208955223885, 'f b db gareth porter raymond clmenon waafas')","(0.2962962962962963, 'michael philips study cef s overall performance global')","(0.29032258064516125, 'zn global environment facility operational strategy washington')","(0.360655737704918, 'operational strategy washington d c february p e h')","(0.303030303030303, 'environment facility march fccc cp add page c e m')","(0.2678571428571429, 'environment facility operational strategy washington d c')","(0.25, 'bd p ff bd b zn global environment facility operational strategy washington d c february')","(0.26086956521739135, 'bd b zn global environment facility operational strategy washington d c february p e')","(0.25, 'p ff bd b zn global environment facility operational strategy')","(0.265625, 'operational strategy washington d c february p e h')","(0.30666666666666664, 'study cef s overall performance global environment facility march fccc')","(0.274074074074074, 'clmenon waafas ofosu amaah michael philips study cef s overall performance global environment facility march fccc cp')","(0.2692307692307693, 'clmenon waafas ofosu amaah michael philips study cef s overall performance global environment facility march fccc')","(0.29702970297029707, 'amaah michael philips study cef s overall performance global environment facility march fccc cp')","(0.35185185185185186, 'environment facility operational strategy washington d')","(0.25773195876288657, 'f z d f b db gareth porter raymond clmenon waafas ofosu')","(0.25757575757575757, 'misc add fccc sb misc add rev add add rev')"
"Nov 2, 1998 Multilateral consultative process","(0.28767123287671237, 'clmenon waafas ofosu amaah michael philips study cef s')","(0.25806451612903225, 'c w ym c q a distr g general fccc cp add january russian original english')","(0.28846153846153844, 'environment facility operational strategy washington')","(0.25609756097560976, 'operational strategy washington d c february p e h fccc cp b h')","(0.32307692307692304, 'environment facility operational strategy washington d c february')","(0.2592592592592593, 'c q a distr g general fccc cp add january russian original english k c')","(0.33333333333333337, 'add page e c')","(0.296875, 'zn global environment facility operational strategy washington d')","(0.2615384615384615, 'original english k c eg c e k c eg')","(0.3125, 'strategy washington d c february')","(0.2622950819672131, 'global environment facility operational strategy washington d')","(0.2857142857142857, 'd h bd bd p ff bd b zn global environment facility operational strategy')","(0.26356589147286824, 'zn global environment facility operational strategy washington d c february p e h fccc cp b')","(0.29729729729729726, 'f b db gareth porter raymond clmenon waafas ofosu amaah')","(0.2833333333333333, 'porter raymond clmenon waafas ofosu amaah michael philips')","(0.25, 'general fccc cp add january russian original english')","(0.28358208955223885, 'f b db gareth porter raymond clmenon waafas')","(0.2962962962962963, 'michael philips study cef s overall performance global')","(0.29032258064516125, 'zn global environment facility operational strategy washington')","(0.360655737704918, 'operational strategy washington d c february p e h')","(0.303030303030303, 'environment facility march fccc cp add page c e m')","(0.2678571428571429, 'environment facility operational strategy washington d c')","(0.25, 'bd p ff bd b zn global environment facility operational strategy washington d c february')","(0.26086956521739135, 'bd b zn global environment facility operational strategy washington d c february p e')","(0.25, 'p ff bd b zn global environment facility operational strategy')","(0.265625, 'operational strategy washington d c february p e h')","(0.30666666666666664, 'study cef s overall performance global environment facility march fccc')","(0.274074074074074, 'clmenon waafas ofosu amaah michael philips study cef s overall performance global environment facility march fccc cp')","(0.2692307692307693, 'clmenon waafas ofosu amaah michael philips study cef s overall performance global environment facility march fccc')","(0.29702970297029707, 'amaah michael philips study cef s overall performance global environment facility march fccc cp')","(0.35185185185185186, 'environment facility operational strategy washington d')","(0.25773195876288657, 'f z d f b db gareth porter raymond clmenon waafas ofosu')","(0.25757575757575757, 'misc add fccc sb misc add rev add add rev')"
"Nov 18, 2017 Review of the functions of the Standing Committee on Finance","(0.3855421686746988, 'convention confirms firm determination oversee accelerate completion work programme')","(0.3453237410071942, 'need women represented aspects unfccc process need gender mainstreaming relevant targets goals activities convention important contribution')","(0.4736842105263158, 'convention also recalling decisions cp')","(0.3706896551724138, 'agreement forward outcomes conference parties twenty fourth session latest recognizes additional negotiating session')","(0.410958904109589, 'convention kyoto protocol operating entities financial mechanism outcomes')","(0.3310344827586207, 'information appointment annual reports conference parties reiterates standing committee finance integrate financing forest related considerations')","(0.7142857142857143, 'cp cp paris agreement')","(0.4696969696969697, 'support enhanced action developing countries tackle climate change')","(0.430379746835443, 'costs enable support enhanced action developing countries tackle climate change')","(0.4736842105263158, 'climate action convention party driven')","(0.4098360655737705, 'thematic areas convention paris agreement policies programmes')","(0.37606837606837606, 'taking account free prior informed consent holders knowledge innovations practices capacity engagement platform build')","(0.3419354838709677, 'constituted bodies convention taking consideration vulnerabilities agriculture climate change approaches addressing food security invites parties observers')","(0.33333333333333337, 'activities convention important contribution increasing effectiveness gap recognizes gender related')","(0.4057971014492754, 'agreement paragraphs decision cp guidance relation mitigation section')","(0.36923076923076925, 'action progressed across areas convention respect paris agreement')","(0.5263157894736843, 'organizations cop attention agenda sustainable development abbreviations cop')","(0.375, 'meeting parties kyoto protocol subsidiary body implementation subsidiary')","(0.45614035087719296, 'implementing convention role gender action plan contained')","(0.42105263157894735, 'implementation outcomes five in session workshops issues related agriculture')","(0.3820224719101124, 'convention confirms firm determination oversee accelerate completion work programme paris')","(0.4411764705882353, 'morocco netherlands union mediterranean european bank reconstruction')","(0.34375, 'appropriate consider collaboration partnerships development dissemination levels user friendly information communication products averting minimizing addressing')","(0.3410852713178295, 'netherlands union mediterranean european bank reconstruction development support ensuring success forum notes outcome discussions')","(0.34408602150537637, 'manner including respect length session related logistical matters interpretation translation')","(0.3975903614457831, 'convention confirms firm determination oversee accelerate completion work programme')","(0.4226804123711341, 'convention modalities development workplan full implementation functions referred paragraph above')","(0.37419354838709673, 'unfccc process need gender mainstreaming relevant targets goals activities convention important contribution increasing effectiveness gap recognizes gender')","(0.35761589403973515, 'activities concerning adaptation mitigation related means implementation finance technology development transfer capacity building well decision making')","(0.4065040650406504, 'funding taking consideration paris agreement well request conference parties global environment facility contained decision')","(0.4883720930232558, 'agreement i completion work programme paris')","(0.327433628318584, 'perspective implementation convention work parties secretariat united nations entities stakeholders levels gender')","(0.38144329896907214, 'netherlands union mediterranean european bank reconstruction development support ensuring success')"
"Nov 2, 1998 Preparations for the first session of the Conference of the Parties serving as the meeting of the Parties to","(0.28767123287671237, 'clmenon waafas ofosu amaah michael philips study cef s')","(0.25806451612903225, 'c w ym c q a distr g general fccc cp add january russian original english')","(0.28846153846153844, 'environment facility operational strategy washington')","(0.25609756097560976, 'operational strategy washington d c february p e h fccc cp b h')","(0.32307692307692304, 'environment facility operational strategy washington d c february')","(0.2592592592592593, 'c q a distr g general fccc cp add january russian original english k c')","(0.33333333333333337, 'add page e c')","(0.296875, 'zn global environment facility operational strategy washington d')","(0.2615384615384615, 'original english k c eg c e k c eg')","(0.3125, 'strategy washington d c february')","(0.2622950819672131, 'global environment facility operational strategy washington d')","(0.2857142857142857, 'd h bd bd p ff bd b zn global environment facility operational strategy')","(0.26356589147286824, 'zn global environment facility operational strategy washington d c february p e h fccc cp b')","(0.29729729729729726, 'f b db gareth porter raymond clmenon waafas ofosu amaah')","(0.2833333333333333, 'porter raymond clmenon waafas ofosu amaah michael philips')","(0.25, 'general fccc cp add january russian original english')","(0.28358208955223885, 'f b db gareth porter raymond clmenon waafas')","(0.2962962962962963, 'michael philips study cef s overall performance global')","(0.29032258064516125, 'zn global environment facility operational strategy washington')","(0.360655737704918, 'operational strategy washington d c february p e h')","(0.303030303030303, 'environment facility march fccc cp add page c e m')","(0.2678571428571429, 'environment facility operational strategy washington d c')","(0.25, 'bd p ff bd b zn global environment facility operational strategy washington d c february')","(0.26086956521739135, 'bd b zn global environment facility operational strategy washington d c february p e')","(0.25, 'p ff bd b zn global environment facility operational strategy')","(0.265625, 'operational strategy washington d c february p e h')","(0.30666666666666664, 'study cef s overall performance global environment facility march fccc')","(0.274074074074074, 'clmenon waafas ofosu amaah michael philips study cef s overall performance global environment facility march fccc cp')","(0.2692307692307693, 'clmenon waafas ofosu amaah michael philips study cef s overall performance global environment facility march fccc')","(0.29702970297029707, 'amaah michael philips study cef s overall performance global environment facility march fccc cp')","(0.35185185185185186, 'environment facility operational strategy washington d')","(0.25773195876288657, 'f z d f b db gareth porter raymond clmenon waafas ofosu')","(0.25757575757575757, 'misc add fccc sb misc add rev add add rev')"
"Nov 2, 1998 Impact of single projects on emissions in the commitment period","(0.28767123287671237, 'clmenon waafas ofosu amaah michael philips study cef s')","(0.25806451612903225, 'c w ym c q a distr g general fccc cp add january russian original english')","(0.28846153846153844, 'environment facility operational strategy washington')","(0.25609756097560976, 'operational strategy washington d c february p e h fccc cp b h')","(0.32307692307692304, 'environment facility operational strategy washington d c february')","(0.2592592592592593, 'c q a distr g general fccc cp add january russian original english k c')","(0.33333333333333337, 'add page e c')","(0.296875, 'zn global environment facility operational strategy washington d')","(0.2615384615384615, 'original english k c eg c e k c eg')","(0.3125, 'strategy washington d c february')","(0.2622950819672131, 'global environment facility operational strategy washington d')","(0.2857142857142857, 'd h bd bd p ff bd b zn global environment facility operational strategy')","(0.26356589147286824, 'zn global environment facility operational strategy washington d c february p e h fccc cp b')","(0.29729729729729726, 'f b db gareth porter raymond clmenon waafas ofosu amaah')","(0.2833333333333333, 'porter raymond clmenon waafas ofosu amaah michael philips')","(0.25, 'general fccc cp add january russian original english')","(0.28358208955223885, 'f b db gareth porter raymond clmenon waafas')","(0.2962962962962963, 'michael philips study cef s overall performance global')","(0.29032258064516125, 'zn global environment facility operational strategy washington')","(0.360655737704918, 'operational strategy washington d c february p e h')","(0.303030303030303, 'environment facility march fccc cp add page c e m')","(0.2678571428571429, 'environment facility operational strategy washington d c')","(0.25, 'bd p ff bd b zn global environment facility operational strategy washington d c february')","(0.26086956521739135, 'bd b zn global environment facility operational strategy washington d c february p e')","(0.25, 'p ff bd b zn global environment facility operational strategy')","(0.265625, 'operational strategy washington d c february p e h')","(0.30666666666666664, 'study cef s overall performance global environment facility march fccc')","(0.274074074074074, 'clmenon waafas ofosu amaah michael philips study cef s overall performance global environment facility march fccc cp')","(0.2692307692307693, 'clmenon waafas ofosu amaah michael philips study cef s overall performance global environment facility march fccc')","(0.29702970297029707, 'amaah michael philips study cef s overall performance global environment facility march fccc cp')","(0.35185185185185186, 'environment facility operational strategy washington d')","(0.25773195876288657, 'f z d f b db gareth porter raymond clmenon waafas ofosu')","(0.25757575757575757, 'misc add fccc sb misc add rev add add rev')"
"Nov 18, 2017 Process to identify the information to be provided by Parties in  accordance with Article 9, paragraph 5, o","(0.3855421686746988, 'convention confirms firm determination oversee accelerate completion work programme')","(0.3453237410071942, 'need women represented aspects unfccc process need gender mainstreaming relevant targets goals activities convention important contribution')","(0.4736842105263158, 'convention also recalling decisions cp')","(0.3706896551724138, 'agreement forward outcomes conference parties twenty fourth session latest recognizes additional negotiating session')","(0.410958904109589, 'convention kyoto protocol operating entities financial mechanism outcomes')","(0.3310344827586207, 'information appointment annual reports conference parties reiterates standing committee finance integrate financing forest related considerations')","(0.7142857142857143, 'cp cp paris agreement')","(0.4696969696969697, 'support enhanced action developing countries tackle climate change')","(0.430379746835443, 'costs enable support enhanced action developing countries tackle climate change')","(0.4736842105263158, 'climate action convention party driven')","(0.4098360655737705, 'thematic areas convention paris agreement policies programmes')","(0.37606837606837606, 'taking account free prior informed consent holders knowledge innovations practices capacity engagement platform build')","(0.3419354838709677, 'constituted bodies convention taking consideration vulnerabilities agriculture climate change approaches addressing food security invites parties observers')","(0.33333333333333337, 'activities convention important contribution increasing effectiveness gap recognizes gender related')","(0.4057971014492754, 'agreement paragraphs decision cp guidance relation mitigation section')","(0.36923076923076925, 'action progressed across areas convention respect paris agreement')","(0.5263157894736843, 'organizations cop attention agenda sustainable development abbreviations cop')","(0.375, 'meeting parties kyoto protocol subsidiary body implementation subsidiary')","(0.45614035087719296, 'implementing convention role gender action plan contained')","(0.42105263157894735, 'implementation outcomes five in session workshops issues related agriculture')","(0.3820224719101124, 'convention confirms firm determination oversee accelerate completion work programme paris')","(0.4411764705882353, 'morocco netherlands union mediterranean european bank reconstruction')","(0.34375, 'appropriate consider collaboration partnerships development dissemination levels user friendly information communication products averting minimizing addressing')","(0.3410852713178295, 'netherlands union mediterranean european bank reconstruction development support ensuring success forum notes outcome discussions')","(0.34408602150537637, 'manner including respect length session related logistical matters interpretation translation')","(0.3975903614457831, 'convention confirms firm determination oversee accelerate completion work programme')","(0.4226804123711341, 'convention modalities development workplan full implementation functions referred paragraph above')","(0.37419354838709673, 'unfccc process need gender mainstreaming relevant targets goals activities convention important contribution increasing effectiveness gap recognizes gender')","(0.35761589403973515, 'activities concerning adaptation mitigation related means implementation finance technology development transfer capacity building well decision making')","(0.4065040650406504, 'funding taking consideration paris agreement well request conference parties global environment facility contained decision')","(0.4883720930232558, 'agreement i completion work programme paris')","(0.327433628318584, 'perspective implementation convention work parties secretariat united nations entities stakeholders levels gender')","(0.38144329896907214, 'netherlands union mediterranean european bank reconstruction development support ensuring success')"
"Nov 2, 1998 Activities implemented jointly under the pilot phase","(0.28767123287671237, 'clmenon waafas ofosu amaah michael philips study cef s')","(0.25806451612903225, 'c w ym c q a distr g general fccc cp add january russian original english')","(0.28846153846153844, 'environment facility operational strategy washington')","(0.25609756097560976, 'operational strategy washington d c february p e h fccc cp b h')","(0.32307692307692304, 'environment facility operational strategy washington d c february')","(0.2592592592592593, 'c q a distr g general fccc cp add january russian original english k c')","(0.33333333333333337, 'add page e c')","(0.296875, 'zn global environment facility operational strategy washington d')","(0.2615384615384615, 'original english k c eg c e k c eg')","(0.3125, 'strategy washington d c february')","(0.2622950819672131, 'global environment facility operational strategy washington d')","(0.2857142857142857, 'd h bd bd p ff bd b zn global environment facility operational strategy')","(0.26356589147286824, 'zn global environment facility operational strategy washington d c february p e h fccc cp b')","(0.29729729729729726, 'f b db gareth porter raymond clmenon waafas ofosu amaah')","(0.2833333333333333, 'porter raymond clmenon waafas ofosu amaah michael philips')","(0.25, 'general fccc cp add january russian original english')","(0.28358208955223885, 'f b db gareth porter raymond clmenon waafas')","(0.2962962962962963, 'michael philips study cef s overall performance global')","(0.29032258064516125, 'zn global environment facility operational strategy washington')","(0.360655737704918, 'operational strategy washington d c february p e h')","(0.303030303030303, 'environment facility march fccc cp add page c e m')","(0.2678571428571429, 'environment facility operational strategy washington d c')","(0.25, 'bd p ff bd b zn global environment facility operational strategy washington d c february')","(0.26086956521739135, 'bd b zn global environment facility operational strategy washington d c february p e')","(0.25, 'p ff bd b zn global environment facility operational strategy')","(0.265625, 'operational strategy washington d c february p e h')","(0.30666666666666664, 'study cef s overall performance global environment facility march fccc')","(0.274074074074074, 'clmenon waafas ofosu amaah michael philips study cef s overall performance global environment facility march fccc cp')","(0.2692307692307693, 'clmenon waafas ofosu amaah michael philips study cef s overall performance global environment facility march fccc')","(0.29702970297029707, 'amaah michael philips study cef s overall performance global environment facility march fccc cp')","(0.35185185185185186, 'environment facility operational strategy washington d')","(0.25773195876288657, 'f z d f b db gareth porter raymond clmenon waafas ofosu')","(0.25757575757575757, 'misc add fccc sb misc add rev add add rev')"
"Nov 18, 2017 Report of the Global Environment Facility to the Conference of the Parties and guidance to the Global Envir","(0.3855421686746988, 'convention confirms firm determination oversee accelerate completion work programme')","(0.3453237410071942, 'need women represented aspects unfccc process need gender mainstreaming relevant targets goals activities convention important contribution')","(0.4736842105263158, 'convention also recalling decisions cp')","(0.3706896551724138, 'agreement forward outcomes conference parties twenty fourth session latest recognizes additional negotiating session')","(0.410958904109589, 'convention kyoto protocol operating entities financial mechanism outcomes')","(0.3310344827586207, 'information appointment annual reports conference parties reiterates standing committee finance integrate financing forest related considerations')","(0.7142857142857143, 'cp cp paris agreement')","(0.4696969696969697, 'support enhanced action developing countries tackle climate change')","(0.430379746835443, 'costs enable support enhanced action developing countries tackle climate change')","(0.4736842105263158, 'climate action convention party driven')","(0.4098360655737705, 'thematic areas convention paris agreement policies programmes')","(0.37606837606837606, 'taking account free prior informed consent holders knowledge innovations practices capacity engagement platform build')","(0.3419354838709677, 'constituted bodies convention taking consideration vulnerabilities agriculture climate change approaches addressing food security invites parties observers')","(0.33333333333333337, 'activities convention important contribution increasing effectiveness gap recognizes gender related')","(0.4057971014492754, 'agreement paragraphs decision cp guidance relation mitigation section')","(0.36923076923076925, 'action progressed across areas convention respect paris agreement')","(0.5263157894736843, 'organizations cop attention agenda sustainable development abbreviations cop')","(0.375, 'meeting parties kyoto protocol subsidiary body implementation subsidiary')","(0.45614035087719296, 'implementing convention role gender action plan contained')","(0.42105263157894735, 'implementation outcomes five in session workshops issues related agriculture')","(0.3820224719101124, 'convention confirms firm determination oversee accelerate completion work programme paris')","(0.4411764705882353, 'morocco netherlands union mediterranean european bank reconstruction')","(0.34375, 'appropriate consider collaboration partnerships development dissemination levels user friendly information communication products averting minimizing addressing')","(0.3410852713178295, 'netherlands union mediterranean european bank reconstruction development support ensuring success forum notes outcome discussions')","(0.34408602150537637, 'manner including respect length session related logistical matters interpretation translation')","(0.3975903614457831, 'convention confirms firm determination oversee accelerate completion work programme')","(0.4226804123711341, 'convention modalities development workplan full implementation functions referred paragraph above')","(0.37419354838709673, 'unfccc process need gender mainstreaming relevant targets goals activities convention important contribution increasing effectiveness gap recognizes gender')","(0.35761589403973515, 'activities concerning adaptation mitigation related means implementation finance technology development transfer capacity building well decision making')","(0.4065040650406504, 'funding taking consideration paris agreement well request conference parties global environment facility contained decision')","(0.4883720930232558, 'agreement i completion work programme paris')","(0.327433628318584, 'perspective implementation convention work parties secretariat united nations entities stakeholders levels gender')","(0.38144329896907214, 'netherlands union mediterranean european bank reconstruction development support ensuring success')"
"Nov 18, 2017 Fiji momentum for implementation","(0.3855421686746988, 'convention confirms firm determination oversee accelerate completion work programme')","(0.3453237410071942, 'need women represented aspects unfccc process need gender mainstreaming relevant targets goals activities convention important contribution')","(0.4736842105263158, 'convention also recalling decisions cp')","(0.3706896551724138, 'agreement forward outcomes conference parties twenty fourth session latest recognizes additional negotiating session')","(0.410958904109589, 'convention kyoto protocol operating entities financial mechanism outcomes')","(0.3310344827586207, 'information appointment annual reports conference parties reiterates standing committee finance integrate financing forest related considerations')","(0.7142857142857143, 'cp cp paris agreement')","(0.4696969696969697, 'support enhanced action developing countries tackle climate change')","(0.430379746835443, 'costs enable support enhanced action developing countries tackle climate change')","(0.4736842105263158, 'climate action convention party driven')","(0.4098360655737705, 'thematic areas convention paris agreement policies programmes')","(0.37606837606837606, 'taking account free prior informed consent holders knowledge innovations practices capacity engagement platform build')","(0.3419354838709677, 'constituted bodies convention taking consideration vulnerabilities agriculture climate change approaches addressing food security invites parties observers')","(0.33333333333333337, 'activities convention important contribution increasing effectiveness gap recognizes gender related')","(0.4057971014492754, 'agreement paragraphs decision cp guidance relation mitigation section')","(0.36923076923076925, 'action progressed across areas convention respect paris agreement')","(0.5263157894736843, 'organizations cop attention agenda sustainable development abbreviations cop')","(0.375, 'meeting parties kyoto protocol subsidiary body implementation subsidiary')","(0.45614035087719296, 'implementing convention role gender action plan contained')","(0.42105263157894735, 'implementation outcomes five in session workshops issues related agriculture')","(0.3820224719101124, 'convention confirms firm determination oversee accelerate completion work programme paris')","(0.4411764705882353, 'morocco netherlands union mediterranean european bank reconstruction')","(0.34375, 'appropriate consider collaboration partnerships development dissemination levels user friendly information communication products averting minimizing addressing')","(0.3410852713178295, 'netherlands union mediterranean european bank reconstruction development support ensuring success forum notes outcome discussions')","(0.34408602150537637, 'manner including respect length session related logistical matters interpretation translation')","(0.3975903614457831, 'convention confirms firm determination oversee accelerate completion work programme')","(0.4226804123711341, 'convention modalities development workplan full implementation functions referred paragraph above')","(0.37419354838709673, 'unfccc process need gender mainstreaming relevant targets goals activities convention important contribution increasing effectiveness gap recognizes gender')","(0.35761589403973515, 'activities concerning adaptation mitigation related means implementation finance technology development transfer capacity building well decision making')","(0.4065040650406504, 'funding taking consideration paris agreement well request conference parties global environment facility contained decision')","(0.4883720930232558, 'agreement i completion work programme paris')","(0.327433628318584, 'perspective implementation convention work parties secretariat united nations entities stakeholders levels gender')","(0.38144329896907214, 'netherlands union mediterranean european bank reconstruction development support ensuring success')"
