,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Nov 9, 1989 Examination of the Statement of Accounts of the World Heritage Fund","(0.28767123287671237, 'new zealand pakistan peru poland republic korea senegal sri')","(0.2661290322580645, 'en dollars des etats unis d am costa rica cyprus german democratic rep italy jamaica monaco')","(0.36363636363636365, 'contribution en dollars des etats')","(0.30487804878048785, 'ann de contribution en dollars des etats unis d am costa rica cyprus')","(0.31343283582089554, 'contributions received since august several states parties detailed')","(0.2870370370370371, 'etat partie somme ann de contribution en dollars des etats unis d am costa rica')","(0.4545454545454546, 'parties august presented document')","(0.34285714285714286, 'regulations fund assembly informed contributions received since august')","(0.31868131868131866, 'accordance financial regulations fund assembly informed contributions received since august')","(0.35, 'financial period ending december interim')","(0.34328358208955223, 'took note information provided secretariat concerning contributions')","(0.2857142857142857, 'etat partie somme ann de contribution en dollars des etats unis d am costa')","(0.28682170542635654, 'given below etat partie somme ann de contribution en dollars des etats unis d am costa')","(0.33783783783783783, 'de contribution en dollars des etats unis d am costa')","(0.33333333333333337, 'statement contributions given below etat partie somme ann')","(0.2987012987012987, 'note information provided secretariat concerning contributions received since')","(0.31343283582089554, 'somme ann de contribution en dollars des etats')","(0.28358208955223885, 'contributions received since august several states parties detailed')","(0.31481481481481477, 'heritage fund financial period ending december interim')","(0.295774647887324, 'yugoslavia general assembly took note statement accounts world heritage')","(0.3076923076923077, 'contributions received since august several states parties detailed statement contributions')","(0.35820895522388063, 'took note information provided secretariat concerning contributions')","(0.2845528455284553, 'presented document cc conf assembly also took note information provided secretariat concerning contributions received since')","(0.30434782608695654, 'etat partie somme ann de contribution en dollars des etats unis d am costa')","(0.2875, 'korea senegal sri lanka syrian arab republic united rep tanzania')","(0.28787878787878785, 'general assembly examined document cc conf accounts world heritage')","(0.31999999999999995, 'statement contributions given below etat partie somme ann de contribution')","(0.3137254901960784, 'accordance financial regulations fund assembly informed contributions received since august several states parties detailed statement contributions given')","(0.30000000000000004, 'since august several states parties detailed statement contributions given below etat partie somme ann de contribution')","(0.306930693069307, 'etat partie somme ann de contribution en dollars des etats unis d am costa')","(0.44680851063829785, 'statement contributions given below etat partie')","(0.28865979381443296, 'ann de contribution en dollars des etats unis d am costa rica')","(0.33333333333333337, 'also took note information provided secretariat concerning contributions received since')"
"Nov 8, 2012 CC99 Submission regarding Togo","(0.3561643835616438, 'parties part national report and december part national report')","(0.26315789473684215, 'concerning togo expresses appreciation togo commitment ensure implementation obligations basel convention approves funding following elements compliance')","(0.4375, 'convention chw cc recalling also')","(0.31775700934579443, 'article convention invites togo submit secretariat national report end subsequent national reports complete')","(0.34782608695652173, 'convention approves funding following elements compliance action plan')","(0.3076923076923077, 'submission concerning togo expresses appreciation togo commitment ensure implementation obligations basel convention approves funding following')","(0.33333333333333337, 'part national report and')","(0.3770491803278688, 'obligation article paragraph convention chw cc recalling also')","(0.33333333333333337, 'comply reporting obligation article paragraph convention chw cc recalling also')","(0.43243243243243246, 'paragraph convention chw cc recalling')","(0.375, 'obligations basel convention approves funding following elements')","(0.31999999999999995, 'obligations basel convention approves funding following elements compliance action plan decides resources implementation fund')","(0.2948717948717948, 'assisted committee considering submission concerning togo expresses appreciation togo commitment ensure implementation obligations basel convention approves')","(0.33333333333333337, 'obligations basel convention approves funding following elements compliance action plan')","(0.3623188405797102, 'workshop organized cooperation africa institute pretoria south africa')","(0.3287671232876712, 'accordance obligations article convention invites togo submit secretariat')","(0.3571428571428571, 'methodology inventory including systems databases development inventory consequently')","(0.3278688524590164, 'national report end subsequent national reports complete time')","(0.421875, 'obligations basel convention approves funding following elements')","(0.36585365853658536, 'attend national reporting training workshop organized cooperation africa institute')","(0.33333333333333337, 'invite togo attend national reporting training workshop organized cooperation africa')","(0.43103448275862066, 'convention invites togo submit secretariat national report')","(0.32867132867132864, 'submission concerning togo expresses appreciation togo commitment ensure implementation obligations basel convention approves funding following')","(0.27611940298507465, 'inventory including systems databases development inventory consequently accordance obligations article convention invites togo submit')","(0.3176470588235294, 'togo concerning possible difficulties faced party comply reporting obligation article')","(0.35064935064935066, 'convention approves funding following elements compliance action plan decides')","(0.35789473684210527, 'appreciation cooperation togo committee ninth meeting assisted committee considering submission')","(0.31645569620253167, 'togo commitment ensure implementation obligations basel convention approves funding following elements compliance action plan decides resources implementation')","(0.31176470588235294, 'associated with training development inventories establishment methodology inventory including systems databases development inventory consequently accordance obligations')","(0.35820895522388063, 'appreciation cooperation togo committee ninth meeting assisted committee considering submission concerning togo expresses appreciation')","(0.36734693877551017, 'following elements compliance action plan decides')","(0.27835051546391754, 'elements compliance action plan decides resources implementation fund usd may used purpose')","(0.3448275862068966, 'convention approves funding following elements compliance action plan decides resources')"
"Oct 10, 2005 Adoption of the Declaration on the Conservation of Historic Urban Landscapes","(0.3829787234042553, 'welcomes vienna memorandum adopted international conference heritage contemporary architecture')","(0.28846153846153844, 'memorandum adopted international conference heritage contemporary architecture vienna based vienna memorandum adopts declaration conservation historic urban')","(0.3695652173913043, 'conservation historic urban landscapes amended')","(0.29007633587786263, 'international conference heritage contemporary architecture vienna based vienna memorandum adopts declaration conservation historic')","(0.35526315789473684, 'memorandum adopts declaration conservation historic urban landscapes amended')","(0.28378378378378377, 'vienna memorandum adopted international conference heritage contemporary architecture vienna based vienna memorandum adopts declaration conservation')","(0.2941176470588235, 'ga inf takes note')","(0.3294117647058824, 'memorandum adopted international conference heritage contemporary architecture vienna')","(0.306930693069307, 'welcomes vienna memorandum adopted international conference heritage contemporary architecture vienna')","(0.3695652173913043, 'adopts declaration conservation historic urban')","(0.2941176470588235, 'memorandum adopts declaration conservation historic urban landscapes')","(0.2857142857142857, 'et whc ga inf takes note report warmly welcomes vienna memorandum adopted international conference')","(0.27564102564102566, 'memorandum adopted international conference heritage contemporary architecture vienna based vienna memorandum adopts declaration conservation historic urban')","(0.2857142857142857, 'memorandum adopted international conference heritage contemporary architecture vienna based vienna')","(0.3058823529411765, 'memorandum adopted international conference heritage contemporary architecture vienna')","(0.30000000000000004, 'based vienna memorandum adopts declaration conservation historic urban')","(0.26582278481012656, 'international conference heritage contemporary architecture vienna based vienna')","(0.273972602739726, 'report warmly welcomes vienna memorandum adopted international conference')","(0.4032258064516129, 'vienna based vienna memorandum adopts declaration conservation')","(0.3555555555555555, 'international conference heritage contemporary architecture vienna based vienna memorandum')","(0.3571428571428571, 'memorandum adopted international conference heritage contemporary architecture vienna based vienna')","(0.32307692307692304, 'adopts declaration conservation historic urban landscapes amended')","(0.31081081081081086, 'international conference heritage contemporary architecture vienna based vienna memorandum adopts declaration conservation historic urban landscapes')","(0.30000000000000004, 'contemporary architecture vienna based vienna memorandum adopts declaration conservation historic urban landscapes amended general')","(0.27835051546391754, 'international conference heritage contemporary architecture vienna based vienna memorandum adopts')","(0.3222222222222222, 'international conference heritage contemporary architecture vienna based vienna memorandum')","(0.28712871287128716, 'welcomes vienna memorandum adopted international conference heritage contemporary architecture vienna')","(0.259493670886076, 'report warmly welcomes vienna memorandum adopted international conference heritage contemporary architecture vienna based vienna memorandum adopts declaration')","(0.2615384615384615, 'whc ga et whc ga inf takes note report warmly welcomes vienna memorandum adopted international conference')","(0.28888888888888886, 'vienna memorandum adopted international conference heritage contemporary architecture vienna based vienna memorandum adopts declaration')","(0.4035087719298246, 'adopts declaration conservation historic urban landscapes')","(0.25773195876288657, 'documents whc ga et whc ga inf takes note report warmly welcomes')","(0.2921348314606742, 'based vienna memorandum adopts declaration conservation historic urban landscapes amended')"
"Oct 10, 2005 Adoption of the Timetable for the elections to the World Heritage Committee","(0.273972602739726, 'examined document whc ga adopts timetable elections world heritage')","(0, '')","(0.2682926829268293, 'adopts timetable elections world heritage')","(0, '')","(0.1724137931034483, 'general assembly examined document whc ga adopts timetable')","(0, '')","(0.27586206896551724, 'ga adopts timetable elections')","(0.27586206896551724, 'whc ga adopts timetable elections world heritage committee')","(0.26315789473684215, 'examined document whc ga adopts timetable elections world heritage committee')","(0.2682926829268293, 'adopts timetable elections world heritage')","(0.21568627450980393, 'examined document whc ga adopts timetable elections')","(0, '')","(0, '')","(0.1578947368421053, 'examined document whc ga adopts timetable elections world heritage committee')","(0.16666666666666663, 'general assembly examined document whc ga adopts timetable')","(0.19999999999999996, 'whc ga adopts timetable elections world heritage committee')","(0.26865671641791045, 'examined document whc ga adopts timetable elections world')","(0.22413793103448276, 'general assembly examined document whc ga adopts timetable')","(0.3125, 'whc ga adopts timetable elections world heritage')","(0.2272727272727273, 'examined document whc ga adopts timetable elections world heritage')","(0.22368421052631582, 'examined document whc ga adopts timetable elections world heritage committee')","(0.2407407407407407, 'ga adopts timetable elections world heritage committee')","(0, '')","(0, '')","(0.22499999999999998, 'examined document whc ga adopts timetable elections world heritage committee')","(0.303030303030303, 'examined document whc ga adopts timetable elections world heritage')","(0.19736842105263153, 'examined document whc ga adopts timetable elections world heritage committee')","(0, '')","(0, '')","(0, '')","(0.27450980392156865, 'adopts timetable elections world heritage committee')","(0.14432989690721654, 'general assembly examined document whc ga adopts timetable elections world heritage committee')","(0.25, 'examined document whc ga adopts timetable elections world heritage committee')"
"Nov 8, 2012 CC94 Submission regarding Eritrea","(0.3513513513513513, 'continued lack transmission national reports eritrea well lack designation')","(0.2846153846153846, 'eritrea noting eritrea remains situation never submitted national report pursuant paragraph article convention noting also eritrea')","(0.47058823529411764, 'convention noting also eritrea yet')","(0.32692307692307687, 'workshop organized cooperation africa institute pretoria south africa may noting eritrea position attend')","(0.3835616438356164, 'convention bodies served secretariat report committee appropriate decides')","(0.296875, 'lack cooperation eritrea towards elaboration voluntary compliance action plan assist eritrea resolving matter concern reiterates')","(0.32258064516129037, 'compliance action plan eleventh')","(0.3717948717948718, 'complying reporting obligations paragraph article convention expresses concern')","(0.3495145631067961, 'difficulties experiences complying reporting obligations paragraph article convention expresses concern')","(0.44999999999999996, 'union relevant basel convention regional')","(0.390625, 'article convention expresses concern continued lack transmission')","(0.3146853146853147, 'reiterates commitment assist eritrea addressing difficulties experiences complying reporting obligations paragraph article convention expresses')","(0.3190184049079755, 'submissions reiterates commitment assist eritrea addressing difficulties experiences complying reporting obligations paragraph article convention expresses concern')","(0.3793103448275862, 'basel convention regional centre relevant meetings convention bodies served secretariat')","(0.3623188405797102, 'workshop organized cooperation africa institute pretoria south africa')","(0.375, 'competent authority pursuant article convention without prejudice future')","(0.34328358208955223, 'article convention chw cc recalling also decision recalling')","(0.296875, 'voluntary compliance action plan assist eritrea resolving matter')","(0.39344262295081966, 'paragraph article convention expresses concern continued lack')","(0.36585365853658536, 'attend national reporting training workshop organized cooperation africa institute')","(0.37662337662337664, 'convention noting also eritrea yet designated focal point competent authority')","(0.4426229508196722, 'basel convention regional centre relevant meetings convention')","(0.32330827067669177, 'matter concern reiterates recommendation eritrea elaborate compliance action plan eleventh meeting conference parties invites eritrea')","(0.3065693430656934, 'eritrea addressing difficulties experiences complying reporting obligations paragraph article convention expresses concern continued lack')","(0.34444444444444444, 'eritrea concerning possible difficulties faced party comply reporting obligation paragraph')","(0.3589743589743589, 'convention bodies served secretariat report committee appropriate decides keep')","(0.367816091954023, 'basel convention regional centre relevant meetings convention bodies served secretariat')","(0.31818181818181823, 'welcoming initial communication established eritrea noting eritrea remains situation never submitted national report pursuant paragraph article convention')","(0.29496402877697847, 'union relevant basel convention regional centre relevant meetings convention bodies served secretariat report committee appropriate decides')","(0.35185185185185186, 'convention chw cc recalling also decision recalling eritrea attended eighth meeting committee time expressed')","(0.3846153846153846, 'regrets lack cooperation eritrea towards elaboration')","(0.2828282828282829, 'national report time committee decided elaborate eritrea voluntary compliance action plan welcoming')","(0.32183908045977017, 'cooperation eritrea towards elaboration voluntary compliance action plan assist eritrea')"
"Oct 10, 2005 Africaxe2x80x99s Position Paper","(0.28735632183908044, 'encourages implementation recommendations supports creation african world heritage fund')","(0.2551724137931034, 'satisfaction africa position paper encourages implementation recommendations supports creation african world heritage fund invites states parties')","(0.3125, 'states parties convention contribute voluntarily')","(0.3223140495867769, 'encourages implementation recommendations supports creation african world heritage fund invites states parties convention')","(0.4057971014492754, 'recommendations supports creation african world heritage fund invites')","(0.3565891472868217, 'document whc ga takes note satisfaction africa position paper encourages implementation recommendations supports creation african')","(0.275, 'position paper encourages implementation')","(0.34375, 'world heritage fund invites states parties convention contribute')","(0.3580246913580247, 'creation african world heritage fund invites states parties convention contribute')","(0.40909090909090906, 'invites states parties convention contribute')","(0.323943661971831, 'implementation recommendations supports creation african world heritage')","(0.303030303030303, 'encourages implementation recommendations supports creation african world heritage fund invites states parties convention contribute')","(0.28148148148148144, 'whc ga takes note satisfaction africa position paper encourages implementation recommendations supports creation african world heritage')","(0.32291666666666663, 'takes note satisfaction africa position paper encourages implementation recommendations supports')","(0.3623188405797102, 'recommendations supports creation african world heritage fund invites')","(0.29268292682926833, 'encourages implementation recommendations supports creation african world heritage')","(0.29268292682926833, 'encourages implementation recommendations supports creation african world heritage')","(0.26086956521739135, 'recommendations supports creation african world heritage fund invites')","(0.3661971830985915, 'implementation recommendations supports creation african world heritage')","(0.2894736842105263, 'recommendations supports creation african world heritage fund invites states')","(0.3214285714285714, 'recommendations supports creation african world heritage fund invites states parties')","(0.34426229508196726, 'recommendations supports creation african world heritage fund')","(0.2847222222222222, 'encourages implementation recommendations supports creation african world heritage fund invites states parties convention contribute voluntarily')","(0.29032258064516125, 'africa position paper encourages implementation recommendations supports creation african world heritage fund invites states')","(0.23711340206185572, 'position paper encourages implementation recommendations supports creation african world heritage')","(0.3448275862068966, 'encourages implementation recommendations supports creation african world heritage fund')","(0.3137254901960784, 'satisfaction africa position paper encourages implementation recommendations supports creation african')","(0.33974358974358976, 'satisfaction africa position paper encourages implementation recommendations supports creation african world heritage fund invites states parties convention')","(0.26206896551724135, 'satisfaction africa position paper encourages implementation recommendations supports creation african world heritage fund invites states parties')","(0.328125, 'takes note satisfaction africa position paper encourages implementation recommendations supports creation african world heritage')","(0.3548387096774194, 'implementation recommendations supports creation african world')","(0.2727272727272727, 'encourages implementation recommendations supports creation african world heritage fund invites states parties')","(0.3263157894736842, 'encourages implementation recommendations supports creation african world heritage fund invites')"
"Oct 10, 2005 Determination of the amount of the contributions to the World Heritage Fund in accordance with the provisions of Article","(0.26027397260273977, 'calculation amount contributions paid world heritage fund states parties')","(0.23703703703703705, 'general assembly decides set compulsory contribution unesco percentage calculation amount contributions paid world heritage fund states')","(0.3157894736842105, 'contributions paid world heritage fund')","(0.3090909090909091, 'set compulsory contribution unesco percentage calculation amount contributions paid world heritage fund states')","(0.3285714285714286, 'unesco percentage calculation amount contributions paid world heritage')","(0.28125, 'set compulsory contribution unesco percentage calculation amount contributions paid world heritage fund states parties financial')","(0.29166666666666663, 'paid world heritage fund')","(0.3142857142857143, 'general assembly decides set compulsory contribution unesco percentage')","(0.276595744680851, 'compulsory contribution unesco percentage calculation amount contributions paid world heritage')","(0.32558139534883723, 'calculation amount contributions paid world')","(0.3125, 'set compulsory contribution unesco percentage calculation amount')","(0.22033898305084743, 'set compulsory contribution unesco percentage calculation amount contributions paid world heritage fund states parties')","(0.22962962962962963, 'general assembly decides set compulsory contribution unesco percentage calculation amount contributions paid world heritage fund states')","(0.31707317073170727, 'calculation amount contributions paid world heritage fund states parties financial')","(0.2857142857142857, 'unesco percentage calculation amount contributions paid world heritage')","(0.30000000000000004, 'unesco percentage calculation amount contributions paid world heritage')","(0.2911392405063291, 'compulsory contribution unesco percentage calculation amount contributions paid')","(0.2857142857142857, 'contributions paid world heritage fund states parties financial')","(0.34615384615384615, 'amount contributions paid world heritage fund states')","(0.2804878048780488, 'general assembly decides set compulsory contribution unesco percentage calculation')","(0.3414634146341463, 'calculation amount contributions paid world heritage fund states parties financial')","(0.339622641509434, 'contributions paid world heritage fund states parties')","(0.25, 'set compulsory contribution unesco percentage calculation amount contributions paid world heritage fund states parties financial')","(0.27118644067796616, 'set compulsory contribution unesco percentage calculation amount contributions paid world heritage fund states parties')","(0.22340425531914898, 'compulsory contribution unesco percentage calculation amount contributions paid world heritage')","(0.3466666666666667, 'unesco percentage calculation amount contributions paid world heritage fund')","(0.2872340425531915, 'compulsory contribution unesco percentage calculation amount contributions paid world heritage')","(0.2027972027972028, 'general assembly decides set compulsory contribution unesco percentage calculation amount contributions paid world heritage fund states parties')","(0.22962962962962963, 'general assembly decides set compulsory contribution unesco percentage calculation amount contributions paid world heritage fund states')","(0.2627118644067796, 'set compulsory contribution unesco percentage calculation amount contributions paid world heritage fund states parties')","(0.3207547169811321, 'decides set compulsory contribution unesco percentage')","(0.28, 'unesco percentage calculation amount contributions paid world heritage fund states parties financial')","(0.3085106382978723, 'compulsory contribution unesco percentage calculation amount contributions paid world heritage')"
"Oct 10, 2005 Contributions of States Parties","(0.2533333333333333, 'contributions world heritage fund invites director general encourage states')","(0.26717557251908397, 'general encourage states parties make voluntary donations world heritage fund addition contributions well encouraging partners make')","(0.3414634146341463, 'contributions world heritage fund invites')","(0.31999999999999995, 'pay overdue contributions world heritage fund invites director general encourage states parties make')","(0.3098591549295775, 'addition contributions well encouraging partners make similar donations')","(0.26050420168067223, 'encouraging partners make similar donations takes note document whc ga inf statement compulsory voluntary contributions')","(0.4, 'whc ga inf statement')","(0.3389830508474576, 'states parties make voluntary donations world heritage fund')","(0.31707317073170727, 'states parties make voluntary donations world heritage fund addition contributions')","(0.36363636363636365, 'fund addition contributions well encouraging')","(0.27419354838709675, 'voluntary donations world heritage fund addition contributions')","(0.2678571428571429, 'pay overdue contributions world heritage fund invites director general encourage states parties make voluntary')","(0.2558139534883721, 'heritage fund addition contributions well encouraging partners make similar donations takes note document whc ga inf')","(0.2823529411764706, 'heritage fund addition contributions well encouraging partners make similar donations')","(0.3380281690140845, 'addition contributions well encouraging partners make similar donations')","(0.25757575757575757, 'ga inf statement compulsory voluntary contributions world heritage')","(0.32835820895522383, 'similar donations takes note document whc ga inf')","(0.31746031746031744, 'general encourage states parties make voluntary donations world')","(0.3278688524590164, 'addition contributions well encouraging partners make similar')","(0.2941176470588235, 'heritage fund invites director general encourage states parties make')","(0.3125, 'pay overdue contributions world heritage fund invites director general encourage')","(0.3548387096774194, 'contributions well encouraging partners make similar donations')","(0.2586206896551724, 'decision com world heritage committee urges states parties arrears pay overdue contributions world heritage fund')","(0.25217391304347825, 'addition contributions well encouraging partners make similar donations takes note document whc ga inf')","(0.26249999999999996, 'com world heritage committee urges states parties arrears pay overdue')","(0.3466666666666667, 'contributions world heritage fund invites director general encourage states')","(0.29268292682926833, 'addition contributions well encouraging partners make similar donations takes note')","(0.2592592592592593, 'com world heritage committee urges states parties arrears pay overdue contributions world heritage fund invites director general')","(0.24615384615384617, 'well encouraging partners make similar donations takes note document whc ga inf statement compulsory voluntary contributions')","(0.28205128205128205, 'invites director general encourage states parties make voluntary donations world heritage fund addition contributions')","(0.339622641509434, 'fund addition contributions well encouraging partners')","(0.23711340206185572, 'pay overdue contributions world heritage fund invites director general encourage states parties')","(0.30487804878048785, 'addition contributions well encouraging partners make similar donations takes note')"
"Nov 9, 1989 Opening of the General Assembly by the DirectorGeneral or his representative","(0.3595505617977528, 'payment contributions enable development international assistance states parties reminded')","(0.3120567375886525, 'states parties convention october thus right vote represented meeting representatives thirteen states parties convention participated general')","(0.44999999999999996, 'convention since creation world heritage')","(0.33628318584070793, 'dependent contributions made states parties underlined particularly high number contributions due period appealed')","(0.39682539682539686, 'created convention since creation world heritage fund technical')","(0.34042553191489366, 'parties convention participated general assembly observers representatives four non governmental organizations also attended meeting observer')","(0.43999999999999995, 'met paris november twenty')","(0.4067796610169492, 'hundred eleven states parties convention october thus right')","(0.3913043478260869, 'attention progress achieved implementation world heritage convention informed assembly since')","(0.42105263157894735, 'states parties convention october thus')","(0.3709677419354839, 'states parties convention concerning protection world cultural')","(0.36363636363636365, 'contributions due period appealed states parties guarantee regular payment contributions enable development international assistance')","(0.3900709219858156, 'states parties convention october thus right vote represented meeting representatives thirteen states parties convention participated general')","(0.33333333333333337, 'parties convention participated general assembly observers representatives four non governmental')","(0.3421052631578947, 'enable development international assistance states parties reminded assembly')","(0.33333333333333337, 'seventh general assembly states parties convention concerning protection')","(0.40963855421686746, 'guarantee regular payment contributions enable development international assistance')","(0.32894736842105265, 'enable development international assistance states parties reminded assembly')","(0.4528301886792453, 'created convention since creation world heritage fund')","(0.426829268292683, 'international assistance states parties reminded assembly solutions world heritage')","(0.375, 'non governmental organizations also attended meeting observer capacity list participants')","(0.421875, 'convention concerning protection world cultural natural heritage')","(0.3098591549295775, 'director general culture communication representing director general drew attention progress achieved implementation world heritage convention')","(0.32592592592592595, 'communication representing director general drew attention progress achieved implementation world heritage convention informed assembly')","(0.33333333333333337, 'allocated training specialists respect recalled assistance provided dependent contributions made')","(0.8421052631578947, 'parties convention concerning protection world cultural natural heritage met')","(0.39534883720930236, 'convention october thus right vote represented meeting representatives thirteen states')","(0.3116883116883117, 'unesco opening speech assistant director general culture communication representing director general drew attention progress achieved implementation world')","(0.3648648648648649, 'unesco opening speech assistant director general culture communication representing director general drew attention progress achieved implementation')","(0.34090909090909094, 'contributions due period appealed states parties guarantee regular payment contributions enable development international assistance')","(0.3793103448275862, 'enable development international assistance states parties')","(0.29565217391304344, 'parties convention participated general assembly observers representatives four non governmental organizations also')","(0.3152173913043478, 'attention progress achieved implementation world heritage convention informed assembly since')"
"Oct 10, 2005 Election of the Chairperson, ViceChairpersons and Rapporteur of the General Assembly","(0.273972602739726, 'elects h e mr jean gu france president session')","(0.24242424242424243, 'assembly elects mr nicolas mathieu switzerland rapporteur session general assembly elects russian federation namibia vice presidents')","(0.30952380952380953, 'russian federation namibia vice presidents')","(0.3055555555555556, 'president session general assembly elects mr nicolas mathieu switzerland rapporteur session general assembly')","(0.3538461538461538, 'elects russian federation namibia vice presidents session general')","(0.26356589147286824, 'nicolas mathieu switzerland rapporteur session general assembly elects russian federation namibia vice presidents session general')","(0.33333333333333337, 'jean gu france president')","(0.25757575757575757, 'mr nicolas mathieu switzerland rapporteur session general assembly')","(0.25609756097560976, 'assembly elects mr nicolas mathieu switzerland rapporteur session general assembly')","(0.3076923076923077, 'namibia vice presidents session general')","(0.2931034482758621, 'assembly elects russian federation namibia vice presidents')","(0.2678571428571429, 'h e mr jean gu france president session general assembly elects mr nicolas mathieu')","(0.24806201550387597, 'general assembly elects h e mr jean gu france president session general assembly elects mr nicolas')","(0.2784810126582279, 'france president session general assembly elects mr nicolas mathieu switzerland')","(0.2833333333333333, 'e mr jean gu france president session general')","(0.24242424242424243, 'general assembly elects russian federation namibia vice presidents')","(0.29850746268656714, 'france president session general assembly elects mr nicolas')","(0.27692307692307694, 'elects russian federation namibia vice presidents session general')","(0.3015873015873016, 'nicolas mathieu switzerland rapporteur session general assembly')","(0.2622950819672131, 'general assembly elects h e mr jean gu france')","(0.2584269662921348, 'mathieu switzerland rapporteur session general assembly elects russian federation namibia')","(0.2807017543859649, 'elects russian federation namibia vice presidents session')","(0.27586206896551724, 'h e mr jean gu france president session general assembly elects mr nicolas mathieu switzerland')","(0.26086956521739135, 'general assembly elects h e mr jean gu france president session general assembly elects')","(0.2875, 'elects h e mr jean gu france president session general')","(0.2592592592592593, 'mathieu switzerland rapporteur session general assembly elects russian federation')","(0.2716049382716049, 'session general assembly elects mr nicolas mathieu switzerland rapporteur session')","(0.2518518518518519, 'general assembly elects h e mr jean gu france president session general assembly elects mr nicolas mathieu')","(0.2384615384615385, 'general assembly elects h e mr jean gu france president session general assembly elects mr nicolas')","(0.2892561983471075, 'nicolas mathieu switzerland rapporteur session general assembly elects russian federation namibia vice presidents session')","(0.3191489361702128, 'assembly elects russian federation namibia vice')","(0.27835051546391754, 'general assembly elects h e mr jean gu france president session general')","(0.28395061728395066, 'mr nicolas mathieu switzerland rapporteur session general assembly elects russian')"
