,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Nov 29, 1999 Pyrxc3xa9nxc3xa9es  Mont Perdu France  Spain","(0.3013698630136986, 'existing world heritage site include area ha world heritage')","(0.30645161290322576, 'n id n bis n state party france spain n committee noted comment icomos small extension')","(0.36363636363636365, 'scenic geomorphological values existing site')","(0.3366336633663366, 'france valuable contribution overall cultural landscape iucn informed bureau existing pyr mount perdu')","(0.3472222222222222, 'criteria own however extension comparable scenic geomorphological values')","(0.275, 'small extension proposed france valuable contribution overall cultural landscape iucn informed bureau existing pyr mount')","(0.35, 'party france spain n')","(0.34426229508196726, 'meet natural criteria own however extension comparable scenic')","(0.3246753246753247, 'extension would meet natural criteria own however extension comparable scenic')","(0.37777777777777777, 'france valuable contribution overall cultural')","(0.34545454545454546, 'long term protection indicated original iucn evaluation')","(0.3035714285714286, 'iucn informed bureau existing pyr mount perdu france spain world heritage site inscribed natural')","(0.2713178294573644, 'n id n bis n state party france spain n committee noted comment icomos small extension')","(0.2702702702702703, 'party france spain n committee noted comment icomos small extension')","(0.30000000000000004, 'mont perdu n id n bis n state')","(0.2833333333333333, 'spain n committee noted comment icomos small extension')","(0.32835820895522383, 'sufficient long term protection indicated original iucn evaluation')","(0.29032258064516125, 'committee noted comment icomos small extension proposed france')","(0.37735849056603776, 'legal basis sufficient long term protection indicated')","(0.2786885245901639, 'property pyr mont perdu n id n bis n')","(0.2987012987012987, 'extension would meet natural criteria own however extension comparable scenic')","(0.509090909090909, 'long term protection indicated original iucn evaluation')","(0.3017241379310345, 'property pyr mont perdu n id n bis n state party france spain n committee')","(0.30434782608695654, 'term protection indicated original iucn evaluation iucn noted value area lies significance cultural landscape')","(0.3125, 'natural criteria iii proposed extension would meet natural criteria own')","(0.3880597014925373, 'natural criteria iii proposed extension would meet natural criteria')","(0.29761904761904767, 'committee noted comment icomos small extension proposed france valuable contribution')","(0.3037037037037037, 'concerns whether legal basis sufficient long term protection indicated original iucn evaluation iucn noted value area lies')","(0.29230769230769227, 'n id n bis n state party france spain n committee noted comment icomos small extension')","(0.30434782608695654, 'noted comment icomos small extension proposed france valuable contribution overall cultural landscape iucn informed')","(0.34782608695652173, 'comment icomos small extension proposed france')","(0.2680412371134021, 'iii proposed extension would meet natural criteria own however extension comparable scenic')","(0.41666666666666663, 'term protection indicated original iucn evaluation iucn noted value area')"
"Nov 29, 1999 Reports on the State of Conservation of Properties inscribed on the World Heritage List","(0.26027397260273977, 'properties inscribed world heritage list thirty natural four mixed')","(0.24193548387096775, 'third extraordinary session bureau attached annex viii n x committee examined state conservation twenty one properties')","(0.35, 'conservation twenty one properties noted')","(0.3431372549019608, 'november examined state conservation sixty six properties inscribed world heritage list thirty natural')","(0.4307692307692308, 'examined state conservation twenty one properties noted decisions')","(0.2622950819672131, 'examined state conservation twenty one properties noted decisions bureau remaining forty five properties following section')","(0.28125, 'decisions bureau remaining forty')","(0.3125, 'noted decisions bureau remaining forty five properties following')","(0.30379746835443033, 'one properties noted decisions bureau remaining forty five properties following')","(0.42105263157894735, 'examined state conservation twenty one')","(0.28, 'took place committee session well decisions taken')","(0.2767857142857143, 'report twenty third extraordinary session bureau attached annex viii n x committee examined state')","(0.2790697674418605, 'attached annex viii n x committee examined state conservation twenty one properties noted decisions bureau remaining')","(0.28421052631578947, 'properties extensive deliberations recommendations bureau november included report session made')","(0.32307692307692304, 'examined state conservation twenty one properties noted decisions')","(0.28985507246376807, 'forty five properties following section reflects discussions actually')","(0.3157894736842105, 'mixed thirty two cultural properties extensive deliberations recommendations')","(0.30379746835443033, 'two cultural properties extensive deliberations recommendations bureau november')","(0.38596491228070173, 'conservation twenty one properties noted decisions bureau')","(0.3287671232876712, 'conservation twenty one properties noted decisions bureau remaining forty')","(0.33333333333333337, 'conservation twenty one properties noted decisions bureau remaining forty five')","(0.35185185185185186, 'twenty one properties noted decisions bureau remaining')","(0.28888888888888886, 'thirty two cultural properties extensive deliberations recommendations bureau november included report session made available committee')","(0.28695652173913044, 'twenty one properties noted decisions bureau remaining forty five properties following section reflects discussions')","(0.30000000000000004, 'state conservation sixty six properties inscribed world heritage list thirty')","(0.36986301369863017, 'conservation twenty one properties noted decisions bureau remaining forty')","(0.3052631578947368, 'two cultural properties extensive deliberations recommendations bureau november included report')","(0.2666666666666667, 'properties extensive deliberations recommendations bureau november included report session made available committee working document whc conf relevant')","(0.29230769230769227, 'attached annex viii n x committee examined state conservation twenty one properties noted decisions bureau remaining')","(0.32173913043478264, 'twenty one properties noted decisions bureau remaining forty five properties following section reflects discussions')","(0.44897959183673475, 'examined state conservation twenty one properties')","(0.2909090909090909, 'thirty two cultural properties extensive deliberations recommendations bureau november included report session')","(0.32183908045977017, 'properties following section reflects discussions actually took place committee session')"
"Nov 29, 1999 Requests for International Assistance","(0.3763440860215054, 'respect deadline submission international assistance requests indicated paragraph operational')","(0.26618705035971224, 'taking note growing number international requests submitted states parties increasing amounts requested committee encouraged states parties')","(0.35, 'co operation advisory bodies secretariat')","(0.3025210084033614, 'growing number international requests submitted states parties increasing amounts requested committee encouraged states')","(0.3389830508474576, 'well advance close co operation advisory bodies secretariat')","(0.28, 'deadline submission international assistance requests indicated paragraph operational guidelines ensure secretariat advisory bodies committee adequate')","(0.33333333333333337, 'states parties increasing amounts')","(0.32432432432432434, 'submitted states parties increasing amounts requested committee encouraged')","(0.2941176470588235, 'taking note growing number international requests submitted states parties increasing')","(0.37209302325581395, 'likely generate contributions sources world')","(0.2894736842105263, 'submission international assistance requests indicated paragraph operational')","(0.2786885245901639, 'committee adopted following n committee urged states parties respect deadline submission international assistance requests')","(0.29166666666666663, 'international requests submitted states parties increasing amounts requested committee encouraged states parties extent possible plan activities')","(0.28409090909090906, 'parties increasing amounts requested committee encouraged states parties extent possible')","(0.32183908045977017, 'submission international assistance requests indicated paragraph operational guidelines')","(0.25, 'states parties respect deadline submission international assistance requests')","(0.2962962962962963, 'respect deadline submission international assistance requests indicated paragraph')","(0.32307692307692304, 'world heritage fund technical assistance budget committee adopted')","(0.33333333333333337, 'generate contributions sources world heritage fund per')","(0.37209302325581395, 'international requests submitted states parties increasing amounts requested committee')","(0.3626373626373627, 'growing number international requests submitted states parties increasing amounts requested')","(0.34545454545454546, 'contributions sources world heritage fund per paragraph')","(0.2845528455284553, 'parties increasing amounts requested committee encouraged states parties extent possible plan activities well advance close')","(0.25531914893617025, 'deadline submission international assistance requests indicated paragraph operational guidelines ensure secretariat advisory bodies committee')","(0.30188679245283023, 'submission international assistance requests indicated paragraph operational guidelines ensure secretariat')","(0.3076923076923077, 'projects catalytic effect likely generate contributions sources world heritage')","(0.2934782608695652, 'committee urged states parties respect deadline submission international assistance requests')","(0.2857142857142857, 'committee adopted following n committee urged states parties respect deadline submission international assistance requests indicated paragraph operational')","(0.26582278481012656, 'respect deadline submission international assistance requests indicated paragraph operational guidelines ensure secretariat advisory bodies committee adequate')","(0.31304347826086953, 'co operation advisory bodies secretariat order plan projects catalytic effect likely generate contributions sources')","(0.3571428571428571, 'advance close co operation advisory bodies')","(0.25806451612903225, 'deadline submission international assistance requests indicated paragraph operational guidelines ensure secretariat advisory')","(0.30000000000000004, 'order plan projects catalytic effect likely generate contributions sources world')"
"Nov 29, 1999 International Assistance for Cultural Heritage approved by the Committee","(0.38095238095238093, 'last minute submissions international assistance requests resulted great constraints')","(0.282258064516129, 'heritage total us recommended bureau n nbsp n africa i regional training assistance n africa n')","(0.41666666666666663, 'co operation n integral conservation')","(0.32478632478632474, 'last minute submissions international assistance requests resulted great constraints part secretariat advisory bodies')","(0.42592592592592593, 'close co operation advisory bodies n nbsp n')","(0.2962962962962963, 'n nbsp n africa iii zimbabwe technical co operation n implementation management plan khami ruins')","(0.40740740740740744, 'party agreed revised budget')","(0.4, 'co operation n integral conservation cloister san pedro')","(0.3648648648648649, 'colombia technical co operation n integral conservation cloister san pedro')","(0.41666666666666663, 'n integral conservation cloister san')","(0.33333333333333337, 'technical co operation n restoration works monasteries')","(0.3275862068965517, 'year requesting state party consult iucn undertaking ecological research consult icomos iccrom international experts')","(0.2945736434108527, 'budget co operation unesco bangkok office find co financing extrabudgetary sources n nbsp n asia vi')","(0.3614457831325302, 'operation n completion documentation buildings monuments within city walls historic')","(0.3833333333333333, 'heritage nomination files urban heritage sites n us')","(0.33333333333333337, 'heritage total us recommended bureau n nbsp n')","(0.45833333333333337, 'assistance n seminar cultural tourism sustainable development management')","(0.33870967741935487, 'iii mexico emergency assistance n repair consolidate monastery')","(0.4693877551020408, 'n integral conservation cloister san pedro claver')","(0.3648648648648649, 'international experts engaged activity n committee recommended state party')","(0.3950617283950617, 'information international workshop protecting carthage n us requested us approved')","(0.3529411764705882, 'conservation cloister san pedro claver cartagena de')","(0.3620689655172413, 'proposal close co operation advisory bodies n nbsp n arab i egpyt technical co operation')","(0.31304347826086953, 'arab i egpyt technical co operation n rehabilitation islamic cairo n us requested us')","(0.3125, 'laos training assistance n plain jars archaeological survey documentation n')","(0.4057971014492754, 'african region bearing mind activity would implemented world heritage')","(0.3866666666666667, 'co operation n study development mtskheta heritage tourism master plan')","(0.31851851851851853, 'report conservation monitoring management activities carried khami n nbsp n arab i syria training assistance n seminar')","(0.3153846153846154, 'approved n nbsp n europe i georgia technical co operation n study development mtskheta heritage tourism')","(0.3727272727272727, 'turkey technical co operation n completion documentation buildings monuments within city walls historic centre')","(0.45238095238095233, 'n integral conservation cloister san pedro')","(0.2989690721649485, 'proposal close co operation advisory bodies n nbsp n arab i egpyt')","(0.3421052631578947, 'technical co operation n restoration works monasteries ouadi quadisha forest')"
"Nov 29, 1999 San Cristxc3xb3bal de la Laguna Spain","(0.273972602739726, 'n deg n state party spain n criteria c')","(0.29032258064516125, 'n id n deg n state party spain n criteria c ii iv n committee inscribed')","(0.32258064516129037, 'criteria ii iv n criteria')","(0.31707317073170727, 'property san crist oacute bal de la laguna n id n deg n')","(0.2962962962962963, 'n deg n state party spain n criteria')","(0.2685185185185185, 'oacute bal de la laguna n id n deg n state party spain n criteria')","(0.35, 'san crist oacute bal')","(0.30000000000000004, 'n deg n state party spain n criteria')","(0.2615384615384615, 'crist oacute bal de la laguna n id n deg')","(0.38235294117647056, 'model many colonial towns americas')","(0.28, 'ii iv n criteria ii iv san')","(0.2857142857142857, 'c ii iv n committee inscribed site world heritage list basis criteria ii iv')","(0.2790697674418605, 'de la laguna first non fortified spanish colonial town layout provided model many colonial towns americas')","(0.2567567567567568, 'bal de la laguna n id n deg n state')","(0.30000000000000004, 'n deg n state party spain n criteria')","(0.33333333333333337, 'heritage list basis criteria ii iv n criteria')","(0.28358208955223885, 'property san crist oacute bal de la laguna')","(0.27083333333333337, 'ii iv san crist oacute bal de la')","(0.3125, 'first non fortified spanish colonial town layout')","(0.2786885245901639, 'n state party spain n criteria c ii iv')","(0.303030303030303, 'property san crist oacute bal de la laguna n id')","(0.30612244897959184, 'n criteria ii iv san crist oacute')","(0.26724137931034486, 'n state party spain n criteria c ii iv n committee inscribed site world heritage')","(0.27826086956521734, 'site world heritage list basis criteria ii iv n criteria ii iv san crist')","(0.275, 'iv n committee inscribed site world heritage list basis criteria')","(0.359375, 'c ii iv n committee inscribed site world heritage')","(0.29333333333333333, 'crist oacute bal de la laguna n id n deg')","(0.28888888888888886, 'site world heritage list basis criteria ii iv n criteria ii iv san crist oacute bal de')","(0.27692307692307694, 'n state party spain n criteria c ii iv n committee inscribed site world heritage list')","(0.27722772277227725, 'c ii iv n committee inscribed site world heritage list basis criteria ii iv')","(0.3055555555555556, 'n criteria ii iv san crist')","(0.2680412371134021, 'property san crist oacute bal de la laguna n id n deg')","(0.28787878787878785, 'property san crist oacute bal de la laguna n id')"
"Nov 29, 1999 International Assistance for Natural Heritage approved by the Bureau","(0.3846153846153846, 'nepal vietnam attend kagoshima international conference world natural heritage')","(0.2867647058823529, 'centre report twenty fourth extraordinary session cost savings benefits accrued implementation fellowship project unesco fellowship unit')","(0.45238095238095233, 'convention argentina brazil chile paraguay')","(0.36734693877551017, 'report state conservation site included list world heritage danger submitted twenty fourth session')","(0.42592592592592593, 'convention n nbsp n asia i japan technical')","(0.29268292682926833, 'technical co operation n support participants china indonesia india nepal vietnam attend kagoshima international conference')","(0.38095238095238093, 'national reserve n us')","(0.41538461538461535, 'n implementation world heritage convention argentina brazil chile')","(0.34065934065934067, 'braziltraining assistance n implementation world heritage convention argentina brazil chile')","(0.4642857142857143, 'heritage convention n nbsp n')","(0.38, 'convention n nbsp n asia i japan')","(0.33587786259541985, 'us normally eligible approval chairperson approved bureau accordance paragraph operational guidelines implementation world heritage')","(0.33333333333333337, 'world heritage convention n nbsp n asia i japan technical co operation n support participants china')","(0.31081081081081086, 'convention n nbsp n asia i japan technical co operation')","(0.375, 'eight requests international assistance natural heritage approved bureau')","(0.35, 'heritage fund report state conservation site included list')","(0.35820895522388063, 'report state conservation site included list world heritage')","(0.360655737704918, 'i kenya preparatory assistance n preparation nomination laquo')","(0.38983050847457623, 'heritage convention argentina brazil chile paraguay uruguay')","(0.36764705882352944, 'international assistance natural heritage approved bureau total us n')","(0.36363636363636365, 'conservation site included list world heritage danger submitted twenty fourth')","(0.3877551020408163, 'convention n nbsp n asia i japan')","(0.3362068965517241, 'area considered nomination reviewed icomos n nbsp n africa i niger emergency assistance n emergency')","(0.31404958677685946, 'amount approved conditional state party providing detailed explanation potential cultural heritage values area considered')","(0.37209302325581395, 'three fellowships african specialists protected area wildlife management academic year')","(0.426829268292683, 'conditional state party providing detailed explanation potential cultural heritage')","(0.3733333333333333, 'convention n nbsp n asia i japan technical co operation')","(0.28378378378378377, 'amount approved conditional state party providing detailed explanation potential cultural heritage values area considered nomination reviewed icomos')","(0.3538461538461538, 'african specialists protected area wildlife management academic year n us requested us approved n bureau approved')","(0.3303571428571429, 'technical co operation n support participants china indonesia india nepal vietnam attend kagoshima international')","(0.4130434782608695, 'concerned conservation canaima national park n')","(0.28865979381443296, 'rehabilitation plan air amp tenere natural reserves n us requested us approved')","(0.3033707865168539, 'amount approved conditional state party providing detailed explanation potential cultural')"
"Nov 29, 1999 Revision to Paragraph 65 of the Operational Guidelines","(0.273972602739726, 'committee twenty third session bureau proposal made delegate italy')","(0.2689655172413793, 'observed operational guidelines revised frequently past years would advisable revision considered context overall revision operational guidelines')","(0.3571428571428571, 'intention proposed revision enhance equity')","(0.31034482758620685, 'create confusion nomination evaluation procedures also observed operational guidelines revised frequently past years')","(0.375, 'considered context overall revision operational guidelines two delegates')","(0.28787878787878785, 'create confusion nomination evaluation procedures also observed operational guidelines revised frequently past years would advisable')","(0.3529411764705882, 'parties concerned time transmitted')","(0.4057971014492754, 'matter considered framework meeting operational guidelines take place')","(0.36734693877551017, 'examination proposed revision requested matter considered framework meeting operational guidelines')","(0.32608695652173914, 'reminded committee intention proposed revision')","(0.30645161290322576, 'committee intention proposed revision enhance equity committee')","(0.29508196721311475, 'create confusion nomination evaluation procedures also observed operational guidelines revised frequently past years would')","(0.29496402877697847, 'committee n xiii committee decided defer examination proposed revision requested matter considered framework meeting operational guidelines')","(0.2978723404255319, 'create confusion nomination evaluation procedures also observed operational guidelines revised')","(0.3246753246753247, 'advisable revision considered context overall revision operational guidelines')","(0.3055555555555556, 'paragraph operational guidelines recommended bureau twenty third session')","(0.32835820895522383, 'framework meeting operational guidelines take place united kingdom')","(0.3194444444444444, 'overall revision operational guidelines two delegates reminded committee')","(0.3770491803278688, 'reminded committee intention proposed revision enhance equity')","(0.3116883116883117, 'observed operational guidelines revised frequently past years would advisable')","(0.32978723404255317, 'create confusion nomination evaluation procedures also observed operational guidelines revised')","(0.36764705882352944, 'confusion nomination evaluation procedures also observed operational')","(0.3308823529411765, 'revision considered context overall revision operational guidelines two delegates reminded committee intention proposed revision enhance')","(0.28099173553719003, 'delegates also advisory bodies revision could create confusion nomination evaluation procedures also observed operational')","(0.3076923076923077, 'paragraph operational guidelines recommended bureau twenty third session committee recalled')","(0.313953488372093, 'create confusion nomination evaluation procedures also observed operational guidelines')","(0.326530612244898, 'examination proposed revision requested matter considered framework meeting operational guidelines')","(0.29729729729729726, 'overall revision operational guidelines two delegates reminded committee intention proposed revision enhance equity committee members states parties')","(0.2692307692307693, 'might seem add transparency matter fact would give advisory bodies role decision maker belong world heritage')","(0.34426229508196726, 'observed operational guidelines revised frequently past years would advisable revision considered context overall revision')","(0.3846153846153846, 'defer examination proposed revision requested matter')","(0.28181818181818186, 'create confusion nomination evaluation procedures also observed operational guidelines revised frequently past')","(0.30107526881720426, 'nomination evaluation procedures also observed operational guidelines revised frequently past')"
"Nov 29, 1999 Revision to Paragraph 68 of the Operational Guidelines","(0.27710843373493976, 'concerned prior bureau committee sessions bureau subsequently transmitted committee')","(0.2517482517482518, 'also transmitted states parties concerned prior bureau committee sessions bureau subsequently transmitted committee proposed revision paragraph')","(0.38636363636363635, 'conservation reports also transmitted states')","(0.3486238532110092, 'reactive state conservation reports also transmitted states parties concerned prior bureau committee sessions')","(0.4029850746268657, 'reactive state conservation reports also transmitted states parties')","(0.2846153846153846, 'examination proposed revision requested matter considered framework meeting operational guidelines take place united kingdom april')","(0.30000000000000004, 'parties concerned prior bureau')","(0.4246575342465754, 'requested matter considered framework meeting operational guidelines take')","(0.39560439560439564, 'proposed revision requested matter considered framework meeting operational guidelines take')","(0.375, 'reactive state conservation reports also')","(0.3220338983050848, 'reactive state conservation reports also transmitted states')","(0.2936507936507936, 'states parties concerned prior bureau committee sessions bureau subsequently transmitted committee proposed revision paragraph')","(0.26241134751773054, 'reactive state conservation reports also transmitted states parties concerned prior bureau committee sessions bureau subsequently transmitted')","(0.28915662650602414, 'reactive state conservation reports also transmitted states parties concerned prior')","(0.3880597014925373, 'reactive state conservation reports also transmitted states parties')","(0.295774647887324, 'delegate australia reactive state conservation reports also transmitted')","(0.273972602739726, 'defer examination proposed revision requested matter considered framework')","(0.32352941176470584, 'conservation reports also transmitted states parties concerned prior')","(0.3666666666666667, 'decided defer examination proposed revision requested matter')","(0.36, 'conservation reports also transmitted states parties concerned prior bureau')","(0.3373493975903614, 'reactive state conservation reports also transmitted states parties concerned prior')","(0.33870967741935487, 'conservation reports also transmitted states parties concerned')","(0.2846153846153846, 'revision paragraph operational guidelines n xiii committee decided defer examination proposed revision requested matter considered')","(0.25806451612903225, 'examination proposed revision requested matter considered framework meeting operational guidelines take place united kingdom')","(0.25287356321839083, 'session considered proposal made delegate australia reactive state conservation reports')","(0.3012048192771084, 'concerned prior bureau committee sessions bureau subsequently transmitted committee')","(0.31182795698924726, 'defer examination proposed revision requested matter considered framework meeting operational')","(0.2781456953642384, 'reactive state conservation reports also transmitted states parties concerned prior bureau committee sessions bureau subsequently transmitted committee')","(0.2978723404255319, 'operational guidelines n xiii committee decided defer examination proposed revision requested matter considered framework meeting operational')","(0.3228346456692913, 'committee decided defer examination proposed revision requested matter considered framework meeting operational guidelines take')","(0.4423076923076923, 'reactive state conservation reports also transmitted')","(0.26168224299065423, 'states parties concerned prior bureau committee sessions bureau subsequently transmitted committee proposed')","(0.2941176470588235, 'proposal made delegate australia reactive state conservation reports also transmitted')"
"Nov 29, 1999 SOC Byblos Lebanon","(0.29268292682926833, 'committee requested secretariat icomos organise mission examine state conservation')","(0.2628205128205128, 'established lebanese authorities municipality byblos congratulated thanked netherlands generous contribution encouraged parties continue efforts favour site')","(0.33333333333333337, 'conservation property adopted following decision')","(0.2991452991452992, 'generous contribution encouraged parties continue efforts favour site committee requested secretariat icomos organise')","(0.3650793650793651, 'bureau state conservation property adopted following decision n')","(0.3007518796992481, 'generous contribution encouraged parties continue efforts favour site committee requested secretariat icomos organise mission examine')","(0.29032258064516125, 'parties continue efforts favour')","(0.33766233766233766, 'thanked netherlands generous contribution encouraged parties continue efforts')","(0.33333333333333337, 'decision n the committee noted satisfaction quality cooperation established lebanese')","(0.40476190476190477, 'session bureau state conservation property')","(0.3125, 'extraordinary session bureau state conservation property adopted')","(0.28, 'generous contribution encouraged parties continue efforts favour site committee requested secretariat icomos organise mission')","(0.3132530120481928, 'noted satisfaction quality cooperation established lebanese authorities municipality byblos congratulated thanked netherlands generous contribution encouraged parties')","(0.2808988764044944, 'generous contribution encouraged parties continue efforts favour site committee requested')","(0.31746031746031744, 'bureau state conservation property adopted following decision n')","(0.29729729729729726, 'extraordinary session bureau state conservation property adopted following')","(0.29850746268656714, 'bureau state conservation property adopted following decision n')","(0.2987012987012987, 'thanked netherlands generous contribution encouraged parties continue efforts')","(0.3770491803278688, 'bureau state conservation property adopted following decision')","(0.30000000000000004, 'conservation property adopted following decision n the committee noted')","(0.3033707865168539, 'thanked netherlands generous contribution encouraged parties continue efforts favour site')","(0.35185185185185186, 'conservation property adopted following decision n the')","(0.30000000000000004, 'state conservation property adopted following decision n the committee noted satisfaction quality cooperation established lebanese')","(0.28099173553719003, 'state conservation property adopted following decision n the committee noted satisfaction quality cooperation established')","(0.2592592592592593, 'adopted following decision n the committee noted satisfaction quality cooperation')","(0.30379746835443033, 'generous contribution encouraged parties continue efforts favour site committee')","(0.3614457831325302, 'conservation property adopted following decision n the committee noted satisfaction')","(0.3028571428571428, 'noted satisfaction quality cooperation established lebanese authorities municipality byblos congratulated thanked netherlands generous contribution encouraged parties continue')","(0.261744966442953, 'byblos congratulated thanked netherlands generous contribution encouraged parties continue efforts favour site committee requested secretariat icomos')","(0.3129251700680272, 'noted satisfaction quality cooperation established lebanese authorities municipality byblos congratulated thanked netherlands generous contribution')","(0.43999999999999995, 'session bureau state conservation property adopted')","(0.264, 'noted satisfaction quality cooperation established lebanese authorities municipality byblos congratulated thanked netherlands')","(0.326530612244898, 'byblos congratulated thanked netherlands generous contribution encouraged parties continue efforts')"
"Nov 29, 1999 SOC Comoe National Park Cxc3xb4te dIvoire","(0.31506849315068497, 'x comoe national park c ocirc te d ivoire')","(0.2661290322580645, 'integrity site n committee requested state party consider inviting centre iucn mission site year review threats')","(0.33999999999999997, 'conservation report corrective measures mitigating')","(0.33913043478260874, 'guidelines detailed state conservation report corrective measures mitigating threats site enable committee consider')","(0.37681159420289856, 'session bureau state conservation property adopted following decision')","(0.3055555555555556, 'x comoe national park c ocirc te d ivoire n committee recalled reports twenty third')","(0.33333333333333337, 'party cooperate centre iucn')","(0.34545454545454546, 'invited state party cooperate centre iucn submit twenty')","(0.33333333333333337, 'paragraphs operational guidelines detailed state conservation report corrective measures mitigating')","(0.40476190476190477, 'session bureau state conservation property')","(0.33333333333333337, 'submit twenty fourth session committee accordance paragraphs')","(0.2946428571428571, 'state party consider inviting centre iucn mission site year review threats integrity site plan')","(0.276595744680851, 'centre iucn submit twenty fourth session committee accordance paragraphs operational guidelines detailed state conservation report corrective')","(0.2674418604651163, 'state conservation report corrective measures mitigating threats site enable committee')","(0.34782608695652173, 'state conservation report corrective measures mitigating threats site')","(0.31645569620253167, 'paragraphs operational guidelines detailed state conservation report corrective')","(0.30487804878048785, 'committee accordance paragraphs operational guidelines detailed state conservation')","(0.31707317073170727, 'committee accordance paragraphs operational guidelines detailed state conservation')","(0.3770491803278688, 'bureau state conservation property adopted following decision')","(0.3278688524590164, 'x comoe national park c ocirc te d ivoire')","(0.30927835051546393, 'fourth session committee accordance paragraphs operational guidelines detailed state conservation')","(0.3650793650793651, 'conservation report corrective measures mitigating threats site')","(0.27611940298507465, 'guidelines detailed state conservation report corrective measures mitigating threats site enable committee consider including property')","(0.28695652173913044, 'park c ocirc te d ivoire n committee recalled reports twenty third extraordinary session')","(0.3012048192771084, 'bureau concerning illegal logging activities threatening integrity site n committee')","(0.3033707865168539, 'committee accordance paragraphs operational guidelines detailed state conservation report')","(0.30107526881720426, 'discussions twenty third twentythird extraordinary sessions bureau concerning illegal logging')","(0.28888888888888886, 'x comoe national park c ocirc te d ivoire n committee recalled reports twenty third extraordinary session')","(0.27692307692307694, 'reports twenty third extraordinary session bureau state conservation property adopted following decision n the committee noted')","(0.3111111111111111, 'fourth session committee accordance paragraphs operational guidelines detailed state conservation report corrective measures mitigating')","(0.4444444444444444, 'detailed state conservation report corrective measures')","(0.25, 'party cooperate centre iucn submit twenty fourth session committee accordance paragraphs operational')","(0.2934782608695652, 'submit twenty fourth session committee accordance paragraphs operational guidelines detailed')"
