,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Dec 7, 1992 SOC Te Wahipounamu  Southwest New Zealand New Zealand","(0.28767123287671237, 'application private company licence export water world heritage site')","(0.22142857142857142, 'ecological impacts proposed development project clearly known legal economic considerations guided decision approve project actively debated')","(0.3902439024390244, 'committee noted visual ecological impacts')","(0.3035714285714286, 'economic considerations guided decision approve project actively debated new zealand committee instructed centre')","(0.3055555555555556, 'economic considerations guided decision approve project actively debated')","(0.25619834710743805, 'informed government new zealand approved application private company licence export water world heritage site exportation')","(0.3214285714285714, 'impacts water export project')","(0.32307692307692304, 'site exportation freshwater would require construction dam buried')","(0.30000000000000004, 'world heritage site exportation freshwater would require construction dam buried')","(0.2978723404255319, 'economic considerations guided decision approve')","(0.3125, 'economic considerations guided decision approve project actively')","(0.275, 'economic considerations guided decision approve project actively debated new zealand committee instructed centre contact')","(0.2790697674418605, 'te wahipounamu southwest new zealand new zealand n committee informed government new zealand approved application private')","(0.27380952380952384, 'economic considerations guided decision approve project actively debated new zealand')","(0.3709677419354839, 'require construction dam buried pipeline four large reservoirs')","(0.31666666666666665, 'jackson s bay committee noted visual ecological impacts')","(0.29166666666666663, 'proposed development project clearly known legal economic considerations')","(0.32352941176470584, 'noted visual ecological impacts proposed development project clearly')","(0.360655737704918, 'legal economic considerations guided decision approve project')","(0.32352941176470584, 'application private company licence export water world heritage site')","(0.3214285714285714, 'economic considerations guided decision approve project actively debated new zealand')","(0.3548387096774194, 'committee informed government new zealand approved application')","(0.30645161290322576, 'economic considerations guided decision approve project actively debated new zealand committee instructed centre contact new')","(0.26956521739130435, 'export water world heritage site exportation freshwater would require construction dam buried pipeline four')","(0.29670329670329665, 'ecological impacts proposed development project clearly known legal economic considerations')","(0.3157894736842105, 'economic considerations guided decision approve project actively debated new')","(0.34065934065934067, 'ecological impacts proposed development project clearly known legal economic considerations')","(0.274074074074074, 'world heritage site exportation freshwater would require construction dam buried pipeline four large reservoirs jackson s bay')","(0.25384615384615383, 'world heritage site exportation freshwater would require construction dam buried pipeline four large reservoirs jackson s')","(0.33333333333333337, 'economic considerations guided decision approve project actively debated new zealand committee instructed centre contact')","(0.37777777777777777, 'require construction dam buried pipeline four')","(0.25773195876288657, 'construction dam buried pipeline four large reservoirs jackson s bay committee noted')","(0.31645569620253167, 'site exportation freshwater would require construction dam buried pipeline four')"
"Dec 7, 1992 SOC Vatican Holy See","(0.28767123287671237, 'world heritage centre well icomos able ascertain site allegations')","(0.2689655172413793, 'delegate congratulated icomos quality report raised point regarding use appropriate terminology secretariat presenting questions bureau committee')","(0.36111111111111116, 'concerning new building site hospice')","(0.29591836734693877, 'world heritage centre well icomos able ascertain site allegations reported mainly press groundless')","(0.30000000000000004, 'floor express satisfaction way matter settled read statement')","(0.2615384615384615, 'approached authorities vatican one delegate congratulated icomos quality report raised point regarding use appropriate terminology')","(0.3448275862068966, 'matter settled read statement')","(0.32835820895522383, 'committee informed various actions undertaken world heritage centre')","(0.31506849315068497, 'see n committee informed various actions undertaken world heritage centre')","(0.3214285714285714, 'santa marta n director world')","(0.3275862068965517, 'centre icomos collaboration holy see authorities following')","(0.2946428571428571, 'vatican holy see n committee informed various actions undertaken world heritage centre icomos collaboration')","(0.2790697674418605, 'authorities following certain number protests concerning new building site hospice santa marta n director world heritage')","(0.2530120481927711, 'delegate congratulated icomos quality report raised point regarding use appropriate')","(0.2777777777777778, 'approached authorities vatican one delegate congratulated icomos quality')","(0.30000000000000004, 'certain number protests concerning new building site hospice')","(0.28395061728395066, 'terminology secretariat presenting questions bureau committee representative holy')","(0.3389830508474576, 'centre well icomos able ascertain site allegations reported')","(0.3529411764705882, 'see n committee informed various actions undertaken')","(0.3098591549295775, 'delegate congratulated icomos quality report raised point regarding use')","(0.2954545454545454, 'committee informed various actions undertaken world heritage centre icomos collaboration')","(0.3278688524590164, 'actions undertaken world heritage centre icomos collaboration')","(0.3125, 'groundless commended spirit co operation problem approached authorities vatican one delegate congratulated icomos quality report')","(0.27826086956521734, 'icomos collaboration holy see authorities following certain number protests concerning new building site hospice')","(0.36250000000000004, 'protests concerning new building site hospice santa marta n director')","(0.34375, 'protests concerning new building site hospice santa marta n')","(0.30681818181818177, 'committee informed various actions undertaken world heritage centre icomos collaboration')","(0.3555555555555555, 'protests concerning new building site hospice santa marta n director world heritage centre well icomos able ascertain')","(0.3307692307692308, 'protests concerning new building site hospice santa marta n director world heritage centre well icomos able')","(0.31404958677685946, 'groundless commended spirit co operation problem approached authorities vatican one delegate congratulated icomos quality')","(0.35416666666666663, 'commended spirit co operation problem approached')","(0.2666666666666667, 'secretariat presenting questions bureau committee representative holy see took floor express satisfaction')","(0.3222222222222222, 'operation problem approached authorities vatican one delegate congratulated icomos quality')"
"Dec 7, 1992 Withdrawn Nominations","(0.2727272727272727, 'committee due inadequacy information provided nomination dossiers government withdrawing')","(0.22377622377622375, 'committee due inadequacy information provided nomination dossiers government withdrawing nominations lunan scenic area stone forest huangguoshu')","(0.2941176470588235, 'information provided nomination dossiers government')","(0.2649572649572649, 'inadequacy information provided nomination dossiers government withdrawing nominations lunan scenic area stone forest')","(0.313953488372093, 'inadequacy information provided nomination dossiers government withdrawing nominations')","(0.2706766917293233, 'informed committee due inadequacy information provided nomination dossiers government withdrawing nominations lunan scenic area stone')","(0.29166666666666663, 'scenic area stone forest')","(0.3421052631578947, 'provided nomination dossiers government withdrawing nominations lunan scenic')","(0.303030303030303, 'inadequacy information provided nomination dossiers government withdrawing nominations lunan scenic')","(0.3137254901960784, 'information provided nomination dossiers government')","(0.30666666666666664, 'information provided nomination dossiers government withdrawing nominations')","(0.2713178294573644, 'inadequacy information provided nomination dossiers government withdrawing nominations lunan scenic area stone forest huangguoshu')","(0.2727272727272727, 'committee due inadequacy information provided nomination dossiers government withdrawing nominations lunan scenic area stone forest huangguoshu')","(0.29292929292929293, 'inadequacy information provided nomination dossiers government withdrawing nominations lunan scenic')","(0.2906976744186046, 'inadequacy information provided nomination dossiers government withdrawing nominations')","(0.2763157894736842, 'committee due inadequacy information provided nomination dossiers government')","(0.32558139534883723, 'inadequacy information provided nomination dossiers government withdrawing nominations')","(0.23684210526315785, 'provided nomination dossiers government withdrawing nominations lunan scenic')","(0.36363636363636365, 'due inadequacy information provided nomination dossiers government')","(0.2857142857142857, 'withdrawing nominations lunan scenic area stone forest huangguoshu waterfalls')","(0.29292929292929293, 'inadequacy information provided nomination dossiers government withdrawing nominations lunan scenic')","(0.3466666666666667, 'information provided nomination dossiers government withdrawing nominations')","(0.30827067669172936, 'informed committee due inadequacy information provided nomination dossiers government withdrawing nominations lunan scenic area stone')","(0.2558139534883721, 'inadequacy information provided nomination dossiers government withdrawing nominations lunan scenic area stone forest huangguoshu')","(0.25, 'committee due inadequacy information provided nomination dossiers government withdrawing nominations')","(0.2962962962962963, 'provided nomination dossiers government withdrawing nominations lunan scenic area')","(0.33333333333333337, 'inadequacy information provided nomination dossiers government withdrawing nominations lunan scenic')","(0.2532467532467533, 'committee due inadequacy information provided nomination dossiers government withdrawing nominations lunan scenic area stone forest huangguoshu waterfalls')","(0.24460431654676262, 'x delegate china informed committee due inadequacy information provided nomination dossiers government withdrawing nominations lunan scenic')","(0.3178294573643411, 'inadequacy information provided nomination dossiers government withdrawing nominations lunan scenic area stone forest huangguoshu')","(0.3214285714285714, 'committee due inadequacy information provided nomination')","(0.25217391304347825, 'informed committee due inadequacy information provided nomination dossiers government withdrawing nominations lunan')","(0.32183908045977017, 'provided nomination dossiers government withdrawing nominations lunan scenic area stone')"
"Dec 7, 1992 State of Conservation of 3 Properties and Revised Boundaries of Dinosaur Provincial Park Canada","(0.3033707865168539, 'satisfaction progress implementation rehabilitation project simien national park ethiopia')","(0.2781456953642384, 'dinosaur provincial park canada committee expressed satisfaction progress implementation rehabilitation project simien national park ethiopia committee')","(0.3421052631578947, 'conservaiton bureau scheduled meet mid')","(0.27586206896551724, 'satisfaction progress implementation rehabilitation project simien national park ethiopia committee approved us last')","(0.35, 'progress state conservaiton bureau scheduled meet mid unesco')","(0.2558139534883721, 'satisfaction progress implementation rehabilitation project simien national park ethiopia committee approved us last session case')","(0.28260869565217395, 'expressed satisfaction progress implementation')","(0.31481481481481477, 'national park brazil wood buffalo national park canada')","(0.29292929292929293, 'satisfaction progress implementation rehabilitation project simien national park ethiopia committee')","(0.31818181818181823, 'progress state conservaiton bureau scheduled')","(0.2763157894736842, 'expressed satisfaction progress implementation rehabilitation project simien')","(0.29104477611940294, 'provided canadian authorities description revised boundaries dinosaur provincial park canada committee expressed satisfaction progress')","(0.2857142857142857, 'authorities description revised boundaries dinosaur provincial park canada committee expressed satisfaction progress implementation rehabilitation project simien')","(0.2702702702702703, 'project simien national park ethiopia committee approved us last session')","(0.30000000000000004, 'project simien national park ethiopia committee approved us')","(0.2790697674418605, 'committee expressed satisfaction progress implementation rehabilitation project simien')","(0.2857142857142857, 'implementation rehabilitation project simien national park ethiopia committee')","(0.295774647887324, 'report map provided canadian authorities description revised boundaries')","(0.3731343283582089, 'implementation rehabilitation project simien national park ethiopia')","(0.3023255813953488, 'implementation rehabilitation project simien national park ethiopia committee approved')","(0.3098591549295775, 'argentina iguazu national park brazil wood buffalo national park canada')","(0.33870967741935487, 'rehabilitation project simien national park ethiopia committee')","(0.2818791946308725, 'provided canadian authorities description revised boundaries dinosaur provincial park canada committee expressed satisfaction progress implementation')","(0.30645161290322576, 'satisfaction progress implementation rehabilitation project simien national park ethiopia committee approved us last session')","(0.2524271844660194, 'dinosaur provincial park canada committee expressed satisfaction progress implementation rehabilitation')","(0.296875, 'argentina iguazu national park brazil wood buffalo national park')","(0.30000000000000004, 'committee expressed satisfaction progress implementation rehabilitation project simien national park')","(0.28125, 'dinosaur provincial park canada committee expressed satisfaction progress implementation rehabilitation project simien national park ethiopia committee approved')","(0.27083333333333337, 'committee expressed satisfaction progress implementation rehabilitation project simien national park ethiopia committee approved us last session')","(0.30645161290322576, 'satisfaction progress implementation rehabilitation project simien national park ethiopia committee approved us last session')","(0.40816326530612246, 'progress state conservaiton bureau scheduled meet')","(0.27835051546391754, 'rehabilitation project simien national park ethiopia committee approved us last session case')","(0.2978723404255319, 'authorities description revised boundaries dinosaur provincial park canada committee expressed')"
"Dec 7, 1992 Requests for International Assistance","(0.34246575342465757, 'co operation n b nbsp training n saudi arabia')","(0.29032258064516125, 'sum us talamanca la amistad reserves costa rica subject state party satisfying two conditions viz costa')","(0.39534883720930236, 'work convention course curriculum undertake')","(0.3414634146341463, 'management arab region n france mali nbsp nbsp nbsp nbsp nbsp nbsp nbsp')","(0.390625, 'conservation organization study tours course venice italy autumn')","(0.2954545454545454, 'tourism conservation plan committee instructed centre provide funds galapagos authorities condition finalise implementation on going')","(0.3793103448275862, 'nbsp nbsp revision management')","(0.37662337662337664, 'organizers incorporate component philosophy work convention course curriculum')","(0.33333333333333337, 'request n organizers incorporate component philosophy work convention course curriculum')","(0.38636363636363635, 'philosophy work convention course curriculum')","(0.3538461538461538, 'philosophy work convention course curriculum undertake evaluation')","(0.3392857142857143, 'nbsp nbsp nbsp nbsp n nbsp financial contribution trainees states parties participating international course')","(0.31612903225806455, 'contributions trainees states parties participating two courses namely architectural conservation scientific principles conservation respectively held rome')","(0.3296703296703297, 'implementation remaining project revise boundaries talamanca la amistad reserves accordance')","(0.3571428571428571, 'architectural conservation scientific principles conservation respectively held rome')","(0.308641975308642, 'participating two courses namely architectural conservation scientific principles')","(0.3731343283582089, 'report completion projects committee already provided funds and')","(0.3214285714285714, 'project proposal due changes co shy operating government')","(0.3846153846153846, 'took note fact implementation project prepare master')","(0.4024390243902439, 'international course technology stone conservation organization study tours course')","(0.35051546391752575, 'parties participating international course technology stone conservation organization study tours')","(0.40816326530612246, 'following projects n a technical co operation')","(0.3076923076923077, 'financial contribution trainees states parties participating international course technology stone conservation organization study tours course')","(0.33913043478260874, 'heritage protection ensure future field courses take place possible african natural site inscribed world')","(0.375, 'training course april protected area management arab region n france')","(0.38961038961038963, 'finalise implementation on going projects receiving assistance world heritage')","(0.32530120481927716, 'conf well information additional requests received committee states parties session')","(0.3141025641025641, 'financial contribution trainees states parties participating international course technology stone conservation organization study tours course venice italy')","(0.3538461538461538, 'training course april protected area management arab region n france mali nbsp nbsp nbsp nbsp nbsp')","(0.33333333333333337, 'convention course curriculum undertake evaluation course covering last year period providing specific information extent')","(0.4772727272727273, 'africa ecology conservation boucle de baoule')","(0.30097087378640774, 'project cultural heritage latin america caribbean situation stable implementation rate project expected')","(0.37037037037037035, 'report completion projects committee already provided funds and revise boundaries')"
"Dec 7, 1992 SOC Sangay National Park Ecuador","(0.36986301369863017, 'convention include site list world heritage danger n committee')","(0.28378378378378377, 'secretariat forestry renewable natural resources responsible management site successful temporarily halting proposed road construction project order')","(0.4117647058823529, 'convention include site list world')","(0.3119266055045872, 'halting proposed road construction project order bring together relevant provincial national agencies discuss')","(0.38888888888888884, 'convention include site list world heritage danger n')","(0.3023255813953488, 'ecuador n committee noted sub secretariat forestry renewable natural resources responsible management site successful temporarily')","(0.35, 'new areas added site')","(0.36764705882352944, 'accordance provisions article paragraph convention include site list')","(0.3493975903614458, 'iucn s regional office latin america ecuadorean conservation organization fundacion')","(0.41463414634146345, 'article paragraph convention include site')","(0.33999999999999997, 'status road construction project on going efforts')","(0.3285714285714286, 'ecuadorean conservation organization fundacion natura committee therefore decided accordance provisions article paragraph convention include')","(0.2945736434108527, 'going efforts assess impact integrity site consider submitting proposal extend world heritage site include new areas')","(0.30097087378640774, 'ecuadorean conservation organization fundacion natura committee therefore decided accordance provisions')","(0.3950617283950617, 'ecuadorean conservation organization fundacion natura committee therefore decided')","(0.3529411764705882, 'accordance provisions article paragraph convention include site list')","(0.35820895522388063, 'road construction project on going efforts assess impact')","(0.3015873015873016, 'halting proposed road construction project order bring together')","(0.44897959183673475, 'status road construction project on going efforts')","(0.32183908045977017, 'secretariat forestry renewable natural resources responsible management site successful')","(0.34782608695652173, 'concerned information reported representative iucn regarding heavy poaching wildlife illegal')","(0.4098360655737705, 'construction project order bring together relevant provincial')","(0.30281690140845074, 'office latin america ecuadorean conservation organization fundacion natura committee therefore decided accordance provisions article paragraph')","(0.28695652173913044, 'proposal extend world heritage site include new areas added park committee urged centre co')","(0.2954545454545454, 'project order bring together relevant provincial national agencies discuss environmental')","(0.453125, 'convention include site list world heritage danger n committee')","(0.3222222222222222, 'relevant provincial national agencies discuss environmental impact project plan mitigating')","(0.2993630573248408, 'bring together relevant provincial national agencies discuss environmental impact project plan mitigating measures committee commended ecuadorean authorities')","(0.27692307692307694, 'values conditions new areas added site known severity threats integrity site confirmed iucn s regional office')","(0.32727272727272727, 'convention include site list world heritage danger n committee requested centre contact ecuadorean authorities')","(0.39344262295081966, 'america ecuadorean conservation organization fundacion natura')","(0.27835051546391754, 'proposal extend world heritage site include new areas added park committee urged')","(0.34408602150537637, 'regional office latin america ecuadorean conservation organization fundacion natura committee')"
"Dec 7, 1992 SOC Mt Nimba Nature Reserve Cote dIvoireGuinea","(0.28767123287671237, 'cote d ivoire guinea n committee recalled decision taken')","(0.291970802919708, 'dangers exploitation mine arrival large numbers refugees committee decided accordance provisions article paragraph convention inscribe mt')","(0.4545454545454546, 'convention inscribe mt nimba list')","(0.3085106382978723, 's recommendation made last session centre together two states parties concerned donor agencies')","(0.37037037037037035, 'on going co operation donor agencies develop projects')","(0.31932773109243695, 'aware confusion concerning boundaries world heritage site decision government guinea one hand real dangers exploitation')","(0.4137931034482759, 'paris july capacity president')","(0.3548387096774194, 'provisions article paragraph convention inscribe mt nimba list')","(0.32098765432098764, 'decided accordance provisions article paragraph convention inscribe mt nimba list')","(0.42500000000000004, 'article paragraph convention inscribe mt')","(0.31999999999999995, 'paragraph convention inscribe mt nimba list world')","(0.3035714285714286, 'article paragraph convention inscribe mt nimba list world heritage danger n committee recommended centre')","(0.3023255813953488, 'last session centre together two states parties concerned donor agencies world bank undp develop integrated rural')","(0.33783783783783783, 'made last session called upon governments guinea cote d ivoire')","(0.33333333333333337, 'bureau s recommendation made last session centre together')","(0.33870967741935487, 'provisions article paragraph convention inscribe mt nimba list')","(0.34328358208955223, 'proposed iron ore mining project considered government part')","(0.30508474576271183, 'centre together two states parties concerned donor agencies')","(0.36734693877551017, 'paragraph convention inscribe mt nimba list world')","(0.3561643835616438, 'committee minister environment mineral resources guinea n aware confusion')","(0.31707317073170727, 'confusion concerning boundaries world heritage site decision government guinea one')","(0.359375, 'agencies develop projects implement integrated rural development')","(0.3017241379310345, 'article paragraph convention inscribe mt nimba list world heritage danger n committee recommended centre takes')","(0.33043478260869563, 'site decision government guinea one hand real dangers exploitation mine arrival large numbers refugees')","(0.3375, 'proposed government guinea order exclude areas would impacted proposed iron')","(0.42307692307692313, 'confusion concerning boundaries world heritage site decision government guinea')","(0.3647058823529412, 'paris july capacity president committee minister environment mineral resources guinea')","(0.3111111111111111, 'proposed government guinea order exclude areas would impacted proposed iron ore mining project posed major threat integrity')","(0.36923076923076925, 'proposed government guinea order exclude areas would impacted proposed iron ore mining project posed major threat')","(0.3486238532110092, 'on going co operation donor agencies develop projects implement integrated rural development projects benefit')","(0.3902439024390244, 'ascertain co shy operation states parties')","(0.27835051546391754, 'meeting experts cote d ivoire guinea participants undp unesco held mt nimba')","(0.3146067415730337, 'develop projects implement integrated rural development projects benefit local population')"
"Dec 7, 1992 SOC Wet Tropics of Queensland Australia","(0.276595744680851, 'committees management authority improving budgetary allocations site management rehabilitating')","(0.2846715328467153, 'progress particularly respect to n establishing headquarters appointment staff drafting legislation preparing management plans site plans')","(0.2941176470588235, 'centre continue monitor progress n')","(0.33333333333333337, 'management rehabilitating degraded forest areas n committee commended australian authorities taking steps ensuring')","(0.3291139240506329, 'committees management authority improving budgetary allocations site management')","(0.3153846153846154, 'up advisory committees management authority improving budgetary allocations site management rehabilitating degraded forest areas n')","(0.36363636363636365, 'up advisory committees management')","(0.2911392405063291, 'committees management authority improving budgetary allocations site management')","(0.2872340425531915, 'authority improving budgetary allocations site management rehabilitating degraded forest areas')","(0.3023255813953488, 'ensuring adequate management site requested')","(0.296875, 'allocations site management rehabilitating degraded forest areas')","(0.2678571428571429, 'noted that requested time inscription property world heritage list iucn undertaken review mission site')","(0.26388888888888884, 'studies setting up advisory committees management authority improving budgetary allocations site management rehabilitating degraded forest areas')","(0.2524271844660194, 'committees management authority improving budgetary allocations site management rehabilitating degraded')","(0.2857142857142857, 'management wet tropics area achieved much progress particularly')","(0.2647058823529411, 'undertaken review mission site committee learnt satisfaction despite')","(0.26865671641791045, 'satisfaction despite slow start management wet tropics area')","(0.2786885245901639, 'mission site committee learnt satisfaction despite slow start')","(0.31999999999999995, 'time inscription property world heritage list iucn')","(0.30434782608695654, 'steps ensuring adequate management site requested iucn world heritage')","(0.30379746835443033, 'authorities taking steps ensuring adequate management site requested iucn world')","(0.35, 'undertaken review mission site committee learnt satisfaction')","(0.2983870967741935, 'appointment staff drafting legislation preparing management plans site plans carrying number policy relevant studies setting')","(0.2704918032786885, 'particularly respect to n establishing headquarters appointment staff drafting legislation preparing management plans site')","(0.25274725274725274, 'studies setting up advisory committees management authority improving budgetary allocations')","(0.3380281690140845, 'requested time inscription property world heritage list iucn undertaken')","(0.2962962962962963, 'legislation preparing management plans site plans carrying number policy relevant')","(0.26712328767123283, 'progress particularly respect to n establishing headquarters appointment staff drafting legislation preparing management plans site plans carrying')","(0.27692307692307694, 'n committee noted that requested time inscription property world heritage list iucn undertaken review mission site')","(0.2936507936507936, 'budgetary allocations site management rehabilitating degraded forest areas n committee commended australian authorities taking')","(0.3913043478260869, 'that requested time inscription property world')","(0.25773195876288657, 'world heritage list iucn undertaken review mission site committee learnt satisfaction despite')","(0.2978723404255319, 'authority improving budgetary allocations site management rehabilitating degraded forest areas')"
"Dec 7, 1992 SOC TalamancaLa Amistad National Park Costa RicaPanama","(0.3287671232876712, 'hectares la amistad national park released oil exploration n')","(0.25547445255474455, 'consider revising boundaries reserves provide map showing new boundaries obtain detailed information regarding proposal constructing road')","(0.375, 'conservation site n committee instructed')","(0.37623762376237624, 'project state conservation site n committee instructed centre contact costa rican authorities request')","(0.35, 'impact state conservation site n committee instructed centre')","(0.288135593220339, 'centre views recommendation made last session consider revising boundaries talamanca la amistad reserves deleting four')","(0.36, 'la amistad reserves costa')","(0.37254901960784315, 'amistad national park costa rica panama n committee')","(0.308641975308642, 'request information proposal potential impact state conservation site n committee')","(0.375, 'impact state conservation site n')","(0.29824561403508776, 'responded centre s request information proposal potential')","(0.2946428571428571, 'project state conservation site n committee instructed centre contact costa rican authorities request again')","(0.2945736434108527, 'oil exploration n committee noted costa rican authorities yet informed centre views recommendation made last session')","(0.35, 'last session consider revising boundaries talamanca la amistad reserves deleting')","(0.3188405797101449, 'request information proposal potential impact state conservation site')","(0.2786885245901639, 'impact project state conservation site n committee instructed')","(0.31343283582089554, 'park costa rica panama n committee commended panamanian')","(0.32352941176470584, 'information regarding proposal constructing road middle talamanca la')","(0.375, 'views recommendation made last session consider revising')","(0.3055555555555556, 'instructed centre contact costa rican authorities request again consider')","(0.35365853658536583, 'recommendation made last session consider revising boundaries talamanca la amistad')","(0.375, 'including assessment potential impact project state conservation')","(0.2890625, 'proposal constructing road middle talamanca la amistad reserves including assessment potential impact project state conservation')","(0.30434782608695654, 'authorities preventing hectares la amistad national park released oil exploration n committee noted costa')","(0.2857142857142857, 'proposal constructing road middle talamanca la amistad reserves including assessment')","(0.3421052631578947, 'information regarding proposal constructing road middle talamanca la amistad')","(0.29268292682926833, 'assessment potential impact project state conservation site n committee instructed')","(0.2962962962962963, 'proposal construct road talamanca la amistad reserves costa rican authorities yet responded centre s request information proposal')","(0.2846153846153846, 'oil exploration n committee noted costa rican authorities yet informed centre views recommendation made last session')","(0.3027522935779816, 'assessment potential impact project state conservation site n committee instructed centre contact costa rican')","(0.41860465116279066, 'project state conservation site n committee')","(0.27835051546391754, 'noted costa rican authorities yet informed centre views recommendation made last session')","(0.36708860759493667, 'proposal potential impact state conservation site n committee instructed centre')"
"Dec 7, 2009 Administrative, financial and institutional matters","(0.2465753424657534, 'original english i ge fccc kp cmp add page')","(0.2338709677419355, 'distr general fccc kp cmp add march russian original english i ge fccc kp cmp add')","(0.28125, 'march russian original english i')","(0.24390243902439024, 'page fccc kp cmp add page ex ante i i i i fccc')","(0.2592592592592593, 'inf fccc sbi inf corr fccc sbi inf')","(0.2592592592592593, 'march russian original english i ge fccc kp cmp add page i i i i')","(0.3125, 'add page ex ante')","(0.30000000000000004, 'sbi inf corr fccc kp cmp add page')","(0.29230769230769227, 'corr fccc sbi inf corr fccc kp cmp add page')","(0.2592592592592593, 'inf fccc sbi inf corr')","(0.24, 'kp cmp add march russian original english')","(0.2321428571428571, 'distr general fccc kp cmp add march russian original english i ge fccc kp')","(0.22480620155038755, 'distr general fccc kp cmp add march russian original english i ge fccc kp cmp add')","(0.2432432432432432, 'sbi inf corr fccc kp cmp add page cmp cp')","(0.2666666666666667, 'fccc kp cmp add march russian original english')","(0.23333333333333328, 'fccc kp cmp add march russian original english')","(0.23880597014925375, 'cmp add march russian original english i ge')","(0.25, 'page tv sd fccc kp cmp add page')","(0.275, 'inf corr fccc kp cmp add page')","(0.29508196721311475, 'original english i ge fccc kp cmp add page')","(0.2727272727272727, 'cmp add page ex ante i i i i fccc')","(0.22448979591836737, 'cmp add page ex ante i i')","(0.24137931034482762, 'march russian original english i ge fccc kp cmp add page i i i i')","(0.23478260869565215, 'march russian original english i ge fccc kp cmp add page i i i')","(0.23750000000000004, 'fccc kp cmp add march russian original english i ge')","(0.234375, 'original english i ge fccc kp cmp add page')","(0.22666666666666668, 'distr general fccc kp cmp add march russian original english')","(0.23703703703703705, 'distr general fccc kp cmp add march russian original english i ge fccc kp cmp add page')","(0.22307692307692306, 'distr general fccc kp cmp add march russian original english i ge fccc kp cmp add')","(0.24752475247524752, 'distr general fccc kp cmp add march russian original english i ge fccc kp')","(0.25, 'page ex ante i i i')","(0.23711340206185572, 'march russian original english i ge fccc kp cmp add page i')","(0.24242424242424243, 'add page iii iv fccc kp cmp add page misc')"
