,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Dec 3, 1992 Bilateral, Multilateral And Regional Agreements","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
"Dec 3, 1992 Cooperation Between The International Maritime Organization And The United Nations Environment Programme In ","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
"Dec 3, 1992 Cooperation With The United Nations Bodies, Specialized Agencies And Regional Systems And Organizations","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
"Dec 2, 2018 Common time frames for nationally determined contributions referred to in Article 4, paragraph 10, of the Pa","(0.273972602739726, 'int sites nwpstaging pages home aspx https unfccc int')","(0.282258064516129, 'unfccc int process conferences bonn climate change conference april sessions sbi eq https unfccc int event')","(0.33333333333333337, 'conferences bonn climate change conference')","(0.2682926829268293, 'april sessions sbi eq https unfccc int event sbi eq https unfccc int')","(0.2777777777777778, 'submissionsstaging pages home aspx ge fccc pa cma')","(0.2777777777777778, 'b c iii ge fccc pa cma add https unfccc int documents apa sbsta sbi')","(0.3076923076923077, 'nwpstaging pages home aspx')","(0.4098360655737705, 'unfccc int process conferences bonn climate change conference')","(0.30434782608695654, 'b https unfccc int process conferences bonn climate change conference')","(0.33333333333333337, 'bonn climate change conference april')","(0.28, 'https unfccc int event sbi eq https')","(0.2767857142857143, 'ge fccc pa cma add https unfccc int documents apa sbsta sbi informal add')","(0.28682170542635654, 'unfccc int submissionsandstatements ge fccc pa cma add i ii ge fccc pa cma add iii')","(0.29729729729729726, 'pa cma add https unfccc int documents apa sbsta sbi')","(0.2833333333333333, 'int event sbi eq https unfccc int sites')","(0.2666666666666667, 'cma add distr general march russian original english')","(0.26865671641791045, 'documents apa sbsta sbi informal add b https')","(0.29508196721311475, 'unfccc int process conferences bonn climate change conference')","(0.3555555555555555, 'change conference april sessions sbi eq https')","(0.2786885245901639, 'submissionsandstatements ge fccc pa cma add i ii ge')","(0.25757575757575757, 'cp i cma cma cma cma ge fccc pa cma')","(0.29824561403508776, 'conferences bonn climate change conference april sessions')","(0.26724137931034486, 'https unfccc int process conferences bonn climate change conference april sessions sbi eq https unfccc')","(0.26956521739130435, 'climate change conference april sessions sbi eq https unfccc int event sbi eq https')","(0.25, 'b https unfccc int process conferences bonn climate change conference')","(0.28125, 'b https unfccc int process conferences bonn climate change')","(0.2533333333333333, 'https unfccc int event sbi eq https unfccc int event')","(0.2592592592592593, 'april sessions sbi eq https unfccc int event sbi eq https unfccc int event sbi eq https')","(0.2692307692307693, 'unfccc int documents https unfccc int sites default files resource katowice pdf iii a iii b')","(0.27722772277227725, 'eq https unfccc int event sbi eq https unfccc int event sbi eq https')","(0.3055555555555556, 'event sbi eq https unfccc int')","(0.2680412371134021, 'unfccc int documents apa sbsta sbi informal add b https unfccc int')","(0.2727272727272727, 'unfccc int documents apa sbsta sbi informal add b https')"
"Dec 3, 1992 Decision I22","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
"Dec 2, 2018 Modalities and procedures for the operation and use of a public registry referred to in Article 4, paragraph","(0.273972602739726, 'int sites nwpstaging pages home aspx https unfccc int')","(0.282258064516129, 'unfccc int process conferences bonn climate change conference april sessions sbi eq https unfccc int event')","(0.33333333333333337, 'conferences bonn climate change conference')","(0.2682926829268293, 'april sessions sbi eq https unfccc int event sbi eq https unfccc int')","(0.2777777777777778, 'submissionsstaging pages home aspx ge fccc pa cma')","(0.2777777777777778, 'b c iii ge fccc pa cma add https unfccc int documents apa sbsta sbi')","(0.3076923076923077, 'nwpstaging pages home aspx')","(0.4098360655737705, 'unfccc int process conferences bonn climate change conference')","(0.30434782608695654, 'b https unfccc int process conferences bonn climate change conference')","(0.33333333333333337, 'bonn climate change conference april')","(0.28, 'https unfccc int event sbi eq https')","(0.2767857142857143, 'ge fccc pa cma add https unfccc int documents apa sbsta sbi informal add')","(0.28682170542635654, 'unfccc int submissionsandstatements ge fccc pa cma add i ii ge fccc pa cma add iii')","(0.29729729729729726, 'pa cma add https unfccc int documents apa sbsta sbi')","(0.2833333333333333, 'int event sbi eq https unfccc int sites')","(0.2666666666666667, 'cma add distr general march russian original english')","(0.26865671641791045, 'documents apa sbsta sbi informal add b https')","(0.29508196721311475, 'unfccc int process conferences bonn climate change conference')","(0.3555555555555555, 'change conference april sessions sbi eq https')","(0.2786885245901639, 'submissionsandstatements ge fccc pa cma add i ii ge')","(0.25757575757575757, 'cp i cma cma cma cma ge fccc pa cma')","(0.29824561403508776, 'conferences bonn climate change conference april sessions')","(0.26724137931034486, 'https unfccc int process conferences bonn climate change conference april sessions sbi eq https unfccc')","(0.26956521739130435, 'climate change conference april sessions sbi eq https unfccc int event sbi eq https')","(0.25, 'b https unfccc int process conferences bonn climate change conference')","(0.28125, 'b https unfccc int process conferences bonn climate change')","(0.2533333333333333, 'https unfccc int event sbi eq https unfccc int event')","(0.2592592592592593, 'april sessions sbi eq https unfccc int event sbi eq https unfccc int event sbi eq https')","(0.2692307692307693, 'unfccc int documents https unfccc int sites default files resource katowice pdf iii a iii b')","(0.27722772277227725, 'eq https unfccc int event sbi eq https unfccc int event sbi eq https')","(0.3055555555555556, 'event sbi eq https unfccc int')","(0.2680412371134021, 'unfccc int documents apa sbsta sbi informal add b https unfccc int')","(0.2727272727272727, 'unfccc int documents apa sbsta sbi informal add b https')"
"Dec 3, 1992 Designation Of Competent Authorities And Focal Points","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
"Dec 3, 1992 Documentation Notification, Movement Document","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
"Dec 3, 1992 Emergency fund","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
"Dec 3, 1992 Establishment Of Regional Centres For Training And Technology Transfer","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
"Dec 3, 1992 Harmonization Of Procedures Of The Basel Convention And The Code Of Practice On The International Transbound","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
"Dec 3, 1992 Illegal Traffic In Hazardous Wastes","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
"Dec 2, 1996 SOC Palaces and Parks of Potsdam and Berlin Germany","(0.36904761904761907, 'conservation reconstruction efforts notably regard specific situation world heritage')","(0.2954545454545454, 'transport project no committee specifically took note understanding german authorities foundation world heritage site must adversely')","(0.4444444444444444, 'convention operational guidelines near future')","(0.35416666666666663, 'land brandenburg state conservation world heritage site palaces parks potsdam berlin report made')","(0.4461538461538461, 'concern state conservation world heritage site offered continuous')","(0.2870370370370371, 'so called potsdam centre german unity transport project no n regards laquo potsdam centre raquo')","(0.375, 'report april time twenty')","(0.3513513513513513, 'make concrete application end accordance convention operational guidelines')","(0.36046511627906974, 'state party make concrete application end accordance convention operational guidelines')","(0.44999999999999996, 'examined state conservation report world')","(0.3620689655172413, 'accordance convention operational guidelines near future n')","(0.31666666666666665, 'n representative icomos informed committee icomos mission undertaken expressed concern state conservation world heritage')","(0.3309352517985612, 'part planned overall project participation independent experts lead harmonious integration project historic city potsdam cultural landscape')","(0.31034482758620685, 'state conservation report site including statements concerning legal protection current')","(0.3571428571428571, 'furthermore coordination different planning concepts one hand builders')","(0.35820895522388063, 'undertaken expressed concern state conservation world heritage site')","(0.4057971014492754, 'concerning legal protection current planning development potsdam well')","(0.3623188405797102, 'concerning legal protection current planning development potsdam well')","(0.4098360655737705, 'noted satisfaction adoption statute protection operative area')","(0.32558139534883723, 'information available committee critical uncoordinated projects pose potential threats')","(0.3707865168539326, 'conservation reconstruction efforts notably regard specific situation world heritage site')","(0.45614035087719296, 'convention operational guidelines near future n committee')","(0.3145161290322581, 'statements concerning legal protection current planning development potsdam well information possible extensions site and or')","(0.29565217391304344, 'transport project no n regards laquo potsdam centre raquo committee asked state party ensure')","(0.3375, 'project could directly indirectly affect values world heritage site n')","(0.41975308641975306, 'harmonious integration project historic city potsdam cultural landscape committee')","(0.38888888888888884, 'concerning legal protection current planning development potsdam well information possible')","(0.33986928104575165, 'state conservation report site including statements concerning legal protection current planning development potsdam well information possible extensions')","(0.3098591549295775, 'state conservation report site including statements concerning legal protection current planning development potsdam well information possible')","(0.36283185840707965, 'considerably strengthened order avoid developments like construction proj ect laquo glienicker horn raquo already')","(0.46341463414634143, 'full state conservation report april time')","(0.2989690721649485, 'so called potsdam centre german unity transport project no n regards laquo')","(0.3626373626373627, 'protection operative area monument berlin potsdam cultural landscape accordance inscription')"
"Dec 3, 1992 Institutional And Financial Arrangements","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
"Dec 3, 1992 International cooperation training and seminars related to the Basel Convention","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
"Dec 3, 1992 Liability And Compensation","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
"Dec 3, 1992 Manual For The Implementation Of The Convention","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
"Dec 3, 1992 Mechanisms for the implementation of the Basel Convention","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
"Dec 2, 2018 Modalities and procedures for the effective operation of the committee to facilitate implementation and prom","(0.26027397260273977, 'fccc pa cma add distr general march russian original')","(0.25, 'fccc pa cma add distr general march russian original english cp ge fccc pa cma add')","(0.29032258064516125, 'c viii a viii b')","(0.25609756097560976, 'pa cma add cp ge fccc pa cma add https unfccc int sites')","(0.2777777777777778, 'files resource action pdf https unfccc int sites')","(0.2592592592592593, 'iii v vi cp https unfccc int submissionsandstatements ge fccc pa cma add ge fccc')","(0.2666666666666667, 'pa cma add cma')","(0.30000000000000004, 'add no ne na ie c ne ge')","(0.27692307692307694, 'original english cp ge fccc pa cma add cma ge')","(0.2962962962962963, 'na ie c ne ge')","(0.26, 'resource action pdf https unfccc int sites')","(0.2767857142857143, 'https unfccc int sites default files resource action pdf https unfccc int sites default')","(0.28682170542635654, 'sites default files resource action pdf https unfccc int sites default files resource pdf ge fccc')","(0.2432432432432432, 'distr general march russian original english cp ge fccc pa')","(0.2666666666666667, 'cma add distr general march russian original english')","(0.2666666666666667, 'cma add distr general march russian original english')","(0.26865671641791045, 'files resource action pdf https unfccc int sites')","(0.27083333333333337, 'cma add fccc sbsta ge fccc pa cma')","(0.275, 'no ne na ie c ne ge')","(0.360655737704918, 'int sites default files resource pdf ge fccc pa')","(0.2727272727272727, 'files resource action pdf https unfccc int sites default files')","(0.24489795918367352, 'action pdf https unfccc int sites default')","(0.25, 'march russian original english cp ge fccc pa cma add cma ge fccc pa cma')","(0.27826086956521734, 'https unfccc int sites default files resource action pdf https unfccc int sites default')","(0.25, 'distr general march russian original english cp ge fccc pa')","(0.265625, 'co co ge fccc pa cma add iii a')","(0.28, 'action pdf https unfccc int sites default files resource pdf')","(0.2592592592592593, 'add https unfccc int sites default files resource action pdf https unfccc int sites default files resource')","(0.24615384615384617, 'add https unfccc int sites default files resource action pdf https unfccc int sites default files')","(0.26732673267326734, 'cp ge fccc pa cma add https unfccc int sites default files resource action')","(0.25, 'distr general march russian original english')","(0.24742268041237114, 'resource action pdf https unfccc int sites default files resource pdf ge')","(0.2727272727272727, 'pa cma add https unfccc int sites default files resource')"
"Dec 2, 2018 Identification of the information to be provided by Parties in accordance with Article 9, paragraph 5, of th","(0.273972602739726, 'int sites nwpstaging pages home aspx https unfccc int')","(0.282258064516129, 'unfccc int process conferences bonn climate change conference april sessions sbi eq https unfccc int event')","(0.33333333333333337, 'conferences bonn climate change conference')","(0.2682926829268293, 'april sessions sbi eq https unfccc int event sbi eq https unfccc int')","(0.2777777777777778, 'submissionsstaging pages home aspx ge fccc pa cma')","(0.2777777777777778, 'b c iii ge fccc pa cma add https unfccc int documents apa sbsta sbi')","(0.3076923076923077, 'nwpstaging pages home aspx')","(0.4098360655737705, 'unfccc int process conferences bonn climate change conference')","(0.30434782608695654, 'b https unfccc int process conferences bonn climate change conference')","(0.33333333333333337, 'bonn climate change conference april')","(0.28, 'https unfccc int event sbi eq https')","(0.2767857142857143, 'ge fccc pa cma add https unfccc int documents apa sbsta sbi informal add')","(0.28682170542635654, 'unfccc int submissionsandstatements ge fccc pa cma add i ii ge fccc pa cma add iii')","(0.29729729729729726, 'pa cma add https unfccc int documents apa sbsta sbi')","(0.2833333333333333, 'int event sbi eq https unfccc int sites')","(0.2666666666666667, 'cma add distr general march russian original english')","(0.26865671641791045, 'documents apa sbsta sbi informal add b https')","(0.29508196721311475, 'unfccc int process conferences bonn climate change conference')","(0.3555555555555555, 'change conference april sessions sbi eq https')","(0.2786885245901639, 'submissionsandstatements ge fccc pa cma add i ii ge')","(0.25757575757575757, 'cp i cma cma cma cma ge fccc pa cma')","(0.29824561403508776, 'conferences bonn climate change conference april sessions')","(0.26724137931034486, 'https unfccc int process conferences bonn climate change conference april sessions sbi eq https unfccc')","(0.26956521739130435, 'climate change conference april sessions sbi eq https unfccc int event sbi eq https')","(0.25, 'b https unfccc int process conferences bonn climate change conference')","(0.28125, 'b https unfccc int process conferences bonn climate change')","(0.2533333333333333, 'https unfccc int event sbi eq https unfccc int event')","(0.2592592592592593, 'april sessions sbi eq https unfccc int event sbi eq https unfccc int event sbi eq https')","(0.2692307692307693, 'unfccc int documents https unfccc int sites default files resource katowice pdf iii a iii b')","(0.27722772277227725, 'eq https unfccc int event sbi eq https unfccc int event sbi eq https')","(0.3055555555555556, 'event sbi eq https unfccc int')","(0.2680412371134021, 'unfccc int documents apa sbsta sbi informal add b https unfccc int')","(0.2727272727272727, 'unfccc int documents apa sbsta sbi informal add b https')"
"Dec 2, 2018 Modalities and procedures for the operation and use of a public registry referred to in Article 7, paragraph","(0.273972602739726, 'int sites nwpstaging pages home aspx https unfccc int')","(0.282258064516129, 'unfccc int process conferences bonn climate change conference april sessions sbi eq https unfccc int event')","(0.33333333333333337, 'conferences bonn climate change conference')","(0.2682926829268293, 'april sessions sbi eq https unfccc int event sbi eq https unfccc int')","(0.2777777777777778, 'submissionsstaging pages home aspx ge fccc pa cma')","(0.2777777777777778, 'b c iii ge fccc pa cma add https unfccc int documents apa sbsta sbi')","(0.3076923076923077, 'nwpstaging pages home aspx')","(0.4098360655737705, 'unfccc int process conferences bonn climate change conference')","(0.30434782608695654, 'b https unfccc int process conferences bonn climate change conference')","(0.33333333333333337, 'bonn climate change conference april')","(0.28, 'https unfccc int event sbi eq https')","(0.2767857142857143, 'ge fccc pa cma add https unfccc int documents apa sbsta sbi informal add')","(0.28682170542635654, 'unfccc int submissionsandstatements ge fccc pa cma add i ii ge fccc pa cma add iii')","(0.29729729729729726, 'pa cma add https unfccc int documents apa sbsta sbi')","(0.2833333333333333, 'int event sbi eq https unfccc int sites')","(0.2666666666666667, 'cma add distr general march russian original english')","(0.26865671641791045, 'documents apa sbsta sbi informal add b https')","(0.29508196721311475, 'unfccc int process conferences bonn climate change conference')","(0.3555555555555555, 'change conference april sessions sbi eq https')","(0.2786885245901639, 'submissionsandstatements ge fccc pa cma add i ii ge')","(0.25757575757575757, 'cp i cma cma cma cma ge fccc pa cma')","(0.29824561403508776, 'conferences bonn climate change conference april sessions')","(0.26724137931034486, 'https unfccc int process conferences bonn climate change conference april sessions sbi eq https unfccc')","(0.26956521739130435, 'climate change conference april sessions sbi eq https unfccc int event sbi eq https')","(0.25, 'b https unfccc int process conferences bonn climate change conference')","(0.28125, 'b https unfccc int process conferences bonn climate change')","(0.2533333333333333, 'https unfccc int event sbi eq https unfccc int event')","(0.2592592592592593, 'april sessions sbi eq https unfccc int event sbi eq https unfccc int event sbi eq https')","(0.2692307692307693, 'unfccc int documents https unfccc int sites default files resource katowice pdf iii a iii b')","(0.27722772277227725, 'eq https unfccc int event sbi eq https unfccc int event sbi eq https')","(0.3055555555555556, 'event sbi eq https unfccc int')","(0.2680412371134021, 'unfccc int documents apa sbsta sbi informal add b https unfccc int')","(0.2727272727272727, 'unfccc int documents apa sbsta sbi informal add b https')"
"Dec 2, 2018 Guidance relating to the clean development mechanism","(0.36986301369863017, 'shenzhen cti international certification co ltd cti tv nord')","(0.2983870967741935, 'body ceprei a epic sustainability services pvt ltd epic ghd limited ghd lgai technological center s')","(0.3548387096774194, 'lgai technological center s a')","(0.2931034482758621, 'development mechanism withdrawn sectoral scopes indicated c entity provisionally suspended suspended sectoral scopes')","(0.31481481481481477, 'name entity verification bureau veritas india pvt ltd')","(0.2870370370370371, 'cti international certification co ltd cti tv nord cert gmbh tv nord tv sd south')","(0.3571428571428571, 'services pjrces shenzhen cti')","(0.31746031746031744, 'scopes validation name entity verification bureau veritas india')","(0.3026315789473685, 'add sectoral scopes validation name entity verification bureau veritas india')","(0.34883720930232553, 'registrars carbon emissions services pjrces')","(0.33999999999999997, 'tech center s a a lloyd s')","(0.3076923076923077, 'carbon emissions services pjrces perry johnson registrars carbon emissions services pjrces shenzhen cti international')","(0.37209302325581395, 'name entity verification bureau veritas india pvt ltd bvi a ceprei certification body ceprei a epic')","(0.31081081081081086, 'name entity verification bureau veritas india pvt ltd bvi a')","(0.31666666666666665, 'name entity verification bureau veritas india pvt ltd')","(0.2833333333333333, 'kp cmp add sectoral scopes validation name entity')","(0.4078947368421053, 'accreditation entirety executive board clean development mechanism withdrawn')","(0.2987012987012987, 'entity provisionally suspended suspended sectoral scopes indicated withdrawal')","(0.37254901960784315, 'shenzhen cti international certification co ltd cti')","(0.39344262295081966, 'international certification co ltd cti tv nord cert gmbh')","(0.31818181818181823, 'center s a lgai tech center s a a lloyd')","(0.35593220338983056, 'accreditation granted five years b withdrawal accreditation')","(0.2844827586206896, 'entity verification bureau veritas india pvt ltd bvi a ceprei certification body ceprei a epic')","(0.28695652173913044, 'ge fccc kp cmp add sectoral scopes validation name entity verification bureau veritas india')","(0.3125, 'tech center s a a lloyd s register quality assurance')","(0.390625, 'international certification co ltd cti tv nord cert gmbh')","(0.3292682926829268, 'executive board clean development mechanism withdrawn sectoral scopes indicated ge')","(0.3197278911564626, 'sectoral scopes indicated withdrawal accreditation entirety executive board clean development mechanism withdrawn sectoral scopes indicated ge fccc')","(0.3098591549295775, 'sectoral scopes indicated withdrawal accreditation entirety executive board clean development mechanism withdrawn sectoral scopes indicated ge')","(0.3097345132743363, 'accreditation entirety executive board clean development mechanism withdrawn sectoral scopes indicated ge fccc kp')","(0.36170212765957444, 'shenzhen cti international certification co ltd')","(0.27835051546391754, 'scopes validation name entity verification bureau veritas india pvt ltd bvi a')","(0.3214285714285714, 'sectoral scopes indicated c entity provisionally suspended suspended sectoral scopes')"
"Dec 3, 1992 Model National Legislation For The Transboundary Movement And Management Of Hazardous Wastes","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
"Dec 3, 1992 Relationship Of The Basel Convention And The Convention On The Prevention Of Marine Pollution By Dumping Of ","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
"Dec 3, 1992 Responsibility of states for the implementation of the Basel Convention on the control of transboundary move","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
