,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Jun 27, 1990 Decision II18 Meetings of the Openended Working Group","(0.31506849315068497, 'convene necessary six meetings open ended working group parties')","(0.24193548387096775, 'second meeting parties decided dec ii authorize secretariat convene necessary six meetings open ended working group')","(0.31818181818181823, 'invite non parties participate deliberations')","(0.25773195876288657, 'authorize secretariat convene necessary six meetings open ended working group parties prior third')","(0.2909090909090909, 'convene necessary six meetings open ended working group')","(0.2314814814814815, 'decided dec ii authorize secretariat convene necessary six meetings open ended working group parties prior')","(0.37037037037037035, 'parties prior third meeting')","(0.30508474576271183, 'dec ii authorize secretariat convene necessary six meetings')","(0.275, 'parties prior third meeting parties invite non parties participate deliberations')","(0.33333333333333337, 'ii authorize secretariat convene necessary')","(0.28, 'prior third meeting parties invite non parties')","(0.3035714285714286, 'necessary six meetings open ended working group parties prior third meeting parties invite non')","(0.26356589147286824, 'convene necessary six meetings open ended working group parties prior third meeting parties invite non parties')","(0.22972972972972971, 'convene necessary six meetings open ended working group parties prior')","(0.2727272727272727, 'third meeting parties invite non parties participate deliberations')","(0.28787878787878785, 'third meeting parties invite non parties participate deliberations')","(0.28358208955223885, 'parties prior third meeting parties invite non parties')","(0.2962962962962963, 'parties prior third meeting parties invite non parties')","(0.3207547169811321, 'secretariat convene necessary six meetings open ended')","(0.2295081967213115, 'six meetings open ended working group parties prior third')","(0.28985507246376807, 'convene necessary six meetings open ended working group parties prior')","(0.2857142857142857, 'second meeting parties decided dec ii authorize')","(0.2844827586206896, 'necessary six meetings open ended working group parties prior third meeting parties invite non parties')","(0.26086956521739135, 'necessary six meetings open ended working group parties prior third meeting parties invite non')","(0.23750000000000004, 'parties decided dec ii authorize secretariat convene necessary six meetings')","(0.265625, 'convene necessary six meetings open ended working group parties')","(0.30000000000000004, 'parties prior third meeting parties invite non parties participate deliberations')","(0.2592592592592593, 'second meeting parties decided dec ii authorize secretariat convene necessary six meetings open ended working group parties')","(0.2615384615384615, 'second meeting parties decided dec ii authorize secretariat convene necessary six meetings open ended working group')","(0.26732673267326734, 'necessary six meetings open ended working group parties prior third meeting parties invite non')","(0.3076923076923077, 'parties invite non parties participate deliberations')","(0.25773195876288657, 'second meeting parties decided dec ii authorize secretariat convene necessary six meetings')","(0.30000000000000004, 'parties prior third meeting parties invite non parties participate deliberations')"
"Jun 27, 1990 Decision II10 Data of developing countries","(0.2716049382716049, 'companies produce additional amounts needed within percentages authorized article')","(0.26, 'developing countries ask secretariat determine data available exact quantities controlled substances required developing countries operating paragraph')","(0.3111111111111111, 'countries that submitted incomplete estimated')","(0.30000000000000004, 'paragraph article secretariat shall also publish list developing countries that submitted incomplete estimated')","(0.3287671232876712, 'data submissions considered operating paragraph article secretariat shall')","(0.2824427480916031, 'article possible sources supply assist developed countries authorize companies produce additional amounts needed within percentages')","(0.36363636363636365, 'parties decided dec ii')","(0.28985507246376807, 'considered operating paragraph article secretariat shall also publish')","(0.32098765432098764, 'article protocol party eligible paragraph article treatment submits complete data')","(0.2954545454545454, 'additional amounts needed within percentages')","(0.3088235294117647, 'submissions considered operating paragraph article secretariat shall')","(0.28, 'supply assist developed countries authorize companies produce additional amounts needed within percentages authorized article')","(0.3055555555555556, 'assist developed countries authorize companies produce additional amounts needed within percentages authorized article articles protocol request')","(0.29591836734693877, 'available exact quantities controlled substances required developing countries operating paragraph')","(0.273972602739726, 'data submissions considered operating paragraph article secretariat shall')","(0.31343283582089554, 'article articles protocol request secretariat publish annual report')","(0.33333333333333337, 'available exact quantities controlled substances required developing countries')","(0.35820895522388063, 'article articles protocol request secretariat publish annual report')","(0.33333333333333337, 'countries authorize companies produce additional amounts needed')","(0.3076923076923077, 'operating paragraph article possible sources supply assist developed countries')","(0.29032258064516125, 'countries authorize companies produce additional amounts needed within percentages authorized')","(0.30645161290322576, 'companies produce additional amounts needed within percentages')","(0.2857142857142857, 'submissions considered operating paragraph article secretariat shall also publish list developing countries that submitted incomplete')","(0.27826086956521734, 'protocol request secretariat publish annual report data updated list developing countries which basis complete')","(0.30000000000000004, 'dec ii concerning data developing countries ask secretariat determine data')","(0.3414634146341463, 'countries authorize companies produce additional amounts needed within percentages')","(0.30000000000000004, 'companies produce additional amounts needed within percentages authorized article articles')","(0.28, 'article possible sources supply assist developed countries authorize companies produce additional amounts needed within percentages authorized article')","(0.273972602739726, 'developing countries operating paragraph article possible sources supply assist developed countries authorize companies produce additional amounts')","(0.33599999999999997, 'concerning data developing countries ask secretariat determine data available exact quantities controlled substances required')","(0.34693877551020413, 'paragraph article treatment submits complete data')","(0.2680412371134021, 'second meeting parties decided dec ii concerning data developing countries ask secretariat')","(0.3291139240506329, 'protocol request secretariat publish annual report data updated list developing')"
"Jun 27, 1990 Decision II17 Budget","(0.2465753424657534, 'budget total revised budget total budget details approved budgets')","(0.25, 'budget total revised budget total budget details approved budgets presented annex vi report work second meeting')","(0.2894736842105263, 'rolling biennial budgets approve total')","(0.23333333333333328, 'revised budget total budget details approved budgets presented annex vi report work second')","(0.2407407407407407, 'budgets presented annex vi report work second meeting')","(0.23423423423423428, 'system rolling biennial budgets approve total revised budget total revised budget total budget details approved')","(0.36363636363636365, 'parties decided dec ii')","(0.2542372881355932, 'regard budget adopt system rolling biennial budgets approve')","(0.22857142857142854, 'budgets approve total revised budget total revised budget total budget')","(0.27586206896551724, 'vi report work second meeting')","(0.28, 'second meeting parties decided dec ii regard')","(0.2678571428571429, 'revised budget total revised budget total budget details approved budgets presented annex vi report')","(0.22480620155038755, 'dec ii regard budget adopt system rolling biennial budgets approve total revised budget total revised budget')","(0.22972972972972971, 'second meeting parties decided dec ii regard budget adopt system')","(0.21666666666666667, 'second meeting parties decided dec ii regard budget')","(0.23333333333333328, 'dec ii regard budget adopt system rolling biennial')","(0.26865671641791045, 'second meeting parties decided dec ii regard budget')","(0.24561403508771928, 'budgets approve total revised budget total revised budget')","(0.3137254901960784, 'biennial budgets approve total revised budget total')","(0.22388059701492535, 'rolling biennial budgets approve total revised budget total revised')","(0.21621621621621623, 'rolling biennial budgets approve total revised budget total revised budget')","(0.2857142857142857, 'dec ii regard budget adopt system rolling')","(0.23275862068965514, 'second meeting parties decided dec ii regard budget adopt system rolling biennial budgets approve total')","(0.25217391304347825, 'decided dec ii regard budget adopt system rolling biennial budgets approve total revised budget')","(0.2875, 'second meeting parties decided dec ii regard budget adopt system')","(0.25373134328358204, 'rolling biennial budgets approve total revised budget total revised')","(0.24, 'second meeting parties decided dec ii regard budget adopt system')","(0.23703703703703705, 'second meeting parties decided dec ii regard budget adopt system rolling biennial budgets approve total revised budget')","(0.25384615384615383, 'second meeting parties decided dec ii regard budget adopt system rolling biennial budgets approve total revised')","(0.24752475247524752, 'second meeting parties decided dec ii regard budget adopt system rolling biennial budgets approve')","(0.2954545454545454, 'budget total budget details approved budgets')","(0.27835051546391754, 'second meeting parties decided dec ii regard budget adopt system rolling biennial')","(0.2567567567567568, 'rolling biennial budgets approve total revised budget total revised budget')"
"Jun 27, 1990 Decision II2 Amendment of the Protocol","(0.273972602739726, 'protection ozone layer amendment montreal protocol set annex ii')","(0.25, 'second meeting parties decided dec ii adopt accordance procedure laid paragraph article vienna convention protection ozone')","(0.37209302325581395, 'convention protection ozone layer amendment')","(0.30107526881720426, 'vienna convention protection ozone layer amendment montreal protocol set annex ii report work')","(0.3088235294117647, 'vienna convention protection ozone layer amendment montreal protocol')","(0.2314814814814815, 'vienna convention protection ozone layer amendment montreal protocol set annex ii report work second meeting')","(0.36363636363636365, 'parties decided dec ii')","(0.32835820895522383, 'procedure laid paragraph article vienna convention protection ozone')","(0.33333333333333337, 'adopt accordance procedure laid paragraph article vienna convention protection ozone')","(0.3695652173913043, 'paragraph article vienna convention protection')","(0.3620689655172413, 'article vienna convention protection ozone layer amendment')","(0.3303571428571429, 'vienna convention protection ozone layer amendment montreal protocol set annex ii report work second')","(0.2325581395348837, 'second meeting parties decided dec ii adopt accordance procedure laid paragraph article vienna convention protection ozone')","(0.33333333333333337, 'vienna convention protection ozone layer amendment montreal protocol set annex')","(0.2647058823529411, 'vienna convention protection ozone layer amendment montreal protocol')","(0.3666666666666667, 'montreal protocol set annex ii report work second')","(0.4411764705882353, 'vienna convention protection ozone layer amendment montreal protocol')","(0.5306122448979591, 'montreal protocol set annex ii report work second')","(0.6896551724137931, 'paragraph article vienna convention protection ozone layer')","(0.2786885245901639, 'montreal protocol set annex ii report work second meeting')","(0.2948717948717948, 'vienna convention protection ozone layer amendment montreal protocol set annex')","(0.540983606557377, 'convention protection ozone layer amendment montreal protocol')","(0.2586206896551724, 'decided dec ii adopt accordance procedure laid paragraph article vienna convention protection ozone layer amendment')","(0.2627118644067796, 'adopt accordance procedure laid paragraph article vienna convention protection ozone layer amendment montreal protocol')","(0.2875, 'protection ozone layer amendment montreal protocol set annex ii report')","(0.36111111111111116, 'vienna convention protection ozone layer amendment montreal protocol set')","(0.3846153846153846, 'vienna convention protection ozone layer amendment montreal protocol set annex')","(0.3481481481481481, 'dec ii adopt accordance procedure laid paragraph article vienna convention protection ozone layer amendment montreal protocol set')","(0.3384615384615385, 'procedure laid paragraph article vienna convention protection ozone layer amendment montreal protocol set annex ii report')","(0.3366336633663366, 'vienna convention protection ozone layer amendment montreal protocol set annex ii report work second')","(0.35416666666666663, 'article vienna convention protection ozone layer')","(0.31958762886597936, 'vienna convention protection ozone layer amendment montreal protocol set annex ii report')","(0.3132530120481928, 'procedure laid paragraph article vienna convention protection ozone layer amendment')"
"Jun 27, 1990 Decision II20 Third Meeting of the Parties","(0.2465753424657534, 'convene third meeting parties june conjuction venue second meeting')","(0.27419354838709675, 'second meeting parties decided dec ii convene third meeting parties june conjuction venue second meeting conference')","(0.32352941176470584, 'convene third meeting parties june')","(0.25, 'decided dec ii convene third meeting parties june conjuction venue second meeting conference')","(0.29032258064516125, 'june conjuction venue second meeting conference parties vienna')","(0.2129629629629629, 'decided dec ii convene third meeting parties june conjuction venue second meeting conference parties vienna')","(0.36363636363636365, 'parties decided dec ii')","(0.31746031746031744, 'meeting parties june conjuction venue second meeting conference')","(0.2948717948717948, 'meeting parties june conjuction venue second meeting conference parties vienna')","(0.3783783783783784, 'meeting parties june conjuction venue')","(0.3090909090909091, 'parties june conjuction venue second meeting conference')","(0.2589285714285714, 'second meeting parties decided dec ii convene third meeting parties june conjuction venue second')","(0.26356589147286824, 'second meeting parties decided dec ii convene third meeting parties june conjuction venue second meeting conference')","(0.2564102564102564, 'meeting parties june conjuction venue second meeting conference parties vienna')","(0.25, 'parties decided dec ii convene third meeting parties')","(0.2833333333333333, 'parties decided dec ii convene third meeting parties')","(0.31343283582089554, 'dec ii convene third meeting parties june conjuction')","(0.25396825396825395, 'meeting parties june conjuction venue second meeting conference')","(0.36363636363636365, 'parties june conjuction venue second meeting conference')","(0.21212121212121215, 'convene third meeting parties june conjuction venue second meeting')","(0.2857142857142857, 'convene third meeting parties june conjuction venue second meeting conference')","(0.368421052631579, 'conjuction venue second meeting conference parties vienna')","(0.3017241379310345, 'decided dec ii convene third meeting parties june conjuction venue second meeting conference parties vienna')","(0.25217391304347825, 'second meeting parties decided dec ii convene third meeting parties june conjuction venue second')","(0.275, 'second meeting parties decided dec ii convene third meeting parties')","(0.28787878787878785, 'convene third meeting parties june conjuction venue second meeting')","(0.28, 'dec ii convene third meeting parties june conjuction venue second')","(0.2592592592592593, 'second meeting parties decided dec ii convene third meeting parties june conjuction venue second meeting conference parties')","(0.2692307692307693, 'second meeting parties decided dec ii convene third meeting parties june conjuction venue second meeting conference')","(0.25742574257425743, 'second meeting parties decided dec ii convene third meeting parties june conjuction venue second')","(0.36363636363636365, 'parties june conjuction venue second meeting')","(0.27835051546391754, 'second meeting parties decided dec ii convene third meeting parties june conjuction')","(0.24675324675324672, 'convene third meeting parties june conjuction venue second meeting conference')"
"Jun 27, 1990 Decision II4 Isomers","(0.23750000000000004, 'article protocol understood include isomers substances except specified relevant')","(0.1984732824427481, 'second meeting parties decided dec ii clarify definition substance paragraph article protocol understood include isomers substances')","(0.2647058823529411, 'second meeting parties decided dec')","(0.2870370370370371, 'decided dec ii clarify definition substance paragraph article protocol understood include isomers substances')","(0.2567567567567568, 'clarify definition substance paragraph article protocol understood include')","(0.23199999999999998, 'decided dec ii clarify definition substance paragraph article protocol understood include isomers substances except specified')","(0.36363636363636365, 'parties decided dec ii')","(0.31081081081081086, 'substance paragraph article protocol understood include isomers substances')","(0.27956989247311825, 'clarify definition substance paragraph article protocol understood include isomers substances')","(0.2682926829268293, 'ii clarify definition substance paragraph')","(0.26, 'second meeting parties decided dec ii clarify')","(0.2321428571428571, 'second meeting parties decided dec ii clarify definition substance paragraph article protocol understood include')","(0.1984732824427481, 'second meeting parties decided dec ii clarify definition substance paragraph article protocol understood include isomers substances')","(0.23655913978494625, 'clarify definition substance paragraph article protocol understood include isomers substances')","(0.2432432432432432, 'clarify definition substance paragraph article protocol understood include')","(0.295774647887324, 'article protocol understood include isomers substances except specified')","(0.28378378378378377, 'substance paragraph article protocol understood include isomers substances')","(0.323943661971831, 'article protocol understood include isomers substances except specified')","(0.28301886792452835, 'decided dec ii clarify definition substance paragraph')","(0.29268292682926833, 'clarify definition substance paragraph article protocol understood include isomers')","(0.25806451612903225, 'clarify definition substance paragraph article protocol understood include isomers substances')","(0.30612244897959184, 'second meeting parties decided dec ii clarify')","(0.19999999999999996, 'second meeting parties decided dec ii clarify definition substance paragraph article protocol understood include isomers')","(0.19130434782608696, 'second meeting parties decided dec ii clarify definition substance paragraph article protocol understood include')","(0.24731182795698925, 'clarify definition substance paragraph article protocol understood include isomers substances')","(0.2804878048780488, 'clarify definition substance paragraph article protocol understood include isomers')","(0.23684210526315785, 'second meeting parties decided dec ii clarify definition substance paragraph')","(0.18840579710144922, 'second meeting parties decided dec ii clarify definition substance paragraph article protocol understood include isomers substances except')","(0.20610687022900764, 'second meeting parties decided dec ii clarify definition substance paragraph article protocol understood include isomers substances')","(0.2410714285714286, 'second meeting parties decided dec ii clarify definition substance paragraph article protocol understood include')","(0.31481481481481477, 'article protocol understood include isomers substances')","(0.24742268041237114, 'second meeting parties decided dec ii clarify definition substance paragraph article protocol')","(0.29032258064516125, 'clarify definition substance paragraph article protocol understood include isomers substances')"
"Jun 27, 1990 Decision II3 Halons","(0.27586206896551724, 'investigate make recommendations fourth meeting parties availability substitutes halons')","(0.23703703703703705, 'group experts investigate make recommendations fourth meeting parties availability substitutes halons need define essential uses halons')","(0.3137254901960784, 'recommendations fourth meeting parties availability')","(0.2844036697247706, 'ad hoc working group experts investigate make recommendations fourth meeting parties availability substitutes')","(0.32499999999999996, 'investigate make recommendations fourth meeting parties availability substitutes')","(0.28787878787878785, 'make recommendations fourth meeting parties availability substitutes halons need define essential uses halons methods implementation')","(0.36363636363636365, 'parties decided dec ii')","(0.30666666666666664, 'recommendations fourth meeting parties availability substitutes halons need')","(0.276595744680851, 'group experts investigate make recommendations fourth meeting parties availability substitutes')","(0.34042553191489366, 'investigate make recommendations fourth meeting')","(0.3088235294117647, 'investigate make recommendations fourth meeting parties availability')","(0.2682926829268293, 'group experts investigate make recommendations fourth meeting parties availability substitutes halons need define essential')","(0.24031007751937983, 'second meeting parties decided dec ii regard halons establish ad hoc working group experts investigate make')","(0.29729729729729726, 'second meeting parties decided dec ii regard halons establish ad')","(0.30000000000000004, 'regard halons establish ad hoc working group experts')","(0.25, 'investigate make recommendations fourth meeting parties availability substitutes')","(0.29850746268656714, 'second meeting parties decided dec ii regard halons')","(0.28985507246376807, 'meeting parties availability substitutes halons need define essential')","(0.3382352941176471, 'investigate make recommendations fourth meeting parties availability')","(0.27586206896551724, 'investigate make recommendations fourth meeting parties availability substitutes halons')","(0.30434782608695654, 'recommendations fourth meeting parties availability substitutes halons need define essential')","(0.3142857142857143, 'recommendations fourth meeting parties availability substitutes halons')","(0.24242424242424243, 'make recommendations fourth meeting parties availability substitutes halons need define essential uses halons methods implementation')","(0.2845528455284553, 'group experts investigate make recommendations fourth meeting parties availability substitutes halons need define essential')","(0.275, 'second meeting parties decided dec ii regard halons establish ad')","(0.3414634146341463, 'recommendations fourth meeting parties availability substitutes halons need define')","(0.28260869565217395, 'investigate make recommendations fourth meeting parties availability substitutes halons need')","(0.2582781456953642, 'recommendations fourth meeting parties availability substitutes halons need define essential uses halons methods implementation and need identification')","(0.24615384615384617, 'second meeting parties decided dec ii regard halons establish ad hoc working group experts investigate make')","(0.28205128205128205, 'make recommendations fourth meeting parties availability substitutes halons need define essential uses halons methods')","(0.38181818181818183, 'investigate make recommendations fourth meeting parties')","(0.27835051546391754, 'second meeting parties decided dec ii regard halons establish ad hoc working')","(0.2592592592592593, 'hoc working group experts investigate make recommendations fourth meeting parties')"
"Jun 27, 1990 Decision II6 Article 19 Withdrawal","(0.28767123287671237, 'obligations article understood mean time four years party obligation')","(0.27419354838709675, 'second meeting parties decided dec ii agree phrase time four years assuming obligations article understood mean')","(0.2647058823529411, 'second meeting parties decided dec')","(0.3033707865168539, 'agree phrase time four years assuming obligations article understood mean time four years')","(0.23636363636363633, 'understood mean time four years party obligation comply')","(0.2407407407407407, 'agree phrase time four years assuming obligations article understood mean time four years party obligation')","(0.368421052631579, 'dec ii agree phrase')","(0.2727272727272727, 'understood mean time four years party obligation comply')","(0.28, 'obligations article understood mean time four years party obligation comply')","(0.2962962962962963, 'ii agree phrase time four')","(0.26, 'second meeting parties decided dec ii agree')","(0.3035714285714286, 'second meeting parties decided dec ii agree phrase time four years assuming obligations article')","(0.26356589147286824, 'second meeting parties decided dec ii agree phrase time four years assuming obligations article understood mean')","(0.2567567567567568, 'second meeting parties decided dec ii agree phrase time four')","(0.30000000000000004, 'agree phrase time four years assuming obligations article')","(0.23333333333333328, 'parties decided dec ii agree phrase time four')","(0.26865671641791045, 'second meeting parties decided dec ii agree phrase')","(0.24561403508771928, 'obligations article understood mean time four years party')","(0.2941176470588235, 'obligations article understood mean time four years')","(0.27941176470588236, 'obligations article understood mean time four years party obligation')","(0.2727272727272727, 'second meeting parties decided dec ii agree phrase time four')","(0.2941176470588235, 'obligations article understood mean time four years')","(0.26724137931034486, 'second meeting parties decided dec ii agree phrase time four years assuming obligations article understood')","(0.26956521739130435, 'decided dec ii agree phrase time four years assuming obligations article understood mean time')","(0.275, 'second meeting parties decided dec ii agree phrase time four')","(0.265625, 'second meeting parties decided dec ii agree phrase time')","(0.2666666666666667, 'parties decided dec ii agree phrase time four years assuming')","(0.274074074074074, 'second meeting parties decided dec ii agree phrase time four years assuming obligations article understood mean time')","(0.27692307692307694, 'dec ii agree phrase time four years assuming obligations article understood mean time four years party')","(0.2376237623762376, 'second meeting parties decided dec ii agree phrase time four years assuming obligations article')","(0.326530612244898, 'assuming obligations article understood mean time')","(0.2989690721649485, 'second meeting parties decided dec ii agree phrase time four years assuming')","(0.25757575757575757, 'parties decided dec ii agree phrase time four years assuming')"
"Jun 27, 1990 Decision II7 Montreal Protocol Handbook","(0.3012048192771084, 'parties relate interpretation material relevant operation update handbook necessary')","(0.3082191780821918, 'montreal protocol handbook setting protocol adjusted protocol adjusted amended decisions parties relate interpretation material relevant operation')","(0.2727272727272727, 'relevant operation update handbook necessary')","(0.26890756302521013, 'protocol adjusted amended decisions parties relate interpretation material relevant operation update handbook necessary')","(0.3013698630136986, 'parties relate interpretation material relevant operation update handbook')","(0.24603174603174605, 'invite executive director prepare soon possible montreal protocol handbook setting protocol adjusted protocol adjusted amended')","(0.36363636363636365, 'parties decided dec ii')","(0.31506849315068497, 'parties relate interpretation material relevant operation update handbook')","(0.34782608695652173, 'protocol adjusted protocol adjusted amended decisions parties relate interpretation material')","(0.2978723404255319, 'parties relate interpretation material relevant')","(0.29230769230769227, 'relate interpretation material relevant operation update handbook')","(0.30708661417322836, 'montreal protocol handbook setting protocol adjusted protocol adjusted amended decisions parties relate interpretation material')","(0.26712328767123283, 'montreal protocol handbook setting protocol adjusted protocol adjusted amended decisions parties relate interpretation material relevant operation')","(0.2705882352941177, 'handbook setting protocol adjusted protocol adjusted amended decisions parties relate')","(0.36986301369863017, 'parties relate interpretation material relevant operation update handbook')","(0.3142857142857143, 'montreal protocol handbook setting protocol adjusted protocol adjusted')","(0.30000000000000004, 'handbook setting protocol adjusted protocol adjusted amended decisions')","(0.44285714285714284, 'montreal protocol handbook setting protocol adjusted protocol adjusted')","(0.3392857142857143, 'invite executive director prepare soon possible montreal')","(0.3012048192771084, 'parties relate interpretation material relevant operation update handbook necessary')","(0.29670329670329665, 'parties relate interpretation material relevant operation update handbook necessary meeting')","(0.34375, 'parties relate interpretation material relevant operation update')","(0.30147058823529416, 'montreal protocol handbook setting protocol adjusted protocol adjusted amended decisions parties relate interpretation material relevant')","(0.30952380952380953, 'setting protocol adjusted protocol adjusted amended decisions parties relate interpretation material relevant operation update')","(0.32258064516129037, 'protocol adjusted amended decisions parties relate interpretation material relevant operation')","(0.29729729729729726, 'invite executive director prepare soon possible montreal protocol handbook')","(0.29032258064516125, 'protocol adjusted amended decisions parties relate interpretation material relevant operation')","(0.2875816993464052, 'montreal protocol handbook setting protocol adjusted protocol adjusted amended decisions parties relate interpretation material relevant operation update')","(0.28767123287671237, 'montreal protocol handbook setting protocol adjusted protocol adjusted amended decisions parties relate interpretation material relevant operation')","(0.3015873015873016, 'setting protocol adjusted protocol adjusted amended decisions parties relate interpretation material relevant operation update')","(0.368421052631579, 'parties relate interpretation material relevant operation')","(0.29357798165137616, 'protocol adjusted amended decisions parties relate interpretation material relevant operation update handbook')","(0.34065934065934067, 'parties relate interpretation material relevant operation update handbook necessary meeting')"
"Jun 27, 1990 Decision II19 Rules of procedure for meetings of the Parties","(0.2682926829268293, 'representation offices president rapporteur meeting parties shall normally subject')","(0.23776223776223782, 'electing officers meeting parties shall due regard principle equitable geographical representation offices president rapporteur meeting parties')","(0.2941176470588235, 'subject rotation among five groups')","(0.288135593220339, 'officers meeting parties shall due regard principle equitable geographical representation offices president rapporteur')","(0.31081081081081086, 'representation offices president rapporteur meeting parties shall normally')","(0.25373134328358204, 'officers meeting parties shall due regard principle equitable geographical representation offices president rapporteur meeting parties')","(0.375, 'parties shall due regard')","(0.28378378378378377, 'representation offices president rapporteur meeting parties shall normally')","(0.27835051546391754, 'equitable geographical representation offices president rapporteur meeting parties shall normally')","(0.29268292682926833, 'additional sentences in electing officers')","(0.3055555555555556, 'geographical representation offices president rapporteur meeting parties')","(0.3125, 'decided dec ii amend paragraph rule rules procedure adopted first meeting parties include following')","(0.2713178294573644, 'second meeting parties decided dec ii amend paragraph rule rules procedure adopted first meeting parties include')","(0.28378378378378377, 'second meeting parties decided dec ii amend paragraph rule rules')","(0.30487804878048785, 'equitable geographical representation offices president rapporteur meeting parties')","(0.2530120481927711, 'regard principle equitable geographical representation offices president rapporteur')","(0.32835820895522383, 'second meeting parties decided dec ii amend paragraph')","(0.31343283582089554, 'following additional sentences in electing officers meeting parties')","(0.30000000000000004, 'parties shall normally subject rotation among five')","(0.29268292682926833, 'representation offices president rapporteur meeting parties shall normally subject')","(0.27835051546391754, 'equitable geographical representation offices president rapporteur meeting parties shall normally')","(0.3392857142857143, 'referred section i paragraph general assembly resolution')","(0.3017241379310345, 'rotation among five groups states referred section i paragraph general assembly resolution xxvii december united')","(0.28695652173913044, 'rapporteur meeting parties shall normally subject rotation among five groups states referred section i')","(0.275, 'second meeting parties decided dec ii amend paragraph rule rules')","(0.30000000000000004, 'electing officers meeting parties shall due regard principle equitable')","(0.2857142857142857, 'representation offices president rapporteur meeting parties shall normally subject rotation')","(0.261744966442953, 'electing officers meeting parties shall due regard principle equitable geographical representation offices president rapporteur meeting parties shall')","(0.24615384615384617, 'second meeting parties decided dec ii amend paragraph rule rules procedure adopted first meeting parties include')","(0.27722772277227725, 'second meeting parties decided dec ii amend paragraph rule rules procedure adopted first meeting')","(0.33333333333333337, 'xxvii december united nations environment programme')","(0.25773195876288657, 'second meeting parties decided dec ii amend paragraph rule rules procedure adopted')","(0.33333333333333337, 'procedure adopted first meeting parties include following additional sentences in')"
