,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Dec 1, 1997 SOC Palaces and Parks of Potsdam and Berlin Germany","(0.33333333333333337, 'potential threats potsdam urban cultural landscape especially new buildings')","(0.29032258064516125, 'potsdam cultural landscape entry force master plan n results urban development competition laquo gr uuml ne')","(0.3421052631578947, 'protection world heritage site potsdam')","(0.3232323232323232, 'addressed reports n extension world heritage site n committee noted satisfaction german authorities')","(0.35526315789473684, 'effective elaborated constructive dialogue german authorities world heritage')","(0.2857142857142857, 'development competition laquo quartier bahnhof raquo n committee commended german authorities investors reversed decisions concerning')","(0.37037037037037035, 'n results urban development')","(0.3650793650793651, 'submit new report issues september examination committee twenty')","(0.31707317073170727, 'german authorities submit new report issues september examination committee twenty')","(0.3902439024390244, 'building areas construction halted ground')","(0.3492063492063492, 'strongly recommended measures taken avoid negative developments')","(0.3125, 'land local levels expert informed committee started discussions planning so called postdam center already')","(0.3023255813953488, 'stated operational guidelines n committee made following observations various issues addressed reports n extension world heritage')","(0.3369565217391305, 'persist committee concluded although considerable improvements made threats still persisting')","(0.3666666666666667, 'development competition laquo gr uuml ne mitte alter')","(0.3013698630136986, 'international competition area with exception building areas construction')","(0.4626865671641791, 'potsdam continue process n results urban development competition')","(0.34426229508196726, 'original proposal as submitted first report potsdam committee')","(0.41666666666666663, 'international competition area with exception building areas')","(0.375, 'international competition area with exception building areas construction halted')","(0.3820224719101124, 'accepted tender international competition area with exception building areas construction')","(0.43103448275862066, 'provisions protection world heritage site potsdam cultural')","(0.31092436974789917, 'tender international competition area with exception building areas construction halted ground zero level elaborate new')","(0.30434782608695654, 'means protecting vast zone e g monument protection planning mechanism master plan concluded master')","(0.32499999999999996, 'master plan city potsdam including protected areas would effective elaborated')","(0.41025641025641024, 'mechanism provisions protection world heritage site potsdam cultural landscape')","(0.33333333333333337, 'different means protecting vast zone e g monument protection planning')","(0.31851851851851853, 'potsdam cultural landscape entry force master plan n results urban development competition laquo gr uuml ne mitte')","(0.32307692307692304, 'different means protecting vast zone e g monument protection planning mechanism master plan concluded master plan')","(0.3513513513513513, 'competition n building projects n committee reiterated concern building projects pose potential threats potsdam')","(0.4130434782608695, 'developments n elaboration master plan potsdam')","(0.29292929292929293, 'pending extension adoption master plan committee strongly recommended measures taken avoid negative')","(0.3820224719101124, 'mechanism provisions protection world heritage site potsdam cultural landscape understood')"
"Dec 1, 1997 World Heritage Documentation, Information and Education Activities","(0.3561643835616438, 'body would also look information strategy especially view improving')","(0.29032258064516125, 'programme partnerships media publishers n n n us n n n n n education special project')","(0.39534883720930236, 'convention tremendous public interest world')","(0.3275862068965517, 'secretariat employ consultants issue fee contracts backstopping contracts carrying content validation world heritage')","(0.35820895522388063, 'centre building partnerships media stating countries world heritage')","(0.2870370370370371, 'n documentation information n n n us n n n n n internet whin n')","(0.37142857142857144, 'partnerships centre would implement')","(0.3508771929824561, 'praise enthusiasm project n presentation chapter v budget')","(0.33333333333333337, 'suggested project also involve tertiary education work association culture sector')","(0.43181818181818177, 'accession japan convention tremendous public')","(0.33333333333333337, 'carrying content validation world heritage information products')","(0.3035714285714286, 'n documentation information n n n us n n n n n internet whin')","(0.32558139534883723, 'n us n n n n n education special project young people s participation world heritage')","(0.2857142857142857, 'distribution section c taking account comments several committee members need')","(0.3055555555555556, 'requested consultative body submit recommendations use emblem guidelines')","(0.31666666666666665, 'heritage preservation promotion n n n n n')","(0.32835820895522383, 'regard activities sections d n section a committee')","(0.31999999999999995, 'material produced unesco well media partners n xii')","(0.42500000000000004, 'preservation promotion n n n n n')","(0.3292682926829268, 'information strategy especially view improving target various information material')","(0.3484848484848485, 'documentation information n n n us us n n n')","(0.3846153846153846, 'young people sparticipation world heritage preservation promotion')","(0.32089552238805974, 'firms national television companies developing countries addition earmarked income servicing generated contracts media partners enable')","(0.34782608695652173, 'participation world heritage preservation promotion n n n n n n n n sub')","(0.3375, 'praise enthusiasm project n presentation chapter v budget n n')","(0.42028985507246375, 'convention tremendous public interest world heritage inspired media n')","(0.3292682926829268, 'education special project young people s participation world heritage preservation')","(0.31851851851851853, 'committee took following decisions regard activities sections d n section a committee agreed approve request purchase equipment')","(0.3384615384615385, 'n n n n n education special project young people s participation world heritage preservation promotion')","(0.3583333333333333, 'involve tertiary education work association culture sector unesco already involved projects relating heritage protection')","(0.3902439024390244, 'world heritage preservation promotion n n')","(0.30927835051546393, 'preservation promotion n n n n n n n n sub total')","(0.33783783783783783, 'co production material mass distribution section c taking account comments')"
"Dec 1, 2008 Administrative, financial and institutional matters","(0.2465753424657534, 'fccc cp add distr general march russian original english')","(0.25, 'cp add ge fccc cp add iv ge fccc cp add ii iii ii iii iv')","(0.2727272727272727, 'march russian original english ge')","(0.23170731707317072, 'russian original english ge fccc cp add i ge fccc cp add ge')","(0.2407407407407407, 'russian original english ge fccc cp add i')","(0.2407407407407407, 'iii iv vi ii i fccc awglca misc add ge fccc cp add ii ii')","(0.25, 'cp add distr general')","(0.24, 'cp add ii ge fccc cp add ge')","(0.23076923076923073, 'ge fccc cp add ii ge fccc cp add ge')","(0.2592592592592593, 'misc add ge fccc cp')","(0.21999999999999997, 'march russian original english ge fccc cp')","(0.2232142857142857, 'distr general march russian original english ge fccc cp add i ge fccc cp')","(0.24806201550387597, 'general march russian original english ge fccc cp add i ge fccc cp add ge fccc')","(0.21621621621621623, 'fccc cp add distr general march russian original english ge')","(0.30000000000000004, 'add distr general march russian original english ge')","(0.23333333333333328, 'add distr general march russian original english ge')","(0.22388059701492535, 'general march russian original english ge fccc cp')","(0.22916666666666663, 'ge fccc cp add fccc awglca inf y')","(0.22499999999999998, 'inf y ge fccc cp add ge')","(0.2622950819672131, 'russian original english ge fccc cp add i ge')","(0.2727272727272727, 'russian original english ge fccc cp add i ge fccc')","(0.22448979591836737, 'fccc cp add distr general march russian')","(0.24137931034482762, 'distr general march russian original english ge fccc cp add i ge fccc cp add')","(0.24347826086956526, 'fccc cp add distr general march russian original english ge fccc cp add i')","(0.23750000000000004, 'add distr general march russian original english ge fccc cp')","(0.25, 'russian original english ge fccc cp add i ge')","(0.22666666666666668, 'russian original english ge fccc cp add i ge fccc')","(0.22962962962962963, 'i fccc awglca misc add ge fccc cp add ii ii fccc awglca misc vii ge fccc')","(0.23076923076923073, 'fccc cp add distr general march russian original english ge fccc cp add i ge fccc')","(0.24752475247524752, 'fccc cp add distr general march russian original english ge fccc cp add i')","(0.25, 'distr general march russian original english')","(0.21649484536082475, 'distr general march russian original english ge fccc cp add i ge')","(0.24242424242424243, 'russian original english ge fccc cp add i ge fccc')"
"Dec 1, 2008 Adaptation Fund","(0.23287671232876717, 'original english fccc kp cmp ge fccc kp cmp')","(0.2338709677419355, 'fccc kp cmp add page iii fccc kp cmp add page ii iii iv iv v')","(0.29032258064516125, 'page ii iii iv iv')","(0.23170731707317072, 'add page i ii fccc kp cmp add page ex ante i i')","(0.2592592592592593, 'xvii xviii xix fccc kp cmp add page')","(0.2407407407407407, 'march russian original english fccc kp cmp ge fccc kp cmp add page i ii')","(0.3125, 'add page ex ante')","(0.26, 'ii iii iv fccc kp cmp add page')","(0.2615384615384615, 'kp cmp add page ii fccc kp cmp add page')","(0.23333333333333328, 'cmp add march russian original')","(0.24, 'kp cmp add march russian original english')","(0.2232142857142857, 'distr general fccc kp cmp add march russian original english fccc kp cmp ge')","(0.22480620155038755, 'original english fccc kp cmp ge fccc kp cmp add page i ii iii iv fccc')","(0.22972972972972971, 'ex ante i i fccc kp cmp add page iii')","(0.2666666666666667, 'fccc kp cmp add march russian original english')","(0.23333333333333328, 'fccc kp cmp add march russian original english')","(0.25373134328358204, 'march russian original english fccc kp cmp ge')","(0.20833333333333337, 'original english fccc kp cmp ge fccc kp')","(0.22499999999999998, 'iii iv fccc kp cmp add page')","(0.24590163934426235, 'original english fccc kp cmp ge fccc kp cmp')","(0.25757575757575757, 'kp cmp add page ex ante i i fccc kp')","(0.22448979591836737, 'cmp add page ex ante i i')","(0.24137931034482762, 'march russian original english fccc kp cmp ge fccc kp cmp add page i ii')","(0.22608695652173916, 'march russian original english fccc kp cmp ge fccc kp cmp add page i')","(0.22499999999999998, 'distr general fccc kp cmp add march russian original english')","(0.25, 'ex ante i i fccc kp cmp add page')","(0.22666666666666668, 'distr general fccc kp cmp add march russian original english')","(0.22962962962962963, 'ii fccc kp cmp add page ex ante i i fccc kp cmp add page iii i')","(0.2153846153846154, 'distr general fccc kp cmp add march russian original english fccc kp cmp ge fccc kp')","(0.24752475247524752, 'distr general fccc kp cmp add march russian original english fccc kp cmp ge')","(0.25, 'page ex ante i i fccc')","(0.20618556701030932, 'march russian original english fccc kp cmp ge fccc kp cmp add')","(0.2272727272727273, 'kp cmp add page fccc kp cmp add page fccc')"
"Dec 1, 2008 Advancing the Bali Action Plan","(0.2465753424657534, 'fccc cp add distr general march russian original english')","(0.25, 'cp add ge fccc cp add iv ge fccc cp add ii iii ii iii iv')","(0.2727272727272727, 'march russian original english ge')","(0.23170731707317072, 'russian original english ge fccc cp add i ge fccc cp add ge')","(0.2407407407407407, 'russian original english ge fccc cp add i')","(0.2407407407407407, 'iii iv vi ii i fccc awglca misc add ge fccc cp add ii ii')","(0.25, 'cp add distr general')","(0.24, 'cp add ii ge fccc cp add ge')","(0.23076923076923073, 'ge fccc cp add ii ge fccc cp add ge')","(0.2592592592592593, 'misc add ge fccc cp')","(0.21999999999999997, 'march russian original english ge fccc cp')","(0.2232142857142857, 'distr general march russian original english ge fccc cp add i ge fccc cp')","(0.24806201550387597, 'general march russian original english ge fccc cp add i ge fccc cp add ge fccc')","(0.21621621621621623, 'fccc cp add distr general march russian original english ge')","(0.30000000000000004, 'add distr general march russian original english ge')","(0.23333333333333328, 'add distr general march russian original english ge')","(0.22388059701492535, 'general march russian original english ge fccc cp')","(0.22916666666666663, 'ge fccc cp add fccc awglca inf y')","(0.22499999999999998, 'inf y ge fccc cp add ge')","(0.2622950819672131, 'russian original english ge fccc cp add i ge')","(0.2727272727272727, 'russian original english ge fccc cp add i ge fccc')","(0.22448979591836737, 'fccc cp add distr general march russian')","(0.24137931034482762, 'distr general march russian original english ge fccc cp add i ge fccc cp add')","(0.24347826086956526, 'fccc cp add distr general march russian original english ge fccc cp add i')","(0.23750000000000004, 'add distr general march russian original english ge fccc cp')","(0.25, 'russian original english ge fccc cp add i ge')","(0.22666666666666668, 'russian original english ge fccc cp add i ge fccc')","(0.22962962962962963, 'i fccc awglca misc add ge fccc cp add ii ii fccc awglca misc vii ge fccc')","(0.23076923076923073, 'fccc cp add distr general march russian original english ge fccc cp add i ge fccc')","(0.24752475247524752, 'fccc cp add distr general march russian original english ge fccc cp add i')","(0.25, 'distr general march russian original english')","(0.21649484536082475, 'distr general march russian original english ge fccc cp add i ge')","(0.24242424242424243, 'russian original english ge fccc cp add i ge fccc')"
"Dec 1, 2008 Capacitybuilding for developing countries under the Convention","(0.2465753424657534, 'fccc cp add distr general march russian original english')","(0.25, 'cp add ge fccc cp add iv ge fccc cp add ii iii ii iii iv')","(0.2727272727272727, 'march russian original english ge')","(0.23170731707317072, 'russian original english ge fccc cp add i ge fccc cp add ge')","(0.2407407407407407, 'russian original english ge fccc cp add i')","(0.2407407407407407, 'iii iv vi ii i fccc awglca misc add ge fccc cp add ii ii')","(0.25, 'cp add distr general')","(0.24, 'cp add ii ge fccc cp add ge')","(0.23076923076923073, 'ge fccc cp add ii ge fccc cp add ge')","(0.2592592592592593, 'misc add ge fccc cp')","(0.21999999999999997, 'march russian original english ge fccc cp')","(0.2232142857142857, 'distr general march russian original english ge fccc cp add i ge fccc cp')","(0.24806201550387597, 'general march russian original english ge fccc cp add i ge fccc cp add ge fccc')","(0.21621621621621623, 'fccc cp add distr general march russian original english ge')","(0.30000000000000004, 'add distr general march russian original english ge')","(0.23333333333333328, 'add distr general march russian original english ge')","(0.22388059701492535, 'general march russian original english ge fccc cp')","(0.22916666666666663, 'ge fccc cp add fccc awglca inf y')","(0.22499999999999998, 'inf y ge fccc cp add ge')","(0.2622950819672131, 'russian original english ge fccc cp add i ge')","(0.2727272727272727, 'russian original english ge fccc cp add i ge fccc')","(0.22448979591836737, 'fccc cp add distr general march russian')","(0.24137931034482762, 'distr general march russian original english ge fccc cp add i ge fccc cp add')","(0.24347826086956526, 'fccc cp add distr general march russian original english ge fccc cp add i')","(0.23750000000000004, 'add distr general march russian original english ge fccc cp')","(0.25, 'russian original english ge fccc cp add i ge')","(0.22666666666666668, 'russian original english ge fccc cp add i ge fccc')","(0.22962962962962963, 'i fccc awglca misc add ge fccc cp add ii ii fccc awglca misc vii ge fccc')","(0.23076923076923073, 'fccc cp add distr general march russian original english ge fccc cp add i ge fccc')","(0.24752475247524752, 'fccc cp add distr general march russian original english ge fccc cp add i')","(0.25, 'distr general march russian original english')","(0.21649484536082475, 'distr general march russian original english ge fccc cp add i ge')","(0.24242424242424243, 'russian original english ge fccc cp add i ge fccc')"
"Dec 1, 2008 Continuation of activities implemented jointly under the pilot phase","(0.2465753424657534, 'fccc cp add distr general march russian original english')","(0.25, 'cp add ge fccc cp add iv ge fccc cp add ii iii ii iii iv')","(0.2727272727272727, 'march russian original english ge')","(0.23170731707317072, 'russian original english ge fccc cp add i ge fccc cp add ge')","(0.2407407407407407, 'russian original english ge fccc cp add i')","(0.2407407407407407, 'iii iv vi ii i fccc awglca misc add ge fccc cp add ii ii')","(0.25, 'cp add distr general')","(0.24, 'cp add ii ge fccc cp add ge')","(0.23076923076923073, 'ge fccc cp add ii ge fccc cp add ge')","(0.2592592592592593, 'misc add ge fccc cp')","(0.21999999999999997, 'march russian original english ge fccc cp')","(0.2232142857142857, 'distr general march russian original english ge fccc cp add i ge fccc cp')","(0.24806201550387597, 'general march russian original english ge fccc cp add i ge fccc cp add ge fccc')","(0.21621621621621623, 'fccc cp add distr general march russian original english ge')","(0.30000000000000004, 'add distr general march russian original english ge')","(0.23333333333333328, 'add distr general march russian original english ge')","(0.22388059701492535, 'general march russian original english ge fccc cp')","(0.22916666666666663, 'ge fccc cp add fccc awglca inf y')","(0.22499999999999998, 'inf y ge fccc cp add ge')","(0.2622950819672131, 'russian original english ge fccc cp add i ge')","(0.2727272727272727, 'russian original english ge fccc cp add i ge fccc')","(0.22448979591836737, 'fccc cp add distr general march russian')","(0.24137931034482762, 'distr general march russian original english ge fccc cp add i ge fccc cp add')","(0.24347826086956526, 'fccc cp add distr general march russian original english ge fccc cp add i')","(0.23750000000000004, 'add distr general march russian original english ge fccc cp')","(0.25, 'russian original english ge fccc cp add i ge')","(0.22666666666666668, 'russian original english ge fccc cp add i ge fccc')","(0.22962962962962963, 'i fccc awglca misc add ge fccc cp add ii ii fccc awglca misc vii ge fccc')","(0.23076923076923073, 'fccc cp add distr general march russian original english ge fccc cp add i ge fccc')","(0.24752475247524752, 'fccc cp add distr general march russian original english ge fccc cp add i')","(0.25, 'distr general march russian original english')","(0.21649484536082475, 'distr general march russian original english ge fccc cp add i ge')","(0.24242424242424243, 'russian original english ge fccc cp add i ge fccc')"
"Dec 1, 2008 Development and transfer of technologies","(0.2465753424657534, 'fccc cp add distr general march russian original english')","(0.25, 'cp add ge fccc cp add iv ge fccc cp add ii iii ii iii iv')","(0.2727272727272727, 'march russian original english ge')","(0.23170731707317072, 'russian original english ge fccc cp add i ge fccc cp add ge')","(0.2407407407407407, 'russian original english ge fccc cp add i')","(0.2407407407407407, 'iii iv vi ii i fccc awglca misc add ge fccc cp add ii ii')","(0.25, 'cp add distr general')","(0.24, 'cp add ii ge fccc cp add ge')","(0.23076923076923073, 'ge fccc cp add ii ge fccc cp add ge')","(0.2592592592592593, 'misc add ge fccc cp')","(0.21999999999999997, 'march russian original english ge fccc cp')","(0.2232142857142857, 'distr general march russian original english ge fccc cp add i ge fccc cp')","(0.24806201550387597, 'general march russian original english ge fccc cp add i ge fccc cp add ge fccc')","(0.21621621621621623, 'fccc cp add distr general march russian original english ge')","(0.30000000000000004, 'add distr general march russian original english ge')","(0.23333333333333328, 'add distr general march russian original english ge')","(0.22388059701492535, 'general march russian original english ge fccc cp')","(0.22916666666666663, 'ge fccc cp add fccc awglca inf y')","(0.22499999999999998, 'inf y ge fccc cp add ge')","(0.2622950819672131, 'russian original english ge fccc cp add i ge')","(0.2727272727272727, 'russian original english ge fccc cp add i ge fccc')","(0.22448979591836737, 'fccc cp add distr general march russian')","(0.24137931034482762, 'distr general march russian original english ge fccc cp add i ge fccc cp add')","(0.24347826086956526, 'fccc cp add distr general march russian original english ge fccc cp add i')","(0.23750000000000004, 'add distr general march russian original english ge fccc cp')","(0.25, 'russian original english ge fccc cp add i ge')","(0.22666666666666668, 'russian original english ge fccc cp add i ge fccc')","(0.22962962962962963, 'i fccc awglca misc add ge fccc cp add ii ii fccc awglca misc vii ge fccc')","(0.23076923076923073, 'fccc cp add distr general march russian original english ge fccc cp add i ge fccc')","(0.24752475247524752, 'fccc cp add distr general march russian original english ge fccc cp add i')","(0.25, 'distr general march russian original english')","(0.21649484536082475, 'distr general march russian original english ge fccc cp add i ge')","(0.24242424242424243, 'russian original english ge fccc cp add i ge fccc')"
"Dec 1, 2008 Additional guidance to the Global Environment Facility","(0.2465753424657534, 'fccc cp add distr general march russian original english')","(0.25, 'cp add ge fccc cp add iv ge fccc cp add ii iii ii iii iv')","(0.2727272727272727, 'march russian original english ge')","(0.23170731707317072, 'russian original english ge fccc cp add i ge fccc cp add ge')","(0.2407407407407407, 'russian original english ge fccc cp add i')","(0.2407407407407407, 'iii iv vi ii i fccc awglca misc add ge fccc cp add ii ii')","(0.25, 'cp add distr general')","(0.24, 'cp add ii ge fccc cp add ge')","(0.23076923076923073, 'ge fccc cp add ii ge fccc cp add ge')","(0.2592592592592593, 'misc add ge fccc cp')","(0.21999999999999997, 'march russian original english ge fccc cp')","(0.2232142857142857, 'distr general march russian original english ge fccc cp add i ge fccc cp')","(0.24806201550387597, 'general march russian original english ge fccc cp add i ge fccc cp add ge fccc')","(0.21621621621621623, 'fccc cp add distr general march russian original english ge')","(0.30000000000000004, 'add distr general march russian original english ge')","(0.23333333333333328, 'add distr general march russian original english ge')","(0.22388059701492535, 'general march russian original english ge fccc cp')","(0.22916666666666663, 'ge fccc cp add fccc awglca inf y')","(0.22499999999999998, 'inf y ge fccc cp add ge')","(0.2622950819672131, 'russian original english ge fccc cp add i ge')","(0.2727272727272727, 'russian original english ge fccc cp add i ge fccc')","(0.22448979591836737, 'fccc cp add distr general march russian')","(0.24137931034482762, 'distr general march russian original english ge fccc cp add i ge fccc cp add')","(0.24347826086956526, 'fccc cp add distr general march russian original english ge fccc cp add i')","(0.23750000000000004, 'add distr general march russian original english ge fccc cp')","(0.25, 'russian original english ge fccc cp add i ge')","(0.22666666666666668, 'russian original english ge fccc cp add i ge fccc')","(0.22962962962962963, 'i fccc awglca misc add ge fccc cp add ii ii fccc awglca misc vii ge fccc')","(0.23076923076923073, 'fccc cp add distr general march russian original english ge fccc cp add i ge fccc')","(0.24752475247524752, 'fccc cp add distr general march russian original english ge fccc cp add i')","(0.25, 'distr general march russian original english')","(0.21649484536082475, 'distr general march russian original english ge fccc cp add i ge')","(0.24242424242424243, 'russian original english ge fccc cp add i ge fccc')"
"Dec 1, 2008 Further guidance for the operation of the Least Developed Countries Fund","(0.2465753424657534, 'fccc cp add distr general march russian original english')","(0.25, 'cp add ge fccc cp add iv ge fccc cp add ii iii ii iii iv')","(0.2727272727272727, 'march russian original english ge')","(0.23170731707317072, 'russian original english ge fccc cp add i ge fccc cp add ge')","(0.2407407407407407, 'russian original english ge fccc cp add i')","(0.2407407407407407, 'iii iv vi ii i fccc awglca misc add ge fccc cp add ii ii')","(0.25, 'cp add distr general')","(0.24, 'cp add ii ge fccc cp add ge')","(0.23076923076923073, 'ge fccc cp add ii ge fccc cp add ge')","(0.2592592592592593, 'misc add ge fccc cp')","(0.21999999999999997, 'march russian original english ge fccc cp')","(0.2232142857142857, 'distr general march russian original english ge fccc cp add i ge fccc cp')","(0.24806201550387597, 'general march russian original english ge fccc cp add i ge fccc cp add ge fccc')","(0.21621621621621623, 'fccc cp add distr general march russian original english ge')","(0.30000000000000004, 'add distr general march russian original english ge')","(0.23333333333333328, 'add distr general march russian original english ge')","(0.22388059701492535, 'general march russian original english ge fccc cp')","(0.22916666666666663, 'ge fccc cp add fccc awglca inf y')","(0.22499999999999998, 'inf y ge fccc cp add ge')","(0.2622950819672131, 'russian original english ge fccc cp add i ge')","(0.2727272727272727, 'russian original english ge fccc cp add i ge fccc')","(0.22448979591836737, 'fccc cp add distr general march russian')","(0.24137931034482762, 'distr general march russian original english ge fccc cp add i ge fccc cp add')","(0.24347826086956526, 'fccc cp add distr general march russian original english ge fccc cp add i')","(0.23750000000000004, 'add distr general march russian original english ge fccc cp')","(0.25, 'russian original english ge fccc cp add i ge')","(0.22666666666666668, 'russian original english ge fccc cp add i ge fccc')","(0.22962962962962963, 'i fccc awglca misc add ge fccc cp add ii ii fccc awglca misc vii ge fccc')","(0.23076923076923073, 'fccc cp add distr general march russian original english ge fccc cp add i ge fccc')","(0.24752475247524752, 'fccc cp add distr general march russian original english ge fccc cp add i')","(0.25, 'distr general march russian original english')","(0.21649484536082475, 'distr general march russian original english ge fccc cp add i ge')","(0.24242424242424243, 'russian original english ge fccc cp add i ge fccc')"
"Dec 1, 2008 Dates and venues of future sessions","(0.2465753424657534, 'fccc cp add distr general march russian original english')","(0.25, 'cp add ge fccc cp add iv ge fccc cp add ii iii ii iii iv')","(0.2727272727272727, 'march russian original english ge')","(0.23170731707317072, 'russian original english ge fccc cp add i ge fccc cp add ge')","(0.2407407407407407, 'russian original english ge fccc cp add i')","(0.2407407407407407, 'iii iv vi ii i fccc awglca misc add ge fccc cp add ii ii')","(0.25, 'cp add distr general')","(0.24, 'cp add ii ge fccc cp add ge')","(0.23076923076923073, 'ge fccc cp add ii ge fccc cp add ge')","(0.2592592592592593, 'misc add ge fccc cp')","(0.21999999999999997, 'march russian original english ge fccc cp')","(0.2232142857142857, 'distr general march russian original english ge fccc cp add i ge fccc cp')","(0.24806201550387597, 'general march russian original english ge fccc cp add i ge fccc cp add ge fccc')","(0.21621621621621623, 'fccc cp add distr general march russian original english ge')","(0.30000000000000004, 'add distr general march russian original english ge')","(0.23333333333333328, 'add distr general march russian original english ge')","(0.22388059701492535, 'general march russian original english ge fccc cp')","(0.22916666666666663, 'ge fccc cp add fccc awglca inf y')","(0.22499999999999998, 'inf y ge fccc cp add ge')","(0.2622950819672131, 'russian original english ge fccc cp add i ge')","(0.2727272727272727, 'russian original english ge fccc cp add i ge fccc')","(0.22448979591836737, 'fccc cp add distr general march russian')","(0.24137931034482762, 'distr general march russian original english ge fccc cp add i ge fccc cp add')","(0.24347826086956526, 'fccc cp add distr general march russian original english ge fccc cp add i')","(0.23750000000000004, 'add distr general march russian original english ge fccc cp')","(0.25, 'russian original english ge fccc cp add i ge')","(0.22666666666666668, 'russian original english ge fccc cp add i ge fccc')","(0.22962962962962963, 'i fccc awglca misc add ge fccc cp add ii ii fccc awglca misc vii ge fccc')","(0.23076923076923073, 'fccc cp add distr general march russian original english ge fccc cp add i ge fccc')","(0.24752475247524752, 'fccc cp add distr general march russian original english ge fccc cp add i')","(0.25, 'distr general march russian original english')","(0.21649484536082475, 'distr general march russian original english ge fccc cp add i ge')","(0.24242424242424243, 'russian original english ge fccc cp add i ge fccc')"
"Dec 1, 2008 Financial mechanism of the Convention fourth review of the financial mechanism","(0.2465753424657534, 'fccc cp add distr general march russian original english')","(0.25, 'cp add ge fccc cp add iv ge fccc cp add ii iii ii iii iv')","(0.2727272727272727, 'march russian original english ge')","(0.23170731707317072, 'russian original english ge fccc cp add i ge fccc cp add ge')","(0.2407407407407407, 'russian original english ge fccc cp add i')","(0.2407407407407407, 'iii iv vi ii i fccc awglca misc add ge fccc cp add ii ii')","(0.25, 'cp add distr general')","(0.24, 'cp add ii ge fccc cp add ge')","(0.23076923076923073, 'ge fccc cp add ii ge fccc cp add ge')","(0.2592592592592593, 'misc add ge fccc cp')","(0.21999999999999997, 'march russian original english ge fccc cp')","(0.2232142857142857, 'distr general march russian original english ge fccc cp add i ge fccc cp')","(0.24806201550387597, 'general march russian original english ge fccc cp add i ge fccc cp add ge fccc')","(0.21621621621621623, 'fccc cp add distr general march russian original english ge')","(0.30000000000000004, 'add distr general march russian original english ge')","(0.23333333333333328, 'add distr general march russian original english ge')","(0.22388059701492535, 'general march russian original english ge fccc cp')","(0.22916666666666663, 'ge fccc cp add fccc awglca inf y')","(0.22499999999999998, 'inf y ge fccc cp add ge')","(0.2622950819672131, 'russian original english ge fccc cp add i ge')","(0.2727272727272727, 'russian original english ge fccc cp add i ge fccc')","(0.22448979591836737, 'fccc cp add distr general march russian')","(0.24137931034482762, 'distr general march russian original english ge fccc cp add i ge fccc cp add')","(0.24347826086956526, 'fccc cp add distr general march russian original english ge fccc cp add i')","(0.23750000000000004, 'add distr general march russian original english ge fccc cp')","(0.25, 'russian original english ge fccc cp add i ge')","(0.22666666666666668, 'russian original english ge fccc cp add i ge fccc')","(0.22962962962962963, 'i fccc awglca misc add ge fccc cp add ii ii fccc awglca misc vii ge fccc')","(0.23076923076923073, 'fccc cp add distr general march russian original english ge fccc cp add i ge fccc')","(0.24752475247524752, 'fccc cp add distr general march russian original english ge fccc cp add i')","(0.25, 'distr general march russian original english')","(0.21649484536082475, 'distr general march russian original english ge fccc cp add i ge')","(0.24242424242424243, 'russian original english ge fccc cp add i ge fccc')"
