,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Jun 19, 2011 World Heritage Convention and sustainable development","(0.2804878048780488, 'meeting world heritage sustainable development reported examination world heritage')","(0.25531914893617025, 'proposed consultative meeting world heritage sustainable development reported examination world heritage committee session thanks state party')","(0.31818181818181823, 'examination world heritage committee session')","(0.31481481481481477, 'made implementing recommended actions n requests world heritage centre collaboration advisory bodies support')","(0.3142857142857143, 'world heritage centre collaboration advisory bodies support interested')","(0.3129770992366412, 'collaboration advisory bodies support interested states parties continue efforts implement various activities contained action plan')","(0.4, 'plan n also requests')","(0.37142857142857144, 'states parties continue efforts implement various activities contained')","(0.3258426966292135, 'support interested states parties continue efforts implement various activities contained')","(0.34883720930232553, 'implementing recommended actions n requests')","(0.28125, 'results proposed consultative meeting world heritage sustainable')","(0.2698412698412699, 'collaboration advisory bodies support interested states parties continue efforts implement various activities contained action')","(0.26356589147286824, 'n recalling decisions com com com adopted quebec city seville brasilia sessions respectively n welcomes progress')","(0.28735632183908044, 'centre collaboration advisory bodies support interested states parties continue efforts')","(0.3142857142857143, 'world heritage centre collaboration advisory bodies support interested')","(0.2692307692307693, 'heritage sustainable development reported examination world heritage committee')","(0.4545454545454546, 'proposed consultative meeting world heritage sustainable development reported')","(0.3013698630136986, 'meeting world heritage sustainable development reported examination world')","(0.34042553191489366, 'various activities contained action plan n also')","(0.2784810126582279, 'centre collaboration advisory bodies support interested states parties continue')","(0.32183908045977017, 'centre collaboration advisory bodies support interested states parties continue efforts')","(0.33333333333333337, 'actions n requests world heritage centre collaboration')","(0.27007299270072993, 'results proposed consultative meeting world heritage sustainable development reported examination world heritage committee session thanks')","(0.30000000000000004, 'results proposed consultative meeting world heritage sustainable development reported examination world heritage committee session')","(0.30000000000000004, 'com com adopted quebec city seville brasilia sessions respectively n')","(0.3292682926829268, 'meeting world heritage sustainable development reported examination world heritage')","(0.3369565217391305, 'meeting world heritage sustainable development reported examination world heritage committee')","(0.29452054794520544, 'activities contained action plan n also requests results proposed consultative meeting world heritage sustainable development reported examination')","(0.2846153846153846, 'com com adopted quebec city seville brasilia sessions respectively n welcomes progress made implementing recommended actions')","(0.30952380952380953, 'collaboration advisory bodies support interested states parties continue efforts implement various activities contained action')","(0.3877551020408163, 'implementing recommended actions n requests world')","(0.2589285714285714, 'results proposed consultative meeting world heritage sustainable development reported examination world heritage')","(0.31707317073170727, 'recommended actions n requests world heritage centre collaboration advisory bodies')"
"Jun 19, 2011 Virgin Komi Forests Russian Federation N 719","(0.32291666666666663, 'state conservation property describing implementation recommendations examination world heritage')","(0.30065359477124187, 'world heritage centre february detailed report state conservation property describing implementation recommendations examination world heritage committee')","(0.3571428571428571, 'recommendations world heritage centre iucn')","(0.33644859813084116, 'party implement recommendations world heritage centre iucn reactive monitoring mission particular n develop')","(0.3176470588235294, 'detailed report state conservation property describing implementation recommendations')","(0.2983870967741935, 'iucn reactive monitoring mission particular n develop environmental management plans quarries srto torzhok pipeline minimise')","(0.33333333333333337, 'status along entire eastern')","(0.36363636363636365, 'clarified boundaries property following recommendations world heritage centre')","(0.3513513513513513, 'removes protection status areas approval gold mine within property chudnoe')","(0.375, 'commends state party intention undertake')","(0.33333333333333337, 'state party intention undertake upgrade protection status')","(0.3008849557522124, 'property consultation neighbouring regions n upgrade protection status upper illych basin including either within')","(0.2945736434108527, 'n requests state party implement recommendations world heritage centre iucn reactive monitoring mission particular n develop')","(0.3157894736842105, 'brasilia n expresses utmost concern boundary changes made northern component')","(0.3647058823529412, 'detailed report state conservation property describing implementation recommendations')","(0.3194444444444444, 'heritage property consultation neighbouring regions n upgrade protection')","(0.3731343283582089, 'buffer zone adequate protection status along entire eastern')","(0.34375, 'threat property s outstanding universal value defined paragraphs')","(0.4, 'national park yvnp removes protection status areas')","(0.33766233766233766, 'designating regional protected area n strengthen financial resources staffing')","(0.33333333333333337, 'party intention undertake upgrade protection status upper illych basin located')","(0.44067796610169496, 'commends state party intention undertake upgrade protection')","(0.3093525179856115, 'request containing clarified boundaries property following recommendations world heritage centre iucn reactive monitoring mission regarding')","(0.33043478260869563, 'removes protection status areas approval gold mine within property chudnoe n considers excisions made')","(0.375, 'pl enclave designating regional protected area n strengthen financial resources')","(0.40625, 'state conservation property describing implementation recommendations examination world heritage')","(0.345679012345679, 'mission particular n develop environmental management plans quarries srto torzhok')","(0.31506849315068497, 'implement recommendations world heritage centre iucn reactive monitoring mission particular n develop environmental management plans quarries srto')","(0.3202614379084967, 'request containing clarified boundaries property following recommendations world heritage centre iucn reactive monitoring mission regarding establishment')","(0.33043478260869563, 'iucn reactive monitoring mission particular n develop environmental management plans quarries srto torzhok pipeline')","(0.42592592592592593, 'detailed report state conservation property describing')","(0.3207547169811321, 'adequate protection status along entire eastern boundary world heritage property consultation neighbouring')","(0.3648648648648649, 'removes protection status areas approval gold mine within property chudnoe')"
"Jun 19, 2011 World Heritage Tourism Programme","(0.31506849315068497, 'centre transmit states parties draft new programme world heritage')","(0.25, 'world heritage committee n examined document whc com n recalling decision com adopted session brasilia n')","(0.31818181818181823, 'foundation organizing nordic baltic regional')","(0.30097087378640774, 'world heritage foundation organizing nordic baltic regional workshop visby gotland sweden october world')","(0.2727272727272727, 'world heritage centre transmit states parties draft new')","(0.25, 'world heritage foundation organizing nordic baltic regional workshop visby gotland sweden october world heritage sustainable')","(0.36, 'n also thanks governments')","(0.34426229508196726, 'states parties draft new programme world heritage sustainable')","(0.3246753246753247, 'centre transmit states parties draft new programme world heritage sustainable')","(0.32608695652173914, 'sustainable tourism consultation present world')","(0.3384615384615385, 'sustainable tourism consultation present world heritage committee')","(0.2857142857142857, 'n examined document whc com n recalling decision com adopted session brasilia n thanks')","(0.2790697674418605, 'examined document whc com n recalling decision com adopted session brasilia n thanks government switzerland offer')","(0.2682926829268293, 'adopted session brasilia n thanks government switzerland offer financial technical')","(0.30000000000000004, 'n requests world heritage centre transmit states parties')","(0.28378378378378377, 'heritage sustainable tourism consultation present world heritage committee')","(0.34328358208955223, 'sweden october world heritage sustainable tourism n requests')","(0.30508474576271183, 'switzerland october n also thanks governments sweden norway')","(0.3125, 'meeting sils engadine switzerland october n also')","(0.29230769230769227, 'centre transmit states parties draft new programme world heritage')","(0.276595744680851, 'thanks government switzerland offer financial technical support specific activities supporting')","(0.288135593220339, 'supporting steering group guiding development new inclusive')","(0.26119402985074625, 'technical support specific activities supporting steering group guiding development new inclusive programme world heritage sustainable')","(0.26086956521739135, 'world heritage committee n examined document whc com n recalling decision com adopted session')","(0.2875, 'whc com n recalling decision com adopted session brasilia n')","(0.32499999999999996, 'programme world heritage sustainable tourism consultation present world heritage')","(0.3529411764705882, 'steering group guiding development new inclusive programme world heritage sustainable')","(0.3092105263157895, 'financial technical support specific activities supporting steering group guiding development new inclusive programme world heritage sustainable tourism')","(0.3055555555555556, 'financial technical support specific activities supporting steering group guiding development new inclusive programme world heritage sustainable')","(0.3467741935483871, 'activities supporting steering group guiding development new inclusive programme world heritage sustainable tourism welcomes')","(0.32608695652173914, 'requests world heritage centre transmit states')","(0.28865979381443296, 'recalling decision com adopted session brasilia n thanks government switzerland offer financial')","(0.2962962962962963, 'draft new programme world heritage sustainable tourism consultation present world')"
"Jun 19, 2011 Um erRasas Kastrom Mefaxe2x80x99a Jordan C 1093","(0.3023255813953488, 'scientifically technically sound conservation restoration project stylite tower submit')","(0.2518518518518519, 'adopted session seville n requests state party finalize scientifically technically sound conservation restoration project stylite tower')","(0.3913043478260869, 'conservation plan well archaeological research')","(0.3535353535353535, 'comprehensive conservation plan well archaeological research policy public use plan n also requests')","(0.3648648648648649, 'comprehensive conservation plan well archaeological research policy public')","(0.2786885245901639, 'requests state party submit world heritage centre february progress report implementation above examination world heritage')","(0.4, 'plan n also requests')","(0.31645569620253167, 'property including comprehensive conservation plan well archaeological research')","(0.3026315789473685, 'restoration project stylite tower submit soon possible world heritage centre')","(0.34042553191489366, 'implementation above examination world heritage')","(0.3125, 'technically sound conservation restoration project stylite tower')","(0.3035714285714286, 'tower submit soon possible world heritage centre review advisory bodies prior implementation n urges')","(0.3023255813953488, 'examined document whc com n recalling decision com adopted session seville n requests state party finalize')","(0.2567567567567568, 'policy public use plan n also requests state party submit')","(0.33783783783783783, 'comprehensive conservation plan well archaeological research policy public')","(0.30379746835443033, 'property including comprehensive conservation plan well archaeological research')","(0.29850746268656714, 'decision com adopted session seville n requests state')","(0.2816901408450704, 'management plan property including comprehensive conservation plan well')","(0.375, 'technically sound conservation restoration project stylite tower')","(0.3088235294117647, 'implementation n urges state party complete management plan property')","(0.32530120481927716, 'comprehensive conservation plan well archaeological research policy public use plan')","(0.3793103448275862, 'conservation restoration project stylite tower submit soon')","(0.26016260162601623, 'technically sound conservation restoration project stylite tower submit soon possible world heritage centre review advisory')","(0.29032258064516125, 'party complete management plan property including comprehensive conservation plan well archaeological research policy public')","(0.31182795698924726, 'property including comprehensive conservation plan well archaeological research policy public')","(0.35443037974683544, 'centre february progress report implementation above examination world heritage')","(0.3052631578947368, 'management plan property including comprehensive conservation plan well archaeological research')","(0.2592592592592593, 'world heritage committee n examined document whc com n recalling decision com adopted session seville n requests')","(0.2692307692307693, 'examined document whc com n recalling decision com adopted session seville n requests state party finalize')","(0.32456140350877194, 'technically sound conservation restoration project stylite tower submit soon possible world heritage centre review')","(0.39655172413793105, 'technically sound conservation restoration project stylite')","(0.27835051546391754, 'whc com n recalling decision com adopted session seville n requests state')","(0.2894736842105263, 'restoration project stylite tower submit soon possible world heritage centre')"
"Jun 19, 2011 Tower of Hercules Spain C 1312","(0.2906976744186046, 'provide detailed information mandate composition activities management plan monitoring')","(0.2689655172413793, 'party ensure management plan monitoring committee implementation management plan monitoring physical condition tower particular relative humidity')","(0.38636363636363635, 'condition tower particular relative humidity')","(0.31092436974789917, 'state conservation information keep world heritage centre informed future developments conformity paragraph operational')","(0.4, 'updated report state conservation information keep world heritage')","(0.3306451612903226, 'particular setting management plan monitoring committee development management plan n requests state party ensure management')","(0.3928571428571429, 'party ensure management plan')","(0.3466666666666667, 'provide detailed information mandate composition activities management plan')","(0.3563218390804598, 'state party provide detailed information mandate composition activities management plan')","(0.3513513513513513, 'taken state party protection property')","(0.2807017543859649, 'state conservation information keep world heritage centre')","(0.27819548872180455, 'provide detailed information mandate composition activities management plan monitoring committee well municipality professional staff')","(0.28682170542635654, 'n recalling decision com adopted session seville n takes note measures taken state party protection property')","(0.3023255813953488, 'state conservation information keep world heritage centre informed future developments')","(0.3384615384615385, 'updated report state conservation information keep world heritage')","(0.2948717948717948, 'management plan monitoring committee implementation management plan monitoring')","(0.34615384615384615, 'particular setting management plan monitoring committee development management')","(0.3508771929824561, 'providing protection property n also requests state party')","(0.41666666666666663, 'state party providing protection property n also')","(0.36046511627906974, 'implementation management plan monitoring physical condition tower particular relative')","(0.37209302325581395, 'state conservation information keep world heritage centre informed future developments')","(0.37254901960784315, 'providing protection property n also requests state')","(0.2931034482758621, 'whc com n recalling decision com adopted session seville n takes note measures taken state')","(0.28260869565217395, 'mandate composition activities management plan monitoring committee well municipality professional staff holding scientific responsibility')","(0.30000000000000004, 'whc com n recalling decision com adopted session seville n')","(0.35526315789473684, 'measures taken state party protection property particular setting management')","(0.3717948717948718, 'monitoring committee development management plan n requests state party ensure')","(0.28888888888888886, 'n notes financial resources state party providing protection property n also requests state party provide detailed information')","(0.3153846153846154, 'adopted session seville n takes note measures taken state party protection property particular setting management plan')","(0.35, 'party protection property particular setting management plan monitoring committee development management plan n requests')","(0.43999999999999995, 'updated report state conservation information keep')","(0.28971962616822433, 'state conservation information keep world heritage centre informed future developments conformity paragraph')","(0.3648648648648649, 'providing protection property n also requests state party provide detailed')"
"Jun 19, 2011 Tower of London United Kingdom C 488","(0.31506849315068497, 'protection setting matter urgency n also requests state party')","(0.25806451612903225, 'value property n requests state party invite joint world heritage centre icomos reactive monitoring mission property')","(0.3589743589743589, 'conservation site urban context current')","(0.33628318584070793, 'report state conservation property steps taken implement decisions committee examination world heritage committee')","(0.3384615384615385, 'february report state conservation property steps taken implement')","(0.3046875, 'heritage centre february report state conservation property steps taken implement decisions committee examination world heritage')","(0.33333333333333337, 'property steps taken implement')","(0.33333333333333337, 'taken implement decisions committee examination world heritage committee')","(0.32183908045977017, 'property steps taken implement decisions committee examination world heritage committee')","(0.41666666666666663, 'regard state conservation site urban')","(0.3571428571428571, 'report state conservation property steps taken implement')","(0.3025210084033614, 'heritage centre february report state conservation property steps taken implement decisions committee examination world')","(0.28682170542635654, 'examined document whc com n recalling decision com adopted session seville n acknowledges completion tower london')","(0.33333333333333337, 'state conservation property steps taken implement decisions committee examination world')","(0.323943661971831, 'approving new construction projects vicinity property without assessing')","(0.3098591549295775, 'reactive monitoring mission property discuss national local authorities')","(0.34328358208955223, 'effective mechanisms protection setting matter urgency n also')","(0.3380281690140845, 'context current proposed construction projects neighbourhood may affect')","(0.4, 'develop apply effective mechanisms protection setting matter')","(0.31506849315068497, 'examination world heritage committee session n requests furthermore state')","(0.3111111111111111, 'state conservation site urban context current proposed construction projects neighbourhood')","(0.4107142857142857, 'appropriate protection setting may put place examination')","(0.31896551724137934, 'whc com n recalling decision com adopted session seville n acknowledges completion tower london local')","(0.30434782608695654, 'appropriate protection setting may put place examination world heritage committee session n requests furthermore')","(0.3146067415730337, 'reactive monitoring mission property discuss national local authorities overall situation')","(0.3571428571428571, 'effective mechanisms protection setting matter urgency n also requests')","(0.3780487804878049, 'considers incremental developments around tower past five years impacted adversely')","(0.2962962962962963, 'line decision com adopted committee session seville n considers incremental developments around tower past five years impacted')","(0.3188405797101449, 'state conservation site urban context current proposed construction projects neighbourhood may affect outstanding universal value property')","(0.3587786259541985, 'context current proposed construction projects neighbourhood may affect outstanding universal value property appropriate protection')","(0.5, 'regard state conservation site urban context')","(0.27835051546391754, 'appropriate protection setting may put place examination world heritage committee session n')","(0.3950617283950617, 'appropriate protection setting may put place examination world heritage committee')"
"Jun 19, 2011 Stone Town of Zanzibar United Republic of Tanzania C 173rev","(0.34246575342465757, 'concern state conservation property requests state party to n')","(0.3421052631578947, 'measures intervention including required resources implementation n establish effective monitoring system control enforce sanctions illegal construction')","(0.3414634146341463, 'recommendations n expresses concern state')","(0.3551401869158879, 'guidelines consideration review commitment made implementation n requests state party submit world heritage')","(0.4576271186440678, 'concern state conservation property requests state party to')","(0.29323308270676696, 'heritage centre february updated report state conservation property implementation above examination world heritage committee session')","(0.34615384615384615, 'heritage management plan n')","(0.34375, 'interventions house wonders tippu tip house accordance paragraph')","(0.3529411764705882, 'system control enforce sanctions illegal construction evaluate adequacy proposals new')","(0.36585365853658536, 'commitment made implementation n requests')","(0.4098360655737705, 'stone town conservation development authority stcda sustained')","(0.3381294964028777, 'comprehensive condition assessment property identify priority measures intervention including required resources implementation n establish')","(0.3007518796992481, 'specifications planned projects relating reorganisation northern part port seafront project part ii interventions house wonders tippu')","(0.3157894736842105, 'case confirmation ascertained potential danger outstanding universal value possible inscription')","(0.33333333333333337, 'updated report state conservation property implementation above examination')","(0.3472222222222222, 'secure resources operation stone town conservation development authority')","(0.4027777777777778, 'secure resources operation stone town conservation development authority')","(0.3207547169811321, 'conservation property requests state party to n carry')","(0.3928571428571429, 'concern state conservation property requests state party')","(0.33333333333333337, 'implementation n requests state party submit world heritage centre')","(0.3296703296703297, 'view considering case confirmation ascertained potential danger outstanding universal value')","(0.3939393939393939, 'alleviation improvement socio economic conditions local population')","(0.33582089552238803, 'urges secure resources operation stone town conservation development authority stcda sustained implementation heritage management plan')","(0.30400000000000005, 'accordance paragraph operational guidelines consideration review commitment made implementation n requests state party submit')","(0.2875, 'whc com n recalling decision com adopted session brasilia n')","(0.3647058823529412, 'state conservation property implementation above examination world heritage committee')","(0.3846153846153846, 'proposals new construction development inscribed property within buffer zone n')","(0.35064935064935066, 'world heritage committee urges secure resources operation stone town conservation development authority stcda sustained implementation heritage management')","(0.31851851851851853, 'enforce sanctions illegal construction evaluate adequacy proposals new construction development inscribed property within buffer zone n')","(0.40336134453781514, 'operation stone town conservation development authority stcda sustained implementation heritage management plan n notes')","(0.4814814814814815, 'expresses concern state conservation property requests')","(0.29729729729729726, 'operation stone town conservation development authority stcda sustained implementation heritage management plan')","(0.33333333333333337, 'proposals new construction development inscribed property within buffer zone n')"
"Jun 19, 2011 Vat Phou and Associated Ancient Settlements within the Champasak Cultural Landscape Lao Peoplexe2x80x99s Democratic Repu","(0.32530120481927716, 'context impact outstanding universal value undertake comprehensive assessment state')","(0.277027027027027, 'value property conformity icomos guidance heritage impact assessments world heritage cultural properties investigation alternative alignment options')","(0.35416666666666663, 'construction project outstanding universal value')","(0.375, 'assessment state conservation property management system n requests furthermore state party submit world')","(0.4, 'concern construction new road started progressed rapidly substantially')","(0.3191489361702128, 'road construction context impact outstanding universal value undertake comprehensive assessment state conservation property management system')","(0.34782608695652173, 'options n also requests')","(0.37142857142857144, 'consider alternative options proposed road construction context impact')","(0.3529411764705882, 'property order consider alternative options proposed road construction context impact')","(0.3555555555555555, 'report state conservation property particular')","(0.33333333333333337, 'impact road construction project outstanding universal value')","(0.3023255813953488, 'world heritage centre february report state conservation property particular implementation mitigation measures examination world')","(0.28682170542635654, 'examined document whc com add n recalling decision com adopted session unesco n regrets state party')","(0.32999999999999996, 'state conservation property particular implementation mitigation measures examination world heritage')","(0.35, 'february report state conservation property particular implementation mitigation')","(0.3194444444444444, 'outstanding universal value property conformity icomos guidance heritage')","(0.35, 'february report state conservation property particular implementation mitigation')","(0.33333333333333337, 'started progressed rapidly substantially including zone property n')","(0.3877551020408163, 'notes great concern construction new road started')","(0.3589743589743589, 'conformity icomos guidance heritage impact assessments world heritage cultural')","(0.345679012345679, 'investigation alternative alignment options n also requests state party undertake')","(0.3870967741935484, 'conservation property management system n requests furthermore')","(0.3049645390070922, 'road construction context impact outstanding universal value undertake comprehensive assessment state conservation property management system')","(0.28695652173913044, 'n examined document whc com add n recalling decision com adopted session unesco n')","(0.2875, 'add n recalling decision com adopted session unesco n regrets')","(0.3529411764705882, 'construction new north south road mitigation measures world heritage')","(0.33333333333333337, 'centre icomos iccrom reactive monitoring mission property order consider alternative')","(0.2857142857142857, 'consider alternative options proposed road construction context impact outstanding universal value undertake comprehensive assessment state conservation property')","(0.2846153846153846, 'add n recalling decision com adopted session unesco n regrets state party provided detailed survey plan')","(0.31343283582089554, 'road construction context impact outstanding universal value undertake comprehensive assessment state conservation property management')","(0.4821428571428571, 'assessment state conservation property management system')","(0.28971962616822433, 'property order consider alternative options proposed road construction context impact outstanding universal')","(0.3176470588235294, 'cultural properties investigation alternative alignment options n also requests state')"
"Jun 19, 2011 Vredefort Dome South Africa N 1162","(0.31506849315068497, 'recommendations n takes note efforts undertaken state party finalize')","(0.27007299270072993, 'particular progress achieved proclaiming vredefort dome s world heritage status national legislation establishing management authority re')","(0.37209302325581395, 'key vulnerable geological localities within')","(0.3471074380165289, 'report state conservation property steps taken implement recommendations reactive monitoring missions particular progress')","(0.3384615384615385, 'february report state conservation property steps taken implement')","(0.3161764705882353, 'party urgently implement following additional priority actions n clearly define management authority s accountabilities responsibilities')","(0.37037037037037035, 'n clearly define management')","(0.3389830508474576, 'recommendations n takes note efforts undertaken state party')","(0.3291139240506329, 'particular progress achieved proclaiming vredefort dome s world heritage status')","(0.35, 'report state conservation property steps')","(0.3571428571428571, 'report state conservation property steps taken implement')","(0.3076923076923077, 'national legislation establishing management authority re defining boundaries satellite component sites property examination world')","(0.2827586206896552, 'recommendations reactive monitoring missions particular progress achieved proclaiming vredefort dome s world heritage status national legislation')","(0.3191489361702128, 'state conservation property steps taken implement recommendations reactive monitoring missions')","(0.35, 'taken implement recommendations reactive monitoring missions particular progress')","(0.3055555555555556, 'modification ensure tourism impacts key vulnerable geological localities')","(0.3648648648648649, 'state conservation property steps taken implement recommendations reactive')","(0.32432432432432434, 'state conservation property steps taken implement recommendations reactive')","(0.360655737704918, 'satellite component sites property examination world heritage')","(0.3114754098360656, 'n ensure on ground management n also requests state')","(0.31000000000000005, 'recommendations reactive monitoring missions particular progress achieved proclaiming vredefort dome')","(0.375, 'finalize proclamation world heritage status national legislation')","(0.29323308270676696, 'property steps taken implement recommendations reactive monitoring missions particular progress achieved proclaiming vredefort dome s')","(0.30434782608695654, 'proclamation world heritage status national legislation help mediator requests state party to n urgently')","(0.2954545454545454, 'modification ensure tourism impacts key vulnerable geological localities within property')","(0.381578947368421, 'state party finalize proclamation world heritage status national legislation')","(0.37349397590361444, 'address unapproved tourism developments n define legal boundaries clearly demarcate')","(0.28888888888888886, 'examined document whc com add n recalling decision com adopted session seville n commends state party progress')","(0.29139072847682124, 'february report state conservation property steps taken implement recommendations reactive monitoring missions particular progress achieved proclaiming')","(0.3384615384615385, 'report state conservation property steps taken implement recommendations reactive monitoring missions particular progress achieved')","(0.4693877551020408, 'february report state conservation property steps')","(0.2946428571428571, 'national legislation establishing management authority re defining boundaries satellite component sites property')","(0.3448275862068966, 'finalize proclamation world heritage status national legislation help mediator requests')"
"Jun 19, 2011 Works of Antoni Gaudxc3xad Spain C 320bis","(0.31506849315068497, 'n also requests state party immediately inform world heritage')","(0.25806451612903225, 'n also notes placing row concrete piles protect foundations casa mil agrave conditions similar sagrada familia')","(0.33333333333333337, 'conditions similar sagrada familia n')","(0.29702970297029707, 'vibration systems foreseen time installation underground railway n regulations limit speed high speed')","(0.3538461538461538, 'compaction events could negative impact components world heritage')","(0.27350427350427353, 'completely negligible long term n confirm monitoring committee remain permanent order ensure ongoing monitoring soils')","(0.38095238095238093, 'n ii status permanent')","(0.3246753246753247, 'technical documentation provided state party concerning conditions continuing')","(0.32894736842105265, 'piles protect foundations casa mil agrave conditions similar sagrada familia')","(0.4054054054054054, 'mil agrave conditions similar sagrada')","(0.36363636363636365, 'technical documentation provided state party concerning conditions')","(0.2946428571428571, 'n examined document whc com n recalling decision com adopted session brasilia n takes')","(0.3023255813953488, 'structural vibration sagrada familia n also notes placing row concrete piles protect foundations casa mil agrave')","(0.30000000000000004, 'party concerning conditions continuing tunneling works progress n notes progress')","(0.32530120481927716, 'progress report implementation recommendations examination world heritage committee')","(0.33783783783783783, 'status permanent monitoring programme soil compaction structural vibration')","(0.3132530120481928, 'progress report implementation recommendations examination world heritage committee')","(0.31818181818181823, 'provide information requested world heritage centre october latest')","(0.3921568627450981, 'placing row concrete piles protect foundations casa')","(0.3055555555555556, 'vibrational effects completely negligible long term n confirm monitoring')","(0.3026315789473685, 'compaction events could negative impact components world heritage property n')","(0.3666666666666667, 'foreseen time installation underground railway n regulations')","(0.2991452991452992, 'state party concerning conditions continuing tunneling works progress n notes progress railway tunnel mallorca street')","(0.28695652173913044, 'vibration systems foreseen time installation underground railway n regulations limit speed high speed trains')","(0.32499999999999996, 'progress boring towards casa mil agrave n ii status permanent')","(0.3780487804878049, 'mallorca street conformity predictions soil stability structural vibration sagrada')","(0.29761904761904767, 'vibration systems foreseen time installation underground railway n regulations limit')","(0.2666666666666667, 'n also notes placing row concrete piles protect foundations casa mil agrave conditions similar sagrada familia n')","(0.30000000000000004, 'row concrete piles protect foundations casa mil agrave conditions similar sagrada familia n urges state party')","(0.3076923076923077, 'components world heritage property n requests state party submit world heritage centre february progress')","(0.375, 'foreseen time installation underground railway n')","(0.27835051546391754, 'protect foundations casa mil agrave conditions similar sagrada familia n urges state')","(0.308641975308642, 'conformity predictions soil stability structural vibration sagrada familia n also')"
