,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Aug 22, 2018 Date and venue of the Third Meeting of the Conference of the Parties to the Carpathian Convention COP3","(0.2941176470588235, 'conference parties carpathian convention slovak republic requests interim secretariat')","(0.3065693430656934, 'generous offer government slovak republic convene third meeting conference parties carpathian convention slovak republic requests interim')","(0.41860465116279066, 'convention slovak republic requests interim')","(0.3362068965517241, 'make necessary arrangements consultation host government bureau cop requests interim secretariat undertake necessary')","(0.3529411764705882, 'preparation consultation interested partners stakeholders invites interested partners')","(0.2689655172413793, 'bureau cop requests interim secretariat undertake necessary preparation consultation interested partners stakeholders invites interested partners')","(0.32258064516129037, 'parties decides accept generous')","(0.3561643835616438, 'conference parties carpathian convention slovak republic requests interim')","(0.32183908045977017, 'third meeting conference parties carpathian convention slovak republic requests interim')","(0.4222222222222223, 'parties carpathian convention slovak republic')","(0.33333333333333337, 'carpathian convention slovak republic requests interim secretariat')","(0.30281690140845074, 'necessary preparation consultation interested partners stakeholders invites interested partners make financial contribution organization third')","(0.2953020134228188, 'conference parties carpathian convention slovak republic requests interim secretariat make necessary arrangements consultation host government bureau')","(0.31999999999999995, 'preparation consultation interested partners stakeholders invites interested partners make financial')","(0.3098591549295775, 'necessary arrangements consultation host government bureau cop requests')","(0.3561643835616438, 'conference parties carpathian convention slovak republic requests interim')","(0.3294117647058824, 'preparation consultation interested partners stakeholders invites interested partners')","(0.3142857142857143, 'government bureau cop requests interim secretariat undertake necessary')","(0.36764705882352944, 'financial contribution organization third meeting conference parties')","(0.30208333333333337, 'undertake necessary preparation consultation interested partners stakeholders invites interested')","(0.3295454545454546, 'consultation host government bureau cop requests interim secretariat undertake necessary')","(0.37681159420289856, 'contribution organization third meeting conference parties carpathian')","(0.3082191780821918, 'consultation host government bureau cop requests interim secretariat undertake necessary preparation consultation interested partners stakeholders')","(0.30147058823529416, 'bureau cop requests interim secretariat undertake necessary preparation consultation interested partners stakeholders invites interested')","(0.29000000000000004, 'preparation consultation interested partners stakeholders invites interested partners make financial')","(0.3529411764705882, 'conference parties carpathian convention slovak republic requests interim secretariat')","(0.3595505617977528, 'government slovak republic convene third meeting conference parties carpathian convention')","(0.3121019108280255, 'republic convene third meeting conference parties carpathian convention slovak republic requests interim secretariat make necessary arrangements consultation')","(0.3055555555555556, 'republic convene third meeting conference parties carpathian convention slovak republic requests interim secretariat make necessary arrangements')","(0.3414634146341463, 'convention slovak republic requests interim secretariat make necessary arrangements consultation host government bureau cop')","(0.46153846153846156, 'arrangements consultation host government bureau cop')","(0.3089430894308943, 'necessary preparation consultation interested partners stakeholders invites interested partners make financial contribution')","(0.31958762886597936, 'cop requests interim secretariat undertake necessary preparation consultation interested partners')"
"Aug 20, 2018 Sustainable and integrated waterriver basin management xe2x80x93 Article 6 of the Carpathian Convention","(0.3529411764705882, 'convention secretariat carpathian convention process takes note information submitted')","(0.2846715328467153, 'cc welcomes fruitful cooperation icpdr sustainable integrated water river basin management article carpathian convention requests interim')","(0.4782608695652174, 'sustainable use biological landscape diversity')","(0.3448275862068966, 'requests working group conservation sustainable use biological landscape diversity address issue carpathian wetlands')","(0.3866666666666667, 'convention secretariat carpathian convention process takes note information')","(0.3116883116883117, 'article carpathian convention conference parties appreciates concrete contribution carpathian wetlands initiative ramsar convention secretariat carpathian')","(0.3928571428571429, 'water river basin management')","(0.3648648648648649, 'coordinate activities icpdr ramsar convention secretariat requests interim')","(0.3370786516853933, 'water river basin management article carpathian convention conference parties appreciates')","(0.4375, 'article carpathian convention conference parties')","(0.4032258064516129, 'carpathian convention process takes note information submitted')","(0.3356643356643356, 'article carpathian convention conference parties appreciates concrete contribution carpathian wetlands initiative ramsar convention secretariat')","(0.3098591549295775, 'icpdr ramsar convention secretariat requests interim secretariat develop sign memorandum cooperation icpdr submit endorsement requests working')","(0.32978723404255317, 'carpathian convention requests interim secretariat continue coordinate activities icpdr ramsar')","(0.3880597014925373, 'fruitful cooperation icpdr sustainable integrated water river basin')","(0.3972602739726028, 'working group conservation sustainable use biological landscape diversity')","(0.3661971830985915, 'water management context carpathian spatial development vision requests')","(0.32258064516129037, 'undp gef project establishing mechanisms integrated land water')","(0.4, 'ramsar convention secretariat carpathian convention process takes')","(0.3411764705882353, 'convention secretariat carpathian convention process takes note information submitted')","(0.3564356435643564, 'convention conference parties appreciates concrete contribution carpathian wetlands initiative ramsar')","(0.4385964912280702, 'convention process takes note information submitted state')","(0.32167832167832167, 'river basin management article carpathian convention conference parties appreciates concrete contribution carpathian wetlands initiative ramsar')","(0.2857142857142857, 'convention secretariat carpathian convention process takes note information submitted state nature conservancy slovak republic')","(0.32183908045977017, 'working group conservation sustainable use biological landscape diversity address issue')","(0.4042553191489362, 'convention conference parties appreciates concrete contribution carpathian wetlands initiative')","(0.375, 'concrete contribution carpathian wetlands initiative ramsar convention secretariat carpathian convention')","(0.32163742690058483, 'basin management article carpathian convention conference parties appreciates concrete contribution carpathian wetlands initiative ramsar convention secretariat carpathian')","(0.3125, 'convention conference parties appreciates concrete contribution carpathian wetlands initiative ramsar convention secretariat carpathian convention process takes')","(0.34883720930232553, 'convention secretariat requests interim secretariat develop sign memorandum cooperation icpdr submit endorsement requests working')","(0.3928571428571429, 'management context carpathian spatial development vision')","(0.2833333333333333, 'article carpathian convention conference parties appreciates concrete contribution carpathian wetlands initiative ramsar')","(0.31182795698924726, 'initiative ramsar convention secretariat carpathian convention process takes note information')"
"Aug 20, 2018 Crosscutting issues, including awareness raising, education and public participation xe2x80x93 Article 13 of the Carpath","(0.3695652173913043, 'convention requests interim secretariat strengthen cooperation aarhus convention secretariat')","(0.3081395348837209, 'implementation carpathian convention supports recommends establish develop national mechanisms foster implementation carpathian convention including information involvement')","(0.46153846153846156, 'convention wider civil society requests')","(0.3305084745762712, 'development convention official work development protocols projects requests interim secretariat work anped interested')","(0.40476190476190477, 'convention including information involvement capacity building relevant stakeholders')","(0.32592592592592595, 'cooperation aarhus convention secretariat assistance interim secretariat involvement anped rec interested partners including rec ensure')","(0.3448275862068966, 'partners including rec ensure')","(0.38372093023255816, 'legislative institutional frameworks implementation carpathian convention prepared rec')","(0.375, 'implementation process encourages invites contributions carpathian convention process contained document')","(0.475, 'carpathian convention prepared rec eurac')","(0.38888888888888884, 'carpathian convention prepared rec eurac support italy')","(0.35433070866141736, 'development convention official work development protocols projects requests interim secretariat work anped interested partners')","(0.3120567375886525, 'note information submitted annexes contained secretariat note cross cutting issues including awareness raising education public participation')","(0.32258064516129037, 'aarhus convention secretariat assistance interim secretariat involvement anped rec interested')","(0.3913043478260869, 'appreciates contribution anped eurac rec italian ministry environment')","(0.37037037037037035, 'encourages invites contributions carpathian convention process contained document')","(0.6470588235294117, 'participation decision making relating protection sustainable development carpathians')","(0.34285714285714286, 'development protocols projects requests interim secretariat work anped')","(0.4285714285714286, 'carpathian convention process contained document unep cc')","(0.31999999999999995, 'interim secretariat involvement anped rec interested partners including rec')","(0.34523809523809523, 'progress convention wider civil society requests interim secretariat ensure adequate')","(0.4155844155844156, 'carpathian convention implementation process encourages invites contributions')","(0.33793103448275863, 'interim secretariat strengthen cooperation aarhus convention secretariat assistance interim secretariat involvement anped rec interested partners')","(0.381578947368421, 'participation decision making relating protection sustainable development carpathians implementation carpathian convention supports recommends establish')","(0.33333333333333337, 'participation decision making relating protection sustainable development carpathians implementation carpathian')","(0.38888888888888884, 'convention including information involvement capacity building relevant stakeholders civil')","(0.43518518518518523, 'making relating protection sustainable development carpathians implementation carpathian convention supports')","(0.37297297297297294, 'protection sustainable development carpathians implementation carpathian convention supports recommends establish develop national mechanisms foster implementation carpathian convention')","(0.3614457831325302, 'interim secretariat support public participation decision making relating protection sustainable development carpathians implementation carpathian convention supports')","(0.4117647058823529, 'conference parties appreciates contribution anped eurac rec italian ministry environment land sea carpathian convention')","(0.39583333333333337, 'annexes takes note information submitted annexes')","(0.31746031746031744, 'carpathian convention implementation process encourages invites contributions carpathian convention process contained document')","(0.3555555555555555, 'development protocols projects requests interim secretariat work anped interested partners')"
"Aug 22, 2018 Crosscutting issues, including awareness raising, education and public participation xe2x80x93 Article 13 of the Carpath","(0.3555555555555555, 'convention including information involvement capacity building relevant stakeholders civil')","(0.33333333333333337, 'strategy prepared anped reiterates recommendation establish develop national mechanisms foster implementation carpathian convention including information involvement')","(0.4, 'convention invites parties stakeholders carry')","(0.32592592592592595, 'anped reiterates recommendation establish develop national mechanisms foster implementation carpathian convention including information')","(0.40476190476190477, 'convention including information involvement capacity building relevant stakeholders')","(0.29850746268656714, 'public participation welcomes important contributions anped rec ensi eurac awareness raising education public participation carpathian')","(0.32352941176470584, 'related process future development')","(0.375, 'invites parties stakeholders carry regional consultations continue raise')","(0.35238095238095235, 'develop national mechanisms foster implementation carpathian convention including information involvement')","(0.40816326530612246, 'development carpathian convention invites parties')","(0.36363636363636365, 'promote carpathian convention implementation process urges parties')","(0.3257575757575758, 'carpathian convention including information involvement capacity building relevant stakeholders civil society related process future')","(0.303448275862069, 'public participation welcomes important contributions anped rec ensi eurac awareness raising education public participation carpathian convention')","(0.32258064516129037, 'carpathian convention implementation process urges parties invites stakeholders ensure proper')","(0.3382352941176471, 'regional consultations continue raise public awareness order promote')","(0.33333333333333337, 'public awareness order promote carpathian convention implementation process')","(0.37142857142857144, 'civil society related process future development carpathian convention')","(0.295774647887324, 'implementation process urges parties invites stakeholders ensure proper')","(0.3939393939393939, 'promote carpathian convention implementation process urges parties')","(0.3176470588235294, 'information involvement capacity building relevant stakeholders civil society related')","(0.3548387096774194, 'carpathian convention implementation process urges parties invites stakeholders ensure proper')","(0.42647058823529416, 'convention invites parties stakeholders carry regional consultations')","(0.3115942028985508, 'process future development carpathian convention invites parties stakeholders carry regional consultations continue raise public awareness')","(0.3129770992366412, 'public participation carpathian convention implementation process expresses gratitude italian ministry environment land sea support')","(0.33673469387755106, 'carpathian convention implementation process expresses gratitude italian ministry environment land')","(0.38888888888888884, 'convention including information involvement capacity building relevant stakeholders civil')","(0.3867924528301887, 'recommendation establish develop national mechanisms foster implementation carpathian convention including')","(0.36416184971098264, 'supports development public participation strategy prepared anped reiterates recommendation establish develop national mechanisms foster implementation carpathian convention')","(0.32098765432098764, 'supports development public participation strategy prepared anped reiterates recommendation establish develop national mechanisms foster implementation carpathian')","(0.4427480916030534, 'convention implementation process expresses gratitude italian ministry environment land sea support supports appreciates carpathian')","(0.38, 'carry regional consultations continue raise public')","(0.2870370370370371, 'convention implementation process expresses gratitude italian ministry environment land sea support supports')","(0.33333333333333337, 'public participation welcomes important contributions anped rec ensi eurac awareness')"
"Aug 22, 2018 Scope of application of the Carpathian Convention","(0.2682926829268293, 'conference parties invites parties discuss scope application carpathian convention')","(0, '')","(0.2727272727272727, 'scope application carpathian convention view')","(0, '')","(0.2816901408450704, 'conference parties invites parties discuss scope application carpathian')","(0, '')","(0.25806451612903225, 'parties invites parties discuss')","(0.3538461538461538, 'discuss scope application carpathian convention view reach common')","(0.345679012345679, 'invites parties discuss scope application carpathian convention view reach common')","(0.4545454545454546, 'application carpathian convention view reach')","(0.24137931034482762, 'discuss scope application carpathian convention view reach')","(0, '')","(0, '')","(0.1954022988505747, 'conference parties invites parties discuss scope application carpathian convention view')","(0.22535211267605637, 'conference parties invites parties discuss scope application carpathian')","(0.27692307692307694, 'discuss scope application carpathian convention view reach common')","(0.323943661971831, 'conference parties invites parties discuss scope application carpathian')","(0.2816901408450704, 'conference parties invites parties discuss scope application carpathian')","(0.2931034482758621, 'discuss scope application carpathian convention view reach')","(0.24390243902439024, 'conference parties invites parties discuss scope application carpathian convention')","(0.25287356321839083, 'conference parties invites parties discuss scope application carpathian convention view')","(0.35, 'conference parties invites parties discuss scope application')","(0, '')","(0, '')","(0.1954022988505747, 'conference parties invites parties discuss scope application carpathian convention view')","(0.2682926829268293, 'conference parties invites parties discuss scope application carpathian convention')","(0.27586206896551724, 'conference parties invites parties discuss scope application carpathian convention view')","(0, '')","(0, '')","(0, '')","(0.2909090909090909, 'parties discuss scope application carpathian convention')","(0.14, 'conference parties invites parties discuss scope application carpathian convention view reach common')","(0.26436781609195403, 'conference parties invites parties discuss scope application carpathian convention view')"
"Aug 22, 2018 Cooperation with other conventions and international bodies","(0.41237113402061853, 'cooperation relevant international national organizations entities institutions active carpathian')","(0.3421052631578947, 'invite full participation european community convention frameworks welcomes memorandum cooperation convention biological diversity cbd alpine convention')","(0.7380952380952381, 'convention biological diversity cbd alpine')","(0.3421052631578947, 'calls increased cooperation particular concerning implementation pilot activities integrating land water use tisza')","(0.4078947368421053, 'aarhus convention international forums requests interim secretariat approach')","(0.31496062992125984, 'carpathian convention signed may bonn recommends make enhanced efforts implementation cbd programmes work mountain biodiversity')","(0.3548387096774194, 'partnership wish parties enlist')","(0.4558823529411765, 'parties implementation carpathian convention including rec cee anped')","(0.3793103448275862, 'building assisting parties implementation carpathian convention including rec cee anped')","(0.4651162790697675, 'convention carpathian convention inter alia')","(0.4, 'parties convention yet done so join mountain')","(0.3581081081081081, 'recommends enhanced cooperation supporting future implementation biodiversity protocol welcomes fruitful cooperation relevant international national')","(0.38650306748466257, 'secretariat ramsar convention interim secretariat carpathian convention particular carpathian wetlands initiative calls increased cooperation particular concerning')","(0.35106382978723405, 'aarhus convention international forums requests interim secretariat approach division cultural')","(0.36363636363636365, 'fruitful cooperation carpathian ecoregion initiative ceri interim secretariat')","(0.5128205128205128, 'frameworks welcomes memorandum cooperation convention biological diversity cbd')","(0.4814814814814815, 'institutions active carpathian region sustainable development promotion awareness')","(0.3012048192771084, 'biodiversity protocol welcomes fruitful cooperation relevant international national')","(0.4727272727272728, 'alpine convention carpathian convention signed may bonn')","(0.388235294117647, 'international forums requests interim secretariat approach division cultural heritage')","(0.44680851063829785, 'aarhus convention international forums requests interim secretariat approach division cultural')","(0.4126984126984127, 'convention carpathian convention inter alia fields biodiversity')","(0.3731343283582089, 'welcomes memorandum cooperation convention biological diversity cbd alpine convention carpathian convention signed may bonn recommends')","(0.3197278911564626, 'fruitful cooperation relevant international national organizations entities institutions active carpathian region sustainable development promotion')","(0.39583333333333337, 'frameworks welcomes memorandum cooperation convention biological diversity cbd alpine convention')","(0.5058823529411764, 'convention welcomes fruitful cooperation unesco natural cultural heritage traditional')","(0.40697674418604646, 'recommends enhance cooperation development joint projects inter alia field sustainable')","(0.3448275862068966, 'cooperation relevant international national organizations entities institutions active carpathian region sustainable development promotion awareness raising capacity building')","(0.31690140845070425, 'central european initiative cei interim secretariat carpathian convention recommends enhance cooperation development joint projects inter alia')","(0.39370078740157477, 'carpathian convention recommends enhance cooperation development joint projects inter alia field sustainable transport welcomes')","(0.3846153846153846, 'parties enlist convention member partnership invites')","(0.31958762886597936, 'carpathian convention including rec cee anped ceeweb eurac ete wwf dcp mri')","(0.3689320388349514, 'prepare conclude memoranda cooperation interested international organizations meas interested countries')"
"Aug 22, 2018 Conservation and sustainable use of biological and landscape diversity  Article 4 of the carpathian Convention","(0.3076923076923077, 'conservation sustainable use biological landscape diversity welcomes supports establishment')","(0.30147058823529416, 'alpine platform upon invitation adopts revised terms reference working group conservation sustainable use biological landscape diversity')","(0.4782608695652174, 'sustainable use biological landscape diversity')","(0.3305084745762712, 'provisions protocol conservation sustainable use biological landscape diversity adopts medium term strategy carpathian')","(0.36986301369863017, 'working group conservation sustainable use biological landscape diversity')","(0.3055555555555556, 'carpathian convention biodiversity protocol carpathian network protected areas activities convention biodiversity programme work protected areas')","(0.33333333333333337, 'adopts revised terms reference')","(0.38235294117647056, 'ongoing cooperation ramsar convention urges parties take appropriate')","(0.37623762376237624, 'biodiversity protocol carpathian network protected areas activities convention biodiversity programme')","(0.41860465116279066, 'cooperation ramsar convention urges parties')","(0.3846153846153846, 'activities convention biodiversity programme work protected areas')","(0.33870967741935487, 'cooperation ramsar convention urges parties take appropriate action effective protection sustainable use carpathian wetlands')","(0.30722891566265065, 'landscape diversity welcomes supports establishment ecological platform carpathians invitation alpine observers carpathian platform participation carpathian observers')","(0.3111111111111111, 'activities convention biodiversity programme work protected areas welcomes work activities')","(0.3589743589743589, 'programme cooperation organization carpathian network protected areas steering')","(0.45783132530120485, 'implementation protocol conservation sustainable use biological landscape diversity')","(0.5211267605633803, 'take appropriate action effective protection sustainable use carpathian')","(0.3373493975903614, 'implementation protocol conservation sustainable use biological landscape diversity')","(0.39622641509433965, 'alpine convention expresses gratitude world wide fund')","(0.3146067415730337, 'implementation biodiversity protocol welcomes ongoing cooperation ramsar convention urges')","(0.36046511627906974, 'convention expresses gratitude world wide fund danube carpathian programme cooperation')","(0.4137931034482759, 'convention urges parties take appropriate action effective')","(0.41538461538461535, 'protocol welcomes ongoing cooperation ramsar convention urges parties take appropriate action effective protection sustainable use')","(0.30952380952380953, 'protocol welcomes ongoing cooperation ramsar convention urges parties take appropriate action effective protection sustainable')","(0.38613861386138615, 'biodiversity protocol carpathian network protected areas activities convention biodiversity programme')","(0.4054054054054054, 'convention expresses gratitude world wide fund danube carpathian programme')","(0.3789473684210526, 'supported mava foundation development activities related management protected areas carpathians')","(0.3607594936708861, 'biodiversity protocol carpathian network protected areas activities convention biodiversity programme work protected areas welcomes work activities carpathian')","(0.37414965986394555, 'biodiversity protocol carpathian network protected areas activities convention biodiversity programme work protected areas welcomes work activities')","(0.3560606060606061, 'planet project supported mava foundation development activities related management protected areas carpathians establishment related')","(0.40384615384615385, 'reference working group conservation sustainable use')","(0.3027522935779816, 'protocol carpathian network protected areas activities convention biodiversity programme work protected areas')","(0.36046511627906974, 'protocol welcomes ongoing cooperation ramsar convention urges parties take appropriate')"
"Apr 8, 2002 Lake Baikal Russian Federation","(0.4246575342465754, 'measure attract international support enhance capacity state party deal')","(0.3145161290322581, 'nbsp nbsp nbsp relation report submitted state party bureau noted number concerns n n baikal commission')","(0.48571428571428577, 'conversion baikalsk pulp paper mill')","(0.3535353535353535, 'iucn noted conservation development issues lake baikal complex positive efforts state party dealing')","(0.41666666666666663, 'relation state conservation site particularly relation pollution impacts')","(0.327433628318584, 'careful attention event important gas reservoirs found selenga delta event state party decides exploit reservoirs')","(0.45833333333333337, 'nbsp clear agreement due')","(0.4, 'information provided on n n n time frame')","(0.367816091954023, 'noted progress achieved implementation number measures towards conservation lake baikal')","(0.4444444444444444, 'relation state conservation site particularly')","(0.38095238095238093, 'state conservation site particularly relation pollution impacts')","(0.3214285714285714, 'however information provided on n n n time frame implement decision n approval could')","(0.3410852713178295, 'state party report n xii nbsp nbsp nbsp iucn considered remain serious concerns relation state conservation')","(0.3012048192771084, 'development town baikalsk rdquo launched completed nbsp remains unclear responsible')","(0.3666666666666667, 'towards conservation site nbsp n xii nbsp nbsp')","(0.33333333333333337, 'future progress towards conservation site nbsp n xii')","(0.3880597014925373, 'program conversion baikalsk pulp paper mill development town')","(0.3484848484848485, 'measure attract international support enhance capacity state party')","(0.4893617021276596, 'taking place coastal water protection zone lake')","(0.3709677419354839, 'intentions gas found ldquo scientific research n n furthermore')","(0.379746835443038, 'measure attract international support enhance capacity state party deal complex')","(0.4545454545454546, 'mission noted continuous decline baikal seal population')","(0.3362068965517241, 'major concern nbsp nbsp level pollution indeed concern nbsp iucn also welcomed information different measures')","(0.390625, 'protection lake baikal rdquo establishment baikal commission uncertainties gas exploration exploitation selenga delta considered')","(0.3125, 'protection lake baikal adjoining areas may potential duplicate role baikal')","(0.35820895522388063, 'recommendation unesco iucn report inscribe site list world heritage')","(0.3733333333333333, 'ldquo on protection lake baikal rdquo key issue raised unesco')","(0.3407407407407408, 'data order link monitoring results sources pollution nbsp iucn noted conservation development issues lake baikal complex positive')","(0.32307692307692304, 'confusion nbsp n nbsp federal law ldquo on protection lake baikal rdquo key issue raised unesco')","(0.34782608695652173, 'baikal region co ordinate activities related nature management environmental protection lake baikal adjoining areas')","(0.475, 'related conservation site nbsp iucn also')","(0.31958762886597936, 'however information provided on n n n time frame implement decision n')","(0.3827160493827161, 'mission noted continuous decline baikal seal population nbsp information provided')"
"Aug 22, 2018 Industry and energy xe2x80x93 Article 10 of the Carpathian Convention","(0.3205128205128205, 'organization unido united nations environment programme unep food agricultural')","(0.29931972789115646, 'renewable energy welcomes results regional workshop renewable energy carpathians lviv may contribution carpathian convention implementation process')","(0.41666666666666663, 'convention united nations industrial development')","(0.31496062992125984, 'up welcomes encourages cooperation interim secretariat carpathian convention united nations industrial development organization')","(0.35064935064935066, 'carpathian convention implementation committee ccic welcomes regional project')","(0.3115942028985508, 'carpathian convention united nations industrial development organization unido united nations environment programme unep food agricultural')","(0.31034482758620685, 'parties welcomes work working')","(0.4225352112676056, 'united nations industrial development organization unido united nations')","(0.3655913978494624, 'carpathian convention united nations industrial development organization unido united nations')","(0.39622641509433965, 'may contribution carpathian convention implementation')","(0.3620689655172413, 'secretariat cooperation unido assist national focal points')","(0.33870967741935487, 'lviv may contribution carpathian convention implementation process requests parties stakeholders pay special attention issue')","(0.3309352517985612, 'united nations industrial development organization unido united nations environment programme unep food agricultural organization fao issue')","(0.3763440860215054, 'carpathian convention united nations industrial development organization unido united nations')","(0.3417721518987342, 'encourages cooperation interim secretariat carpathian convention united nations')","(0.3589743589743589, 'carpathians lviv may contribution carpathian convention implementation process')","(0.5128205128205128, 'carpathian convention united nations industrial development organization unido')","(0.29729729729729726, 'implementation process requests parties stakeholders pay special attention')","(0.3846153846153846, 'back carpathian convention implementation committee ccic welcomes')","(0.39743589743589747, 'organization unido united nations environment programme unep food agricultural')","(0.3655913978494624, 'carpathian convention united nations industrial development organization unido united nations')","(0.417910447761194, 'convention united nations industrial development organization unido')","(0.32413793103448274, 'carpathian convention implementation process requests parties stakeholders pay special attention issue sustainability production distribution use')","(0.31200000000000006, 'carpathian convention united nations industrial development organization unido united nations environment programme unep food')","(0.3125, 'carpathian convention implementation process requests parties stakeholders pay special attention')","(0.368421052631579, 'united nations environment programme unep food agricultural organization fao')","(0.3870967741935484, 'issue energy efficiency development implementation projects report back carpathian convention')","(0.38749999999999996, 'up welcomes encourages cooperation interim secretariat carpathian convention united nations industrial development organization unido united nations environment')","(0.3648648648648649, 'up welcomes encourages cooperation interim secretariat carpathian convention united nations industrial development organization unido united nations')","(0.3779527559055118, 'secretariat cooperation unido assist national focal points carpathian countries development additional proposals submission gef')","(0.3448275862068966, 'efficiency development implementation projects report back')","(0.3076923076923077, 'development implementation projects report back carpathian convention implementation committee ccic welcomes regional')","(0.32894736842105265, 'regional project renewable energy developed jointly unido fao unep submitted')"
"Aug 22, 2018 Environmental assessmentinformation system, monitoring and early warning xe2x80x93 Article 12 of the Carpathian Conventi","(0.30666666666666664, 'beginning welcomes intention european environment agency eea undertake part')","(0.29447852760736193, 'science carpathians initiative platform researchers carpathians implementation article carpathian convention thanks european academy jagiellonian university krakow')","(0.36170212765957444, 'convention thanks european academy jagiellonian')","(0.3188405797101449, 'establishment science carpathians initiative platform researchers carpathians implementation article carpathian convention thanks european')","(0.33720930232558144, 'welcomes establishment science carpathians initiative platform researchers carpathians')","(0.3197278911564626, 'carpathians implementation article carpathian convention thanks european academy jagiellonian university krakow joanneum insitute mountain research')","(0.3157894736842105, 'parties welcomes establishment science')","(0.34615384615384615, 'interim secretariat report back carpathian convention implementation committee')","(0.30927835051546393, 'processes requests interim secretariat report back carpathian convention implementation committee')","(0.4222222222222223, 'article carpathian convention thanks european')","(0.3484848484848485, 'article carpathian convention thanks european academy jagiellonian')","(0.29323308270676696, 'carpathian convention thanks european academy jagiellonian university krakow joanneum insitute mountain research initiative supported')","(0.2925170068027211, 'carpathian convention thanks european academy jagiellonian university krakow joanneum insitute mountain research initiative supported process since')","(0.2978723404255319, 'carpathian convention thanks european academy jagiellonian university krakow joanneum insitute')","(0.33333333333333337, 'researchers carpathians implementation article carpathian convention thanks european')","(0.32098765432098764, 'implementation article carpathian convention thanks european academy jagiellonian')","(0.36046511627906974, 'welcomes establishment science carpathians initiative platform researchers carpathians')","(0.323943661971831, 'mountain research initiative supported process since beginning welcomes')","(0.4, 'beginning welcomes intention european environment agency eea')","(0.3369565217391305, 'implementation article carpathian convention thanks european academy jagiellonian university')","(0.32499999999999996, 'intention european environment agency eea undertake part overall efforts improve')","(0.3666666666666667, 'welcomes intention european environment agency eea undertake')","(0.2955974842767296, 'establishment science carpathians initiative platform researchers carpathians implementation article carpathian convention thanks european academy jagiellonian')","(0.30827067669172936, 'carpathian convention thanks european academy jagiellonian university krakow joanneum insitute mountain research initiative supported')","(0.34042553191489366, 'carpathian convention thanks european academy jagiellonian university krakow joanneum insitute')","(0.33333333333333337, 'intention european environment agency eea undertake part overall efforts')","(0.3555555555555555, 'support mentioned processes requests interim secretariat report back carpathian convention')","(0.2965116279069767, 'science carpathians initiative platform researchers carpathians implementation article carpathian convention thanks european academy jagiellonian university krakow joanneum')","(0.29729729729729726, 'regions invites parties stakeholders actively participate support mentioned processes requests interim secretariat report back carpathian convention')","(0.3389830508474576, 'initiative supported process since beginning welcomes intention european environment agency eea undertake part overall')","(0.39622641509433965, 'article carpathian convention thanks european academy')","(0.2666666666666667, 'carpathians implementation article carpathian convention thanks european academy jagiellonian university krakow joanneum')","(0.2978723404255319, 'carpathian convention thanks european academy jagiellonian university krakow joanneum insitute')"
