,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Jun 29, 2003 Tubbataha Reef Marine Park Philippines","(0.3125, 'questions relevant illegal fishing marine ecosystems implications world heritage')","(0.2978723404255319, 'national local partners address questions relevant illegal fishing marine ecosystems implications world heritage conservation submit findings')","(0.37777777777777777, 'international national local partners address')","(0.339622641509434, 'prepare analysis impact conservation world heritage ecosystem order world heritage committee examine state')","(0.3787878787878788, 'committee examine state conservation property session n encourages')","(0.28099173553719003, 'state conservation property session n encourages iucn world heritage centre co operate appropriate international national')","(0.34285714285714286, 'partners address questions relevant')","(0.3648648648648649, 'marine ecosystems implications world heritage conservation submit findings')","(0.3232323232323232, 'implications world heritage conservation submit findings recommendations examination world heritage')","(0.4, 'committee examine state conservation property')","(0.3035714285714286, 'examine state conservation property session n encourages')","(0.3303571428571429, 'state conservation property session n encourages iucn world heritage centre co operate appropriate international')","(0.29605263157894735, 'questions relevant illegal fishing marine ecosystems implications world heritage conservation submit findings recommendations examination world heritage')","(0.2755102040816326, 'heritage conservation submit findings recommendations examination world heritage committee session')","(0.36250000000000004, 'heritage conservation submit findings recommendations examination world heritage')","(0.32499999999999996, 'heritage conservation submit findings recommendations examination world heritage')","(0.32835820895522383, 'state conservation property session n encourages iucn world')","(0.29850746268656714, 'prepare analysis impact conservation world heritage ecosystem order')","(0.4464285714285714, 'examine state conservation property session n encourages')","(0.33333333333333337, 'appropriate international national local partners address questions relevant illegal')","(0.3563218390804598, 'co operate appropriate international national local partners address questions relevant')","(0.37735849056603776, 'conservation property session n encourages iucn world')","(0.3007518796992481, 'implications world heritage conservation submit findings recommendations examination world heritage committee session n nbsp decision')","(0.30434782608695654, 'status property nbsp n requests state party submit report world heritage centre february illegal')","(0.2857142857142857, 'heritage conservation submit findings recommendations examination world heritage committee session')","(0.38235294117647056, 'state conservation property session n encourages iucn world heritage')","(0.33673469387755106, 'heritage conservation submit findings recommendations examination world heritage committee session')","(0.28888888888888886, 'ecosystem order world heritage committee examine state conservation property session n encourages iucn world heritage centre co')","(0.29230769230769227, 'ecosystem order world heritage committee examine state conservation property session n encourages iucn world heritage centre')","(0.33333333333333337, 'conservation world heritage ecosystem order world heritage committee examine state conservation property session n')","(0.48888888888888893, 'examine state conservation property session n')","(0.2680412371134021, 'state conservation property session n encourages iucn world heritage centre co operate')","(0.3214285714285714, 'heritage centre co operate appropriate international national local partners address')"
"Jun 29, 2003 Volcanoes of Kamchatka Russian Federation","(0.31506849315068497, 'com may welcomes invitation state party iucn unesco mission')","(0.23880597014925375, 'heritage property commends state party beginning implement phase project regrets russian authorities provide report requested february')","(0.3589743589743589, 'co operation united nations development')","(0.2952380952380952, 'programme undp global environment facility gef effort conserve protect volcanoes kamchatka world heritage')","(0.2857142857142857, 'operation united nations development programme undp global environment')","(0.2936507936507936, 'volcanoes kamchatka world heritage property commends state party beginning implement phase project regrets russian authorities')","(0.32258064516129037, 'state party beginning implement')","(0.3571428571428571, 'operation united nations development programme undp global environment')","(0.4, 's co operation united nations development programme undp global environment')","(0.4, 'committee examine state conservation property')","(0.31034482758620685, 'operation united nations development programme undp global')","(0.2589285714285714, 'regrets russian authorities provide report requested february com may welcomes invitation state party iucn')","(0.2790697674418605, 'com may welcomes invitation state party iucn unesco mission visit property spring provide report order world')","(0.23750000000000004, 'facility gef effort conserve protect volcanoes kamchatka world heritage property')","(0.303030303030303, 'implement phase project regrets russian authorities provide report')","(0.26865671641791045, 'effort conserve protect volcanoes kamchatka world heritage property')","(0.3731343283582089, 's co operation united nations development programme undp')","(0.31343283582089554, 'effort conserve protect volcanoes kamchatka world heritage property')","(0.36170212765957444, 'party s co operation united nations development')","(0.3384615384615385, 'mission visit property spring provide report order world heritage')","(0.32530120481927716, 'operation united nations development programme undp global environment facility gef')","(0.33333333333333337, 'conserve protect volcanoes kamchatka world heritage property')","(0.27586206896551724, 'welcomes state party s co operation united nations development programme undp global environment facility gef')","(0.26956521739130435, 'provide report requested february com may welcomes invitation state party iucn unesco mission visit')","(0.2804878048780488, 'party beginning implement phase project regrets russian authorities provide report')","(0.3802816901408451, 'facility gef effort conserve protect volcanoes kamchatka world heritage')","(0.3975903614457831, 'operation united nations development programme undp global environment facility gef')","(0.3111111111111111, 'world heritage committee welcomes state party s co operation united nations development programme undp global environment facility')","(0.3076923076923077, 'world heritage committee welcomes state party s co operation united nations development programme undp global environment')","(0.4423076923076923, 's co operation united nations development programme undp global environment facility gef effort conserve')","(0.38888888888888884, 'party s co operation united nations')","(0.2680412371134021, 'welcomes state party s co operation united nations development programme undp global')","(0.30000000000000004, 'heritage property commends state party beginning implement phase project regrets')"
"Jun 29, 2003 Wood Buffalo National Park Canada","(0.2465753424657534, 'session committee com requests state party provide world heritage')","(0.2338709677419355, 'session committee com requests state party provide world heritage centre update situation related proposal build winter')","(0.28205128205128205, 'situation related proposal build winter')","(0.26315789473684215, 'party requested session committee com requests state party provide world heritage centre update')","(0.28125, 'committee notes response state party requested session committee')","(0.23636363636363633, 'update situation related proposal build winter road following federal court canada s decision decision adopted')","(0.31034482758620685, 'provide world heritage centre')","(0.296875, 'committee notes response state party requested session committee')","(0.28767123287671237, 'response state party requested session committee com requests state party')","(0.3529411764705882, 'canada s decision decision adopted')","(0.23636363636363633, 'world heritage centre update situation related proposal')","(0.25, 'notes response state party requested session committee com requests state party provide world heritage')","(0.2713178294573644, 'world heritage committee notes response state party requested session committee com requests state party provide world')","(0.2702702702702703, 'build winter road following federal court canada s decision decision')","(0.23333333333333328, 'federal court canada s decision decision adopted without')","(0.2666666666666667, 'related proposal build winter road following federal court')","(0.29850746268656714, 'build winter road following federal court canada s')","(0.2786885245901639, 'world heritage committee notes response state party requested')","(0.2962962962962963, 'provide world heritage centre update situation related')","(0.26086956521739135, 'update situation related proposal build winter road following federal')","(0.28, 'update situation related proposal build winter road following federal court')","(0.2962962962962963, 'situation related proposal build winter road following')","(0.24137931034482762, 'world heritage centre update situation related proposal build winter road following federal court canada s')","(0.26956521739130435, 'update situation related proposal build winter road following federal court canada s decision decision')","(0.275, 'road following federal court canada s decision decision adopted without')","(0.3076923076923077, 'session committee com requests state party provide world heritage')","(0.2533333333333333, 'session committee com requests state party provide world heritage centre')","(0.2518518518518519, 'heritage centre update situation related proposal build winter road following federal court canada s decision decision adopted')","(0.25384615384615383, 'heritage centre update situation related proposal build winter road following federal court canada s decision decision')","(0.2549019607843137, 'update situation related proposal build winter road following federal court canada s decision decision')","(0.32608695652173914, 'centre update situation related proposal build')","(0.25773195876288657, 'proposal build winter road following federal court canada s decision decision adopted')","(0.29333333333333333, 'state party provide world heritage centre update situation related proposal')"
"Jun 29, 2003 Tyre Lebanon","(0.2962962962962963, 'progress made implementation above mentioned recommendations order world heritage')","(0.26573426573426573, 'progress made implementation above mentioned recommendations order world heritage committee examine state conservation property session adopted')","(0.36111111111111116, 'tyre within archaeological zone take')","(0.33333333333333337, 'above mentioned recommendations order world heritage committee examine state conservation property session adopted')","(0.34285714285714286, 'mentioned recommendations order world heritage committee examine state')","(0.2682926829268293, 'party submit world heritage centre report progress made implementation above mentioned recommendations order world heritage')","(0.3666666666666667, 'party well japanese government')","(0.37142857142857144, 'mentioned recommendations order world heritage committee examine state')","(0.3296703296703297, 'implementation above mentioned recommendations order world heritage committee examine state')","(0.4, 'committee examine state conservation property')","(0.36363636363636365, 'party halt construction work institute islamic research')","(0.3307086614173228, 'progress made implementation above mentioned recommendations order world heritage committee examine state conservation property')","(0.25874125874125875, 'progress made implementation above mentioned recommendations order world heritage committee examine state conservation property session adopted')","(0.28260869565217395, 'mentioned recommendations order world heritage committee examine state conservation property')","(0.33766233766233766, 'implementation above mentioned recommendations order world heritage committee')","(0.30000000000000004, 'heritage committee examine state conservation property session adopted')","(0.28378378378378377, 'centre report progress made implementation above mentioned recommendations')","(0.33333333333333337, 'account recommendations world heritage centre elaborated franco lebanese')","(0.423728813559322, 'examine state conservation property session adopted without')","(0.31818181818181823, 'centre elaborated franco lebanese centre de recherches europ cedre')","(0.3417721518987342, 'committee congratulates state party well japanese government world bank efforts')","(0.3770491803278688, 'cedre programme protection underwater heritage requests state')","(0.28888888888888886, 'progress made implementation above mentioned recommendations order world heritage committee examine state conservation property session')","(0.29059829059829057, 'cedre programme protection underwater heritage requests state party halt construction work institute islamic research')","(0.3125, 'south side old city tyre within archaeological zone take necessary')","(0.34246575342465757, 'centre de recherches europ cedre programme protection underwater heritage')","(0.3647058823529412, 'cedre programme protection underwater heritage requests state party halt construction')","(0.26530612244897955, 'world heritage centre report progress made implementation above mentioned recommendations order world heritage committee examine state conservation')","(0.2692307692307693, 'archaeological zone take necessary measures protection entire property requests state party submit world heritage centre report')","(0.34426229508196726, 'above mentioned recommendations order world heritage committee examine state conservation property session adopted without')","(0.4528301886792453, 'committee examine state conservation property session')","(0.2857142857142857, 'progress made implementation above mentioned recommendations order world heritage committee examine state')","(0.3529411764705882, 'cedre programme protection underwater heritage requests state party halt construction')"
"Jun 29, 2003 World Heritage Global Training Strategy","(0.3013698630136986, 'committee defers examination documents whc com whc com inf')","(0.19354838709677424, 'world heritage committee defers examination documents whc com whc com inf session world heritage committee see')","(0.29032258064516125, 'com whc com inf session')","(0.21176470588235297, 'defers examination documents whc com whc com inf session world heritage committee see')","(0.2592592592592593, 'whc com whc com inf session world heritage')","(0.2129629629629629, 'defers examination documents whc com whc com inf session world heritage committee see also decision')","(0.22580645161290325, 'world heritage committee defers')","(0.2786885245901639, 'world heritage committee defers examination documents whc com')","(0.2615384615384615, 'whc com whc com inf session world heritage committee see')","(0.303030303030303, 'examination documents whc com whc')","(0.30000000000000004, 'com whc com inf session world heritage')","(0.2767857142857143, 'defers examination documents whc com whc com inf session world heritage committee see also')","(0.2558139534883721, 'world heritage committee defers examination documents whc com whc com inf session world heritage committee see')","(0.2432432432432432, 'whc com whc com inf session world heritage committee see')","(0.25, 'whc com whc com inf session world heritage')","(0.2833333333333333, 'whc com whc com inf session world heritage')","(0.26865671641791045, 'examination documents whc com whc com inf session')","(0.20370370370370372, 'inf session world heritage committee see also decision')","(0.2727272727272727, 'heritage committee defers examination documents whc com')","(0.24590163934426235, 'examination documents whc com whc com inf session world')","(0.21212121212121215, 'examination documents whc com whc com inf session world heritage')","(0.2857142857142857, 'documents whc com whc com inf session')","(0.25, 'world heritage committee defers examination documents whc com whc com inf session world heritage committee')","(0.27826086956521734, 'defers examination documents whc com whc com inf session world heritage committee see also')","(0.26249999999999996, 'whc com whc com inf session world heritage committee see')","(0.328125, 'whc com whc com inf session world heritage committee')","(0.28, 'examination documents whc com whc com inf session world heritage')","(0.24444444444444446, 'world heritage committee defers examination documents whc com whc com inf session world heritage committee see also')","(0.2384615384615385, 'world heritage committee defers examination documents whc com whc com inf session world heritage committee see')","(0.2277227722772277, 'world heritage committee defers examination documents whc com whc com inf session world heritage')","(0.27450980392156865, 'heritage committee defers examination documents whc')","(0.2680412371134021, 'world heritage committee defers examination documents whc com whc com inf session')","(0.24242424242424243, 'whc com inf session world heritage committee see also decision')"
"Jun 29, 2003 White City of TelAviv  the Modern Movement Israel","(0.31506849315068497, 'white city tel aviv modern movement israel world heritage')","(0.2983870967741935, 'modern movement israel world heritage list basis cultural criteria ii iv n criterion ii white city')","(0.3783783783783784, 'modification original name property n')","(0.2804878048780488, 'n n zone a nbsp the central white city n n n n')","(0.35185185185185186, 'iv n criterion ii white city tel aviv')","(0.31496062992125984, 'aviv synthesis outstanding significance various trends modern movement architecture town planning early part century influences')","(0.3846153846153846, 'fabric n recommends height')","(0.3731343283582089, 'state party integrate management conservation plans order guarantee')","(0.32307692307692304, 'surrounded common buffer zone n n n n n zone')","(0.4, 'management conservation plans order guarantee')","(0.3275862068965517, 'climatic conditions place well integrated local traditions')","(0.2946428571428571, 'modification original name property n inscribes white city tel aviv modern movement israel world')","(0.31007751937984496, 'criteria ii iv n criterion ii white city tel aviv synthesis outstanding significance various trends modern')","(0.29729729729729726, 'n inscribes white city tel aviv modern movement israel world')","(0.32258064516129037, 'noting request modification original name property n inscribes')","(0.33333333333333337, 'criteria ii iv n criterion ii white city')","(0.35820895522388063, 'state party continue monitoring development trends tel aviv')","(0.29166666666666663, 'totalotal n n n n n n ha')","(0.3584905660377359, 'geographic context n property consists three separate')","(0.30434782608695654, 'town planning early part century influences adapted cultural climatic')","(0.33333333333333337, 'place well integrated local traditions n criterion iv new town')","(0.37254901960784315, 'conditions place well integrated local traditions n')","(0.2931034482758621, 'cultural geographic context n property consists three separate zones surrounded common buffer zone n n')","(0.27826086956521734, 'conditions place well integrated local traditions n criterion iv new town tel aviv outstanding')","(0.3125, 'modification original name property n inscribes white city tel aviv')","(0.359375, 'white city tel aviv modern movement israel world heritage')","(0.3375, 'continue monitoring development trends tel aviv improve possible control changes')","(0.3111111111111111, 'n n n nbsp n n n n n encourages state party continue monitoring development trends tel')","(0.3076923076923077, 'n n n n n encourages state party continue monitoring development trends tel aviv improve possible')","(0.3303571428571429, 'encourages state party continue monitoring development trends tel aviv improve possible control changes existing')","(0.4727272727272728, 'integrate management conservation plans order guarantee')","(0.3298969072164949, 'property n inscribes white city tel aviv modern movement israel world heritage')","(0.3375, 'n encourages state party integrate management conservation plans order guarantee')"
"Jun 3, 1985 Requests for technical cooperation","(0.26027397260273977, 'respectively us talamanca la amistad costa rica us darien')","(0.20967741935483875, 'bureau recommended committee approve two requests respectively us talamanca la amistad costa rica us darien national')","(0.2325581395348837, 'committee approve two requests respectively')","(0.27835051546391754, 'bureau recommended committee approve two requests respectively us talamanca la amistad costa rica')","(0.30508474576271183, 'committee approve two requests respectively us talamanca la')","(0.2407407407407407, 'bureau recommended committee approve two requests respectively us talamanca la amistad costa rica us darien')","(0.30434782608695654, 'rica us darien national')","(0.26, 'amistad costa rica us darien national park panama')","(0.23076923076923073, 'bureau recommended committee approve two requests respectively us talamanca la')","(0.2962962962962963, 'la amistad costa rica us')","(0.24, 'amistad costa rica us darien national park')","(0.2946428571428571, 'approve two requests respectively us talamanca la amistad costa rica us darien national park')","(0.24031007751937983, 'bureau recommended committee approve two requests respectively us talamanca la amistad costa rica us darien national')","(0.29729729729729726, 'respectively us talamanca la amistad costa rica us darien national')","(0.2833333333333333, 'amistad costa rica us darien national park panama')","(0.21666666666666667, 'talamanca la amistad costa rica us darien national')","(0.29850746268656714, 'amistad costa rica us darien national park panama')","(0.2542372881355932, 'committee approve two requests respectively us talamanca la')","(0.26190476190476186, 'amistad costa rica us darien national park')","(0.19999999999999996, 'bureau recommended committee approve two requests respectively us talamanca')","(0.2692307692307693, 'bureau recommended committee approve two requests respectively us talamanca la')","(0.2857142857142857, 'committee approve two requests respectively us talamanca')","(0.26724137931034486, 'approve two requests respectively us talamanca la amistad costa rica us darien national park panama')","(0.23478260869565215, 'bureau recommended committee approve two requests respectively us talamanca la amistad costa rica us')","(0.275, 'two requests respectively us talamanca la amistad costa rica us')","(0.25, 'amistad costa rica us darien national park panama n')","(0.24, 'committee approve two requests respectively us talamanca la amistad costa')","(0.22962962962962963, 'bureau recommended committee approve two requests respectively us talamanca la amistad costa rica us darien national park')","(0.24615384615384617, 'bureau recommended committee approve two requests respectively us talamanca la amistad costa rica us darien national')","(0.24752475247524752, 'approve two requests respectively us talamanca la amistad costa rica us darien national park')","(0.30612244897959184, 'bureau recommended committee approve two requests')","(0.25773195876288657, 'approve two requests respectively us talamanca la amistad costa rica us darien')","(0.2465753424657534, 'committee approve two requests respectively us talamanca la amistad costa')"
"Jun 29, 2003 Wooden Churches of Southern Little Poland Poland","(0.3013698630136986, 'wooden churches little poland bear important testimony medieval church')","(0.25547445255474455, 'region central europe criterion iv churches representative examples surviving gothic churches built horizontal log technique particularly')","(0.33333333333333337, 'symbols social political prestige property')","(0.2946428571428571, 'artistic technical execution sponsored noble families rulers symbols social political prestige property consists')","(0.32835820895522383, 'region central europe criterion iv churches representative examples')","(0.2440944881889764, 'bear important testimony medieval church building traditions related liturgical cult functions roman catholic church relatively')","(0.2727272727272727, 'james apostles s total')","(0.29230769230769227, 'political prestige property consists six separate churches church')","(0.30000000000000004, 'symbols social political prestige property consists six separate churches church')","(0.33333333333333337, 'binarowa church saints blizne church')","(0.2857142857142857, 'sponsored noble families rulers symbols social political')","(0.2857142857142857, 'southern little poland poland world heritage list basis cultural criteria iii iv criterion iii')","(0.26356589147286824, 'list basis cultural criteria iii iv criterion iii wooden churches little poland bear important testimony medieval')","(0.2705882352941177, 'relatively closed region central europe criterion iv churches representative examples')","(0.30000000000000004, 'church st leonard lipnica murowana church st philip')","(0.2833333333333333, 'cultural criteria iii iv criterion iii wooden churches')","(0.26865671641791045, 'criterion iii wooden churches little poland bear important')","(0.34328358208955223, 'region central europe criterion iv churches representative examples')","(0.33999999999999997, 'closed region central europe criterion iv churches')","(0.34375, 'southern little poland poland world heritage list basis cultural')","(0.2872340425531915, 'technique particularly impressive artistic technical execution sponsored noble families rulers')","(0.33333333333333337, 'church building traditions related liturgical cult functions')","(0.27007299270072993, 'technique particularly impressive artistic technical execution sponsored noble families rulers symbols social political prestige property')","(0.26086956521739135, 'poland world heritage list basis cultural criteria iii iv criterion iii wooden churches little')","(0.31182795698924726, 'horizontal log technique particularly impressive artistic technical execution sponsored noble')","(0.3116883116883117, 'traditions related liturgical cult functions roman catholic church relatively')","(0.28395061728395066, 'functions roman catholic church relatively closed region central europe criterion')","(0.28888888888888886, 'poland poland world heritage list basis cultural criteria iii iv criterion iii wooden churches little poland bear')","(0.2797202797202797, 'horizontal log technique particularly impressive artistic technical execution sponsored noble families rulers symbols social political prestige')","(0.3017241379310345, 'traditions related liturgical cult functions roman catholic church relatively closed region central europe criterion')","(0.30612244897959184, 'relatively closed region central europe criterion')","(0.28865979381443296, 'list basis cultural criteria iii iv criterion iii wooden churches little poland')","(0.31707317073170727, 'church building traditions related liturgical cult functions roman catholic church')"
"Jun 29, 2003 Uvs Nuur Basin Mongolia","(0.3835616438356164, 'argali asiatic ibex uvs nuur important habitat waterfowl well')","(0.29496402877697847, 'parties ensure adequate resources made available quickly maintained effective implementation management plans commends mongolia steps taken')","(0.3921568627450981, 'going unique geophysical biological characteristics')","(0.3113207547169812, 'implementation management plans commends mongolia steps taken expand nominated area states parties efforts')","(0.3448275862068966, 'transboundary co operation conservation property consolidation collaboration encouraged')","(0.2945736434108527, 'taken expand nominated area states parties efforts date developing transboundary co operation conservation property consolidation')","(0.3548387096774194, 'parties efforts date developing')","(0.33333333333333337, 'transboundary co operation conservation property consolidation collaboration encouraged')","(0.3106796116504854, 'date developing transboundary co operation conservation property consolidation collaboration encouraged')","(0.33333333333333337, 'transboundary co operation conservation property')","(0.32894736842105265, 'transboundary co operation conservation property consolidation collaboration')","(0.31404958677685946, 'river specially protected area currently protected provincial level specially protected area state legislation encourages')","(0.31007751937984496, 'uvs nuur basin mongolia russian federation world heritage list basis natural criteria ii iv criterion ii')","(0.32978723404255317, 'parties efforts date developing transboundary co operation conservation property consolidation')","(0.3472222222222222, 'shinaa russian federation aryskannyg russian federation jamaalyg russian')","(0.33783783783783783, 'eutrophic processes on going unique geophysical biological characteristics')","(0.29850746268656714, 'warming criterion iv uvs nuur property large range')","(0.33333333333333337, 'level specially protected area state legislation encourages states')","(0.36986301369863017, 'co operation conservation property consolidation collaboration encouraged')","(0.39560439560439564, 'international scientific importance climatic hydrological regimes unchanging nature nomadic')","(0.3764705882352941, 'basin chosen interntational geosphere biosphere programme igpb site monitoring global')","(0.3448275862068966, 'federation ular russian federation tsagan shuvuut mongolia')","(0.3275862068965517, 'global warming criterion iv uvs nuur property large range ecosystems representing major biomes eastern eurasia')","(0.29565217391304344, 'iv uvs nuur property large range ecosystems representing major biomes eastern eurasia number endemic')","(0.45977011494252873, 'protected provincial level specially protected area state legislation encourages states')","(0.328125, 'monitoring global warming criterion iv uvs nuur property large')","(0.33333333333333337, 'interntational geosphere biosphere programme igpb site monitoring global warming criterion')","(0.28888888888888886, 'programmes able unravel rate uvs nuur and smaller lakes within basin become saline and eutrophic processes on')","(0.3307692307692308, 'siberia inscription twelve protected areas cluster name state party area ha buffer ha mongun taiga russian')","(0.2991452991452992, 'federation ubsu nur russian federation oroku shinaa russian federation aryskannyg russian federation jamaalyg russian')","(0.3870967741935484, 'transboundary co operation conservation property consolidation')","(0.31313131313131315, 'protected area state legislation encourages states parties ensure adequate resources made available')","(0.36904761904761907, 'protected area state legislation encourages states parties ensure adequate resources')"
"Jun 29, 2003 World Heritage Partnerships Initiative","(0.2465753424657534, 'committee defers examination document whc com section session world')","(0.2016129032258065, 'world heritage committee defers examination document whc com section session world heritage committee see also decision')","(0.38235294117647056, 'com section session world heritage')","(0.23404255319148937, 'defers examination document whc com section session world heritage committee see also decision')","(0.3389830508474576, 'examination document whc com section session world heritage')","(0.1454545454545455, 'world heritage committee defers examination document whc com section session world heritage committee see also')","(0.22580645161290325, 'world heritage committee defers')","(0.3220338983050848, 'examination document whc com section session world heritage')","(0.2763157894736842, 'committee defers examination document whc com section session world heritage')","(0.375, 'document whc com section session')","(0.30000000000000004, 'document whc com section session world heritage')","(0.2232142857142857, 'world heritage committee defers examination document whc com section session world heritage committee see')","(0.24806201550387597, 'world heritage committee defers examination document whc com section session world heritage committee see also decision')","(0.28378378378378377, 'whc com section session world heritage committee see also decision')","(0.25, 'whc com section session world heritage committee see')","(0.2666666666666667, 'examination document whc com section session world heritage')","(0.29850746268656714, 'whc com section session world heritage committee see')","(0.22413793103448276, 'section session world heritage committee see also decision')","(0.34042553191489366, 'document whc com section session world heritage')","(0.30434782608695654, 'examination document whc com section session world heritage committee')","(0.26315789473684215, 'committee defers examination document whc com section session world heritage')","(0.30612244897959184, 'com section session world heritage committee see')","(0.2068965517241379, 'world heritage committee defers examination document whc com section session world heritage committee see also')","(0.24347826086956526, 'world heritage committee defers examination document whc com section session world heritage committee see')","(0.23750000000000004, 'examination document whc com section session world heritage committee see')","(0.3188405797101449, 'examination document whc com section session world heritage committee')","(0.29333333333333333, 'whc com section session world heritage committee see also decision')","(0, '')","(0.2692307692307693, 'world heritage committee defers examination document whc com section session world heritage committee see also decision')","(0.22857142857142854, 'world heritage committee defers examination document whc com section session world heritage committee see')","(0.3157894736842105, 'document whc com section session world')","(0.24742268041237114, 'defers examination document whc com section session world heritage committee see also')","(0.2272727272727273, 'whc com section session world heritage committee see also decision')"
"Jun 29, 2003 Walled City of Baku with the Shirvanshahs Palace and Maiden Tower Azerbaijan","(0.30487804878048785, 'whether outstanding universal value property maintained examination world heritage')","(0.26119402985074625, 'set plan action address issues mentioned above jointly elaborate comprehensive management conservation plan ensure future preservation')","(0.34782608695652173, 'ongoing demolition historic buildings requests')","(0.4051724137931034, 'management conservation plan ensure future preservation property requests secretariat icomos iccrom provide detailed')","(0.4411764705882353, 'notes concern state conservation property expresses deepest concerns')","(0.3076923076923077, 'plan action address issues mentioned above jointly elaborate comprehensive management conservation plan ensure future preservation')","(0.33333333333333337, 'part earthquake urban development')","(0.3275862068965517, 'state party work close collaboration world heritage centre')","(0.31034482758620685, 'efforts national authorities address issues conservation property welcomes newly signed')","(0.4285714285714286, 'management conservation plan ensure future')","(0.3220338983050848, 'towards legal protection future safeguarding property notes')","(0.3025210084033614, 'concern state conservation property expresses deepest concerns considerable loss authenticity due part earthquake urban')","(0.27142857142857146, 'taken place acknowledging recent efforts national authorities address issues conservation property welcomes newly signed presidential decree')","(0.3033707865168539, 'state conservation property expresses deepest concerns considerable loss authenticity due')","(0.4383561643835616, 'management conservation plan ensure future preservation property requests')","(0.31506849315068497, 'safeguarding property notes concern state conservation property expresses')","(0.3013698630136986, 'management conservation plan ensure future preservation property requests')","(0.35820895522388063, 'towards legal protection future safeguarding property notes concern')","(0.3728813559322034, 'notes concern state conservation property expresses deepest')","(0.34523809523809523, 'inscription earthquake taken place acknowledging recent efforts national authorities')","(0.34883720930232553, 'notes concern state conservation property expresses deepest concerns considerable loss')","(0.3728813559322034, 'towards legal protection future safeguarding property notes')","(0.27819548872180455, 'management conservation plan ensure future preservation property requests secretariat icomos iccrom provide detailed report situation')","(0.30708661417322836, 'legal protection future safeguarding property notes concern state conservation property expresses deepest concerns considerable')","(0.2857142857142857, 'protection future safeguarding property notes concern state conservation property expresses')","(0.3661971830985915, 'work close collaboration world heritage centre unesco cultural heritage')","(0.33720930232558144, 'towards legal protection future safeguarding property notes concern state conservation')","(0.30000000000000004, 'taken place acknowledging recent efforts national authorities address issues conservation property welcomes newly signed presidential decree important')","(0.3076923076923077, 'protection future safeguarding property notes concern state conservation property expresses deepest concerns considerable loss authenticity due')","(0.3613445378151261, 'concern state conservation property expresses deepest concerns considerable loss authenticity due part earthquake urban')","(0.49090909090909096, 'management conservation plan ensure future preservation')","(0.2678571428571429, 'inscription earthquake taken place acknowledging recent efforts national authorities address issues conservation')","(0.34883720930232553, 'towards legal protection future safeguarding property notes concern state conservation')"
