,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Sep 17, 2007 Decision XIX14 Essentialuse exemption for chlorofluorocarbonxe2x80x91113 for aerospace applications in the Russian Feder","(0.28735632183908044, 'russian federation search alternatives continues confirmed assessment report technology')","(0.31055900621118016, 'technology economic assessment panel chemicals technical options committee taking consideration adequate identified alternatives chlorofluorocarbon cfc currently')","(0.34615384615384615, 'recommendations technology economic assessment panel')","(0.30578512396694213, 'accordance recommendations technology economic assessment panel chemicals technical options committee also noting russian')","(0.34285714285714286, 'production consumption cfc russian federation essential use exemptions')","(0.2978723404255319, 'taking consideration adequate identified alternatives chlorofluorocarbon cfc currently exist use aerospace industry russian federation search')","(0.3214285714285714, 'february small group experts')","(0.3846153846153846, 'chemicals technical options committee taking consideration adequate identified')","(0.34736842105263155, 'assessment panel chemicals technical options committee taking consideration adequate identified')","(0.3589743589743589, 'federation ready receive prior february')","(0.34285714285714286, 'stocks accordance recommendations technology economic assessment panel')","(0.31818181818181823, 'alternatives continues confirmed assessment report technology economic assessment panel chemicals technical options committee noting')","(0.3184713375796179, 'russian federation provided alternatives identified technology economic assessment panel implemented request russian federation explore possibility importing')","(0.2906976744186046, 'noting appreciation work done technology economic assessment panel chemicals technical')","(0.3571428571428571, 'production consumption cfc russian federation essential use exemptions')","(0.33333333333333337, 'available global stocks accordance recommendations technology economic assessment')","(0.3125, 'stocks accordance recommendations technology economic assessment panel chemicals')","(0.3380281690140845, 'experts replacing ozone depleting substance solvents aerospace industry')","(0.3278688524590164, 'tonnes cfc nominated russian federation provided alternatives')","(0.30379746835443033, 'federation explore possibility importing cfc aerospace industry needs available')","(0.3173076923076923, 'options committee taking consideration adequate identified alternatives chlorofluorocarbon cfc currently')","(0.4067796610169492, 'consumption cfc russian federation essential use exemptions')","(0.31690140845070425, 'committee aim evaluating applications recommending proven alternatives possible authorize levels production consumption cfc russian federation')","(0.31746031746031744, 'chemicals technical options committee noting readiness russian federation explore possibility importing cfc aerospace industry')","(0.27835051546391754, 'provided alternatives identified technology economic assessment panel implemented request russian')","(0.3214285714285714, 'continues confirmed assessment report technology economic assessment panel chemicals')","(0.30107526881720426, 'alternatives chlorofluorocarbon cfc currently exist use aerospace industry russian federation')","(0.31612903225806455, 'metric tonnes cfc nominated russian federation provided alternatives identified technology economic assessment panel implemented request russian federation')","(0.2847222222222222, 'metric tonnes cfc nominated russian federation provided alternatives identified technology economic assessment panel implemented request russian')","(0.34090909090909094, 'accordance recommendations technology economic assessment panel chemicals technical options committee also noting russian federation')","(0.3508771929824561, 'aerospace industry russian federation search alternatives')","(0.2931034482758621, 'levels production consumption cfc russian federation essential use exemptions chlorofluorocarbons aerospace industry')","(0.31999999999999995, 'production consumption cfc russian federation essential use exemptions chlorofluorocarbons aerospace')"
"Sep 16, 2014 Technical guidelines for the environmentally sound management of wastes consisting of, containing or contam","(0.3373493975903614, 'basel convention requests secretariat compile comments received information publish')","(0.30069930069930073, 'languages united nations consideration conference parties twelfth meeting invites food agriculture organization united nations prepare november')","(0.4418604651162791, 'convention draft guidance documents october')","(0.33913043478260874, 'revised drafts consultation small intersessional working group draft technical guidelines referred paragraphs march')","(0.4084507042253521, 'united nations consideration conference parties twelfth meeting invites')","(0.3706293706293706, 'referred paragraph november publication website basel convention transboundary movement hazardous wastes disposal requests secretariat transmit')","(0.3870967741935484, 'parties others provide comments')","(0.4225352112676056, 'united nations consideration conference parties twelfth meeting invites')","(0.3614457831325302, 'invites food agriculture organization united nations prepare november updated draft')","(0.4444444444444444, 'viii basel convention work programme')","(0.7575757575757576, 'work undertaken stockholm convention persistent organic pollutants')","(0.3125, 'contaminated pesticides taking account comments previously received parties others publication website basel convention requests')","(0.34013605442176875, 'united nations environment programme food agriculture organization united nations small intersessional working group contributions tasks pertaining')","(0.648936170212766, 'november publication website basel convention transboundary movement hazardous wastes disposal')","(0.3285714285714286, 'drafts consultation small intersessional working group draft technical')","(0.375, 'working group four stockholm convention draft guidance documents')","(0.35820895522388063, 'stockholm convention draft guidance best available techniques best')","(0.3384615384615385, 'four stockholm convention draft guidance documents october latest')","(0.44680851063829785, 'viii basel convention work programme open ended')","(0.4444444444444444, 'nations consideration conference parties twelfth meeting invites food agriculture')","(0.4078947368421053, 'convention secretariat comments made open ended working group four stockholm')","(0.43939393939393945, 'convention requests secretariat transmit revised draft translation')","(0.32592592592592595, 'containing contaminated persistent organic pollutants open ended working group welcomes appreciation contribution canada chairing small')","(0.31496062992125984, 'march publication website basel convention requests secretariat make available information documents twelfth meeting conference')","(0.3232323232323232, 'articles containing polybrominated diphenyl ethers listed stockholm convention requests secretariat')","(0.37142857142857144, 'convention work undertaken open ended working group relating technical')","(0.43333333333333335, 'convention draft guidance best available techniques best environmental practices recycling')","(0.3291925465838509, 'prepared lead countries lead organizations acknowledges supporting document development section iii general technical guidelines environmentally sound management')","(0.3178807947019867, 'articles containing polybrominated diphenyl ethers listed stockholm convention requests secretariat inform appropriate bodies stockholm convention work')","(0.35245901639344257, 'convention draft guidance best available techniques best environmental practices use perfluorooctane sulfonic acid related')","(0.4035087719298246, 'languages united nations consideration conference parties')","(0.5929203539823009, 'referred paragraph november publication website basel convention transboundary movement hazardous wastes disposal')","(0.34736842105263155, 'undertaken stockholm convention persistent organic pollutants inviting parties consider serving')"
"Sep 17, 2007 Decision XIX24 Request for change in baseline data by Turkmenistan","(0.30952380952380953, 'presented sufficient information accordance decision justify request change baseline')","(0.26241134751773054, 'fifteenth meeting parties sets methodology submission review requests revision baseline data noting appreciation extensive efforts undertaken')","(0.3571428571428571, 'consumption methyl bromide change baseline')","(0.327433628318584, 'turkmenistan fulfil information requirements decision xv particular efforts verify accuracy proposed new baseline')","(0.3088235294117647, 'information accordance decision justify request change baseline data')","(0.28148148148148144, 'sites turkmenistan presented sufficient information accordance decision justify request change baseline data consumption methyl bromide')","(0.28125, 'use sites turkmenistan presented')","(0.3709677419354839, 'request change baseline data consumption methyl bromide change')","(0.32978723404255317, 'sites turkmenistan presented sufficient information accordance decision justify request change')","(0.42500000000000004, 'baseline data consumption methyl bromide')","(0.303030303030303, 'use sites turkmenistan presented sufficient information accordance')","(0.25984251968503935, 'sites turkmenistan presented sufficient information accordance decision justify request change baseline data consumption methyl')","(0.29931972789115646, 'revision baseline data noting appreciation extensive efforts undertaken turkmenistan fulfil information requirements decision xv particular efforts')","(0.29729729729729726, 'zero odp noting also decision xv fifteenth meeting parties sets')","(0.33333333333333337, 'turkmenistan fulfil information requirements decision xv particular efforts')","(0.2784810126582279, 'sites turkmenistan presented sufficient information accordance decision justify')","(0.28358208955223885, 'zero odp noting also decision xv fifteenth meeting')","(0.3666666666666667, 'data annex controlled substance methyl bromide baseline year')","(0.3392857142857143, 'baseline data consumption methyl bromide change baseline')","(0.32499999999999996, 'information requirements decision xv particular efforts verify accuracy proposed')","(0.3258426966292135, 'presented sufficient information accordance decision justify request change baseline data')","(0.35593220338983056, 'data consumption methyl bromide change baseline consumption')","(0.2773722627737226, 'requests revision baseline data noting appreciation extensive efforts undertaken turkmenistan fulfil information requirements decision xv')","(0.3076923076923077, 'methodology submission review requests revision baseline data noting appreciation extensive efforts undertaken turkmenistan fulfil')","(0.2875, 'proposed new baseline data inspection methyl bromide use sites turkmenistan')","(0.30952380952380953, 'revision baseline data noting appreciation extensive efforts undertaken turkmenistan')","(0.3163265306122449, 'data noting appreciation extensive efforts undertaken turkmenistan fulfil information requirements')","(0.2709677419354839, 'appreciation extensive efforts undertaken turkmenistan fulfil information requirements decision xv particular efforts verify accuracy proposed new baseline')","(0.2967741935483871, 'methodology submission review requests revision baseline data noting appreciation extensive efforts undertaken turkmenistan fulfil information requirements')","(0.3178294573643411, 'data noting appreciation extensive efforts undertaken turkmenistan fulfil information requirements decision xv particular efforts')","(0.3846153846153846, 'change baseline consumption data turkmenistan methyl')","(0.25773195876288657, 'data annex controlled substance methyl bromide baseline year zero odp noting also')","(0.31818181818181823, 'noting turkmenistan submitted request revise consumption data annex controlled substance')"
"Sep 17, 2007 Decision XIX25 Data and information provided by the Parties in accordance with Article 7 of the Montreal Protocol","(0.28767123287671237, 'parties reported data june accordance decision xv noting concern')","(0.2785714285714286, 'timely data reporting parties impedes effective monitoring assessment parties compliance obligations montreal protocol noting also reporting')","(0.32499999999999996, 'consumption production data soon figures')","(0.2975206611570248, 'multilateral fund implementation montreal protocol assisting parties operating paragraph article protocol comply protocol')","(0.3484848484848485, 'continue report consumption production data soon figures available')","(0.29452054794520544, 'required data secretariat accordance provisions article montreal protocol working closely implementing agencies appropriate request implementation')","(0.3913043478260869, 'parties yet report data')","(0.3484848484848485, 'encourage parties continue report consumption production data soon')","(0.3295454545454546, 'montreal protocol assisting parties operating paragraph article protocol comply protocol')","(0.34375, 'xv noting concern however number')","(0.2962962962962963, 'noting appreciation parties reported data done parties')","(0.3035714285714286, 'noting appreciation parties reported data done parties reported data june accordance decision xv noting')","(0.2790697674418605, 'xv noting concern however number parties reported data lower number parties reported data september noting lack')","(0.32432432432432434, 'comply protocol control measures urge parties yet report data report')","(0.31999999999999995, 'secretariat accordance provisions article montreal protocol working closely')","(0.31999999999999995, 'montreal protocol working closely implementing agencies appropriate request')","(0.31343283582089554, 'continue report consumption production data soon figures available')","(0.4426229508196722, 'obligations montreal protocol noting also reporting june year')","(0.42105263157894735, 'report consumption production data soon figures available')","(0.32530120481927716, 'fund implementation montreal protocol assisting parties operating paragraph article')","(0.3205128205128205, 'consumption production data soon figures available preferably june year agreed')","(0.3770491803278688, 'consumption production data soon figures available preferably')","(0.3405797101449275, 'montreal protocol working closely implementing agencies appropriate request implementation committee review next meeting situation parties')","(0.30000000000000004, 'montreal protocol working closely implementing agencies appropriate request implementation committee review next meeting situation')","(0.3191489361702128, 'working closely implementing agencies appropriate request implementation committee review next')","(0.36363636363636365, 'continue report consumption production data soon figures available preferably')","(0.34615384615384615, 'consumption production data soon figures available preferably june year agreed')","(0.3013698630136986, 'protocol noting also reporting june year greatly facilitates work executive committee multilateral fund implementation montreal protocol assisting')","(0.30714285714285716, 'working closely implementing agencies appropriate request implementation committee review next meeting situation parties submitted data time')","(0.3211678832116789, 'accordance provisions article montreal protocol working closely implementing agencies appropriate request implementation committee review')","(0.375, 'continue report consumption production data soon')","(0.30927835051546393, 'protocol control measures urge parties yet report data report required data secretariat')","(0.30666666666666664, 'protocol noting also reporting june year greatly facilitates work executive')"
"Oct 8, 2012 Sustainable use of biodiversity bushmeat and sustainable wildlife management","(0.4383561643835616, 'convention international trade endangered species wild fauna flora cites')","(0.44354838709677424, 'additional copies unep cbd cop dec xi page welcomes joint work plan secretariats convention biological diversity')","(0.6888888888888889, 'use developed convention biological diversity')","(0.3650793650793651, 'frameworks mainstreaming conservation sustainable use wildlife various sectoral national planning exercises management schemes')","(0.7297297297297297, 'secretariat convention conservation migratory species wild animals central')","(0.3481012658227848, 'develop strengthen participatory cross sectoral processes formulating implementing sustainable management harvesting bushmeat species particular participation')","(0.3939393939393939, 'build partnerships among relevant')","(0.43243243243243246, 'communities develop linkages work article convention customary sustainable')","(0.39560439560439564, 'indigenous local communities develop linkages work article convention customary sustainable')","(0.5263157894736843, 'fauna flora cites convention migratory')","(0.36363636363636365, 'secretariat convention conservation migratory species wild animals')","(0.3700787401574803, 'flora secretariat convention conservation migratory species wild animals central african forests commission international union')","(0.3581081081081081, 'led united nations environment programme united nations educational scientific cultural organization center international forestry research wildlife')","(0.36, 'key bushmeat existing conservation commitments transboundary regional level supporting strengthening')","(0.4032258064516129, 'management conservation sustainable use exporting unep cbd cop')","(0.5797101449275363, 'xi page annex revised recommendations convention biological diversity')","(0.48051948051948057, 'frameworks related conservation sustainable use wildlife addition restricting')","(0.3648648648648649, 'management tropical subtropical countries takes note outcome international')","(0.4576271186440678, 'advice cbd sbstta convention international trade endangered')","(0.5569620253164558, 'organization united nations commission genetic resources food agriculture phase')","(0.88, 'convention international trade endangered species wild fauna flora unep cbd')","(0.4666666666666667, 'convention international trade endangered species wild fauna')","(0.3496503496503497, 'protected areas threatened species accordance existing legislation recommended states establish strategies policies capacity management systems')","(0.3284671532846716, 'nations environment programme united nations educational scientific cultural organization center international forestry research wildlife')","(0.39583333333333337, 'trade increase collaboration relevant conventions convention biological diversity cbd convention')","(0.42307692307692313, 'convention international trade endangered species wild fauna flora secretariat')","(0.4509803921568627, 'conservation strategies relevant development assistance poverty reduction strategies creating regional')","(0.3354037267080745, 'provided harmonization monitoring reporting standardized methods assess monitor status wildlife populations developed implemented new updated additional reliable')","(0.35542168674698793, 'resources effectively integrating wildlife conservation strategies relevant development assistance poverty reduction strategies creating regional subregional bushmeat')","(0.38888888888888884, 'integrating wildlife conservation strategies relevant development assistance poverty reduction strategies creating regional subregional bushmeat')","(0.5476190476190477, 'management conservation plans unep cbd cop')","(0.33333333333333337, 'hunting international community support integrated local national transboundary action build partnerships among')","(0.39534883720930236, 'takes note outcome international symposium relevance community based natural resources')"
"Sep 17, 2007 Decision XIX13 Essentialuse nominations for Parties not operating under paragraph 1 of Article 5 for controlled substanc","(0.28767123287671237, 'nineteenth meeting parties in metric tonnes party approved amount')","(0.2866242038216561, 'use technically economically feasible alternatives substitutes available acceptable standpoint environment health noting technology economic assessment panel')","(0.30952380952380953, 'present decision shall nominate production')","(0.32432432432432434, 'dose inhalers available short beta agonists therapeutic categories asthma chronic obstructive pulmonary disease')","(0.34328358208955223, 'levels production consumption necessary satisfy essential uses cfcs')","(0.3007518796992481, 'manufacturer parties operating paragraph article montreal protocol request company consistent paragraph decision viii notify relevant')","(0.4285714285714286, 'parties listed annex present')","(0.3088235294117647, 'parties operating paragraph article reducing reliance cfc containing')","(0.33333333333333337, 'montreal protocol licensing authorizing allocating essential use exemptions manufacturer metered')","(0.3414634146341463, 'assessment panel s conclusion technically')","(0.3389830508474576, 'protocol request company consistent paragraph decision viii')","(0.2857142857142857, 'use authorizations cfcs metered dose inhalers approved nineteenth meeting parties in metric tonnes party')","(0.28682170542635654, 'xii allows transfer cfcs metered dose inhaler companies welcoming continued progress several parties operating paragraph article')","(0.3125, 'levels production consumption necessary satisfy essential uses cfcs metered dose')","(0.313953488372093, 'assessment panel s conclusion technically satisfactory alternatives chlorofluorocarbon')","(0.3382352941176471, 'montreal protocol request company consistent paragraph decision viii')","(0.29850746268656714, 'shall nominate production essential use volumes cfcs manufacture')","(0.42647058823529416, 'montreal protocol request company consistent paragraph decision viii')","(0.3571428571428571, 'present decision shall nominate production essential use')","(0.33333333333333337, 'operational supply maintained manufacturer parties operating paragraph article montreal')","(0.33333333333333337, 'account one operational supply maintained manufacturer parties operating paragraph article')","(0.3448275862068966, 'thereafter annex decision xix essential use authorizations')","(0.29850746268656714, 'stocks controlled substances taken account one operational supply maintained manufacturer parties operating paragraph article montreal')","(0.32173913043478264, 'party approved amount european community russian federation annex b decision xix essential use authorizations')","(0.30434782608695654, 'present decision parties operating paragraph article montreal protocol licensing authorizing')","(0.3258426966292135, 'commitment reformulation concerned products timetable reformulation process may completed')","(0.32352941176470584, 'alternatives substitutes available acceptable standpoint environment health noting technology economic')","(0.2847682119205298, 'cfcs requested of company commitment reformulation concerned products timetable reformulation process may completed evidence company diligently seeking')","(0.2846153846153846, 'products parties listed annex present decision shall nominate production essential use volumes cfcs manufacture metered dose')","(0.3278688524590164, 'taken account one operational supply maintained manufacturer parties operating paragraph article montreal protocol request')","(0.36170212765957444, 'tonnes party approved amount european community')","(0.30612244897959184, 'protocol request company consistent paragraph decision viii notify relevant authority metered dose')","(0.38636363636363635, 'product production cfcs requested of company commitment reformulation concerned products')"
"Sep 16, 2014 Technical guidelines on transboundary movements of electronic and electrical waste and used electrical and ","(0.3373493975903614, 'consideration small intersessional working group developing work pursuant paragraph')","(0.29729729729729726, 'parties information document consideration twelfth meeting also requests secretariat prepare draft decision consideration conference parties twelfth')","(0.41463414634146345, 'convention invites parties others provide')","(0.3418803418803419, 'prepare consultation small intersessional working group established accordance decision bc taking account discussions')","(0.3880597014925373, 'draft decision consideration conference parties twelfth meeting may')","(0.4042553191489362, 'paragraph above conference parties adopts technical guidelines transboundary movements electronic electrical waste used electrical electronic')","(0.6, 'parties or case agreement')","(0.4, 'languages united nations submission conference parties twelfth meeting')","(0.36904761904761907, 'five official languages united nations submission conference parties twelfth meeting')","(0.4242424242424242, 'waste basel convention open ended')","(0.43999999999999995, 'basel convention open ended working group takes')","(0.30833333333333335, 'website basel convention invites parties others provide comments secretariat revised draft technical guidelines february')","(0.3141025641025641, 'conference parties adopts technical guidelines transboundary movements electronic electrical waste used electrical electronic equipment particular regarding')","(0.41463414634146345, 'basel convention invites parties others provide comments secretariat revised draft')","(0.3513513513513513, 'guidelines consideration thirteenth meeting invites parties others provide')","(0.32835820895522383, 'draft technical guidelines website basel convention invites parties')","(0.3529411764705882, 'basel convention invites parties others provide comments secretariat')","(0.29850746268656714, 'others provide comments relation used equipment normally considered')","(0.42553191489361697, 'basel convention open ended working group takes')","(0.36111111111111116, 'intersessional work twelfth meeting conference parties or case agreement')","(0.3780487804878049, 'basel convention invites parties others provide comments secretariat revised draft')","(0.3877551020408163, 'convention open ended working group takes note')","(0.30827067669172936, 'draft guidelines consideration thirteenth meeting invites parties others provide comments relation used equipment normally considered')","(0.30434782608695654, 'electronic electrical waste e waste particular regarding distinction waste non waste also takes note')","(0.3052631578947368, 'meeting conference parties provisions paragraph draft technical guidelines requests secretariat')","(0.33720930232558144, 'basel convention requests secretariat collaboration small intersessional working group')","(0.36250000000000004, 'conditions apply relation used equipment normally considered waste paragraph doc')","(0.30065359477124187, 'draft guidelines translation english five official languages united nations submission conference parties twelfth meeting consideration possible adoption')","(0.32307692307692304, 'particular regarding distinction waste non waste basel convention open ended working group takes note information provided')","(0.34306569343065696, 'takes note information provided secretariat progress development draft technical guidelines transboundary movements electronic electrical')","(0.40384615384615385, 'twelfth meeting consideration possible adoption also')","(0.38596491228070173, 'paragraph above conference parties adopts technical guidelines transboundary movements electronic electrical waste')","(0.3493975903614458, 'particular regarding distinction waste non waste basel convention acknowledges need')"
"Sep 17, 2007 Decision XIX16 Followup to the 2006 assessment report by the Halons Technical Options Committee","(0.37362637362637363, 'request ozone secretariat write international maritime organization secretariat secretariat')","(0.30065359477124187, 'necessary reduce reliance halons request ozone secretariat write international maritime organization secretariat secretariat international civil aviation')","(0.32432432432432434, 'continuing reduction global halon use')","(0.3168316831683168, 'assessment panel welcoming also continuing reduction global halon use noting concern expressed halons')","(0.3561643835616438, 'civil aviation organization draw attention decreasing availability halons')","(0.28859060402684567, 'maritime organization secretariat secretariat international civil aviation organization draw attention decreasing availability halons marine aviation')","(0.34375, 'parties requirements halon halon')","(0.3287671232876712, 'welcoming assessment report halons technical options committee technology')","(0.3047619047619048, 'request ozone secretariat write international maritime organization secretariat secretariat international')","(0.35, 'make available halon consumption figures')","(0.32352941176470584, 'secretariat international civil aviation organization draw attention')","(0.30000000000000004, 'halons request ozone secretariat write international maritime organization secretariat secretariat international civil aviation organization')","(0.3312883435582822, 'international maritime organization secretariat secretariat international civil aviation organization draw attention decreasing availability halons marine aviation')","(0.28378378378378377, 'study operation halon banks around world use information study may')","(0.3626373626373627, 'secretariat write international maritime organization secretariat secretariat international')","(0.30379746835443033, 'secretariat international civil aviation organization draw attention decreasing')","(0.34328358208955223, 'also continuing reduction global halon use noting concern')","(0.3142857142857143, 'adequate halons support critical essential equipment encourage parties')","(0.3728813559322034, 'halon halon provide following information ozone secretariat')","(0.3465346534653465, 'international maritime organization secretariat secretariat international civil aviation organization')","(0.3679245283018868, 'secretariat write international maritime organization secretariat secretariat international civil aviation')","(0.3653846153846154, 'continuing reduction global halon use noting concern')","(0.30645161290322576, 'halons technical options committee technology economic assessment panel welcoming also continuing reduction global halon use')","(0.3310344827586207, 'secretariat write international maritime organization secretariat secretariat international civil aviation organization draw attention decreasing')","(0.29268292682926833, 'panel undertake study projected regional imbalances availability halon halon halon')","(0.33333333333333337, 'halon use noting concern expressed halons technical options committee')","(0.3595505617977528, 'civil aviation organization draw attention decreasing availability halons marine aviation')","(0.3035714285714286, 'international maritime organization secretariat secretariat international civil aviation organization draw attention decreasing availability halons marine aviation uses')","(0.3190184049079755, 'international maritime organization secretariat secretariat international civil aviation organization draw attention decreasing availability halons marine aviation')","(0.3362068965517241, 'aviation organization draw attention decreasing availability halons marine aviation uses need take actions necessary')","(0.3529411764705882, 'essential equipment encourage parties regular basis')","(0.2983870967741935, 'secretariat write international maritime organization secretariat secretariat international civil aviation organization draw')","(0.30188679245283023, 'secretariat write international maritime organization secretariat secretariat international civil aviation')"
"Sep 17, 2007 Decision XIX29 Selection of new cochairs of the Scientific Assessment Panel","(0.28767123287671237, 'preparation panel assessment reports select following new co chairs')","(0.27419354838709675, 'mr robert watson united states america express sadness passing dr g m france admiration work co')","(0.32499999999999996, 'since inception long outstanding efforts')","(0.30000000000000004, 'assessment panel capacity guided preparation panel assessment reports select following new co chairs')","(0.30000000000000004, 'preparation panel assessment reports select following new co')","(0.2831858407079646, 'panel since inception long outstanding efforts behalf montreal protocol mr daniel albritton united states america')","(0.33333333333333337, 'states america mr robert')","(0.288135593220339, 'france admiration work co chair scientific assessment panel')","(0.2857142857142857, 'albritton united states america mr robert watson united states america')","(0.2962962962962963, 'm france admiration work co')","(0.30000000000000004, 'guided preparation panel assessment reports select following')","(0.2857142857142857, 'united states america mr robert watson united states america express sadness passing dr g')","(0.3023255813953488, 'mr robert watson united states america express sadness passing dr g m france admiration work co')","(0.2567567567567568, 'states america mr robert watson united states america express sadness')","(0.33333333333333337, 'assessment panel capacity guided preparation panel assessment reports')","(0.35, 'montreal protocol mr daniel albritton united states america')","(0.28358208955223885, 'mr robert watson united states america express sadness')","(0.47457627118644063, 'montreal protocol mr daniel albritton united states america')","(0.31666666666666665, 'scientific assessment panel since inception long outstanding')","(0.2786885245901639, 'ireland paul newman united states america mr a r')","(0.29268292682926833, 'assessment panel since inception long outstanding efforts behalf montreal protocol')","(0.3207547169811321, 'co chairs scientific assessment panel since inception')","(0.31034482758620685, 'behalf montreal protocol mr daniel albritton united states america mr robert watson united states america')","(0.26956521739130435, 'behalf montreal protocol mr daniel albritton united states america mr robert watson united states')","(0.2875, 'thank following co chairs served co chairs scientific assessment panel')","(0.265625, 'passing dr g m france admiration work co chair')","(0.29333333333333333, 'co chairs served co chairs scientific assessment panel since inception')","(0.28148148148148144, 'mr robert watson united states america express sadness passing dr g m france admiration work co chair')","(0.2615384615384615, 'albritton united states america mr robert watson united states america express sadness passing dr g m')","(0.2946428571428571, 'france admiration work co chair scientific assessment panel capacity guided preparation panel assessment reports')","(0.368421052631579, 'america mr robert watson united states')","(0.28865979381443296, 'mr daniel albritton united states america mr robert watson united states america')","(0.2727272727272727, 'served co chairs scientific assessment panel since inception long outstanding')"
"Sep 17, 2007 Decision XIX28 Implementation of paragraph 1 of decision XVII12 with respect to the reporting of production of chloroflu","(0.2702702702702703, 'production set article protocol include copies affirmations referred above')","(0.282258064516129, 'also paragraph decision xvii urges non article parties produce cfcs meet basic domestic needs article parties')","(0.3191489361702128, 'copies written affirmations receive prospective')","(0.29670329670329665, 'parties level production cfcs non article parties meet basic domestic needs article parties')","(0.3194444444444444, 'operating paragraph article article parties request written affirmations')","(0.28125, 'non article parties prior exporting chlorofluorocarbons cfcs parties operating paragraph article article parties request written')","(0.4, 'parties produce cfcs meet')","(0.3513513513513513, 'transfer production rights request implementation committee non compliance')","(0.3493975903614458, 'article protocol include copies affirmations referred above together available data')","(0.34693877551020413, 'implementation committee non compliance procedure')","(0.34375, 'protocol non article parties prior exporting chlorofluorocarbons')","(0.3228346456692913, 'request implementation committee non compliance procedure montreal protocol review basis report prepared secretariat accordance')","(0.28682170542635654, 'also paragraph decision xvii urges non article parties produce cfcs meet basic domestic needs article parties')","(0.31081081081081086, 'level production cfcs non article parties meet basic domestic needs')","(0.3246753246753247, 'secretariat copies written affirmations receive prospective importing parties')","(0.3088235294117647, 'article protocol include copies affirmations referred above together')","(0.29850746268656714, 'level production cfcs non article parties meet basic')","(0.3970588235294118, 'procedure montreal protocol review basis report prepared secretariat')","(0.34328358208955223, 'written affirmations receive prospective importing parties pursuant')","(0.3023255813953488, 'written affirmations receive prospective importing parties pursuant decision recalling')","(0.31034482758620685, 'implementation committee non compliance procedure montreal protocol review basis report')","(0.3389830508474576, 'secretariat report regular meeting parties level production')","(0.3037037037037037, 'protocol include copies affirmations referred above together available data transfer production rights request implementation committee')","(0.3114754098360656, 'transfer production rights request implementation committee non compliance procedure montreal protocol review basis report')","(0.3125, 'produce cfcs meet basic domestic needs article parties include annual')","(0.33783783783783783, 'production set article protocol include copies affirmations referred above')","(0.33333333333333337, 'cfcs non article parties meet basic domestic needs article parties')","(0.29299363057324845, 'secretariat copies written affirmations receive prospective importing parties pursuant decision recalling paragraph decision xvii requests secretariat report')","(0.30000000000000004, 'report regular meeting parties level production cfcs non article parties meet basic domestic needs article parties')","(0.31746031746031744, 'copies written affirmations receive prospective importing parties pursuant decision recalling paragraph decision xvii requests')","(0.3529411764705882, 'requests secretariat report regular meeting parties')","(0.27835051546391754, 'parties level production cfcs non article parties meet basic domestic needs article')","(0.34408602150537637, 'transfer production rights request implementation committee non compliance procedure montreal')"
