,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Jun 22, 2009 Brasilia Brazil C 445","(0.33333333333333337, 'conservation property progress made implementation recommendations examination world heritage')","(0.2666666666666667, 'heritage centre february detailed report state conservation property progress made implementation recommendations examination world heritage committee')","(0.368421052631579, 'concern notes progress made developing')","(0.32432432432432434, 'development transportation solutions changes land use superquadras review world heritage centre advisory bodies')","(0.35443037974683544, 'report state conservation property progress made implementation recommendations')","(0.30000000000000004, 'heritage centre february detailed report state conservation property progress made implementation recommendations examination world heritage')","(0.37037037037037035, 'party provide three printed')","(0.32098765432098764, 'progress made implementation recommendations examination world heritage committee')","(0.33009708737864074, 'conservation property progress made implementation recommendations examination world heritage committee')","(0.34883720930232553, 'detailed report state conservation property')","(0.31818181818181823, 'project vila planalto development transportation solutions changes')","(0.2767857142857143, 'n examined document whc com n recalling decision com adopted session suzhou n takes')","(0.3178294573643411, 'n recalling decision com adopted session suzhou n takes note response provided state party regard current')","(0.31958762886597936, 'report state conservation property progress made implementation recommendations examination world')","(0.36708860759493667, 'report state conservation property progress made implementation recommendations')","(0.2857142857142857, 'conservation property progress made implementation recommendations examination world')","(0.38961038961038963, 'documentation orla project vila planalto development transportation solutions')","(0.28, 'planalto development transportation solutions changes land use superquadras')","(0.3709677419354839, 'technical documentation orla project vila planalto development')","(0.32258064516129037, 'conservation property progress made implementation recommendations examination world heritage')","(0.32530120481927716, 'transportation solutions changes land use superquadras review world heritage centre')","(0.4029850746268657, 'documentation orla project vila planalto development transportation')","(0.31746031746031744, 'project vila planalto development transportation solutions changes land use superquadras review world heritage centre advisory')","(0.2983870967741935, 'technical documentation orla project vila planalto development transportation solutions changes land use superquadras review')","(0.275, 'advisory bodies n requests state party submit world heritage centre')","(0.39473684210526316, 'buffer zone including appropriate cartography legal framework world heritage')","(0.3666666666666667, 'documentation orla project vila planalto development transportation solutions changes land')","(0.29374999999999996, 'paragraph operational guidelines submit world heritage committee technical documentation orla project vila planalto development transportation solutions changes')","(0.30666666666666664, 'heritage centre february detailed report state conservation property progress made implementation recommendations examination world heritage committee')","(0.3629032258064516, 'technical documentation orla project vila planalto development transportation solutions changes land use superquadras review')","(0.45833333333333337, 'report state conservation property progress made')","(0.27884615384615385, 'development transportation solutions changes land use superquadras review world heritage centre advisory')","(0.3522727272727273, 'project vila planalto development transportation solutions changes land use superquadras')"
"Jun 22, 2009 Chan Chan Archaeological Zone Peru C 366","(0.33333333333333337, 'conservation property progress made implementation recommendations examination world heritage')","(0.30000000000000004, 'n notes satisfaction appreciates significant progress made implementation corrective measures within timeframe implementation particularly regard implementation')","(0.38235294117647056, 'chan chan archaeological zone peru')","(0.35922330097087374, 'review cooperation world heritage centre advisory bodies examination world heritage committee session n')","(0.3648648648648649, 'lack enforcement protective legislation regulatory measures full guarantee')","(0.32799999999999996, 'party develop consultation world heritage centre advisory bodies draft statement outstanding universal value within framework')","(0.34615384615384615, 'foreseen management plan n')","(0.3857142857142857, 'universal value within framework retrospective inventory latin america')","(0.3369565217391305, 'statement outstanding universal value within framework retrospective inventory latin america')","(0.39534883720930236, 'desired state conservation removal property')","(0.30434782608695654, 'enforcement protective legislation regulatory measures full guarantee')","(0.30578512396694213, 'reiterates concern lack enforcement protective legislation regulatory measures full guarantee protection site urges state')","(0.32499999999999996, 'n notes satisfaction appreciates significant progress made implementation corrective measures within timeframe implementation particularly regard implementation')","(0.31958762886597936, 'report state conservation property progress made implementation recommendations examination world')","(0.36708860759493667, 'report state conservation property progress made implementation recommendations')","(0.38235294117647056, 'party developed proposal desired state conservation removal property')","(0.4626865671641791, 'framework regulation protection approval world heritage committee n')","(0.3157894736842105, 'full guarantee protection site urges state party conclude')","(0.39344262295081966, 'legal framework regulation protection approval world heritage')","(0.3287671232876712, 'reiterates request state party develop consultation world heritage centre')","(0.3222222222222222, 'committee n reiterates concern lack enforcement protective legislation regulatory measures')","(0.40384615384615385, 'guarantee protection site urges state party conclude')","(0.3228346456692913, 'reiterates concern lack enforcement protective legislation regulatory measures full guarantee protection site urges state party')","(0.31304347826086953, 'review cooperation world heritage centre advisory bodies examination world heritage committee session n also')","(0.33333333333333337, 'reiterates concern lack enforcement protective legislation regulatory measures full guarantee')","(0.3870967741935484, 'conservation property progress made implementation recommendations examination world heritage')","(0.35922330097087374, 'conservation property progress made implementation recommendations examination world heritage committee')","(0.304635761589404, 'protection approval world heritage committee n reiterates concern lack enforcement protective legislation regulatory measures full guarantee protection')","(0.3138686131386861, 'well legal framework regulation protection approval world heritage committee n reiterates concern lack enforcement protective legislation')","(0.3666666666666667, 'legal framework regulation protection approval world heritage committee n reiterates concern lack enforcement protective')","(0.47916666666666663, 'desired state conservation removal property list')","(0.28431372549019607, 'party develop consultation world heritage centre advisory bodies draft statement outstanding universal')","(0.3648648648648649, 'full guarantee protection site urges state party conclude revision process')"
"Jun 22, 2009 Cultural properties  Examination of minor boundary modifications  Medina of Sousse Tunisia","(0.3146067415730337, 'monuments new developments integrity property intersectorial management arrangements also')","(0.27338129496402874, 'ramparts possible thus following requirements heritage regulations listing ramparts monument historique decree january n precisely identify')","(0.37209302325581395, 'impact interventions historic monuments new')","(0.2991452991452992, 'requirements heritage regulations listing ramparts monument historique decree january n precisely identify regulatory')","(0.34375, 'january n precisely identify regulatory measures mitigate impact')","(0.30666666666666664, 'impact interventions historic monuments new developments integrity property intersectorial management arrangements also explored ensure implementation')","(0.38095238095238093, 'party may wish extend')","(0.3214285714285714, 'ensure implementation said regulations stakeholders involved conservation management')","(0.3163265306122449, 'also explored ensure implementation said regulations stakeholders involved conservation management')","(0.375, 'mitigate impact interventions historic monuments')","(0.3076923076923077, 'mitigate impact interventions historic monuments new developments')","(0.3125, 'n refers examination proposed buffer zones medina sousse tunisia back state party allow to')","(0.30000000000000004, 'interventions historic monuments new developments integrity property intersectorial management arrangements also explored ensure implementation said regulations')","(0.31313131313131315, 'mitigate impact interventions historic monuments new developments integrity property intersectorial')","(0.3157894736842105, 'management arrangements also explored ensure implementation said regulations')","(0.30666666666666664, 'mitigate impact interventions historic monuments new developments integrity')","(0.3733333333333333, 'mitigate impact interventions historic monuments new developments integrity')","(0.2833333333333333, 'examination proposed buffer zones medina sousse tunisia back')","(0.3653846153846154, 'adequately conserve protect property state party may')","(0.2978723404255319, 'interventions historic monuments new developments integrity property intersectorial management')","(0.32999999999999996, 'property intersectorial management arrangements also explored ensure implementation said regulations')","(0.352112676056338, 'integrity property intersectorial management arrangements also explored')","(0.29729729729729726, 'regulatory measures mitigate impact interventions historic monuments new developments integrity property intersectorial management arrangements also')","(0.31304347826086953, 'proposed buffer zones medina sousse tunisia back state party allow to n consider enlargement')","(0.275, 'protect property state party may wish extend buffer zone beyond')","(0.3258426966292135, 'monuments new developments integrity property intersectorial management arrangements also')","(0.383177570093458, 'interventions historic monuments new developments integrity property intersectorial management arrangements')","(0.339622641509434, 'january n precisely identify regulatory measures mitigate impact interventions historic monuments new developments integrity property intersectorial management')","(0.2846153846153846, 'whc com inf add n refers examination proposed buffer zones medina sousse tunisia back state party')","(0.35036496350364965, 'monuments new developments integrity property intersectorial management arrangements also explored ensure implementation said regulations')","(0.39583333333333337, 'adequately conserve protect property state party')","(0.2989690721649485, 'proposed buffer zones medina sousse tunisia back state party allow to n')","(0.31999999999999995, 'property intersectorial management arrangements also explored ensure implementation said regulations')"
"Jun 22, 2009 Cultural properties  Examination of minor boundary modifications  Old Town of xc3x81vila with its ExtraMuros Churches Sp","(0.26027397260273977, 'committee n examined documents whc com whc com inf')","(0.25, 'zone old town aacute vila extra muros churches spain back state party order allow finalize management')","(0.25806451612903225, 'com inf add n refers')","(0.23170731707317072, 'n refers proposed buffer zone old town aacute vila extra muros churches spain')","(0.2592592592592593, 'proposed buffer zone old town aacute vila extra')","(0.25, 'whc com whc com inf add n refers proposed buffer zone old town aacute vila')","(0.30000000000000004, 'allow finalize management plan')","(0.2222222222222222, 'spain back state party order allow finalize management')","(0.24615384615384617, 'n refers proposed buffer zone old town aacute vila extra')","(0.28205128205128205, 'heritage committee n examined documents')","(0.28, 'zone old town aacute vila extra muros')","(0.2857142857142857, 'buffer zone old town aacute vila extra muros churches spain back state party order')","(0.2558139534883721, 'zone old town aacute vila extra muros churches spain back state party order allow finalize management')","(0.2702702702702703, 'committee n examined documents whc com whc com inf add')","(0.2833333333333333, 'zone old town aacute vila extra muros churches')","(0.33333333333333337, 'n refers proposed buffer zone old town aacute')","(0.26865671641791045, 'proposed buffer zone old town aacute vila extra')","(0.25, 'inf add n refers proposed buffer zone old')","(0.25, 'com inf add n refers proposed buffer')","(0.2622950819672131, 'inf add n refers proposed buffer zone old town')","(0.28787878787878785, 'whc com whc com inf add n refers proposed buffer')","(0.30612244897959184, 'n refers proposed buffer zone old town')","(0.3017241379310345, 'world heritage committee n examined documents whc com whc com inf add n refers proposed')","(0.28695652173913044, 'n refers proposed buffer zone old town aacute vila extra muros churches spain back')","(0.26249999999999996, 'muros churches spain back state party order allow finalize management')","(0.28125, 'zone old town aacute vila extra muros churches spain')","(0.2533333333333333, 'committee n examined documents whc com whc com inf add')","(0.274074074074074, 'whc com inf add n refers proposed buffer zone old town aacute vila extra muros churches spain')","(0.2615384615384615, 'whc com inf add n refers proposed buffer zone old town aacute vila extra muros churches')","(0.27722772277227725, 'com inf add n refers proposed buffer zone old town aacute vila extra muros')","(0.2558139534883721, 'state party order allow finalize management')","(0.27835051546391754, 'world heritage committee n examined documents whc com whc com inf add')","(0.31818181818181823, 'proposed buffer zone old town aacute vila extra muros churches')"
"Jun 22, 2009 Cultural properties  Examination of minor boundary modifications  Old Rauma Finland","(0.273972602739726, 'zone old rauma finland n recommends state party give')","(0.2661290322580645, 'n approves proposed buffer zone old rauma finland n recommends state party give consideration following n')","(0.39583333333333337, 'consideration following n designation viewpoints')","(0.2941176470588235, 'n development comprehensive management plan cover nominated area buffer zone view corridors designated')","(0.3382352941176471, 'give consideration following n designation viewpoints within outside')","(0.25, 'n development comprehensive management plan cover nominated area buffer zone view corridors designated locations outside')","(0.31999999999999995, 'buffer zone n development')","(0.3088235294117647, 'give consideration following n designation viewpoints within outside')","(0.3125, 'state party give consideration following n designation viewpoints within outside')","(0.38888888888888884, 'management plan cover nominated area')","(0.3220338983050848, 'party give consideration following n designation viewpoints')","(0.2589285714285714, 'com inf add n approves proposed buffer zone old rauma finland n recommends state')","(0.2558139534883721, 'zone old rauma finland n recommends state party give consideration following n designation viewpoints within outside')","(0.275, 'give consideration following n designation viewpoints within outside buffer zone')","(0.32352941176470584, 'give consideration following n designation viewpoints within outside')","(0.2833333333333333, 'n approves proposed buffer zone old rauma finland')","(0.417910447761194, 'buffer zone view corridors protected case development within')","(0.28125, 'n development comprehensive management plan cover nominated area')","(0.339622641509434, 'buffer zone view corridors protected case development')","(0.2666666666666667, 'give consideration following n designation viewpoints within outside buffer')","(0.303030303030303, 'inf add n approves proposed buffer zone old rauma finland')","(0.33333333333333337, 'consideration following n designation viewpoints within outside')","(0.27586206896551724, 'world heritage committee n examined documents whc com whc com inf add n approves proposed')","(0.26086956521739135, 'recommends state party give consideration following n designation viewpoints within outside buffer zone view')","(0.35, 'buffer zone view corridors protected case development within buffer zone')","(0.28, 'give consideration following n designation viewpoints within outside buffer')","(0.3375, 'development within buffer zone n development comprehensive management plan cover')","(0.2971014492753623, 'designation viewpoints within outside buffer zone view corridors protected case development within buffer zone n development comprehensive')","(0.36923076923076925, 'buffer zone view corridors protected case development within buffer zone n development comprehensive management plan cover')","(0.3853211009174312, 'zone view corridors protected case development within buffer zone n development comprehensive management plan')","(0.375, 'party give consideration following n designation')","(0.27835051546391754, 'world heritage committee n examined documents whc com whc com inf add')","(0.28787878787878785, 'whc com whc com inf add n approves proposed buffer')"
"Jun 22, 2009 City of Bath United Kingdom C 428","(0.28767123287671237, 'riverside project n urges state party submit world heritage')","(0.25899280575539574, 'party submit world heritage centre information february draft revised management plan including integrated comprehensive tourism management')","(0.32558139534883723, 'riverside project including revised density')","(0.30188679245283023, 'mission good overall state conservation management property n expresses satisfaction dyson academy project')","(0.3623188405797102, 'state conservation management property n expresses satisfaction dyson')","(0.29600000000000004, 'icomos reactive monitoring mission good overall state conservation management property n expresses satisfaction dyson academy')","(0.3793103448275862, 'draft revised management plan')","(0.3142857142857143, 'monitoring mission good overall state conservation management property')","(0.3076923076923077, 'enhance protection surrounding landscape property prevent future developments could adverse')","(0.3913043478260869, 'overall state conservation management property')","(0.3015873015873016, 'state conservation management property n expresses satisfaction')","(0.3153846153846154, 'invites state party embark reinforced integrated homogenous interpretation attributes bearing outstanding universal value property')","(0.28682170542635654, 'n recalling decision com adopted session quebec city n notes results november joint world heritage centre')","(0.2777777777777778, 'property prevent future developments could adverse cumulative impact outstanding universal')","(0.33333333333333337, 'state conservation management property n expresses satisfaction dyson')","(0.30000000000000004, 'monitoring mission good overall state conservation management property')","(0.34782608695652173, 'state party enhance protection surrounding landscape property prevent')","(0.3188405797101449, 'state party enhance protection surrounding landscape property prevent')","(0.3650793650793651, 'recommends state party enhance protection surrounding landscape')","(0.32530120481927716, 'surrounding landscape property prevent future developments could adverse cumulative')","(0.3292682926829268, 'good overall state conservation management property n expresses satisfaction dyson')","(0.38095238095238093, 'party enhance protection surrounding landscape property prevent')","(0.2846715328467153, 'party enhance protection surrounding landscape property prevent future developments could adverse cumulative impact outstanding universal')","(0.27826086956521734, 'n examined document whc com n recalling decision com adopted session quebec city n')","(0.2875, 'bath western riverside project n urges state party submit world')","(0.359375, 'riverside project n urges state party submit world heritage')","(0.3466666666666667, 'riverside project n urges state party submit world heritage centre')","(0.2857142857142857, 'value property n invites state party embark reinforced integrated homogenous interpretation attributes bearing outstanding universal value property')","(0.29230769230769227, 'n recalling decision com adopted session quebec city n notes results november joint world heritage centre')","(0.31496062992125984, 'surrounding landscape property prevent future developments could adverse cumulative impact outstanding universal value property')","(0.41666666666666663, 'overall state conservation management property n')","(0.27835051546391754, 'western riverside project n urges state party submit world heritage centre icomos')","(0.3296703296703297, 'enhance protection surrounding landscape property prevent future developments could adverse')"
"Jun 22, 2009 Cultural properties  Examination of minor boundary modifications  Vxc3xb6lklingen Ironworks Germany","(0, '')","(0, '')","(0.2432432432432432, 'modification boundary v ouml lklingen')","(0, '')","(0.29032258064516125, 'proposed minor modification boundary v ouml lklingen ironworks')","(0, '')","(0.16666666666666663, 'boundary v ouml lklingen')","(0.22580645161290325, 'proposed minor modification boundary v ouml lklingen ironworks')","(0, '')","(0.2647058823529411, 'minor modification boundary v ouml')","(0.17307692307692313, 'proposed minor modification boundary v ouml lklingen')","(0, '')","(0, '')","(0, '')","(0.22580645161290325, 'proposed minor modification boundary v ouml lklingen ironworks')","(0.16129032258064513, 'proposed minor modification boundary v ouml lklingen ironworks')","(0.22388059701492535, 'proposed minor modification boundary v ouml lklingen ironworks')","(0.19354838709677424, 'proposed minor modification boundary v ouml lklingen ironworks')","(0.26415094339622647, 'minor modification boundary v ouml lklingen ironworks')","(0, '')","(0, '')","(0.23076923076923073, 'proposed minor modification boundary v ouml lklingen')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0.3023255813953488, 'proposed minor modification boundary v ouml')","(0, '')","(0, '')"
"Jun 22, 2009 Cultural properties  Examination of minor boundary modifications  Tipasa Algeria","(0.3013698630136986, 'buffer zones tipasa algeria back state party allow to')","(0.25806451612903225, 'proposed buffer zone include port area n provide details status buffer zone protection afford inscribed property')","(0.4, 'protection given archaeological remains associated')","(0.2735849056603774, 'inscribed property well protection given archaeological remains associated property n clarify whether kbor')","(0.28767123287671237, 'protection afford inscribed property well protection given archaeological')","(0.2685185185185185, 'com inf add n refers examination proposed buffer zones tipasa algeria back state party allow')","(0.3125, 'party allow to n')","(0.3013698630136986, 'protection afford inscribed property well protection given archaeological')","(0.3294117647058824, 'buffer zone protection afford inscribed property well protection given archaeological')","(0.32432432432432434, 'remains associated property n clarify')","(0.28, 'whc com inf add n refers examination')","(0.2946428571428571, 'n refers examination proposed buffer zones tipasa algeria back state party allow to n')","(0.28682170542635654, 'examined documents whc com whc com inf add n refers examination proposed buffer zones tipasa algeria')","(0.29729729729729726, 'party allow to n revise boundary proposed buffer zone include')","(0.2833333333333333, 'remains associated property n clarify whether kbor er')","(0.32432432432432434, 'inscribed property well protection given archaeological remains associated')","(0.31343283582089554, 'buffer zone protection afford inscribed property well protection')","(0.29166666666666663, 'port area n provide details status buffer zone')","(0.4, 'status buffer zone protection afford inscribed property')","(0.27710843373493976, 'inscribed property well protection given archaeological remains associated property')","(0.3058823529411765, 'buffer zone protection afford inscribed property well protection given archaeological')","(0.4035087719298246, 'zone protection afford inscribed property well protection')","(0.27586206896551724, 'world heritage committee n examined documents whc com whc com inf add n refers examination')","(0.27826086956521734, 'proposed buffer zones tipasa algeria back state party allow to n revise boundary proposed')","(0.3695652173913043, 'protection afford inscribed property well protection given archaeological remains associated')","(0.32098765432098764, 'protection afford inscribed property well protection given archaeological remains')","(0.3411764705882353, 'buffer zone protection afford inscribed property well protection given archaeological')","(0.3037037037037037, 'proposed buffer zone include port area n provide details status buffer zone protection afford inscribed property well')","(0.30000000000000004, 'proposed buffer zone include port area n provide details status buffer zone protection afford inscribed property')","(0.3025210084033614, 'details status buffer zone protection afford inscribed property well protection given archaeological remains associated')","(0.32499999999999996, 'add n refers examination proposed buffer')","(0.2989690721649485, 'state party allow to n revise boundary proposed buffer zone include port')","(0.3647058823529412, 'buffer zone protection afford inscribed property well protection given archaeological')"
"Jun 22, 2009 Cultural properties  Examination of minor boundary modifications  Medina of Tunis Tunisia","(0.31506849315068497, 'medina tunis tunisia back state party allow to n')","(0.25806451612903225, 'n refers examination proposed buffer zones medina tunis tunisia back state party allow to n clarify')","(0.339622641509434, 'conservation protection property taking consideration')","(0.3153153153153153, 'taking consideration values integration setting n provide information proposed area managed regulatory measures')","(0.38888888888888884, 'zone ensure proper conservation protection property taking consideration')","(0.31496062992125984, 'taking consideration values integration setting n provide information proposed area managed regulatory measures foreseen buffer')","(0.3125, 'party allow to n')","(0.33333333333333337, 'protection property taking consideration values integration setting n')","(0.32558139534883723, 'existing proposal delineate buffer zone ensure proper conservation protection property')","(0.3414634146341463, 'foreseen buffer zone information measures')","(0.3648648648648649, 'boundaries conjunction retrospective statement outstanding universal value')","(0.31999999999999995, 'proposal delineate buffer zone ensure proper conservation protection property taking consideration values integration setting')","(0.2962962962962963, 'zone ensure proper conservation protection property taking consideration values integration setting n provide information proposed area')","(0.30097087378640774, 'mission property consider proposed boundaries conjunction retrospective statement outstanding universal')","(0.36708860759493667, 'proper conservation protection property taking consideration values integration')","(0.32558139534883723, 'consider proposed boundaries conjunction retrospective statement outstanding universal')","(0.40506329113924056, 'proper conservation protection property taking consideration values integration')","(0.30379746835443033, 'proper conservation protection property taking consideration values integration')","(0.4655172413793104, 'zone ensure proper conservation protection property taking')","(0.3116883116883117, 'provide information proposed area managed regulatory measures foreseen buffer')","(0.3222222222222222, 'buffer zone information measures articulate planning tools place mechanisms implementation')","(0.4722222222222222, 'conservation protection property taking consideration values integration')","(0.32307692307692304, 'zone ensure proper conservation protection property taking consideration values integration setting n provide information proposed')","(0.32799999999999996, 'proposal delineate buffer zone ensure proper conservation protection property taking consideration values integration setting')","(0.31868131868131866, 'zone ensure proper conservation protection property taking consideration values integration')","(0.3924050632911392, 'zone ensure proper conservation protection property taking consideration values')","(0.4044943820224719, 'proper conservation protection property taking consideration values integration setting n')","(0.3125, 'existing proposal delineate buffer zone ensure proper conservation protection property taking consideration values integration setting n provide')","(0.3161764705882353, 'existing proposal delineate buffer zone ensure proper conservation protection property taking consideration values integration setting n')","(0.4297520661157025, 'zone ensure proper conservation protection property taking consideration values integration setting n provide information')","(0.4339622641509434, 'ensure proper conservation protection property taking')","(0.2989690721649485, 'proposed buffer zones medina tunis tunisia back state party allow to n')","(0.348314606741573, 'proper conservation protection property taking consideration values integration setting n')"
"Jun 22, 2009 Clarifications of property boundries and sizes by States Parties in response to the Retrospective Inventory","(0.31506849315068497, 'hosios loukas nea moni chios n holy see italy')","(0.282258064516129, 'hosios loukas nea moni chios n holy see italy historic centre rome properties holy see city')","(0.4358974358974359, 'xanthos letoon archaeological site troy')","(0.2946428571428571, 'heritage centre advisory bodies able examine proposals minor significant modifications boundaries world heritage')","(0.3125, 'excellent work accomplished clarification delimitation world heritage properties')","(0.2870370370370371, 'nea moni chios n holy see italy historic centre rome properties holy see city enjoying')","(0.4285714285714286, 'party algeria excellent work')","(0.3783783783783784, 'answered questions raised within framework retrospective inventory provide')","(0.33720930232558144, 'parties yet answered questions raised within framework retrospective inventory provide')","(0.3414634146341463, 'recalls that decided session christchurch')","(0.30666666666666664, 'retrospective inventory provide requested clarifications documentation soon')","(0.2983870967741935, 'note clarifications property boundaries sizes provided following states parties european arab regions response retrospective')","(0.31333333333333335, 'advisory bodies able examine proposals minor significant modifications boundaries world heritage properties whenever delimitation properties inscribed')","(0.32999999999999996, 'proposals minor significant modifications boundaries world heritage properties whenever delimitation')","(0.31666666666666665, 'france chartres cathedral n germany st mary s')","(0.31666666666666665, 'madara rider rila monastery n croatia old city')","(0.3294117647058824, 'framework retrospective inventory provide requested clarifications documentation soon')","(0.3125, 'boundaries sizes provided following states parties european arab')","(0.339622641509434, 'n takes note clarifications property boundaries sizes')","(0.3132530120481928, 'clarifications property boundaries sizes provided following states parties european')","(0.303030303030303, 'com n algeria tipasa n austria semmering railway n belarus')","(0.3484848484848485, 'whenever delimitation properties inscribed unclear n congratulates')","(0.31034482758620685, 'proposals minor significant modifications boundaries world heritage properties whenever delimitation properties inscribed unclear n congratulates')","(0.30434782608695654, 'rome properties holy see city enjoying extraterritorial rights san paolo fuori le mura n')","(0.3375, 'city l uuml beck n greece archaeological site delphi acropolis')","(0.3125, 'nea moni chios n holy see italy historic centre')","(0.30681818181818177, 'whenever delimitation properties inscribed unclear n congratulates states parties europe')","(0.30625, 'proposals minor significant modifications boundaries world heritage properties whenever delimitation properties inscribed unclear n congratulates states parties')","(0.29230769230769227, 'provided following states parties european arab regions response retrospective inventory presented annex document whc com n')","(0.31060606060606055, 'modifications boundaries world heritage properties whenever delimitation properties inscribed unclear n congratulates states parties')","(0.39583333333333337, 'congratulates states parties europe region state')","(0.28865979381443296, 'response retrospective inventory presented annex document whc com n algeria tipasa n')","(0.3085106382978723, 'party algeria excellent work accomplished clarification delimitation world heritage properties')"
"Jun 22, 2009 Coiba National Park and its Special Zone of Marine Protection Panama N 1138 rev","(0.31506849315068497, 'property s outstanding universal value foreseen effectively averted n')","(0.27611940298507465, 'property ensure effective implementation r eminds state party recommendation made iucn evaluation nomination commercial fisheries need')","(0.37777777777777777, 'concern growing potential coastal development')","(0.33043478260869563, 'coastal zone development conservation policy purpose ensuring cumulative development impacts property s outstanding')","(0.3857142857142857, 'conservation coastal zone opposite property examination world heritage')","(0.3065693430656934, 'recommendation made iucn evaluation nomination commercial fisheries need careful management clear fisheries monitoring system implemented')","(0.3666666666666667, 'party finalize management plan')","(0.328125, 'adopted coiba national park management plan recommended decision')","(0.3296703296703297, 'marine protection establishing formal policy development conservation coastal zone opposite')","(0.41666666666666663, 'state party recommendation made iucn')","(0.34328358208955223, 'development conservation coastal zone opposite property examination')","(0.2946428571428571, 'adopted session durban n notes state party recently adopted coiba national park management plan')","(0.3023255813953488, 'examined document whc com n recalling decision com adopted session durban n notes state party recently')","(0.3176470588235294, 'notes concern growing potential coastal development shores opposite property requests')","(0.4177215189873418, 'development conservation policy purpose ensuring cumulative development impacts')","(0.31506849315068497, 'establishing formal policy development conservation coastal zone opposite')","(0.40506329113924056, 'development conservation policy purpose ensuring cumulative development impacts')","(0.31343283582089554, 'development impacts property s outstanding universal value foreseen')","(0.43137254901960786, 'plan special zone marine protection property ensure')","(0.32098765432098764, 'conservation property including progress made removing cattle property finalizing')","(0.3626373626373627, 'recommendation made iucn evaluation nomination commercial fisheries need careful management')","(0.39682539682539686, 'zone marine protection property ensure effective implementation')","(0.3153846153846154, 'protection property ensure effective implementation r eminds state party recommendation made iucn evaluation nomination commercial')","(0.2966101694915254, 'effective implementation r eminds state party recommendation made iucn evaluation nomination commercial fisheries need')","(0.3125, 'whc com n recalling decision com adopted session durban n')","(0.375, 'conservation coastal zone opposite property examination world heritage committee')","(0.3563218390804598, 'ensuring cumulative development impacts property s outstanding universal value foreseen')","(0.30000000000000004, 'special zone marine protection establishing formal policy development conservation coastal zone opposite property examination world heritage committee')","(0.3076923076923077, 'priority matter n also notes concern growing potential coastal development shores opposite property requests state party')","(0.3769230769230769, 'protection establishing formal policy development conservation coastal zone opposite property examination world heritage committee')","(0.4716981132075472, 'zone development conservation policy purpose ensuring')","(0.2692307692307693, 'special zone marine protection establishing formal policy development conservation coastal zone opposite')","(0.3222222222222222, 'special zone marine protection establishing formal policy development conservation coastal')"
