,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Nov 28, 1994 Support to the Secretariat by international organizations","(0.33333333333333337, 'convention biological diversity first meeting i support secretariat international')","(0.4354838709677419, 'cbd distr general unep cbd cop dec i february original english conference parties convention biological diversity')","(0.6888888888888889, 'parties convention biological diversity first')","(0.3114754098360656, 'adopted conference parties convention biological diversity first meeting i support secretariat international organizations')","(0.43661971830985913, 'convention conventions report conference parties issue provided article')","(0.33333333333333337, 'covered convention view establishing appropriate forms cooperation convention conventions report conference parties issue provided article')","(0.30000000000000004, 'parties issue provided article')","(0.41891891891891897, 'united nations united nations educational scientific cultural organization')","(0.36363636363636365, 'agriculture organization united nations united nations educational scientific cultural organization')","(0.41666666666666663, 'secretariats conventions dealing matters covered')","(0.41666666666666663, 'article convention invites competent organizations wish make')","(0.32307692307692304, 'covered convention view establishing appropriate forms cooperation convention conventions report conference parties issue provided')","(0.3441558441558441, 'united nations educational scientific cultural organization including secondment staff requests executive secretary coordinate organizations view entering')","(0.348314606741573, 'forms cooperation convention conventions report conference parties issue provided article')","(0.3116883116883117, 'agriculture organization united nations united nations educational scientific')","(0.5394736842105263, 'february original english conference parties convention biological diversity')","(0.33333333333333337, 'forms cooperation convention conventions report conference parties issue')","(0.31343283582089554, 'wish make proposals secretariat regard requests executive secretary')","(0.39682539682539686, 'convention conventions report conference parties issue provided')","(0.41025641025641024, 'effective discharge functions particular concrete offers made food agriculture')","(0.368421052631579, 'support secretariat international organizations conference parties welcomes willingness demonstrated international')","(0.4126984126984127, 'convention conventions report conference parties issue provided')","(0.32867132867132864, 'conventions dealing matters covered convention view establishing appropriate forms cooperation convention conventions report conference parties')","(0.3111111111111111, 'conventions dealing matters covered convention view establishing appropriate forms cooperation convention conventions report conference')","(0.3855421686746988, 'decision adopted conference parties convention biological diversity first meeting i')","(0.37037037037037035, 'convention biological diversity first meeting i support secretariat international')","(0.35789473684210527, 'convention biological diversity first meeting i support secretariat international organizations')","(0.32592592592592595, 'cbd cop dec i february original english conference parties convention biological diversity first meeting nassau december decision')","(0.2967741935483871, 'proposals secretariat regard requests executive secretary contact secretariats conventions dealing matters covered convention view establishing appropriate')","(0.3555555555555555, 'conventions dealing matters covered convention view establishing appropriate forms cooperation convention conventions report conference')","(0.3620689655172413, 'secretary contact secretariats conventions dealing matters')","(0.31896551724137934, 'cultural organization including secondment staff requests executive secretary coordinate organizations view entering')","(0.32608695652173914, 'regard requests executive secretary contact secretariats conventions dealing matters covered')"
"Nov 28, 1994 ClearingHouse mechanism for technical and scientific cooperation","(0.3370786516853933, 'convention establishment clearing house mechanism promote facilitate technical scientific')","(0.4354838709677419, 'cbd distr general unep cbd cop dec i february original english conference parties convention biological diversity')","(0.6888888888888889, 'parties convention biological diversity first')","(0.3220338983050848, 'scientific cooperation operating authority conference parties decides also activities clearing house mechanism promote')","(0.3918918918918919, 'scientific cooperation operating authority conference parties decides also')","(0.31746031746031744, 'parties convention biological diversity first meeting nassau november december agenda item decision adopted conference parties')","(0.36, 'parties second meeting on')","(0.39743589743589747, 'implement provisions article paragraph convention establishment clearing house')","(0.35106382978723405, 'parties decides implement provisions article paragraph convention establishment clearing house')","(0.3921568627450981, 'article paragraph convention establishment clearing')","(0.4029850746268657, 'article paragraph convention establishment clearing house mechanism')","(0.32558139534883723, 'scientific cooperation operating authority conference parties decides also activities clearing house mechanism promote facilitate')","(0.32278481012658233, 'article paragraph convention establishment clearing house mechanism promote facilitate technical scientific cooperation operating authority conference parties')","(0.3564356435643564, 'article convention containing concrete costed recommendations assist conference parties establishment')","(0.31707317073170727, 'facilitate technical scientific cooperation operating authority conference parties')","(0.5416666666666667, 'item decision adopted conference parties convention biological diversity')","(0.35, 'technical scientific cooperation conference parties decides implement provisions')","(0.28767123287671237, 'voluntary contributions subject decisions taken conference parties second')","(0.3787878787878788, 'voluntary contributions subject decisions taken conference parties')","(0.3294117647058824, 'scientific cooperation operating authority conference parties decides also activities')","(0.3291139240506329, 'existing institutional structures decides also include item issue agenda second')","(0.3770491803278688, 'convention biological diversity first meeting nassau november')","(0.3525179856115108, 'promote facilitate technical scientific cooperation operating authority conference parties decides also activities clearing house mechanism')","(0.2971014492753623, 'technical scientific cooperation conference parties decides implement provisions article paragraph convention establishment clearing house')","(0.3855421686746988, 'adopted conference parties convention biological diversity first meeting i clearing')","(0.367816091954023, 'article convention containing concrete costed recommendations assist conference parties')","(0.33673469387755106, 'technical scientific cooperation conference parties decides implement provisions article paragraph')","(0.3132530120481928, 'article convention containing concrete costed recommendations assist conference parties establishment clearing house mechanism promote facilitate technical scientific')","(0.3290322580645161, 'article convention containing concrete costed recommendations assist conference parties establishment clearing house mechanism promote facilitate technical')","(0.3695652173913043, 'technical scientific cooperation conference parties decides implement provisions article paragraph convention establishment clearing house')","(0.368421052631579, 'concrete costed recommendations assist conference parties')","(0.303030303030303, 'parties convention biological diversity first meeting nassau november december agenda item decision')","(0.33720930232558144, 'paragraph present decision requests secretariat prepare report back conference parties')"
"Nov 27, 2006 Mechanism for promoting implementation and compliance work programme for 2007xe2x80x932008","(0.3513513513513513, 'convention basel convention regional centres committee shall also continue')","(0.33112582781456956, 'traffic could include identifying available existing resources number institutions working collaboration institutions basel convention regional centres')","(0.4358974358974359, 'convention bodies relevant issues shall')","(0.31404958677685946, 'implementation compliance contained annex present decision requests committee establish priorities work methods schedules')","(0.4307692307692308, 'convention basel convention regional centres committee shall also')","(0.30000000000000004, 'basel convention bodies relevant issues shall also take account mandate complement work performed bodies basel')","(0.42307692307692313, 'parties make use mechanism')","(0.417910447761194, 'could improved given underpins operation convention committee shall')","(0.39534883720930236, 'national reporting could improved given underpins operation convention committee shall')","(0.4222222222222223, 'secretariat basel convention regional centres')","(0.3650793650793651, 'secretariat basel convention regional centres avoid duplication')","(0.3220338983050848, 'basel convention regional centres assisting parties training taking account work would assist ensuring environmentally')","(0.29585798816568043, 'administering mechanism promoting implementation compliance biennium committee administering mechanism promoting implementation compliance shall review following general')","(0.33720930232558144, 'basel convention regional centres avoid duplication activities recognizes need provide')","(0.30434782608695654, 'present decision requests committee establish priorities work methods')","(0.34328358208955223, 'bodies basel convention basel convention regional centres committee')","(0.3098591549295775, 'budget decided conference parties committee shall develop understanding')","(0.32432432432432434, 'conference parties accordance priorities budget decided conference parties')","(0.45614035087719296, 'bodies basel convention basel convention regional centres')","(0.3292682926829268, 'traffic could include identifying available existing resources number institutions')","(0.35, 'basel convention regional centres assisting parties training taking account work')","(0.41666666666666663, 'basel convention basel convention regional centres committee')","(0.3384615384615385, 'programme view providing guidance national reporting could improved given underpins operation convention committee shall undertake')","(0.34693877551020413, 'mechanism promoting implementation compliance biennium committee administering mechanism promoting implementation compliance shall review following')","(0.3125, 'programme committee administering mechanism promoting implementation compliance biennium committee administering')","(0.3783783783783784, 'convention basel convention regional centres committee shall also continue')","(0.35106382978723405, 'collaboration institutions basel convention regional centres assisting parties training taking')","(0.3063583815028902, 'implementation compliance annex decision viii work programme committee administering mechanism promoting implementation compliance biennium committee administering mechanism')","(0.29801324503311255, 'available existing resources number institutions working collaboration institutions basel convention regional centres assisting parties training taking')","(0.3504273504273504, 'convention basel convention regional centres committee shall also continue monitor developments issues addressed work')","(0.36, 'basel convention basel convention regional centres')","(0.30000000000000004, 'mechanism promoting implementation compliance biennium committee administering mechanism promoting implementation compliance shall')","(0.32098765432098764, 'previous discussions decisions basel convention bodies relevant issues shall also')"
"Nov 28, 1994 Selection of a competent international organization to carry out the functions of the Secretariat of the Co","(0.38095238095238093, 'meeting i selection competent international organization carry functions secretariat')","(0.4354838709677419, 'cbd distr general unep cbd cop dec i february original english conference parties convention biological diversity')","(0.6888888888888889, 'parties convention biological diversity first')","(0.32456140350877194, 'article decides functions secretariat shall carried secretariat provided article convention time staff secretariat')","(0.3972602739726028, 'convention ensuring autonomy discharge functions referred article decides')","(0.2992700729927007, 'parties convention biological diversity first meeting nassau december decision adopted conference parties convention biological diversity')","(0.33333333333333337, 'parties designates united nations')","(0.42105263157894735, 'programme carry functions secretariat convention ensuring autonomy discharge')","(0.38541666666666663, 'nations environment programme carry functions secretariat convention ensuring autonomy discharge')","(0.4473684210526315, 'provided article convention time staff')","(0.3833333333333333, 'article convention time staff secretariat appointed requests')","(0.323943661971831, 'selection competent international organization carry functions secretariat convention conference parties designates united nations environment')","(0.33125000000000004, 'international organization carry functions secretariat convention conference parties designates united nations environment programme carry functions secretariat')","(0.33720930232558144, 'parties convention biological diversity first meeting nassau december decision adopted')","(0.3294117647058824, 'selection competent international organization carry functions secretariat convention')","(0.5394736842105263, 'february original english conference parties convention biological diversity')","(0.3291139240506329, 'secretariat convention conference parties designates united nations environment')","(0.29761904761904767, 'international organization carry functions secretariat convention conference parties')","(0.3833333333333333, 'article convention time staff secretariat appointed requests')","(0.34736842105263155, 'international organization carry functions secretariat convention conference parties designates')","(0.3894736842105263, 'convention ensuring autonomy discharge functions referred article decides functions secretariat')","(0.42105263157894735, 'convention biological diversity first meeting i selection')","(0.30827067669172936, 'nassau december decision adopted conference parties convention biological diversity first meeting i selection competent international')","(0.30534351145038163, 'first meeting i selection competent international organization carry functions secretariat convention conference parties designates')","(0.3855421686746988, 'decision adopted conference parties convention biological diversity first meeting i')","(0.3493975903614458, 'convention ensuring autonomy discharge functions referred article decides functions')","(0.4042553191489362, 'convention biological diversity first meeting i selection competent international organization')","(0.35672514619883045, 'international organization carry functions secretariat convention conference parties designates united nations environment programme carry functions secretariat convention')","(0.36250000000000004, 'international organization carry functions secretariat convention conference parties designates united nations environment programme carry functions secretariat')","(0.3609022556390977, 'convention biological diversity first meeting i selection competent international organization carry functions secretariat convention')","(0.35185185185185186, 'i selection competent international organization carry')","(0.30327868852459017, 'selection competent international organization carry functions secretariat convention conference parties designates united')","(0.313953488372093, 'biological diversity first meeting nassau december decision adopted conference parties')"
"Nov 28, 1994 Location of the Secretariat","(0.326530612244898, 'conference facilities availability institutional support including programmes relevance convention')","(0.4354838709677419, 'cbd distr general unep cbd cop dec i february original english conference parties convention biological diversity')","(0.6888888888888889, 'parties convention biological diversity first')","(0.30952380952380953, 'agreement arrangement established secretariat diplomatic privileges secretariat staff families state civic amenities including')","(0.35443037974683544, 'convention academic programmes representation parties diplomatic offices direct')","(0.2992700729927007, 'parties convention biological diversity first meeting nassau december decision adopted conference parties convention biological diversity')","(0.42307692307692313, 'parties may decides second')","(0.33333333333333337, 'support including programmes relevance convention academic programmes representation')","(0.3063063063063063, 'availability institutional support including programmes relevance convention academic programmes representation')","(0.36, 'conference parties convention biological diversity')","(0.32432432432432434, 'relevance convention academic programmes representation parties diplomatic')","(0.31034482758620685, 'decides invite parties interested hosting secretariat submit offers secretariat march decides invite parties include')","(0.32484076433121023, 'programmes relevance convention academic programmes representation parties diplomatic offices direct support including financial technical support privileges')","(0.33720930232558144, 'parties convention biological diversity first meeting nassau december decision adopted')","(0.3294117647058824, 'programmes relevance convention academic programmes representation parties diplomatic')","(0.5394736842105263, 'february original english conference parties convention biological diversity')","(0.3291139240506329, 'reach decision location secretariat consensus recognizing requirement paragraph')","(0.31645569620253167, 'convention academic programmes representation parties diplomatic offices direct')","(0.3648648648648649, 'relevance convention academic programmes representation parties diplomatic')","(0.31645569620253167, 'convention biological diversity first meeting i location secretariat conference')","(0.3402061855670103, 'convention academic programmes representation parties diplomatic offices direct support including')","(0.4107142857142857, 'convention biological diversity first meeting i location')","(0.3129770992366412, 'nassau december decision adopted conference parties convention biological diversity first meeting i location secretariat conference')","(0.28671328671328666, 'support privileges immunities extended secretariat staff including nature headquarters agreement arrangement established secretariat diplomatic')","(0.3855421686746988, 'decision adopted conference parties convention biological diversity first meeting i')","(0.36708860759493667, 'convention biological diversity first meeting i location secretariat conference')","(0.3563218390804598, 'convention biological diversity first meeting i location secretariat conference parties')","(0.32592592592592595, 'cbd cop dec i february original english conference parties convention biological diversity first meeting nassau december decision')","(0.3076923076923077, 'meeting conference parties may decides second meeting conference parties held country making offer host secretariat decides')","(0.34745762711864403, 'convention biological diversity first meeting i location secretariat conference parties decides consider take decision')","(0.3783783783783784, 'and event consensus possible and time')","(0.2952380952380952, 'every effort reach decision location secretariat consensus recognizing requirement paragraph decision and')","(0.3292682926829268, 'staff families state civic amenities including health education facilities decides')"
"Nov 28, 1994 Tribute to the Government of the Commonwealth of the Bahamas","(0.3411764705882353, 'government commonwealth bahamas deeply appreciative special courtesy warm hospitality')","(0.4354838709677419, 'cbd distr general unep cbd cop dec i february original english conference parties convention biological diversity')","(0.6888888888888889, 'parties convention biological diversity first')","(0.29166666666666663, 'government commonwealth bahamas deeply appreciative special courtesy warm hospitality extended government people bahamas')","(0.3484848484848485, 'conference parties convention biological diversity first meeting i')","(0.3111111111111111, 'bahamas conference parties met nassau november december gracious invitation government commonwealth bahamas deeply appreciative special')","(0.33333333333333337, 'parties met nassau november')","(0.32894736842105265, 'february original english conference parties convention biological diversity')","(0.30487804878048785, 'dec i february original english conference parties convention biological diversity')","(0.36, 'conference parties convention biological diversity')","(0.29850746268656714, 'decision adopted conference parties convention biological diversity')","(0.2992125984251969, 'parties convention biological diversity first meeting nassau december decision adopted conference parties convention biological')","(0.30718954248366015, 'members delegations observers members secretariat attending conference expresses sincere gratitude government commonwealth bahamas people cordial welcome')","(0.33720930232558144, 'parties convention biological diversity first meeting nassau december decision adopted')","(0.30434782608695654, 'parties convention biological diversity first meeting nassau december')","(0.5394736842105263, 'february original english conference parties convention biological diversity')","(0.30379746835443033, 'gracious invitation government commonwealth bahamas deeply appreciative special')","(0.3013698630136986, 'government people bahamas ministers members delegations observers members')","(0.35593220338983056, 'meeting nassau december decision adopted conference parties')","(0.3058823529411765, 'government commonwealth bahamas deeply appreciative special courtesy warm hospitality')","(0.31182795698924726, 'gracious invitation government commonwealth bahamas deeply appreciative special courtesy warm')","(0.360655737704918, 'convention biological diversity first meeting nassau december')","(0.291970802919708, 'parties convention biological diversity first meeting nassau december decision adopted conference parties convention biological diversity')","(0.27007299270072993, 'delegations observers members secretariat attending conference expresses sincere gratitude government commonwealth bahamas people cordial')","(0.3855421686746988, 'decision adopted conference parties convention biological diversity first meeting i')","(0.3291139240506329, 'convention biological diversity first meeting i tribute government commonwealth')","(0.3448275862068966, 'convention biological diversity first meeting i tribute government commonwealth bahamas')","(0.32592592592592595, 'cbd cop dec i february original english conference parties convention biological diversity first meeting nassau december decision')","(0.2727272727272727, 'parties convention biological diversity first meeting nassau december decision adopted conference parties convention biological diversity first')","(0.3162393162393162, 'convention biological diversity first meeting i tribute government commonwealth bahamas conference parties met nassau')","(0.33333333333333337, 'december gracious invitation government commonwealth bahamas')","(0.26956521739130435, 'extended government people bahamas ministers members delegations observers members secretariat attending conference')","(0.313953488372093, 'biological diversity first meeting nassau december decision adopted conference parties')"
"Nov 28, 2005 Budget performance in the biennium 2004xe2x80x932005 as at 30 June 2005","(0.2962962962962963, 'environmental results third overall performance study global environment facility')","(0.277027027027027, 'progressing toward environmental results third overall performance study global environment facility office monitoring evaluation global environment')","(0.30612244897959184, 'monitoring evaluation global environment facility')","(0.29059829059829057, 'toward environmental results third overall performance study global environment facility office monitoring evaluation')","(0.2763157894736842, 'facility office monitoring evaluation global environment facility washington')","(0.2796610169491526, 'study global environment facility office monitoring evaluation global environment facility washington fccc cp add page')","(0.2962962962962963, 'add page global environment')","(0.2941176470588235, 'monitoring evaluation global environment facility washington fccc cp')","(0.3052631578947368, 'global environment facility office monitoring evaluation global environment facility washington')","(0.326530612244898, 'monitoring evaluation global environment facility')","(0.28125, 'facility icf consulting progressing toward environmental results')","(0.2589285714285714, 'evaluation global environment facility washington fccc cp add page cp fccc cp add page')","(0.2713178294573644, 'monitoring evaluation global environment facility washington fccc cp add page cp fccc cp add page d')","(0.26136363636363635, 'page global environment facility icf consulting progressing toward environmental results')","(0.2777777777777778, 'progressing toward environmental results third overall performance study')","(0.28, 'global environment facility office monitoring evaluation global environment')","(0.28358208955223885, 'page fccc cp add page global environment facility')","(0.2941176470588235, 'monitoring evaluation global environment facility washington fccc cp')","(0.3125, 'facility icf consulting progressing toward environmental results')","(0.2716049382716049, 'icf consulting progressing toward environmental results third overall performance')","(0.29885057471264365, 'icf consulting progressing toward environmental results third overall performance study')","(0.3278688524590164, 'icf consulting progressing toward environmental results third')","(0.2586206896551724, 'page fccc cp add page ii fccc cp add page fccc cp add page cp')","(0.27826086956521734, 'cp add page global environment facility icf consulting progressing toward environmental results third overall')","(0.27368421052631575, 'global environment facility office monitoring evaluation global environment facility washington')","(0.3580246913580247, 'icf consulting progressing toward environmental results third overall performance')","(0.33333333333333337, 'facility office monitoring evaluation global environment facility washington fccc cp')","(0.2962962962962963, 'cp add page fccc cp add page global environment facility icf consulting progressing toward environmental results third')","(0.28148148148148144, 'third overall performance study global environment facility office monitoring evaluation global environment facility washington fccc cp')","(0.3366336633663366, 'sbi fccc cp add page fccc cp add page global environment facility icf consulting')","(0.3392857142857143, 'office monitoring evaluation global environment facility')","(0.24528301886792447, 'study global environment facility office monitoring evaluation global environment facility washington fccc')","(0.28409090909090906, 'environmental results third overall performance study global environment facility office')"
"Nov 28, 2005 Arrangements for the Conference of the Parties serving as the meeting of the Parties to the Kyoto Protocol ","(0.2465753424657534, 'cmp add page cmp fccc sbi fccc sbi add')","(0.2338709677419355, 'page cmp fccc kp cmp add page i i i fccc kp cmp add page ii')","(0.2727272727272727, 'march russian original english ge')","(0.2195121951219512, 'kp cmp add page fccc kp cmp add page fccc cp corr fccc')","(0.2592592592592593, 'original english ge fccc kp cmp add page')","(0.2407407407407407, 'add page fccc kp cmp add page cmp fccc kp cmp add page ii fccc')","(0.2666666666666667, 'add page i i')","(0.26, 'cmp add page fccc kp cmp add page')","(0.2615384615384615, 'kp cmp add page ii fccc kp cmp add page')","(0.23333333333333328, 'cmp add march russian original')","(0.24, 'kp cmp add march russian original english')","(0.2321428571428571, 'march russian original english ge fccc kp cmp add page fccc kp cmp add')","(0.2325581395348837, 'cmp add march russian original english ge fccc kp cmp add page fccc kp cmp add')","(0.22972972972972971, 'page fccc cp corr fccc kp cmp add page fccc')","(0.2666666666666667, 'fccc kp cmp add march russian original english')","(0.23333333333333328, 'fccc kp cmp add march russian original english')","(0.23880597014925375, 'march russian original english ge fccc kp cmp')","(0.25, 'original english ge fccc kp cmp add page')","(0.22499999999999998, 'original english ge fccc kp cmp add')","(0.29508196721311475, 'original english ge fccc kp cmp add page fccc')","(0.24242424242424243, 'original english ge fccc kp cmp add page fccc kp')","(0.20408163265306123, 'general fccc kp cmp add march russian')","(0.24137931034482762, 'fccc kp cmp add page fccc kp cmp add page fccc kp cmp add page')","(0.21739130434782605, 'distr general fccc kp cmp add march russian original english ge fccc kp cmp')","(0.22499999999999998, 'distr general fccc kp cmp add march russian original english')","(0.25, 'page fccc cp corr fccc kp cmp add page')","(0.22666666666666668, 'distr general fccc kp cmp add march russian original english')","(0.23703703703703705, 'distr general fccc kp cmp add march russian original english ge fccc kp cmp add page fccc')","(0.22307692307692306, 'distr general fccc kp cmp add march russian original english ge fccc kp cmp add page')","(0.25742574257425743, 'distr general fccc kp cmp add march russian original english ge fccc kp cmp')","(0.2222222222222222, 'page cmp fccc kp cmp add')","(0.22680412371134018, 'march russian original english ge fccc kp cmp add page fccc kp')","(0.24242424242424243, 'page fccc cp corr fccc kp cmp add page fccc')"
"Nov 28, 2005 Additional guidance to an operating entity of the financial mechanism","(0.2962962962962963, 'environmental results third overall performance study global environment facility')","(0.277027027027027, 'progressing toward environmental results third overall performance study global environment facility office monitoring evaluation global environment')","(0.30612244897959184, 'monitoring evaluation global environment facility')","(0.29059829059829057, 'toward environmental results third overall performance study global environment facility office monitoring evaluation')","(0.2763157894736842, 'facility office monitoring evaluation global environment facility washington')","(0.2796610169491526, 'study global environment facility office monitoring evaluation global environment facility washington fccc cp add page')","(0.2962962962962963, 'add page global environment')","(0.2941176470588235, 'monitoring evaluation global environment facility washington fccc cp')","(0.3052631578947368, 'global environment facility office monitoring evaluation global environment facility washington')","(0.326530612244898, 'monitoring evaluation global environment facility')","(0.28125, 'facility icf consulting progressing toward environmental results')","(0.2589285714285714, 'evaluation global environment facility washington fccc cp add page cp fccc cp add page')","(0.2713178294573644, 'monitoring evaluation global environment facility washington fccc cp add page cp fccc cp add page d')","(0.26136363636363635, 'page global environment facility icf consulting progressing toward environmental results')","(0.2777777777777778, 'progressing toward environmental results third overall performance study')","(0.28, 'global environment facility office monitoring evaluation global environment')","(0.28358208955223885, 'page fccc cp add page global environment facility')","(0.2941176470588235, 'monitoring evaluation global environment facility washington fccc cp')","(0.3125, 'facility icf consulting progressing toward environmental results')","(0.2716049382716049, 'icf consulting progressing toward environmental results third overall performance')","(0.29885057471264365, 'icf consulting progressing toward environmental results third overall performance study')","(0.3278688524590164, 'icf consulting progressing toward environmental results third')","(0.2586206896551724, 'page fccc cp add page ii fccc cp add page fccc cp add page cp')","(0.27826086956521734, 'cp add page global environment facility icf consulting progressing toward environmental results third overall')","(0.27368421052631575, 'global environment facility office monitoring evaluation global environment facility washington')","(0.3580246913580247, 'icf consulting progressing toward environmental results third overall performance')","(0.33333333333333337, 'facility office monitoring evaluation global environment facility washington fccc cp')","(0.2962962962962963, 'cp add page fccc cp add page global environment facility icf consulting progressing toward environmental results third')","(0.28148148148148144, 'third overall performance study global environment facility office monitoring evaluation global environment facility washington fccc cp')","(0.3366336633663366, 'sbi fccc cp add page fccc cp add page global environment facility icf consulting')","(0.3392857142857143, 'office monitoring evaluation global environment facility')","(0.24528301886792447, 'study global environment facility office monitoring evaluation global environment facility washington fccc')","(0.28409090909090906, 'environmental results third overall performance study global environment facility office')"
"Nov 28, 2005 Capacitybuilding relating to the implementation of the Kyoto Protocol in Parties with economies in transiti","(0.2465753424657534, 'cmp add page cmp fccc sbi fccc sbi add')","(0.2338709677419355, 'page cmp fccc kp cmp add page i i i fccc kp cmp add page ii')","(0.2727272727272727, 'march russian original english ge')","(0.2195121951219512, 'kp cmp add page fccc kp cmp add page fccc cp corr fccc')","(0.2592592592592593, 'original english ge fccc kp cmp add page')","(0.2407407407407407, 'add page fccc kp cmp add page cmp fccc kp cmp add page ii fccc')","(0.2666666666666667, 'add page i i')","(0.26, 'cmp add page fccc kp cmp add page')","(0.2615384615384615, 'kp cmp add page ii fccc kp cmp add page')","(0.23333333333333328, 'cmp add march russian original')","(0.24, 'kp cmp add march russian original english')","(0.2321428571428571, 'march russian original english ge fccc kp cmp add page fccc kp cmp add')","(0.2325581395348837, 'cmp add march russian original english ge fccc kp cmp add page fccc kp cmp add')","(0.22972972972972971, 'page fccc cp corr fccc kp cmp add page fccc')","(0.2666666666666667, 'fccc kp cmp add march russian original english')","(0.23333333333333328, 'fccc kp cmp add march russian original english')","(0.23880597014925375, 'march russian original english ge fccc kp cmp')","(0.25, 'original english ge fccc kp cmp add page')","(0.22499999999999998, 'original english ge fccc kp cmp add')","(0.29508196721311475, 'original english ge fccc kp cmp add page fccc')","(0.24242424242424243, 'original english ge fccc kp cmp add page fccc kp')","(0.20408163265306123, 'general fccc kp cmp add march russian')","(0.24137931034482762, 'fccc kp cmp add page fccc kp cmp add page fccc kp cmp add page')","(0.21739130434782605, 'distr general fccc kp cmp add march russian original english ge fccc kp cmp')","(0.22499999999999998, 'distr general fccc kp cmp add march russian original english')","(0.25, 'page fccc cp corr fccc kp cmp add page')","(0.22666666666666668, 'distr general fccc kp cmp add march russian original english')","(0.23703703703703705, 'distr general fccc kp cmp add march russian original english ge fccc kp cmp add page fccc')","(0.22307692307692306, 'distr general fccc kp cmp add march russian original english ge fccc kp cmp add page')","(0.25742574257425743, 'distr general fccc kp cmp add march russian original english ge fccc kp cmp')","(0.2222222222222222, 'page cmp fccc kp cmp add')","(0.22680412371134018, 'march russian original english ge fccc kp cmp add page fccc kp')","(0.24242424242424243, 'page fccc cp corr fccc kp cmp add page fccc')"
