,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Jul 8, 1996 Linkage between the Ad Hoc Group on Article 13 and the Ad Hoc Group on the Berlin Mandate","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
"Jul 6, 1992 TalamancaLa Amistad National Park Costa RicaPanama","(0.3561643835616438, 'preventing hectares la amistad national park released oil exploration')","(0.24812030075187974, 'costa rican authorities responded secretariat s letter february requesting consider revising boundaries talamanca la amistad reserves')","(0.32499999999999996, 'state conservation site report situation')","(0.3263157894736842, 'amistad reserves deleting four indian reserves north eastern atlantic sector submit map showing')","(0.421875, 'project state conservation site report situation given committee')","(0.2834645669291339, 'heritage centre obtain detailed information regarding proposal constructing road middle talamanca la amistad reserves including')","(0.36, 'la amistad reserves costa')","(0.3076923076923077, 'new boundaries furthermore bureau requested world heritage centre')","(0.308641975308642, 'potential impact project state conservation site report situation given committee')","(0.39473684210526316, 'project state conservation site report')","(0.3035714285714286, 'state conservation site report situation given committee')","(0.3125, 'reserves costa rica also revived n bureau requested world heritage centre contact costa rican')","(0.2713178294573644, 'world heritage centre contact costa rican authorities request again consider revising boundaries reserves provide map showing')","(0.29761904761904767, 'bureau commended panamanian authorities preventing hectares la amistad national park')","(0.328125, 'project state conservation site report situation given committee')","(0.3076923076923077, 'potential impact project state conservation site report situation')","(0.29850746268656714, 'released oil exploration n bureau noted costa rican')","(0.32352941176470584, 'information regarding proposal constructing road middle talamanca la')","(0.3392857142857143, 'state conservation site report situation given committee')","(0.3055555555555556, 'exploration n bureau noted costa rican authorities responded secretariat')","(0.29761904761904767, 'bureau commended panamanian authorities preventing hectares la amistad national park')","(0.375, 'including assessment potential impact project state conservation')","(0.2890625, 'proposal constructing road middle talamanca la amistad reserves including assessment potential impact project state conservation')","(0.29565217391304344, 'authorities preventing hectares la amistad national park released oil exploration n bureau noted costa')","(0.2857142857142857, 'proposal constructing road middle talamanca la amistad reserves including assessment')","(0.3421052631578947, 'panamanian authorities preventing hectares la amistad national park released')","(0.2790697674418605, 'including assessment potential impact project state conservation site report situation')","(0.3142857142857143, 'proposal constructing road middle talamanca la amistad reserves including assessment potential impact project state conservation site report')","(0.2706766917293233, 'proposal constructing road middle talamanca la amistad reserves including assessment potential impact project state conservation site')","(0.27350427350427353, 'heritage centre obtain detailed information regarding proposal constructing road middle talamanca la amistad reserves')","(0.45833333333333337, 'project state conservation site report situation')","(0.27835051546391754, 'iucn earlier plans construct road middle talamanca la amistad reserves costa rica')","(0.32098765432098764, 'potential impact project state conservation site report situation given committee')"
"Jul 8, 1996 Memorandum of Understanding between the Conference of the Parties and the Council of the Global Environment ","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
"Jul 8, 1996 Programme of work of the Subsidiary Body for Implementation, 19961997","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
"Jul 8, 1996 Second Assessment Report of the Intergovernmental Panel on Climate Change","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
"Jul 8, 1996 Secretariat activities relating to technical and financial support to Parties","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
"Jul 8, 1996 Volume of documentation","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
"Jul 5, 1999 Whale Sanctuary of El Viscaino Mexico","(0.34246575342465757, 'to date state conservation report site submit twenty third')","(0.2857142857142857, 'extend existing salt production facility international scientific committee established semarnap that averted threats concerning proposal construct')","(0.43243243243243246, 'conservation site reason include site')","(0.39, 'drawn regarding conservation status site based scientific evidence await findings mission n observer')","(0.41666666666666663, 'conservation organisations called designation el viscaino world heritage')","(0.2936507936507936, 'whale population recovering affected salt extraction stressed government authorised project construct new extend existing salt')","(0.33333333333333337, 'tor mexican authorities permanent')","(0.36923076923076925, 'fishing site conclusions drawn regarding conservation status site')","(0.3375, 'pollution over fishing site conclusions drawn regarding conservation status site')","(0.4242424242424242, 'to date state conservation report')","(0.33999999999999997, 'set tor invitation mission n iucn noted')","(0.3214285714285714, 'set tor invitation mission n iucn noted monitoring mission held site later year tor')","(0.3125, 'renewed consideration construction project threatening site conservation organisations called designation el viscaino world heritage site danger')","(0.35238095238095235, 'renewed consideration construction project threatening site conservation organisations called designation')","(0.3783783783783784, 'threatening site conservation organisations called designation el viscaino')","(0.3493975903614458, 'construction project threatening site conservation organisations called designation')","(0.36046511627906974, 'renewed consideration construction project threatening site conservation organisations')","(0.32258064516129037, 'mexican priority conservation areas view grey whale population')","(0.36734693877551017, 'date state conservation report whale sanctuary el')","(0.3647058823529412, 'facility international scientific committee established semarnap that averted threats')","(0.38888888888888884, 'increasing pollution over fishing impacting endangered endemic species indications decline')","(0.41666666666666663, 'renewed consideration construction project threatening site conservation')","(0.33576642335766427, 'settlements occurring area increasing pollution over fishing impacting endangered endemic species indications decline populations various')","(0.33333333333333337, 'project construct new extend existing salt production facility international scientific committee established semarnap that')","(0.32608695652173914, 'production facility successfully averted threats construction facility would posed integrity')","(0.36046511627906974, 'construction project threatening site conservation organisations called designation el')","(0.3571428571428571, 'conservation organisations called designation el viscaino world heritage site danger')","(0.32278481012658233, 'strong environmental legal framework regulates activities site government continues take actions reinforce environmental regulations preserve marine resources')","(0.36111111111111116, 'renewed consideration construction project threatening site conservation organisations called designation el viscaino world heritage site danger')","(0.3643410852713178, 'consideration construction project threatening site conservation organisations called designation el viscaino world heritage site')","(0.4782608695652174, 'drawn regarding conservation status site based')","(0.31034482758620685, 'production facility international scientific committee established semarnap that averted threats concerning proposal')","(0.3370786516853933, 'continues take actions reinforce environmental regulations preserve marine resources site')"
"Jul 9, 2006 Adoption of the Agenda","(0.2191780821917808, 'document whc com rev adopts agenda included above mentioned')","(0, '')","(0.22580645161290325, 'document whc com rev adopts')","(0.20430107526881724, 'world heritage committee examined document whc com rev adopts agenda included above mentioned')","(0.2222222222222222, 'document whc com rev adopts agenda included above')","(0, '')","(0.29032258064516125, 'agenda included above mentioned')","(0.2264150943396226, 'committee examined document whc com rev adopts agenda')","(0.22058823529411764, 'world heritage committee examined document whc com rev adopts agenda')","(0.30000000000000004, 'agenda included above mentioned document')","(0.24, 'document whc com rev adopts agenda included')","(0.2589285714285714, 'world heritage committee examined document whc com rev adopts agenda included above mentioned document')","(0, '')","(0.22972972972972971, 'world heritage committee examined document whc com rev adopts agenda')","(0.23333333333333328, 'document whc com rev adopts agenda included above')","(0.25, 'document whc com rev adopts agenda included above')","(0.25373134328358204, 'world heritage committee examined document whc com rev')","(0.2727272727272727, 'com rev adopts agenda included above mentioned document')","(0.21568627450980393, 'rev adopts agenda included above mentioned document')","(0.20967741935483875, 'committee examined document whc com rev adopts agenda included')","(0.20588235294117652, 'committee examined document whc com rev adopts agenda included above')","(0.26530612244897955, 'document whc com rev adopts agenda included')","(0, '')","(0.19999999999999996, 'world heritage committee examined document whc com rev adopts agenda included above mentioned document')","(0.21250000000000002, 'world heritage committee examined document whc com rev adopts agenda')","(0.25, 'document whc com rev adopts agenda included above mentioned')","(0.24, 'document whc com rev adopts agenda included above mentioned document')","(0, '')","(0, '')","(0.17647058823529416, 'world heritage committee examined document whc com rev adopts agenda included above mentioned document')","(0.23913043478260865, 'world heritage committee examined document whc')","(0.22680412371134018, 'world heritage committee examined document whc com rev adopts agenda included above')","(0.22058823529411764, 'document whc com rev adopts agenda included above mentioned document')"
"Jul 9, 2006 Adoption of the Timetable","(0.26027397260273977, 'discussion item establishment world heritage list list world heritage')","(0.18548387096774188, 'document whc com decides item execution budget discussed discussion item establishment world heritage list list world')","(0.33333333333333337, 'item execution budget discussed discussion')","(0.2450980392156863, 'discussion item establishment world heritage list list world heritage danger adopts timetable included')","(0.2727272727272727, 'budget discussed discussion item establishment world heritage list')","(0.21238938053097345, 'com decides item execution budget discussed discussion item establishment world heritage list list world heritage')","(0.2647058823529411, 'timetable included above mentioned')","(0.27586206896551724, 'committee examined document whc com decides item execution')","(0.26027397260273977, 'world heritage committee examined document whc com decides item execution')","(0.3023255813953488, 'timetable included above mentioned document')","(0.27118644067796616, 'discussed discussion item establishment world heritage list')","(0.2321428571428571, 'com decides item execution budget discussed discussion item establishment world heritage list list world')","(0.24031007751937983, 'document whc com decides item execution budget discussed discussion item establishment world heritage list list world')","(0.18918918918918914, 'world heritage committee examined document whc com decides item execution')","(0.2272727272727273, 'budget discussed discussion item establishment world heritage list')","(0.2833333333333333, 'document whc com decides item execution budget discussed')","(0.23880597014925375, 'world heritage committee examined document whc com decides')","(0.28787878787878785, 'heritage danger adopts timetable included above mentioned document')","(0.26415094339622647, 'establishment world heritage list list world heritage')","(0.25, 'item execution budget discussed discussion item establishment world heritage')","(0.2894736842105263, 'discussion item establishment world heritage list list world heritage danger')","(0.35185185185185186, 'com decides item execution budget discussed discussion')","(0.22499999999999998, 'world heritage committee examined document whc com decides item execution budget discussed discussion item establishment')","(0.22608695652173916, 'world heritage committee examined document whc com decides item execution budget discussed discussion item')","(0.22499999999999998, 'world heritage committee examined document whc com decides item execution')","(0.34782608695652173, 'discussion item establishment world heritage list list world heritage')","(0.2592592592592593, 'item execution budget discussed discussion item establishment world heritage list')","(0.23703703703703705, 'document whc com decides item execution budget discussed discussion item establishment world heritage list list world heritage')","(0.2153846153846154, 'document whc com decides item execution budget discussed discussion item establishment world heritage list list world')","(0.2727272727272727, 'execution budget discussed discussion item establishment world heritage list list world heritage danger adopts')","(0.25531914893617025, 'world heritage danger adopts timetable included')","(0.21649484536082475, 'com decides item execution budget discussed discussion item establishment world heritage list')","(0.2911392405063291, 'com decides item execution budget discussed discussion item establishment world')"
"Jul 9, 2006 Amendment to the World Heritage Committees Rules of Procedure","(0.26027397260273977, 'committee examined document whc com carefully noted item appears')","(0.2615384615384615, 'procedure take effect immediately requests director world heritage centre inform states parties world heritage convention decision')","(0.4285714285714286, 'convention decision immediately following session')","(0.2870370370370371, 'requests director world heritage centre inform states parties world heritage convention decision immediately')","(0.3275862068965517, 'world heritage centre inform states parties world heritage')","(0.2777777777777778, 'procedure concerning subsidiary bodies read follows subsidiary bodies recommendations world heritage committee made form draft')","(0.36363636363636365, 'parties world heritage convention')","(0.4084507042253521, 'states parties world heritage convention decision immediately following')","(0.3647058823529412, 'centre inform states parties world heritage convention decision immediately following')","(0.38095238095238093, 'parties world heritage convention decision')","(0.359375, 'parties world heritage convention decision immediately following')","(0.27192982456140347, 'session vilnius accordance rule rules procedure recalling decisions ext com com adopted respectively extraordinary')","(0.2713178294573644, 'noted item appears agenda session vilnius accordance rule rules procedure recalling decisions ext com com adopted')","(0.26190476190476186, 'subsidiary bodies recommendations world heritage committee made form draft decisions')","(0.28787878787878785, 'recommendations world heritage committee made form draft decisions')","(0.352112676056338, 'states parties world heritage convention decision immediately following')","(0.26865671641791045, 'session unesco ordinary session durban decides add paragraph')","(0.2857142857142857, 'centre inform states parties world heritage convention decision')","(0.368421052631579, 'bodies recommendations world heritage committee made form')","(0.26582278481012656, 'states parties world heritage convention decision immediately following session')","(0.3058823529411765, 'centre inform states parties world heritage convention decision immediately following')","(0.34375, 'world heritage convention decision immediately following session')","(0.30952380952380953, 'procedure concerning subsidiary bodies read follows subsidiary bodies recommendations world heritage committee made form draft')","(0.25217391304347825, 'paragraph rules procedure take effect immediately requests director world heritage centre inform states parties')","(0.3626373626373627, 'procedure concerning subsidiary bodies read follows subsidiary bodies recommendations world')","(0.2941176470588235, 'procedure concerning subsidiary bodies read follows subsidiary bodies recommendations')","(0.2823529411764706, 'com adopted respectively extraordinary session unesco ordinary session durban decides')","(0.3120567375886525, 'procedure concerning subsidiary bodies read follows subsidiary bodies recommendations world heritage committee made form draft decisions also')","(0.32352941176470584, 'procedure concerning subsidiary bodies read follows subsidiary bodies recommendations world heritage committee made form draft decisions')","(0.2792792792792793, 'take effect immediately requests director world heritage centre inform states parties world heritage convention')","(0.2962962962962963, 'parties world heritage convention decision immediately')","(0.26363636363636367, 'procedure concerning subsidiary bodies read follows subsidiary bodies recommendations world heritage committee')","(0.28735632183908044, 'respectively extraordinary session unesco ordinary session durban decides add paragraph')"
"Jul 9, 2006 Bam and its Cultural Landscape Islamic Republic of Iran C 1208","(0.34246575342465757, 'assistance international donors n requests state party submit world')","(0.26530612244897955, 'progress report implementation recommendations mentioned paragraphs well state conservation property examination committee session n decides retain')","(0.3513513513513513, 'cooperation icomos state party define')","(0.3306451612903226, 'implementation recommendations mentioned paragraphs well state conservation property examination committee session n decides')","(0.3529411764705882, 'conservation property examination committee session n decides retain')","(0.274074074074074, 'implementation recommendations mentioned paragraphs well state conservation property examination committee session n decides retain bam')","(0.30000000000000004, 'state party accelerate efforts')","(0.34375, 'well state conservation property examination committee session n')","(0.3411764705882353, 'mentioned paragraphs well state conservation property examination committee session n')","(0.37209302325581395, 'paragraphs well state conservation property')","(0.34782608695652173, 'report implementation recommendations mentioned paragraphs well state')","(0.31034482758620685, 'possible removal property list world heritage danger encourage training programmes assistance international donors n')","(0.31007751937984496, 'examined document whc com n recalling decision com adopted session durban n commends state party unesco')","(0.2716049382716049, 'heritage centre cooperation icomos state party define benchmarks possible removal')","(0.359375, 'well state conservation property examination committee session n')","(0.32352941176470584, 'heritage protective zones fully reflects outstanding universal value')","(0.29850746268656714, 'decision com adopted session durban n commends state')","(0.3088235294117647, 'training programmes assistance international donors n requests state')","(0.4181818181818182, 'redefine world heritage protective zones fully reflects')","(0.3194444444444444, 'conservation property examination committee session n decides retain bam')","(0.345679012345679, 'conservation property examination committee session n decides retain bam cultural')","(0.41333333333333333, 'implementation recommendations mentioned paragraphs well state conservation')","(0.2962962962962963, 'implementation recommendations mentioned paragraphs well state conservation property examination committee session n decides retain bam')","(0.3282442748091603, 'implementation recommendations mentioned paragraphs well state conservation property examination committee session n decides retain')","(0.3125, 'whc com n recalling decision com adopted session durban n')","(0.33766233766233766, 'redefine world heritage protective zones fully reflects outstanding universal')","(0.33333333333333337, 'conservation property examination committee session n decides retain bam cultural')","(0.29139072847682124, 'progress report implementation recommendations mentioned paragraphs well state conservation property examination committee session n decides retain bam')","(0.3129251700680272, 'progress report implementation recommendations mentioned paragraphs well state conservation property examination committee session n decides retain')","(0.33333333333333337, 'cooperation icomos state party define benchmarks possible removal property list world heritage danger encourage')","(0.4545454545454546, 'paragraphs well state conservation property examination')","(0.2931034482758621, 'implementation recommendations mentioned paragraphs well state conservation property examination committee session n')","(0.32098765432098764, 'heritage protective zones fully reflects outstanding universal value bam cultural')"
"Jul 9, 2006 Changes to Names of Properties Arles, Roman and Romanesque Monuments","(0.2191780821917808, 'committee examined document whc com approves proposed name change')","(0.22556390977443608, 'romanesque monuments arles proposed french authorities name property becomes arles roman romanesque monuments english arles monuments')","(0.2682926829268293, 'proposed french authorities name property')","(0.26415094339622647, 'proposed french authorities name property becomes arles roman romanesque monuments english arles monuments')","(0.2857142857142857, 'french authorities name property becomes arles roman romanesque')","(0.2764227642276422, 'romanesque monuments arles proposed french authorities name property becomes arles roman romanesque monuments english arles')","(0.34375, 'arles roman romanesque monuments')","(0.28125, 'becomes arles roman romanesque monuments english arles monuments')","(0.2948717948717948, 'arles proposed french authorities name property becomes arles roman romanesque')","(0.30000000000000004, 'roman romanesque monuments english arles')","(0.2678571428571429, 'arles roman romanesque monuments english arles monuments')","(0.2232142857142857, 'name change roman romanesque monuments arles proposed french authorities name property becomes arles roman')","(0.2093023255813954, 'document whc com approves proposed name change roman romanesque monuments arles proposed french authorities name property')","(0.2948717948717948, 'name property becomes arles roman romanesque monuments english arles monuments')","(0.22058823529411764, 'romanesque monuments arles proposed french authorities name property')","(0.234375, 'becomes arles roman romanesque monuments english arles monuments')","(0.23880597014925375, 'document whc com approves proposed name change roman')","(0.2786885245901639, 'arles proposed french authorities name property becomes arles')","(0.3125, 'examined document whc com approves proposed name')","(0.25, 'change roman romanesque monuments arles proposed french authorities name')","(0.24691358024691357, 'proposed name change roman romanesque monuments arles proposed french authorities')","(0.29824561403508776, 'monuments arles proposed french authorities name property')","(0.27350427350427353, 'proposed french authorities name property becomes arles roman romanesque monuments english arles monuments romains et')","(0.23478260869565215, 'proposed french authorities name property becomes arles roman romanesque monuments english arles monuments romains')","(0.2682926829268293, 'romanesque monuments arles proposed french authorities name property becomes arles')","(0.25, 'change roman romanesque monuments arles proposed french authorities name')","(0.2533333333333333, 'committee examined document whc com approves proposed name change roman')","(0.25531914893617025, 'romanesque monuments arles proposed french authorities name property becomes arles roman romanesque monuments english arles monuments romains')","(0.24812030075187974, 'romanesque monuments arles proposed french authorities name property becomes arles roman romanesque monuments english arles monuments')","(0.2807017543859649, 'proposed french authorities name property becomes arles roman romanesque monuments english arles monuments romains')","(0.30612244897959184, 'proposed french authorities name property becomes')","(0.25773195876288657, 'proposed french authorities name property becomes arles roman romanesque monuments english arles')","(0.28205128205128205, 'name property becomes arles roman romanesque monuments english arles monuments')"
"Jul 9, 2006 Changes to Names of Properties Chaco Culture","(0.28, 'change chaco culture national historical park proposed american authorities')","(0.20967741935483875, 'world heritage committee examined document whc com approves proposed name change chaco culture national historical park')","(0.3902439024390244, 'culture national historical park proposed')","(0.27450980392156865, 'name change chaco culture national historical park proposed american authorities name property becomes')","(0.3015873015873016, 'change chaco culture national historical park proposed american')","(0.2410714285714286, 'examined document whc com approves proposed name change chaco culture national historical park proposed american')","(0.27586206896551724, 'approves proposed name change')","(0.32835820895522383, 'culture national historical park proposed american authorities name')","(0.30000000000000004, 'change chaco culture national historical park proposed american authorities name')","(0.30000000000000004, 'change chaco culture national historical')","(0.22033898305084743, 'historical park proposed american authorities name property')","(0.25, 'world heritage committee examined document whc com approves proposed name change chaco culture national')","(0.24806201550387597, 'culture national historical park proposed american authorities name property becomes chaco culture english la culture chaco')","(0.22972972972972971, 'document whc com approves proposed name change chaco culture national')","(0.2698412698412699, 'change chaco culture national historical park proposed american')","(0.23333333333333328, 'proposed name change chaco culture national historical park')","(0.25373134328358204, 'com approves proposed name change chaco culture national')","(0.28358208955223885, 'culture national historical park proposed american authorities name')","(0.3125, 'examined document whc com approves proposed name')","(0.33333333333333337, 'authorities name property becomes chaco culture english la culture')","(0.30000000000000004, 'change chaco culture national historical park proposed american authorities name')","(0.29032258064516125, 'culture national historical park proposed american authorities')","(0.2155172413793104, 'world heritage committee examined document whc com approves proposed name change chaco culture national historical')","(0.24347826086956526, 'culture national historical park proposed american authorities name property becomes chaco culture english la')","(0.3125, 'proposed name change chaco culture national historical park proposed american')","(0.32835820895522383, 'com approves proposed name change chaco culture national historical')","(0.26190476190476186, 'culture national historical park proposed american authorities name property becomes')","(0.23703703703703705, 'proposed name change chaco culture national historical park proposed american authorities name property becomes chaco culture english')","(0.23076923076923073, 'document whc com approves proposed name change chaco culture national historical park proposed american authorities name')","(0.22935779816513757, 'culture national historical park proposed american authorities name property becomes chaco culture english la')","(0.33333333333333337, 'change chaco culture national historical park')","(0.21649484536082475, 'park proposed american authorities name property becomes chaco culture english la culture')","(0.2857142857142857, 'proposed name change chaco culture national historical park proposed american')"
"Jul 9, 2006 Changes to Names of Properties Abbey Church of SaintSavin sur Gartempe","(0.273972602739726, 'document whc com approves proposed name change church saint')","(0.22580645161290325, 'proposed french authorities name property becomes abbey church saint savin sur gartempe english abbatiale de saint')","(0.2682926829268293, 'proposed french authorities name property')","(0.26041666666666663, 'gartempe proposed french authorities name property becomes abbey church saint savin sur gartempe')","(0.25806451612903225, 'proposed french authorities name property becomes abbey church')","(0.2314814814814815, 'examined document whc com approves proposed name change church saint savin sur gartempe proposed french')","(0.34615384615384615, 'savin sur gartempe english')","(0.27586206896551724, 'committee examined document whc com approves proposed name')","(0.2666666666666667, 'sur gartempe proposed french authorities name property becomes abbey church')","(0.2647058823529411, 'examined document whc com approves')","(0.21999999999999997, 'whc com approves proposed name change church')","(0.2857142857142857, 'com approves proposed name change church saint savin sur gartempe proposed french authorities name')","(0.2325581395348837, 'document whc com approves proposed name change church saint savin sur gartempe proposed french authorities name')","(0.22972972972972971, 'abbey church saint savin sur gartempe english abbatiale de saint')","(0.23333333333333328, 'property becomes abbey church saint savin sur gartempe')","(0.23333333333333328, 'com approves proposed name change church saint savin')","(0.26865671641791045, 'authorities name property becomes abbey church saint savin')","(0.27586206896551724, 'committee examined document whc com approves proposed name')","(0.3125, 'examined document whc com approves proposed name')","(0.24193548387096775, 'authorities name property becomes abbey church saint savin sur')","(0.2432432432432432, 'proposed french authorities name property becomes abbey church saint savin')","(0.24489795918367352, 'com approves proposed name change church saint')","(0.25, 'world heritage committee examined document whc com approves proposed name change church saint savin sur')","(0.23478260869565215, 'world heritage committee examined document whc com approves proposed name change church saint savin')","(0.25, 'document whc com approves proposed name change church saint savin')","(0.25, 'document whc com approves proposed name change church saint')","(0.2666666666666667, 'document whc com approves proposed name change church saint savin')","(0.2666666666666667, 'saint savin sur gartempe proposed french authorities name property becomes abbey church saint savin sur gartempe english')","(0.25384615384615383, 'saint savin sur gartempe proposed french authorities name property becomes abbey church saint savin sur gartempe')","(0.2178217821782178, 'world heritage committee examined document whc com approves proposed name change church saint savin')","(0.30612244897959184, 'proposed french authorities name property becomes')","(0.23711340206185572, 'com approves proposed name change church saint savin sur gartempe proposed french')","(0.28, 'sur gartempe proposed french authorities name property becomes abbey church')"
"Jul 9, 2006 Changes to Names of Properties Hattusha the Hittite Capital","(0.26027397260273977, 'property becomes hattusha hittite capital english hattousa la capitale')","(0.16935483870967738, 'document whc com approves proposed name change hattusha proposed turkish authorities name property becomes hattusha hittite')","(0.2857142857142857, 'proposed turkish authorities name property')","(0.2551020408163265, 'examined document whc com approves proposed name change hattusha proposed turkish authorities name')","(0.28358208955223885, 'proposed turkish authorities name property becomes hattusha hittite')","(0.2627118644067796, 'com approves proposed name change hattusha proposed turkish authorities name property becomes hattusha hittite capital')","(0.303030303030303, 'turkish authorities name property')","(0.27586206896551724, 'committee examined document whc com approves proposed name')","(0.2650602409638554, 'proposed turkish authorities name property becomes hattusha hittite capital english')","(0.2647058823529411, 'examined document whc com approves')","(0.21999999999999997, 'whc com approves proposed name change hattusha')","(0.2142857142857143, 'examined document whc com approves proposed name change hattusha proposed turkish authorities name property')","(0.21705426356589153, 'proposed name change hattusha proposed turkish authorities name property becomes hattusha hittite capital english hattousa la')","(0.2168674698795181, 'proposed turkish authorities name property becomes hattusha hittite capital english')","(0.24590163934426235, 'property becomes hattusha hittite capital english hattousa la')","(0.24242424242424243, 'authorities name property becomes hattusha hittite capital english')","(0.23880597014925375, 'document whc com approves proposed name change hattusha')","(0.27586206896551724, 'committee examined document whc com approves proposed name')","(0.3125, 'examined document whc com approves proposed name')","(0.24, 'authorities name property becomes hattusha hittite capital english hattousa')","(0.2650602409638554, 'proposed turkish authorities name property becomes hattusha hittite capital english')","(0.27586206896551724, 'change hattusha proposed turkish authorities name property')","(0.19491525423728817, 'com approves proposed name change hattusha proposed turkish authorities name property becomes hattusha hittite capital')","(0.23478260869565215, 'com approves proposed name change hattusha proposed turkish authorities name property becomes hattusha hittite')","(0.25, 'proposed name change hattusha proposed turkish authorities name property becomes')","(0.30666666666666664, 'proposed turkish authorities name property becomes hattusha hittite capital')","(0.2650602409638554, 'proposed turkish authorities name property becomes hattusha hittite capital english')","(0.2666666666666667, 'proposed name change hattusha proposed turkish authorities name property becomes hattusha hittite capital english hattousa la capitale')","(0.24615384615384617, 'proposed name change hattusha proposed turkish authorities name property becomes hattusha hittite capital english hattousa la')","(0.2678571428571429, 'proposed turkish authorities name property becomes hattusha hittite capital english hattousa la capitale hittite')","(0.28260869565217395, 'proposed name change hattusha proposed turkish')","(0.21649484536082475, 'proposed turkish authorities name property becomes hattusha hittite capital english hattousa la')","(0.275, 'proposed name change hattusha proposed turkish authorities name property becomes')"
