,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Sep 24, 2016 Commission for the Conservation of Antarctic Marine Living Resources CCAMLR","(0.3033707865168539, 'implementation resolution conf cooperation cites commission conservation antarctic marine')","(0.30201342281879195, 'antarctic marine living resources ccamlr submit secretariat report implementation resolution conf cooperation cites commission conservation antarctic')","(0.3695652173913043, 'conservation antarctic marine living resources')","(0.32773109243697474, 'cooperation cites commission conservation antarctic marine living resources regarding trade toothfish secretariat shall')","(0.4084507042253521, 'commission conservation antarctic marine living resources ccamlr submit')","(0.29166666666666663, 'implementation resolution conf cooperation cites commission conservation antarctic marine living resources regarding trade toothfish secretariat')","(0.303030303030303, 'marine living resources regarding')","(0.37142857142857144, 'conf cooperation cites commission conservation antarctic marine living')","(0.34375, 'implementation resolution conf cooperation cites commission conservation antarctic marine living')","(0.32608695652173914, 'cites commission conservation antarctic marine')","(0.32835820895522383, 'resolution conf cooperation cites commission conservation antarctic')","(0.32592592592592595, 'notification parties requesting parties involved harvest trade toothfish dissostichus spp cooperating commission conservation antarctic')","(0.3082191780821918, 'cites commission conservation antarctic marine living resources regarding trade toothfish secretariat shall forward secretariat ccamlr information')","(0.3033707865168539, 'cites commission conservation antarctic marine living resources regarding trade toothfish')","(0.36986301369863017, 'cites commission conservation antarctic marine living resources regarding')","(0.2948717948717948, 'secretariat report implementation resolution conf cooperation cites commission')","(0.28767123287671237, 'cites commission conservation antarctic marine living resources regarding')","(0.29333333333333333, 'living resources ccamlr submit secretariat report implementation resolution')","(0.34375, 'commission conservation antarctic marine living resources ccamlr')","(0.3571428571428571, 'conservation antarctic marine living resources regarding trade toothfish secretariat')","(0.3555555555555555, 'commission conservation antarctic marine living resources ccamlr submit secretariat report')","(0.35, 'conservation antarctic marine living resources ccamlr submit')","(0.302158273381295, 'cooperation cites commission conservation antarctic marine living resources regarding trade toothfish secretariat shall forward secretariat')","(0.303030303030303, 'submit secretariat report implementation resolution conf cooperation cites commission conservation antarctic marine living resources')","(0.2717391304347826, 'antarctic marine living resources ccamlr submit secretariat report implementation resolution')","(0.3493975903614458, 'commission conservation antarctic marine living resources ccamlr submit secretariat')","(0.34444444444444444, 'commission conservation antarctic marine living resources ccamlr submit secretariat report')","(0.30379746835443033, 'implementation resolution conf cooperation cites commission conservation antarctic marine living resources regarding trade toothfish secretariat shall forward')","(0.3087248322147651, 'antarctic marine living resources ccamlr submit secretariat report implementation resolution conf cooperation cites commission conservation antarctic')","(0.3257575757575758, 'implementation resolution conf cooperation cites commission conservation antarctic marine living resources regarding trade toothfish')","(0.4, 'report implementation resolution conf cooperation cites')","(0.25, 'implementation resolution conf cooperation cites commission conservation antarctic marine living resources regarding')","(0.30208333333333337, 'toothfish dissostichus spp cooperating commission conservation antarctic marine living resources')"
"Sep 24, 2016 Combating wildlife cybercrime","(0.26249999999999996, 'well information presented standing committee and necessary make recommendations')","(0.26388888888888884, 'standing committee shall consider reports secretariat accordance provisions decision paragraph well information presented standing committee and')","(0.2857142857142857, 'recommendations consideration parties meeting conference')","(0.30000000000000004, 'paragraph well information presented standing committee and necessary make recommendations consideration parties meeting')","(0.2987012987012987, 'reports secretariat accordance provisions decision paragraph well information')","(0.2797202797202797, 'accordance provisions decision paragraph well information presented standing committee and necessary make recommendations consideration parties')","(0.2647058823529411, 'and necessary make recommendations')","(0.32432432432432434, 'committee and necessary make recommendations consideration parties meeting')","(0.29032258064516125, 'presented standing committee and necessary make recommendations consideration parties meeting')","(0.33333333333333337, 'and necessary make recommendations consideration')","(0.33333333333333337, 'committee shall consider reports secretariat accordance provisions')","(0.28888888888888886, 'accordance provisions decision paragraph well information presented standing committee and necessary make recommendations consideration')","(0.25161290322580643, 'reports secretariat accordance provisions decision paragraph well information presented standing committee and necessary make recommendations consideration')","(0.29032258064516125, 'presented standing committee and necessary make recommendations consideration parties meeting')","(0.2894736842105263, 'accordance provisions decision paragraph well information presented standing')","(0.2702702702702703, 'committee and necessary make recommendations consideration parties meeting')","(0.26865671641791045, 'well information presented standing committee and necessary make')","(0.25, 'accordance provisions decision paragraph well information presented standing')","(0.3125, 'and necessary make recommendations consideration parties meeting')","(0.2875, 'well information presented standing committee and necessary make recommendations')","(0.2777777777777778, 'accordance provisions decision paragraph well information presented standing committee and')","(0.34782608695652173, 'secretariat accordance provisions decision paragraph well information')","(0.2797202797202797, 'accordance provisions decision paragraph well information presented standing committee and necessary make recommendations consideration parties')","(0.274074074074074, 'accordance provisions decision paragraph well information presented standing committee and necessary make recommendations consideration')","(0.25806451612903225, 'presented standing committee and necessary make recommendations consideration parties meeting')","(0.28735632183908044, 'reports secretariat accordance provisions decision paragraph well information presented')","(0.2978723404255319, 'well information presented standing committee and necessary make recommendations consideration')","(0.2638036809815951, 'reports secretariat accordance provisions decision paragraph well information presented standing committee and necessary make recommendations consideration parties')","(0.29032258064516125, 'reports secretariat accordance provisions decision paragraph well information presented standing committee and necessary make recommendations consideration')","(0.31851851851851853, 'accordance provisions decision paragraph well information presented standing committee and necessary make recommendations consideration')","(0.3770491803278688, 'make recommendations consideration parties meeting conference')","(0.2946428571428571, 'paragraph well information presented standing committee and necessary make recommendations consideration parties')","(0.3222222222222222, 'accordance provisions decision paragraph well information presented standing committee and')"
"Sep 24, 2016 Compliance matters","(0.3563218390804598, 'potential donors shall organize international workshop guiding principles methodologies')","(0.28260869565217395, 'compliance risk assessments legal resources needed management authorities verify legal acquisition specimens cites listed species exported')","(0.37209302325581395, 'cooperation agencies potential donors shall')","(0.31355932203389836, 'exported prepare submit consideration standing committee proposal guidance verifying legal acquisition specimens cites')","(0.3285714285714286, 'management authorities verify legal acquisition specimens cites listed')","(0.28776978417266186, 'information forensic expertise compliance risk assessments legal resources needed management authorities verify legal acquisition specimens')","(0.36363636363636365, 'compliance risk assessments legal')","(0.31081081081081086, 'relevant institutions cooperation agencies potential donors shall organize')","(0.30000000000000004, 'secretariat collaboration relevant institutions cooperation agencies potential donors shall organize')","(0.30434782608695654, 'information forensic expertise compliance risk')","(0.3846153846153846, 'institutions cooperation agencies potential donors shall organize')","(0.3093525179856115, 'funding secretariat collaboration relevant institutions cooperation agencies potential donors shall organize international workshop guiding')","(0.28915662650602414, 'secretariat collaboration relevant institutions cooperation agencies potential donors shall organize international workshop guiding principles methodologies practical')","(0.2790697674418605, 'cites listed species exported prepare submit consideration standing committee proposal')","(0.3294117647058824, 'secretariat collaboration relevant institutions cooperation agencies potential donors')","(0.3058823529411765, 'secretariat collaboration relevant institutions cooperation agencies potential donors')","(0.3058823529411765, 'secretariat collaboration relevant institutions cooperation agencies potential donors')","(0.3098591549295775, 'committee proposal guidance verifying legal acquisition specimens cites')","(0.3384615384615385, 'institutions cooperation agencies potential donors shall organize')","(0.3586956521739131, 'international workshop guiding principles methodologies practical tools information forensic')","(0.3571428571428571, 'shall organize international workshop guiding principles methodologies practical tools information')","(0.3538461538461538, 'institutions cooperation agencies potential donors shall organize')","(0.3287671232876712, 'relevant institutions cooperation agencies potential donors shall organize international workshop guiding principles methodologies practical tools')","(0.33333333333333337, 'subject availability external funding secretariat collaboration relevant institutions cooperation agencies potential donors shall organize')","(0.276595744680851, 'consideration standing committee proposal guidance verifying legal acquisition specimens cites')","(0.3493975903614458, 'cooperation agencies potential donors shall organize international workshop guiding')","(0.31958762886597936, 'relevant institutions cooperation agencies potential donors shall organize international workshop')","(0.2781065088757396, 'subject availability external funding secretariat collaboration relevant institutions cooperation agencies potential donors shall organize international workshop guiding')","(0.2857142857142857, 'subject availability external funding secretariat collaboration relevant institutions cooperation agencies potential donors shall organize international workshop')","(0.3285714285714286, 'relevant institutions cooperation agencies potential donors shall organize international workshop guiding principles methodologies practical')","(0.3392857142857143, 'exported prepare submit consideration standing committee')","(0.2702702702702703, 'methodologies practical tools information forensic expertise compliance risk assessments legal resources needed')","(0.30188679245283023, 'subject availability external funding secretariat collaboration relevant institutions cooperation agencies')"
"Sep 24, 2016 Demand reduction","(0.30000000000000004, 'encouraged provide financial technical support necessary promote facilitate implementation')","(0, '')","(0.28888888888888886, 'provide financial technical support necessary')","(0.2362204724409449, 'parties technical financial partners encouraged provide financial technical support necessary promote facilitate implementation')","(0.2533333333333333, 'encouraged provide financial technical support necessary promote facilitate')","(0.23611111111111116, 'parties technical financial partners encouraged provide financial technical support necessary promote facilitate implementation demand reduction')","(0.2702702702702703, 'partners encouraged provide financial')","(0.2666666666666667, 'parties technical financial partners encouraged provide financial technical')","(0.25806451612903225, 'parties technical financial partners encouraged provide financial technical support necessary')","(0.30000000000000004, 'promote facilitate implementation demand reduction')","(0.27692307692307694, 'parties technical financial partners encouraged provide financial')","(0.29104477611940294, 'parties technical financial partners encouraged provide financial technical support necessary promote facilitate implementation demand')","(0, '')","(0.24731182795698925, 'parties technical financial partners encouraged provide financial technical support necessary')","(0.24, 'parties technical financial partners encouraged provide financial technical')","(0.28, 'financial partners encouraged provide financial technical support necessary')","(0.2435897435897436, 'financial technical support necessary promote facilitate implementation demand')","(0.2948717948717948, 'financial technical support necessary promote facilitate implementation demand')","(0.328125, 'provide financial technical support necessary promote facilitate')","(0.28409090909090906, 'financial technical support necessary promote facilitate implementation demand reduction')","(0.276595744680851, 'financial partners encouraged provide financial technical support necessary promote facilitate')","(0.3529411764705882, 'support necessary promote facilitate implementation demand reduction')","(0.27083333333333337, 'parties technical financial partners encouraged provide financial technical support necessary promote facilitate implementation demand reduction')","(0.22388059701492535, 'parties technical financial partners encouraged provide financial technical support necessary promote facilitate implementation demand')","(0.28865979381443296, 'encouraged provide financial technical support necessary promote facilitate implementation demand')","(0.27710843373493976, 'financial partners encouraged provide financial technical support necessary promote')","(0.23711340206185572, 'encouraged provide financial technical support necessary promote facilitate implementation demand')","(0, '')","(0, '')","(0.25373134328358204, 'parties technical financial partners encouraged provide financial technical support necessary promote facilitate implementation demand')","(0.2586206896551724, 'support necessary promote facilitate implementation demand')","(0.22413793103448276, 'partners encouraged provide financial technical support necessary promote facilitate implementation demand reduction')","(0.25806451612903225, 'parties technical financial partners encouraged provide financial technical support necessary')"
"Sep 24, 2016 Definition of the term xe2x80x98artificially propagatedxe2x80x99","(0.34090909090909094, 'consider recommendations plants committee made accordance decisions make recommendations')","(0, '')","(0.31481481481481477, 'make recommendations appropriate consideration meeting')","(0.2857142857142857, 'standing committee consider recommendations plants committee made accordance decisions make recommendations appropriate consideration')","(0.29166666666666663, 'consider recommendations plants committee made accordance decisions make')","(0.2763157894736842, 'standing committee consider recommendations plants committee made accordance decisions make recommendations appropriate consideration meeting conference')","(0.28125, 'plants committee made accordance')","(0.3157894736842105, 'standing committee consider recommendations plants committee made accordance')","(0.2989690721649485, 'plants committee made accordance decisions make recommendations appropriate consideration meeting')","(0.33333333333333337, 'make recommendations appropriate consideration meeting')","(0.32835820895522383, 'consider recommendations plants committee made accordance decisions')","(0.2978723404255319, 'standing committee consider recommendations plants committee made accordance decisions make recommendations appropriate consideration meeting')","(0, '')","(0.30000000000000004, 'consider recommendations plants committee made accordance decisions make recommendations appropriate')","(0.2763157894736842, 'standing committee consider recommendations plants committee made accordance')","(0.30000000000000004, 'made accordance decisions make recommendations appropriate consideration meeting')","(0.25, 'made accordance decisions make recommendations appropriate consideration meeting')","(0.26388888888888884, 'consider recommendations plants committee made accordance decisions make')","(0.3733333333333333, 'decisions make recommendations appropriate consideration meeting conference')","(0.26136363636363635, 'consider recommendations plants committee made accordance decisions make recommendations')","(0.31000000000000005, 'consider recommendations plants committee made accordance decisions make recommendations appropriate')","(0.33333333333333337, 'recommendations plants committee made accordance decisions make')","(0.29605263157894735, 'standing committee consider recommendations plants committee made accordance decisions make recommendations appropriate consideration meeting conference')","(0.22695035460992907, 'standing committee consider recommendations plants committee made accordance decisions make recommendations appropriate consideration meeting')","(0.24742268041237114, 'plants committee made accordance decisions make recommendations appropriate consideration meeting')","(0.2790697674418605, 'standing committee consider recommendations plants committee made accordance decisions')","(0.31868131868131866, 'standing committee consider recommendations plants committee made accordance decisions make')","(0, '')","(0, '')","(0.3049645390070922, 'standing committee consider recommendations plants committee made accordance decisions make recommendations appropriate consideration meeting')","(0.32835820895522383, 'accordance decisions make recommendations appropriate consideration')","(0.25, 'recommendations plants committee made accordance decisions make recommendations appropriate consideration meeting conference')","(0.26, 'consider recommendations plants committee made accordance decisions make recommendations appropriate')"
"Sep 24, 2016 Definition of the term appropriate and acceptable destinations","(0.2465753424657534, 'resolution conf rev definition term acceptable destinations article iii')","(0.2847222222222222, 'secretariat shall subject available resources report meeting animals committee meeting standing committee history implementation resolution conf')","(0.3555555555555555, 'implementation resolution conf rev definition')","(0.32173913043478264, 'history implementation resolution conf rev definition term acceptable destinations article iii paragraphs regarding')","(0.34328358208955223, 'resolution conf rev definition term acceptable destinations article')","(0.26515151515151514, 'meeting standing committee history implementation resolution conf rev definition term acceptable destinations article iii paragraphs')","(0.30000000000000004, 'paragraphs regarding findings recipients')","(0.34782608695652173, 'history implementation resolution conf rev definition term acceptable')","(0.31818181818181823, 'standing committee history implementation resolution conf rev definition term acceptable')","(0.34285714285714286, 'resolution conf rev definition term')","(0.2931034482758621, 'history implementation resolution conf rev definition term')","(0.2661290322580645, 'history implementation resolution conf rev definition term acceptable destinations article iii paragraphs regarding findings')","(0.3098591549295775, 'committee meeting standing committee history implementation resolution conf rev definition term acceptable destinations article iii paragraphs')","(0.2666666666666667, 'history implementation resolution conf rev definition term acceptable destinations article')","(0.29850746268656714, 'resolution conf rev definition term acceptable destinations article')","(0.29166666666666663, 'standing committee history implementation resolution conf rev definition')","(0.28358208955223885, 'resolution conf rev definition term acceptable destinations article')","(0.2647058823529411, 'secretariat shall subject available resources report meeting animals')","(0.3278688524590164, 'standing committee history implementation resolution conf rev')","(0.3205128205128205, 'secretariat shall subject available resources report meeting animals committee')","(0.31818181818181823, 'destinations article iii paragraphs regarding findings recipients living specimens cites')","(0.3650793650793651, 'committee history implementation resolution conf rev definition')","(0.2803030303030303, 'meeting standing committee history implementation resolution conf rev definition term acceptable destinations article iii paragraphs')","(0.2704918032786885, 'meeting animals committee meeting standing committee history implementation resolution conf rev definition term acceptable')","(0.28260869565217395, 'resources report meeting animals committee meeting standing committee history implementation')","(0.3098591549295775, 'resolution conf rev definition term acceptable destinations article iii')","(0.2954545454545454, 'destinations article iii paragraphs regarding findings recipients living specimens cites')","(0.29605263157894735, 'history implementation resolution conf rev definition term acceptable destinations article iii paragraphs regarding findings recipients living specimens')","(0.2517985611510791, 'resources report meeting animals committee meeting standing committee history implementation resolution conf rev definition term acceptable')","(0.2966101694915254, 'conf rev definition term acceptable destinations article iii paragraphs regarding findings recipients living specimens')","(0.33999999999999997, 'implementation resolution conf rev definition term')","(0.2857142857142857, 'history implementation resolution conf rev definition term acceptable destinations article iii paragraphs')","(0.3111111111111111, 'history implementation resolution conf rev definition term acceptable destinations article')"
"Sep 24, 2016 Community awareness on wildlife trafficking","(0.3085106382978723, 'recommendations enhance effectiveness strategies programmes enhance community awareness report')","(0.28220858895705525, 'recommendations enhance effectiveness strategies programmes enhance community awareness report progress implementation present decision meetings standing committee')","(0.35, 'investigation ii conduct review existing')","(0.3055555555555556, 'programmes enhance community awareness iii prepare report basis findings made activities outlined paragraphs')","(0.31034482758620685, 'recommendations enhance effectiveness strategies programmes enhance community awareness')","(0.31007751937984496, 'enhance community awareness report progress implementation present decision meetings standing committee china greece south africa')","(0.375, 'parties may appropriate identify')","(0.375, 'implementation present decision meetings standing committee china greece')","(0.375, 'report progress implementation present decision meetings standing committee china greece')","(0.32432432432432434, 'contract consultant to engage parties')","(0.30645161290322576, 'investigation ii conduct review existing strategies programmes')","(0.29861111111111116, 'together recommendations enhance effectiveness strategies programmes enhance community awareness report progress implementation present decision')","(0.29447852760736193, 'recommendations enhance effectiveness strategies programmes enhance community awareness report progress implementation present decision meetings standing committee')","(0.30000000000000004, 'subject external funding contract consultant to engage parties reported decision')","(0.30000000000000004, 'implementation strategies programmes enhance community awareness economic social')","(0.275, 'paragraphs ii decision together recommendations enhance effectiveness strategies')","(0.2875, 'paragraphs ii decision together recommendations enhance effectiveness strategies')","(0.30000000000000004, 'may appropriate identify best practices challenges experienced parties')","(0.33333333333333337, 'external funding contract consultant to engage parties')","(0.2978723404255319, 'implementation strategies programmes enhance community awareness economic social environmental')","(0.3176470588235294, 'implementation present decision meetings standing committee china greece south africa')","(0.36923076923076925, 'implementation present decision meetings standing committee china')","(0.3032258064516129, 'practices challenges experienced parties implementation strategies programmes enhance community awareness economic social environmental impacts trafficking')","(0.2797202797202797, 'practices challenges experienced parties implementation strategies programmes enhance community awareness economic social environmental impacts')","(0.2761904761904762, 'practices challenges experienced parties implementation strategies programmes enhance community awareness')","(0.2978723404255319, 'recommendations enhance effectiveness strategies programmes enhance community awareness report')","(0.303921568627451, 'effectiveness strategies programmes enhance community awareness report progress implementation present')","(0.3053892215568862, 'paragraphs ii decision together recommendations enhance effectiveness strategies programmes enhance community awareness report progress implementation present decision')","(0.2919254658385093, 'experienced parties implementation strategies programmes enhance community awareness economic social environmental impacts trafficking wildlife encourage general')","(0.34751773049645385, 'parties implementation strategies programmes enhance community awareness economic social environmental impacts trafficking wildlife encourage')","(0.33333333333333337, 'awareness report progress implementation present decision')","(0.2975206611570248, 'practices challenges experienced parties implementation strategies programmes enhance community awareness economic social')","(0.3411764705882353, 'implementation present decision meetings standing committee china greece south africa')"
"Sep 20, 2003 Settlement of disputes","(0.3733333333333333, 'convention international law article unless parties dispute agree otherwise')","(0.3146853146853147, 'follows article party may initiate recourse arbitration accordance article convention written notification addressed party dispute notification')","(0.46808510638297873, 'convention written notification addressed party')","(0.37142857142857144, 'agreement third arbitrator shall president tribunal president tribunal shall national one parties dispute')","(0.4461538461538461, 'convention international law article unless parties dispute agree')","(0.31818181818181823, 'decisions majority vote members article conciliation commission shall render report recommendations resolution dispute within twelve')","(0.4642857142857143, 'parties agree subject matter')","(0.5, 'united nations shall make designation within two month')","(0.41666666666666663, 'secretary general united nations shall make designation within two month')","(0.43243243243243246, 'annex vi rotterdam convention setting')","(0.4193548387096774, 'provisions convention international law article unless parties')","(0.8888888888888888, 'rotterdam convention prior informed consent procedure certain hazardous chemicals pesticides international trade shall follows')","(0.3410852713178295, 'united nations shall request party designate president within two month period rc article arbitral tribunal shall')","(0.36708860759493667, 'article convention contained annex present decision annex settlement disputes a')","(0.3384615384615385, 'president conciliation commission chosen within two months fourth')","(0.3717948717948718, 'arbitration accordance article convention written notification addressed party')","(0.410958904109589, 'articles convention interpretation application issue claimant party shall')","(0.38095238095238093, 'arbitral tribunal procedure substance shall taken majority vote')","(0.4354838709677419, 'vi rotterdam convention setting arbitration procedure purposes')","(0.352112676056338, 'information thus received parties article disputes two parties arbitral')","(0.47619047619047616, 'convention international law article unless parties dispute agree otherwise arbitral')","(0.4411764705882353, 'convention written notification addressed party dispute notification')","(0.32638888888888884, 'arbitration procedure purposes paragraph article convention conciliation procedure purposes paragraph article convention contained annex present')","(0.3381294964028777, 'protect confidentiality information receive confidence proceedings commission article conciliation commission shall take decisions majority')","(0.33684210526315794, 'article convention conciliation procedure purposes paragraph article convention contained annex')","(0.375, 'vi rotterdam convention setting arbitration procedure purposes paragraph article')","(0.3738317757009346, 'commission obligation protect confidentiality information receive confidence proceedings commission article')","(0.34246575342465757, 'article convention conciliation procedure purposes paragraph article convention contained annex present decision annex settlement disputes a rules')","(0.3137254901960784, 'arbitration procedure purposes paragraph article convention conciliation procedure purposes paragraph article convention contained annex present decision')","(0.3525179856115108, 'parties arbitrators obligation protect confidentiality information receive confidence proceedings arbitral tribunal article unless arbitral')","(0.390625, 'disagreement whether conciliation commission competence consider')","(0.30188679245283023, 'accordance provisions convention international law article unless parties dispute agree otherwise arbitral')","(0.3417721518987342, 'article convention contained annex present decision annex settlement disputes a')"
"Sep 24, 2016 Domestic markets for frequently illegally traded specimens","(0.31182795698924726, 'consideration meeting conference parties including appropriate revisions existing resolutions')","(0.2974683544303798, 'meeting standing committee requested review findings recommendations secretariat report decision make recommendations consideration meeting conference parties')","(0.31999999999999995, 'conference parties including appropriate revisions')","(0.32089552238805974, 'decision make recommendations consideration meeting conference parties including appropriate revisions existing resolutions strengthen')","(0.40963855421686746, 'make recommendations consideration meeting conference parties including appropriate')","(0.29605263157894735, 'decision make recommendations consideration meeting conference parties including appropriate revisions existing resolutions strengthen domestic controls')","(0.33333333333333337, 'report decision make recommendations')","(0.34883720930232553, 'recommendations secretariat report decision make recommendations consideration meeting')","(0.3137254901960784, 'review findings recommendations secretariat report decision make recommendations consideration meeting')","(0.3529411764705882, 'decision make recommendations consideration meeting')","(0.3188405797101449, 'report decision make recommendations consideration meeting conference')","(0.3178294573643411, 'revisions existing resolutions strengthen domestic controls addressing illegal trade specimens cites listed species international')","(0.32098765432098764, 'review findings recommendations secretariat report decision make recommendations consideration meeting conference parties including appropriate revisions existing')","(0.303921568627451, 'make recommendations consideration meeting conference parties including appropriate revisions existing')","(0.3493975903614458, 'make recommendations consideration meeting conference parties including appropriate')","(0.28915662650602414, 'make recommendations consideration meeting conference parties including appropriate')","(0.3132530120481928, 'make recommendations consideration meeting conference parties including appropriate')","(0.2727272727272727, 'report decision make recommendations consideration meeting conference parties')","(0.359375, 'review findings recommendations secretariat report decision make')","(0.29670329670329665, 'conference parties including appropriate revisions existing resolutions strengthen domestic')","(0.3793103448275862, 'domestic controls addressing illegal trade specimens cites listed species international')","(0.3802816901408451, 'make recommendations consideration meeting conference parties including')","(0.32894736842105265, 'decision make recommendations consideration meeting conference parties including appropriate revisions existing resolutions strengthen domestic controls')","(0.3076923076923077, 'decision make recommendations consideration meeting conference parties including appropriate revisions existing resolutions strengthen domestic')","(0.27450980392156865, 'make recommendations consideration meeting conference parties including appropriate revisions existing')","(0.32258064516129037, 'make recommendations consideration meeting conference parties including appropriate revisions')","(0.35238095238095235, 'recommendations secretariat report decision make recommendations consideration meeting conference parties')","(0.31547619047619047, 'meeting standing committee requested review findings recommendations secretariat report decision make recommendations consideration meeting conference parties including')","(0.3291139240506329, 'meeting standing committee requested review findings recommendations secretariat report decision make recommendations consideration meeting conference parties')","(0.363013698630137, 'recommendations secretariat report decision make recommendations consideration meeting conference parties including appropriate revisions existing')","(0.4426229508196722, 'make recommendations consideration meeting conference parties')","(0.29268292682926833, 'decision make recommendations consideration meeting conference parties including appropriate revisions existing resolutions')","(0.29000000000000004, 'conference parties including appropriate revisions existing resolutions strengthen domestic controls')"
"Sep 24, 2016 Cooperation with other biodiversityrelated conventions","(0.32558139534883723, 'conventions standing committee shall report implementation decision meeting conference')","(0.2733333333333333, 'standing committee shall support secretariat explore options consistent cites strategic vision strengthen cooperation collaboration synergies relevant')","(0.42500000000000004, 'levels cites strategic plan biodiversity')","(0.29565217391304344, 'cooperation collaboration synergies relevant levels cites strategic plan biodiversity aichi targets possible follow')","(0.41333333333333333, 'vision strengthen cooperation collaboration synergies relevant levels cites')","(0.3111111111111111, 'members liaison group biodiversity related convention s and appropriate engagement relevant organisations processes including processes')","(0.3571428571428571, 's and appropriate engagement')","(0.37142857142857144, 'processes including processes rio conventions standing committee shall')","(0.32258064516129037, 'relevant organisations processes including processes rio conventions standing committee shall')","(0.38888888888888884, 'related convention s and appropriate')","(0.3392857142857143, 'related convention s and appropriate engagement relevant')","(0.3111111111111111, 'engagement relevant organisations processes including processes rio conventions standing committee shall report implementation decision')","(0.3098591549295775, 'cites strategic vision strengthen cooperation collaboration synergies relevant levels cites strategic plan biodiversity aichi targets possible')","(0.34444444444444444, 'related convention s and appropriate engagement relevant organisations processes including')","(0.30666666666666664, 'vision strengthen cooperation collaboration synergies relevant levels cites')","(0.3194444444444444, 'sustainable development goals involve members liaison group biodiversity')","(0.49382716049382713, 'framework appropriate well agenda sustainable development sustainable development')","(0.3194444444444444, 'secretariat explore options consistent cites strategic vision strengthen')","(0.359375, 'options consistent cites strategic vision strengthen cooperation')","(0.3058823529411765, 'cooperation collaboration synergies relevant levels cites strategic plan biodiversity')","(0.3296703296703297, 'cooperation collaboration synergies relevant levels cites strategic plan biodiversity aichi')","(0.4032258064516129, 'convention s and appropriate engagement relevant organisations')","(0.30434782608695654, 'support secretariat explore options consistent cites strategic vision strengthen cooperation collaboration synergies relevant levels cites')","(0.29600000000000004, 'options consistent cites strategic vision strengthen cooperation collaboration synergies relevant levels cites strategic plan')","(0.3076923076923077, 'sustainable development goals involve members liaison group biodiversity related convention')","(0.3176470588235294, 'vision strengthen cooperation collaboration synergies relevant levels cites strategic')","(0.3707865168539326, 'well agenda sustainable development sustainable development goals involve members liaison')","(0.28481012658227844, 'secretariat explore options consistent cites strategic vision strengthen cooperation collaboration synergies relevant levels cites strategic plan biodiversity')","(0.2978723404255319, 'related convention s and appropriate engagement relevant organisations processes including processes rio conventions standing committee shall')","(0.3228346456692913, 'strategic vision strengthen cooperation collaboration synergies relevant levels cites strategic plan biodiversity aichi targets')","(0.33870967741935487, 'strengthen cooperation collaboration synergies relevant levels')","(0.3008849557522124, 'strategic vision strengthen cooperation collaboration synergies relevant levels cites strategic plan biodiversity')","(0.31868131868131866, 'cooperation collaboration synergies relevant levels cites strategic plan biodiversity aichi')"
