,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Jun 28, 2015 Wulingyuan Scenic and Historic Interest Area China N 640","(0.3076923076923077, 'accordance paragraph operational guidelines n requests furthermore state party')","(0.282258064516129, 'n examined document whc com add n recalling decision com vii adopted session kyoto n welcomes')","(0.34782608695652173, 'conservation property well outcomes demolition')","(0.32773109243697474, 'summary state conservation property well outcomes demolition project information remaining illegal developments planned')","(0.3389830508474576, 'concern three cable cars elevator electric railway tourists')","(0.26277372262773724, 'summary state conservation property well outcomes demolition project information remaining illegal developments planned activities remove')","(0.3793103448275862, 'state party ensure engagement')","(0.3194444444444444, 'restoration affected areas possible examination world heritage committee')","(0.3152173913043478, 'achieved ecological restoration affected areas possible examination world heritage committee')","(0.37777777777777777, 'executive summary state conservation property')","(0.31666666666666665, 'summary state conservation property well outcomes demolition')","(0.3076923076923077, 'summary state conservation property well outcomes demolition project information remaining illegal developments planned activities')","(0.28682170542635654, 'manage impacts pollution remove illegal tourist facilities buildings within property buffer zone requests state party ensure')","(0.30000000000000004, 'state conservation property well outcomes demolition project information remaining illegal')","(0.33333333333333337, 'n notes concern three cable cars elevator electric')","(0.2833333333333333, 'demolition project n notes concern three cable cars')","(0.3717948717948718, 'outcomes demolition project information remaining illegal developments planned')","(0.3194444444444444, 'accordance paragraph operational guidelines n requests furthermore state')","(0.4130434782608695, 'third phase demolition project n notes concern')","(0.32432432432432434, 'increasing numbers tourists visit property encourages state party consider')","(0.2987012987012987, 'consider enhancing tourism strategy required basis new online learning module')","(0.40909090909090906, 'conservation property well outcomes demolition project information')","(0.29323308270676696, 'property well outcomes demolition project information remaining illegal developments planned activities remove them progress achieved')","(0.28695652173913044, 'n n examined document whc com add n recalling decision com vii adopted session')","(0.30000000000000004, 'n notes concern three cable cars elevator electric railway tourists')","(0.3292682926829268, 'achieved ecological restoration affected areas possible examination world heritage')","(0.35416666666666663, 'outcomes demolition project information remaining illegal developments planned activities remove')","(0.35443037974683544, 'project information remaining illegal developments planned activities remove them progress achieved ecological restoration affected areas possible examination')","(0.30000000000000004, 'ouv n requests state party notify world heritage centre iucn future developments could impact property decision')","(0.3834586466165414, 'demolition project information remaining illegal developments planned activities remove them progress achieved ecological restoration')","(0.44897959183673475, 'summary state conservation property well outcomes')","(0.31818181818181823, 'property well outcomes demolition project information remaining illegal developments planned activities remove')","(0.3466666666666667, 'ongoing efforts state party manage impacts pollution remove illegal tourist')"
"Jun 28, 2015 Volcanoes of Kamchatka Russian Federation N 765","(0.3013698630136986, 'status trends populations key species n also requests state')","(0.27419354838709675, 'n examined document whc com add n recalling decision com adopted session phnom penh n regrets')","(0.31999999999999995, 'reactive monitoring mission particularly regarding')","(0.3416666666666667, 'management plan strengthening institutional capacity administrations property terms human financial resources n requests')","(0.3513513513513513, 'summary state conservation property implementation above examination world')","(0.3137254901960784, 'reactive monitoring mission particularly regarding development implementation one integrated management plan coordination structure comprehensive tourism')","(0.3913043478260869, 'species n also requests')","(0.3414634146341463, 'implementation one integrated management plan coordination structure comprehensive')","(0.31506849315068497, 'impacts projects outstanding universal value ouv property n notes concern')","(0.3902439024390244, 'submit report state conservation property')","(0.32352941176470584, 'summary state conservation property implementation above examination')","(0.3076923076923077, 'implementation one integrated management plan coordination structure comprehensive tourism management plan strengthening institutional capacity')","(0.2945736434108527, 'n examined document whc com add n recalling decision com adopted session phnom penh n regrets')","(0.308641975308642, 'notes concern apparent contradictions regarding overall area four regional nature')","(0.3513513513513513, 'summary state conservation property implementation above examination world')","(0.30666666666666664, 'hydropower projects zhupanova river copies environmental impact assessments')","(0.34328358208955223, 'value ouv property n notes concern apparent contradictions')","(0.3278688524590164, 'components property inscribed n also reiterates request state')","(0.36764705882352944, 'summary state conservation property implementation above examination')","(0.3972602739726028, 'administrations property terms human financial resources n requests state')","(0.326530612244898, 'plan strengthening institutional capacity administrations property terms human financial resources')","(0.4, 'entire property order monitor status trends populations')","(0.3017241379310345, 'document whc com add n recalling decision com adopted session phnom penh n regrets state')","(0.30714285714285716, 'fully implement recommendations reactive monitoring mission particularly regarding development implementation one integrated management plan')","(0.2941176470588235, 'state conservation property requested decision com provide detailed information plans')","(0.3855421686746988, 'summary state conservation property implementation above examination world heritage')","(0.37623762376237624, 'mission particularly regarding development implementation one integrated management plan coordination')","(0.30177514792899407, 'party fully implement recommendations reactive monitoring mission particularly regarding development implementation one integrated management plan coordination structure')","(0.3207547169811321, 'party fully implement recommendations reactive monitoring mission particularly regarding development implementation one integrated management plan coordination')","(0.3448275862068966, 'reactive monitoring mission particularly regarding development implementation one integrated management plan coordination structure comprehensive')","(0.43137254901960786, 'submit report state conservation property requested')","(0.28099173553719003, 'structure comprehensive tourism management plan strengthening institutional capacity administrations property terms human')","(0.34883720930232553, 'property requested decision com provide detailed information plans hydropower projects')"
"Jun 29, 2003 Acropolis, Athens Greece","(0.29333333333333333, 'information development projects may impact visual integrity world heritage')","(0.24193548387096775, 'requested february july recalls request com state party give urgent consideration redefinition buffer zone order better')","(0.3414634146341463, 'prevent activity would cause irreversible')","(0.3267326732673267, 'party give urgent consideration redefinition buffer zone order better protect visual setting monument')","(0.33333333333333337, 'consideration redefinition buffer zone order better protect visual')","(0.24603174603174605, 'notably concerning property acropolis urges state party prevent activity would cause irreversible damage outstanding universal')","(0.34782608695652173, 'state party give urgent')","(0.29032258064516125, 'state party give urgent consideration redefinition buffer zone')","(0.2823529411764706, 'heritage property undertake visual impact study notably concerning property acropolis')","(0.4, 'committee examine state conservation property')","(0.32727272727272727, 'study notably concerning property acropolis urges state')","(0.3214285714285714, 'state party submit report world heritage centre february order world heritage committee examine state')","(0.24806201550387597, 'give urgent consideration redefinition buffer zone order better protect visual setting monument recalls request com state')","(0.2692307692307693, 'give urgent consideration redefinition buffer zone order better protect visual')","(0.3492063492063492, 'give urgent consideration redefinition buffer zone order better')","(0.2666666666666667, 'com state party provide information development projects may')","(0.31343283582089554, 'order better protect visual setting monument recalls request')","(0.31666666666666665, 'centre february order world heritage committee examine state')","(0.4642857142857143, 'give urgent consideration redefinition buffer zone order')","(0.31999999999999995, 'information development projects may impact visual integrity world heritage')","(0.3373493975903614, 'consideration redefinition buffer zone order better protect visual setting monument')","(0.35593220338983056, 'consideration redefinition buffer zone order better protect')","(0.31746031746031744, 'notably concerning property acropolis urges state party prevent activity would cause irreversible damage outstanding universal')","(0.26086956521739135, 'request com state party give urgent consideration redefinition buffer zone order better protect visual')","(0.3125, 'notably concerning property acropolis urges state party prevent activity would')","(0.3866666666666667, 'information development projects may impact visual integrity world heritage')","(0.32530120481927716, 'consideration redefinition buffer zone order better protect visual setting monument')","(0.3111111111111111, 'protect visual setting monument recalls request com state party provide information development projects may impact visual integrity')","(0.27692307692307694, 'protect visual setting monument recalls request com state party provide information development projects may impact visual')","(0.35185185185185186, 'com state party provide information development projects may impact visual integrity world heritage property')","(0.43137254901960786, 'party give urgent consideration redefinition buffer')","(0.25773195876288657, 'party give urgent consideration redefinition buffer zone order better protect visual setting')","(0.295774647887324, 'protect visual setting monument recalls request com state party provide')"
"Jun 28, 2015 Virunga National Park Democratic Republic of the Congo N 63","(0.3287671232876712, 'industry leaders shell total undertake activities within world heritage')","(0.30645161290322576, 'established boundaries property inscribed world heritage list n n n also reiterates position oil gas mineral')","(0.33333333333333337, 'position oil gas mineral exploration')","(0.33333333333333337, 'summary state conservation property implementation above examination world heritage committee session n n')","(0.38235294117647056, 'staff continue ensure conservation property despite life threatening')","(0.2894736842105263, 'modifications boundaries world heritage properties related extractive industry dealt procedure significant modifications boundaries accordance paragraph')","(0.4736842105263158, 'park management n n')","(0.35526315789473684, 'reiterates position oil exploration exploitation incompatible world heritage')","(0.3384615384615385, 'n n n recalling decisions com com session doha n')","(0.37777777777777777, 'executive summary state conservation property')","(0.34375, 'ensure conservation property despite life threatening conditions')","(0.3303571428571429, 'continue application reinforced monitoring mechanism property n n n also decides retain virunga national')","(0.3178294573643411, 'might seek minor boundary modification enable exploitation go ahead n n n reiterates position oil exploration')","(0.3052631578947368, 'underlines modifications boundaries world heritage properties related extractive industry dealt')","(0.3529411764705882, 'staff continue ensure conservation property despite life threatening')","(0.33333333333333337, 'n n also reiterates position oil gas mineral')","(0.35820895522388063, 'alliance aims support sustainable economic development around park')","(0.3142857142857143, 'life threatening conditions and expresses sincere condolences families')","(0.4883720930232558, 'killed operations protection property n n n')","(0.37362637362637363, 'property particular encroachment close surface illegal settlements uncontrolled agriculture')","(0.3176470588235294, 'party expedite implementation corrective measures updated joint world heritage centre')","(0.44897959183673475, 'operations protection property n n n welcomes')","(0.31060606060606055, 'ensure conservation property despite life threatening conditions and expresses sincere condolences families guards killed operations')","(0.4260869565217391, 'ahead n n n reiterates position oil exploration exploitation incompatible world heritage status supported')","(0.3375, 'list n n n also reiterates position oil gas mineral')","(0.3855421686746988, 'summary state conservation property implementation above examination world heritage')","(0.4078947368421053, 'operations protection property n n n welcomes improvement security situation')","(0.30666666666666664, 'february updated report including page executive summary state conservation property implementation above examination world heritage committee session')","(0.3307692307692308, 'whc com n n n recalling decisions com com session doha n n n notes appreciation')","(0.3564356435643564, 'guards killed operations protection property n n n welcomes improvement security situation fact park')","(0.4509803921568627, 'staff continue ensure conservation property despite')","(0.2989690721649485, 'com com session doha n n n notes appreciation continued efforts deployed')","(0.36363636363636365, 'list n n n also reiterates position oil gas mineral')"
"Jun 29, 2003 Archaeological Site of Panamxc3xa1 Viejo and Historic District of Panamxc3xa1 Panama","(0.28767123287671237, 'extension historic district panam sal bolivar panama world heritage')","(0.29032258064516125, 'vi name date inscribed area ha buffer ha historic district panam sal bolivar given archaeological site')","(0.41025641025641024, 'bolivar given archaeological site panam')","(0.27884615384615385, 'approves extension historic district panam sal bolivar panama world heritage list include archaeological')","(0.28125, 'committee approves extension historic district panam sal bolivar')","(0.25, 'viejo existing cultural criteria ii iv vi name date inscribed area ha buffer ha historic')","(0.4, 'district panam agreement state')","(0.2857142857142857, 'panam viejo proposed total approves proposed name change')","(0.3421052631578947, 'archaeological site panam viejo proposed total approves proposed name change')","(0.33333333333333337, 'panam sal bolivar panama world')","(0.2622950819672131, 'heritage committee approves extension historic district panam')","(0.3125, 'criteria ii iv vi name date inscribed area ha buffer ha historic district panam')","(0.2945736434108527, 'site panam viejo existing cultural criteria ii iv vi name date inscribed area ha buffer ha')","(0.2567567567567568, 'date inscribed area ha buffer ha historic district panam sal')","(0.2833333333333333, 'cultural criteria ii iv vi name date inscribed')","(0.31666666666666665, 'buffer ha historic district panam sal bolivar given')","(0.26865671641791045, 'ii iv vi name date inscribed area ha')","(0.2857142857142857, 'panam viejo proposed total approves proposed name change')","(0.31999999999999995, 'viejo proposed total approves proposed name change')","(0.2816901408450704, 'archaeological site panam viejo historic district panam agreement state')","(0.33333333333333337, 'cultural criteria ii iv vi name date inscribed area ha')","(0.30612244897959184, 'vi name date inscribed area ha buffer')","(0.26724137931034486, 'archaeological site panam viejo existing cultural criteria ii iv vi name date inscribed area ha')","(0.29565217391304344, 'archaeological site panam viejo existing cultural criteria ii iv vi name date inscribed area')","(0.30000000000000004, 'cultural criteria ii iv vi name date inscribed area ha')","(0.3731343283582089, 'extension historic district panam sal bolivar panama world heritage')","(0.28, 'cultural criteria ii iv vi name date inscribed area ha')","(0.2518518518518519, 'cultural criteria ii iv vi name date inscribed area ha buffer ha historic district panam sal bolivar')","(0.25384615384615383, 'site panam viejo existing cultural criteria ii iv vi name date inscribed area ha buffer ha')","(0.28181818181818186, 'proposed total approves proposed name change archaeological site panam viejo historic district panam agreement')","(0.28260869565217395, 'approves extension historic district panam sal')","(0.28865979381443296, 'viejo existing cultural criteria ii iv vi name date inscribed area ha')","(0.2894736842105263, 'proposed total approves proposed name change archaeological site panam viejo')"
"Jun 29, 2003 Antigua Guatemala Guatemala","(0.3013698630136986, 'complex well new interventions already carried out seem incompatible')","(0.2535211267605634, 'heritage protection law recommends reactive monitoring mission carried soon possible assess possible damages following interventions cathedral')","(0.326530612244898, 'conservation property measures taken preservation')","(0.30841121495327106, 'expressing concern foreseen construction commercial complex well new interventions already carried out seem')","(0.3943661971830986, 'concern foreseen construction commercial complex well new interventions')","(0.26771653543307083, 'heritage centre february detailed report state conservation property measures taken preservation order world heritage committee')","(0.31034482758620685, 'carried out seem incompatible')","(0.34285714285714286, 'construction commercial complex well new interventions already carried')","(0.29885057471264365, 'concern foreseen construction commercial complex well new interventions already carried')","(0.4, 'committee examine state conservation property')","(0.30645161290322576, 'report state conservation property measures taken preservation')","(0.30081300813008127, 'world heritage committee expressing concern foreseen construction commercial complex well new interventions already carried')","(0.2713178294573644, 'state party finalize reformulation la antigua s heritage protection law requests state party submit world heritage')","(0.2906976744186046, 'state conservation property measures taken preservation order world heritage committee')","(0.3880597014925373, 'state conservation property measures taken preservation order world')","(0.3142857142857143, 'heritage protection law recommends reactive monitoring mission carried')","(0.31343283582089554, 'guatemala s heritage protection law recommends reactive monitoring')","(0.30188679245283023, 's heritage protection law requests state party submit')","(0.3793103448275862, 'detailed report state conservation property measures taken')","(0.3421052631578947, 'state conservation property measures taken preservation order world heritage')","(0.3157894736842105, 'complex well new interventions already carried out seem incompatible antigua')","(0.39344262295081966, 'conservation property measures taken preservation order world')","(0.2975206611570248, 'construction commercial complex well new interventions already carried out seem incompatible antigua guatemala s heritage')","(0.32173913043478264, 'state party finalize reformulation la antigua s heritage protection law requests state party submit')","(0.275, 'protection law requests state party submit world heritage centre february')","(0.359375, 'la antigua s heritage protection law requests state party')","(0.3928571428571429, 'heritage protection law recommends reactive monitoring mission carried soon possible')","(0.28888888888888886, 'already carried out seem incompatible antigua guatemala s heritage protection law recommends reactive monitoring mission carried soon')","(0.30000000000000004, 'proposed commercial complex urges state party finalize reformulation la antigua s heritage protection law requests state')","(0.3303571428571429, 'guatemala s heritage protection law recommends reactive monitoring mission carried soon possible assess possible')","(0.46153846153846156, 'detailed report state conservation property measures')","(0.2680412371134021, 'reformulation la antigua s heritage protection law requests state party submit world')","(0.3571428571428571, 'heritage protection law recommends reactive monitoring mission carried soon possible')"
"Jun 29, 2003 Ancient Building Complex in the Wudang Mountains China","(0.2987012987012987, 'prevention mechanisms cultural world heritage properties china requests world')","(0.25850340136054417, 'bodies strengthen co operation state party mobilize technical assistance enhancing preventive conservation mechanisms timber architectural heritage')","(0.37777777777777777, 'prevention mechanisms cultural world heritage')","(0.36363636363636365, 'enhance state conservation property order world heritage committee examine state conservation property session')","(0.4193548387096774, 'taken enhance state conservation property order world heritage')","(0.2790697674418605, 'disaster prevention mechanisms cultural world heritage properties china requests world heritage centre advisory bodies strengthen')","(0.3571428571428571, 'party submit progress report')","(0.36363636363636365, 'state conservation property order world heritage committee examine')","(0.32692307692307687, 'mobilize technical assistance enhancing preventive conservation mechanisms timber architectural heritage')","(0.4, 'examined state conservation property commends')","(0.3076923076923077, 'disaster prevention mechanisms cultural world heritage properties')","(0.2790697674418605, 'co operation state party mobilize technical assistance enhancing preventive conservation mechanisms timber architectural heritage')","(0.29931972789115646, 'bodies strengthen co operation state party mobilize technical assistance enhancing preventive conservation mechanisms timber architectural heritage')","(0.3058823529411765, 'state conservation property order world heritage committee examine state conservation')","(0.36708860759493667, 'preventive conservation mechanisms timber architectural heritage china requests')","(0.28787878787878785, 'up action addressing disaster prevention mechanisms cultural world')","(0.31343283582089554, 'property commends state party immediate follow up action')","(0.31034482758620685, 'centre advisory bodies strengthen co operation state party')","(0.42105263157894735, 'examined state conservation property commends state party')","(0.323943661971831, 'cultural world heritage properties china requests world heritage centre')","(0.33720930232558144, 'prevention mechanisms cultural world heritage properties china requests world heritage')","(0.4067796610169492, 'conservation property commends state party immediate follow')","(0.3157894736842105, 'advisory bodies strengthen co operation state party mobilize technical assistance enhancing preventive conservation mechanisms timber')","(0.29007633587786263, 'party mobilize technical assistance enhancing preventive conservation mechanisms timber architectural heritage china requests state')","(0.2875, 'property commends state party immediate follow up action addressing disaster')","(0.4666666666666667, 'up action addressing disaster prevention mechanisms cultural world heritage')","(0.3294117647058824, 'state conservation property order world heritage committee examine state conservation')","(0.27464788732394363, 'heritage centre february measures taken enhance state conservation property order world heritage committee examine state conservation property')","(0.2857142857142857, 'heritage centre february measures taken enhance state conservation property order world heritage committee examine state conservation')","(0.3613445378151261, 'enhance state conservation property order world heritage committee examine state conservation property session decision')","(0.47058823529411764, 'examined state conservation property commends state')","(0.2678571428571429, 'assistance enhancing preventive conservation mechanisms timber architectural heritage china requests state party')","(0.3026315789473685, 'property commends state party immediate follow up action addressing disaster')"
"Jun 29, 2003 Belovezhskaya Pushcha Bialowieza Forest Belarus and Poland","(0.29885057471264365, 'conservation property possibilities transboundary management co operation meet relevant')","(0.2692307692307693, 'information provided states parties encourages unesco iucn undertake monitoring mission visit property co operation states parties')","(0.32352941176470584, 'co operation states parties review')","(0.33913043478260874, 'states parties review state conservation property possibilities transboundary management co operation meet relevant')","(0.368421052631579, 'review state conservation property possibilities transboundary management co')","(0.35036496350364965, 'state conservation property possibilities transboundary management co operation meet relevant stakeholders belarus poland requests report')","(0.34615384615384615, 'co operation meet relevant')","(0.360655737704918, 'monitoring mission visit property co operation states parties')","(0.3222222222222222, 'co operation states parties review state conservation property possibilities transboundary')","(0.43243243243243246, 'management co operation meet relevant')","(0.29032258064516125, 'committee notes information provided states parties encourages')","(0.288135593220339, 'world heritage committee notes information provided states parties encourages unesco iucn undertake monitoring mission')","(0.2847222222222222, 'review state conservation property possibilities transboundary management co operation meet relevant stakeholders belarus poland requests report')","(0.37, 'conservation property possibilities transboundary management co operation meet relevant stakeholders')","(0.35526315789473684, 'review state conservation property possibilities transboundary management co')","(0.2987012987012987, 'states parties review state conservation property possibilities transboundary')","(0.32894736842105265, 'review state conservation property possibilities transboundary management co')","(0.29508196721311475, 'mission provided order world heritage committee examine state')","(0.36734693877551017, 'property co operation states parties review state')","(0.32183908045977017, 'conservation property possibilities transboundary management co operation meet relevant')","(0.33999999999999997, 'conservation property possibilities transboundary management co operation meet relevant stakeholders')","(0.410958904109589, 'conservation property possibilities transboundary management co operation')","(0.3088235294117647, 'states parties review state conservation property possibilities transboundary management co operation meet relevant stakeholders belarus')","(0.27419354838709675, 'monitoring mission visit property co operation states parties review state conservation property possibilities transboundary')","(0.26436781609195403, 'information provided states parties encourages unesco iucn undertake monitoring mission')","(0.313953488372093, 'review state conservation property possibilities transboundary management co operation')","(0.32999999999999996, 'conservation property possibilities transboundary management co operation meet relevant stakeholders')","(0.30405405405405406, 'monitoring mission visit property co operation states parties review state conservation property possibilities transboundary management co operation')","(0.27083333333333337, 'review state conservation property possibilities transboundary management co operation meet relevant stakeholders belarus poland requests report')","(0.33333333333333337, 'property co operation states parties review state conservation property possibilities transboundary management co operation')","(0.48, 'management co operation meet relevant stakeholders')","(0.3508771929824561, 'state conservation property possibilities transboundary management co operation meet relevant stakeholders belarus')","(0.32098765432098764, 'management co operation meet relevant stakeholders belarus poland requests report')"
"Jun 29, 2003 Archaeological Ensemble of the Bend of the Boyne Ireland","(0.31182795698924726, 'information requested including environmental impact assessment earliest opportunity requests')","(0.2592592592592593, 'case major planning decisions affecting world heritage property urges state party provide information requested including environmental')","(0.3414634146341463, 'consultation state party review situation')","(0.339622641509434, 'undertake mission consultation state party review situation impact project value integrity property submit')","(0.3787878787878788, 'icomos undertake mission consultation state party review situation')","(0.2824427480916031, 'planning decisions affecting world heritage property urges state party provide information requested including environmental impact')","(0.2857142857142857, 'party provide information requested')","(0.3384615384615385, 'inviting states parties provide information world heritage centre')","(0.3295454545454546, 'operational guidelines inviting states parties provide information world heritage centre')","(0.4, 'committee examine state conservation property')","(0.3275862068965517, 'state party provided information requested municipal waste')","(0.30708661417322836, 'municipal waste incinerator vicinity world heritage property recalling paragraph operational guidelines inviting states parties')","(0.27586206896551724, 'requested municipal waste incinerator vicinity world heritage property recalling paragraph operational guidelines inviting states parties provide')","(0.2755102040816326, 'party provide information requested including environmental impact assessment earliest opportunity')","(0.34375, 'mission consultation state party review situation impact project')","(0.2894736842105263, 'heritage property recalling paragraph operational guidelines inviting states')","(0.29850746268656714, 'value integrity property submit report order world heritage')","(0.29729729729729726, 'earliest opportunity requests unesco icomos undertake mission consultation')","(0.3448275862068966, 'inviting states parties provide information world heritage')","(0.32098765432098764, 'operational guidelines inviting states parties provide information world heritage')","(0.3296703296703297, 'provided information requested municipal waste incinerator vicinity world heritage property')","(0.3220338983050848, 'undertake mission consultation state party review situation')","(0.3125, 'property recalling paragraph operational guidelines inviting states parties provide information world heritage centre case major')","(0.2796610169491526, 'operational guidelines inviting states parties provide information world heritage centre case major planning decisions')","(0.2727272727272727, 'operational guidelines inviting states parties provide information world heritage centre')","(0.3827160493827161, 'operational guidelines inviting states parties provide information world heritage')","(0.326530612244898, 'party provide information requested including environmental impact assessment earliest opportunity')","(0.261437908496732, 'affecting world heritage property urges state party provide information requested including environmental impact assessment earliest opportunity requests')","(0.2847222222222222, 'affecting world heritage property urges state party provide information requested including environmental impact assessment earliest opportunity')","(0.3007518796992481, 'provide information requested including environmental impact assessment earliest opportunity requests unesco icomos undertake mission')","(0.38888888888888884, 'heritage committee examine state conservation property')","(0.27826086956521734, 'provide information requested including environmental impact assessment earliest opportunity requests unesco icomos')","(0.30379746835443033, 'parties provide information world heritage centre case major planning decisions')"
"Jun 29, 2003 Agra Fort, Taj Mahal, Fatehpur Sikri India","(0.30000000000000004, 'corrective measures enhanced conservation management development world heritage properties')","(0.27450980392156865, 'invitation submit proposals making decisions would difficult reverse stipulated paragraph operational guidelines implementation world heritage convention')","(0.41025641025641024, 'convention july requests world heritage')","(0.3829787234042553, 'february state conservation world heritage properties taj mahal agra fort order world heritage')","(0.3924050632911392, 'corrective measures enhanced conservation management development world heritage')","(0.31690140845070425, 'party concerning development project view elaborate corrective measures enhanced conservation management development world heritage properties')","(0.3793103448275862, 'upon full analysis assessment')","(0.3913043478260869, 'implementation world heritage convention july requests world heritage')","(0.34782608695652173, 'operational guidelines implementation world heritage convention july requests world heritage')","(0.41025641025641024, 'world heritage convention july requests')","(0.360655737704918, 'mission hold consultations state party concerning development')","(0.31007751937984496, 'hold consultations state party concerning development project view elaborate corrective measures enhanced conservation management')","(0.2857142857142857, 'decisions would difficult reverse stipulated paragraph operational guidelines implementation world heritage convention july requests world heritage')","(0.28205128205128205, 'heritage convention july requests world heritage centre icomos undertake joint')","(0.3513513513513513, 'enhanced conservation management development world heritage properties taj')","(0.33333333333333337, 'implementation world heritage convention july requests world heritage')","(0.379746835443038, 'corrective measures enhanced conservation management development world heritage')","(0.31034482758620685, 'heritage value two properties well heritage values related')","(0.41666666666666663, 'examine state conservation properties session report include')","(0.368421052631579, 'implementation world heritage convention july requests world heritage centre')","(0.33333333333333337, 'centre february state conservation world heritage properties taj mahal agra')","(0.38095238095238093, 'conservation properties session report include possible results')","(0.323943661971831, 'party concerning development project view elaborate corrective measures enhanced conservation management development world heritage properties')","(0.28695652173913044, 'heritage properties agra area would include three world heritage properties agra fort taj mahal')","(0.3548387096774194, 'party concerning development project view elaborate corrective measures enhanced conservation')","(0.42666666666666664, 'court concerning implementation development plan quot taj heritage corridor')","(0.37362637362637363, 'consultations state party concerning development project view elaborate corrective measures')","(0.31851851851851853, 'reconsider on going implementation project based upon full analysis assessment impact major development plan would cause upon')","(0.3214285714285714, 'development project view elaborate corrective measures enhanced conservation management development world heritage properties taj mahal agra')","(0.37815126050420167, 'corrective measures enhanced conservation management development world heritage properties taj mahal agra fort requests')","(0.4363636363636364, 'committee examine state conservation properties session')","(0.2831858407079646, 'project view elaborate corrective measures enhanced conservation management development world heritage properties')","(0.3176470588235294, 'undertake joint reactive monitoring mission hold consultations state party concerning')"
