,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Jul 18, 2019 Dryland Degradation Assessment and the Millennium Ecosystem Assessment","(0.3157894736842105, 'ecosystem assessment mea carried various international organizations institutions collaboration')","(0.29518072289156627, 'initiatives dryland degradation assessment lada millennium ecosystem assessment mea carried various international organizations institutions collaboration secretariat')","(0.30952380952380953, 'concerns parties taken account assessments')","(0.3015873015873016, 'appreciation initiatives dryland degradation assessment lada millennium ecosystem assessment mea carried various international')","(0.33333333333333337, 'conference parties noting appreciation initiatives dryland degradation assessment')","(0.2816901408450704, 'mea carried various international organizations institutions collaboration secretariat taking note presentations made representatives lada mea')","(0.36363636363636365, 'parties taken account assessments')","(0.3666666666666667, 'representatives lada mea well information contained iccd cop')","(0.3142857142857143, 'various international organizations institutions collaboration secretariat taking note presentations made')","(0.33333333333333337, 'facilitate involvement parties order concerns')","(0.3188405797101449, 'institutions collaboration secretariat taking note presentations made')","(0.30000000000000004, 'appreciation initiatives dryland degradation assessment lada millennium ecosystem assessment mea carried various international organizations')","(0.32530120481927716, 'initiatives dryland degradation assessment lada millennium ecosystem assessment mea carried various international organizations institutions collaboration secretariat')","(0.303030303030303, 'noting appreciation initiatives dryland degradation assessment lada millennium ecosystem assessment')","(0.31645569620253167, 'ecosystem assessment conference parties noting appreciation initiatives dryland')","(0.2790697674418605, 'various international organizations institutions collaboration secretariat taking note')","(0.313953488372093, 'various international organizations institutions collaboration secretariat taking note')","(0.29230769230769227, 'two initiatives next session committee science technology plenary')","(0.33333333333333337, 'assessment conference parties noting appreciation initiatives dryland')","(0.30000000000000004, 'various international organizations institutions collaboration secretariat taking note presentations')","(0.34693877551020413, 'mea carried various international organizations institutions collaboration secretariat taking note')","(0.37142857142857144, 'conference parties noting appreciation initiatives dryland degradation')","(0.3237410071942446, 'page decision cop dryland degradation assessment millennium ecosystem assessment conference parties noting appreciation initiatives dryland')","(0.302158273381295, 'international organizations institutions collaboration secretariat taking note presentations made representatives lada mea well information')","(0.2680412371134021, 'conference parties noting appreciation initiatives dryland degradation assessment lada millennium')","(0.31999999999999995, 'various international organizations institutions collaboration secretariat taking note presentations')","(0.3168316831683168, 'dryland degradation assessment millennium ecosystem assessment conference parties noting appreciation')","(0.289308176100629, 'mea carried various international organizations institutions collaboration secretariat taking note presentations made representatives lada mea well information')","(0.2763157894736842, 'conference parties noting appreciation initiatives dryland degradation assessment lada millennium ecosystem assessment mea carried various international')","(0.3435114503816794, 'page decision cop dryland degradation assessment millennium ecosystem assessment conference parties noting appreciation initiatives')","(0.4098360655737705, 'assessment conference parties noting appreciation initiatives')","(0.3278688524590164, 'international organizations institutions collaboration secretariat taking note presentations made representatives lada mea')","(0.29807692307692313, 'organizations institutions collaboration secretariat taking note presentations made representatives lada')"
"Jul 18, 2019 Expression of gratitude to the Government and people of Italy  Expression of appreciation to the Food and A","(0.1643835616438356, 'j l n p e e j g h')","(0.19354838709677424, 'b c e e c c f e g h j l n p e e')","(0.16129032258064513, 'c e e c c')","(0.20731707317073167, 'e c c f e g h j l n p e e')","(0.18518518518518523, 'c c f e g h j l')","(0.18518518518518523, 'b c e e c c f e g h j l n p e')","(0.2666666666666667, 'p e e j')","(0.19999999999999996, 'b c e e c c f e')","(0.18461538461538463, 'b c e e c c f e g h')","(0.2222222222222222, 'b c e e c')","(0.16000000000000003, 'b c e e c c f')","(0.1607142857142857, 'b c e e c c f e g h j l n p')","(0.16279069767441856, 'b c e e c c f e g h j l n p e e')","(0.17567567567567566, 'e e c c f e g h j l')","(0.18333333333333335, 'e e c c f e g h')","(0.16666666666666663, 'b c e e c c f e')","(0.14925373134328357, 'e e c c f e g h')","(0.20833333333333337, 'g h j l n p e e')","(0.19999999999999996, 'c e e c c f e')","(0.180327868852459, 'b c e e c c f e g')","(0.18181818181818177, 'c c f e g h j l n p')","(0.16326530612244894, 'j l n p e e j')","(0.1724137931034483, 'b c e e c c f e g h j l n p e')","(0.15652173913043477, 'e c c f e g h j l n p e e j')","(0.15000000000000002, 'b c e e c c f e g h')","(0.1875, 'b c e e c c f e g')","(0.16000000000000003, 'b c e e c c f e g h')","(0.16296296296296298, 'b c e e c c f e g h j l n p e e j')","(0.16923076923076918, 'b c e e c c f e g h j l n p e e')","(0.16831683168316836, 'b c e e c c f e g h j l n p')","(0.16666666666666663, 'b c e e c c')","(0.14432989690721654, 'b c e e c c f e g h j l')","(0.18181818181818177, 'f e g h j l n p e e')"
"Jul 18, 2019 Extrabudgetary funding for 1998","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
"Jul 18, 2019 Expression of gratitude to the Government and people of Brazil","(0.136986301369863, 'j k l n j c p g q')","(0.16935483870967738, 'b c e c f b g h e g j k l n j c')","(0.19354838709677424, 'c e c e g')","(0.19512195121951215, 'e c e g g g b n p f e h h')","(0.18518518518518523, 'c e c e g g g b')","(0.16666666666666663, 'b c e c f b g h e g j k l n j')","(0.19999999999999996, 'p g q r')","(0.18000000000000005, 'e c f b g h e g')","(0.18461538461538463, 'b c e c f b g h e g')","(0.18518518518518523, 'b c e c f')","(0.18000000000000005, 'j k l n j c p')","(0.1517857142857143, 'e c e g g g b n p f e h h h')","(0.15503875968992253, 'b c e c f b g h e g j k l n j c')","(0.18918918918918914, 'b c e c f b g h e g')","(0.16666666666666663, 'e c f b g h e g')","(0.18333333333333335, 'q g x b c e c e')","(0.14925373134328357, 'b c e c f b g h')","(0.1875, 'e c f b g h e g')","(0.19999999999999996, 'n j c p g q r')","(0.16393442622950816, 'b c e c f b g h e')","(0.18181818181818177, 'c e c e g g g b n p')","(0.16326530612244894, 'c e c e g g g')","(0.1637931034482759, 'b c e c f b g h e g j k l n j')","(0.15652173913043477, 'e c e g g g b n p f e h h h')","(0.16249999999999998, 'b c e c f b g h e g')","(0.171875, 'b c e c f b g h e')","(0.17333333333333334, 'c e c e g g g b n p')","(0.15555555555555556, 'e g j k l n j c p g q r u v w x e')","(0.1461538461538462, 'e g j k l n j c p g q r u v w x')","(0.17821782178217827, 'x b c e c e g g g b n p f e')","(0.16666666666666663, 'b c e c f b')","(0.15463917525773196, 'l n j c p g q r u v w x')","(0.16666666666666663, 'g h e g j k l n j c')"
"Jul 18, 2019 Financial rules of the Conference of the Parties, its subsidiary bodies and the Convention Secretariat","(0.1643835616438356, 'b n j n c f b h b')","(0.16935483870967738, 'h c g c e b c j j h b k h e b j')","(0.19354838709677424, 'c g c e b')","(0.19512195121951215, 'n b n n h c h p n h c g c')","(0.16666666666666663, 'n n b n n h c h')","(0.18518518518518523, 'b b c f f g f f n n b n n h c')","(0.1333333333333333, 'p n h c')","(0.21999999999999997, 'n n b n n h c h')","(0.19999999999999996, 'f f n n b n n h c h')","(0.18518518518518523, 'b n j n c')","(0.16000000000000003, 'f f n n b n n')","(0.1607142857142857, 'f f n n b n n h c h p n h c')","(0.1705426356589147, 'f f n n b n n h c h p n h c g c')","(0.17567567567567566, 'f f n n b n n h c h')","(0.15000000000000002, 'j n c f b h b b')","(0.16666666666666663, 'f g f f n n b n')","(0.16417910447761197, 'f f n n b n n h')","(0.1875, 'n h c h p n h c')","(0.19999999999999996, 'f n n b n n h')","(0.180327868852459, 'n n b n n h c h p')","(0.18181818181818177, 'n n b n n h c h p n')","(0.16326530612244894, 'n n b n n h c')","(0.1724137931034483, 'n b n n h c h p n h c g c e b')","(0.14782608695652177, 'h e b j f h g b n j n c f b')","(0.16249999999999998, 'p n h c g c e b c j')","(0.171875, 'n n b n n h c h p')","(0.17333333333333334, 'n n b n n h c h p n')","(0.16296296296296298, 'f f n n b n n h c h p n h c g c e')","(0.16153846153846152, 'c f f g f f n n b n n h c h p n')","(0.17821782178217827, 'n b n n h c h p n h c g c e')","(0.19444444444444442, 'g f f n n b')","(0.15463917525773196, 'f f n n b n n h c h p n')","(0.18181818181818177, 'f f n n b n n h c h')"
"Jul 18, 2019 Global Mechanism","(0.136986301369863, 'c b c c b e f c c')","(0.16935483870967738, 'c b c c b e f c c c g c c b c c')","(0.16129032258064513, 'c b c c b')","(0.19512195121951215, 'f c c c g c c b c c h j k')","(0.16666666666666663, 'c c b e f c c c')","(0.16666666666666663, 'c b c c b e f c c c g c c b c')","(0, '')","(0.18000000000000005, 'c c b e f c c c')","(0.18461538461538463, 'c b c c b e f c c c')","(0.14814814814814814, 'c b c c b')","(0.16000000000000003, 'c c b e f c c')","(0.1607142857142857, 'c b e f c c c g c c b c c h')","(0.17829457364341084, 'c b c c b e f c c c g c c b c c')","(0.14864864864864868, 'c b c c b e f c c c')","(0.15000000000000002, 'b e f c c c g c')","(0.18333333333333335, 'c c b e f c c c')","(0.14925373134328357, 'c b c c b e f c')","(0.16666666666666663, 'c b c c b e f c')","(0.17500000000000004, 'c b c c b e f')","(0.180327868852459, 'b e f c c c g c c')","(0.1515151515151515, 'c c b e f c c c g c')","(0.1428571428571429, 'c b c c b e f')","(0.1637931034482759, 'c b c c b e f c c c g c c b c')","(0.13043478260869568, 'c b c c b e f c c c g c c b')","(0.16249999999999998, 'f c c c g c c b c c')","(0.1875, 'c c g c c b c c h')","(0.16000000000000003, 'c c b e f c c c g c')","(0.15555555555555556, 'c b c c b e f c c c g c c b c c h')","(0.16153846153846152, 'c b c c b e f c c c g c c b c c')","(0.16831683168316836, 'c b c c b e f c c c g c c b')","(0.13888888888888884, 'c b c c b e')","(0.11340206185567014, 'f c c c g c c b c c h j')","(0.16666666666666663, 'c b c c b e f c c c')"
"Jul 18, 2019 Adjustment to the Convention budget and programme for 1999","(0.1643835616438356, 'n p p p p l j f h')","(0.16129032258064513, 'g j g j f j q l e f j j j l q e')","(0.16129032258064513, 'c g g j v')","(0.19512195121951215, 'h n n h h h h h h n c h h')","(0.16666666666666663, 'b n h h b p w l')","(0.18518518518518523, 'b p z b g h n p b n g h h h h')","(0.2666666666666667, 'p g e p')","(0.18000000000000005, 'b j k f l c n f')","(0.19999999999999996, 'f p c h z f w n c z')","(0.14814814814814814, 'f l c n f')","(0.18000000000000005, 'h n p b n g h')","(0.1517857142857143, 'c h z f w n c z z f p n b z')","(0.1472868217054264, 'k f l c n f p q f p q j k f p r')","(0.16216216216216217, 'b h n b n h h h h w')","(0.15000000000000002, 'g h n p b n g h')","(0.16666666666666663, 'g h n p b n g h')","(0.14925373134328357, 'w k h h p b k h')","(0.20833333333333337, 'l p g e p z z h')","(0.19999999999999996, 'n c h h z n h')","(0.180327868852459, 'r p p p u c g g j')","(0.16666666666666663, 'h e f g b j k f l c')","(0.16326530612244894, 'c n f p q f p')","(0.1724137931034483, 'p p q r p p p u c g g j v g b')","(0.15652173913043477, 'l w g e j p p x x e f g h h')","(0.15000000000000002, 'p q r p p p u c g g')","(0.15625, 'p q r p p p u c g')","(0.16000000000000003, 'j j l q e k w g b g')","(0.15555555555555556, 'p q r p p p u c g g j v g b j g k')","(0.16153846153846152, 'p q r p p p u c g g j v g b j g')","(0.15841584158415845, 'c n f p q f p q j k f p r f')","(0.19444444444444442, 'g h n p b n')","(0.15463917525773196, 'l p g e p z z h n p p p')","(0.18181818181818177, 'l p p q r p p p u c')"
"Jul 17, 2019 The Ordos Declaration","(0.1643835616438356, 'c r e p r n r c f')","(0.18548387096774188, 'r r l e r k l r e n u w l v k u')","(0.19354838709677424, 'f v b c v')","(0.20731707317073167, 'r l x p r b c r e p r n r')","(0.18518518518518523, 'e p r n r c f g')","(0.18518518518518523, 'h k l n p q r r p u v u w p u')","(0.2666666666666667, 'p r n r')","(0.19999999999999996, 'e p r n r c f g')","(0.19999999999999996, 'c r e p r n r c f g')","(0.18518518518518523, 'n p q r r')","(0.19999999999999996, 'h l p p r r l')","(0.1785714285714286, 'r l x p r b c r e p r n r c')","(0.1705426356589147, 'x p r b c r e p r n r c f g u x')","(0.18918918918918914, 'l e r k l r e n u w')","(0.18333333333333335, 'r r p q r r e b')","(0.18333333333333335, 'r r l e r k l r')","(0.17910447761194026, 'r b c r e p r n')","(0.22916666666666663, 'r r l e r k l r')","(0.19999999999999996, 'r b c r e p r')","(0.21311475409836067, 'e p r n r c f g u')","(0.19696969696969702, 'c r e p r n r c f g')","(0.18367346938775508, 'n p q r r p u')","(0.18103448275862066, 'p r b c r e p r n r c f g u x')","(0.19130434782608696, 'p r b c r e p r n r c f g u')","(0.19999999999999996, 'r r l e r k l r e n')","(0.1875, 'r b c r e p r n r')","(0.21333333333333337, 'c r e p r n r c f g')","(0.18518518518518523, 'k q r l x p r b c r e p r n r c f')","(0.18461538461538463, 'k q r l x p r b c r e p r n r c')","(0.20792079207920788, 'h l p p r r l e r k l r e n')","(0.19444444444444442, 'r b c r e p')","(0.1649484536082474, 'n p q r r p u v u w p u')","(0.21212121212121215, 'r b c r e p r n r c')"
"Jul 18, 2019 Inclusion of activities of nongovernmental organizations within the official programme of work of future se","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
"Jul 18, 2019 Interim arrangements for the Conference of the Parties and for the Secretariat of the Convention","(0, '')","(0, '')","(0.16129032258064513, 'c c e f b')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0.14814814814814814, 'b c c e f')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0.16666666666666663, 'b c c e f b')","(0, '')","(0, '')"
"Jul 18, 2019 Enhancement of the participation of nongovernmental organizations in the work of the Conference of the Part","(0.15068493150684936, 'h k l b n p e e g')","(0.17741935483870963, 'n p e e h g g b p h b g h h b g')","(0.19354838709677424, 'e f b c e')","(0.19512195121951215, 'e j e b g h h k l b n p e')","(0.16666666666666663, 'e e g g g b n p')","(0.17592592592592593, 'b c e f b c e b g h h b g h g')","(0.2666666666666667, 'p e e g')","(0.19999999999999996, 'g b n p e e h g')","(0.18461538461538463, 'b c e f b c e b g h')","(0.18518518518518523, 'b c e j e')","(0.16000000000000003, 'c e j e b g h')","(0.1607142857142857, 'b n p e e g g g b n p e e h')","(0.15503875968992253, 'h k l b n p e e g g g b n p e e')","(0.16216216216216217, 'b c e f b c e b g h')","(0.16666666666666663, 'b c e f b c e b')","(0.18333333333333335, 'e f b c e b g h')","(0.14925373134328357, 'e f b c e b g h')","(0.22916666666666663, 'h k l b n p e e')","(0.19999999999999996, 'k l b n p e e')","(0.180327868852459, 'l b n p e e g g g')","(0.18181818181818177, 'n p e e g g g b n p')","(0.16326530612244894, 'l b n p e e g')","(0.1724137931034483, 'b n p e e g g g b n p e e h g')","(0.15652173913043477, 'b n p e e g g g b n p e e h')","(0.16249999999999998, 'l b n p e e g g g b')","(0.171875, 'e e g g g b n p e')","(0.17333333333333334, 'n p e e g g g b n p')","(0.16296296296296298, 'b c e j e b g h h k l b n p e e g')","(0.16153846153846152, 'n p e e g g g b n p e e h g g b')","(0.15841584158415845, 'b b c e j e b g h h k l b n')","(0.19444444444444442, 'e f b c e b')","(0.15463917525773196, 'b n p e e g g g b n p e')","(0.16666666666666663, 'g h h k l b n p e e')"
"Jul 18, 2019 Global Mechanism first review of plocies, operational modalities and activities","(0.15068493150684936, 'c h h p e l z r c')","(0.16129032258064513, 'b c c e f b g h h j k l l h j k')","(0.16129032258064513, 'c c e f b')","(0.19512195121951215, 'h h p q c c h h l h h j k')","(0.16666666666666663, 'c h h p e l z r')","(0.17592592592592593, 'k l b n h p q c h h h h h p r')","(0.2666666666666667, 'p r b g')","(0.16000000000000003, 'g h h j k l l h')","(0.16923076923076918, 'k l l h j k l b n h')","(0.14814814814814814, 'b c c e f')","(0.18000000000000005, 'h h p r b g u')","(0.1517857142857143, 'n h p q c h h h h h p r b g')","(0.16279069767441856, 'h p b b c h h p e l z r c u v r')","(0.16216216216216217, 'b c c e f b g h h j')","(0.16666666666666663, 'e l z r c u v r')","(0.16666666666666663, 'e l z r c u v r')","(0.16417910447761197, 'e l z r c u v r')","(0.20833333333333337, 'c h h p e l z r')","(0.19999999999999996, 'b c h h p e l')","(0.180327868852459, 'l h h p e u h p g')","(0.18181818181818177, 'h p e l z r c u v r')","(0.16326530612244894, 'h v p w b l u')","(0.15517241379310343, 'q c h h h h h p r b g u h h h')","(0.14782608695652177, 'l h j k l b n h p q c h h h')","(0.16249999999999998, 'h p e l z r c u v r')","(0.171875, 'h h v p w b l u h')","(0.16000000000000003, 'c h h p e l z r c u')","(0.15555555555555556, 'h p b b c h h p e l z r c u v r x')","(0.16153846153846152, 'c h h p e l z r c u v r x x x k')","(0.16831683168316836, 'b b c h h p e l z r c u v r')","(0.19444444444444442, 'r c u v r x')","(0.15463917525773196, 'h h p e l z r c u v r x')","(0.16666666666666663, 'h p e u h p g h h c')"
"Jul 18, 2019 Memorandum of Understanding between the Conference of the Parties to the United Nations Convention to Comba","(0.12328767123287676, 'c c j j v w c e x')","(0, '')","(0.16129032258064513, 'c c j j v')","(0.1585365853658537, 'c c j j v w c e x v v v n')","(0.14814814814814814, 'c c j j v w c e')","(0, '')","(0, '')","(0.16000000000000003, 'c c j j v w c e')","(0.16923076923076918, 'c c j j v w c e x v')","(0.14814814814814814, 'j j v w c')","(0.14, 'c j j v w c e')","(0.1339285714285714, 'c c j j v w c e x v v v n b')","(0, '')","(0.1351351351351351, 'c c j j v w c e x v')","(0.1333333333333333, 'j j v w c e x v')","(0.16666666666666663, 'c c j j v w c e')","(0.13432835820895528, 'v w c e x v v v')","(0.14583333333333337, 'j j v w c e x v')","(0.17500000000000004, 'j j v w c e x')","(0.1311475409836066, 'j j v w c e x v v')","(0.1515151515151515, 'v w c e x v v v n b')","(0.1428571428571429, 'c e x v v v n')","(0, '')","(0.13913043478260867, 'c c j j v w c e x v v v n b')","(0.13749999999999996, 'c c j j v w c e x v')","(0.15625, 'c c j j v w c e x')","(0.17333333333333334, 'c c j j v w c e x v')","(0, '')","(0, '')","(0.16831683168316836, 'c c j j v w c e x v v v n b')","(0.16666666666666663, 'x v v v n b')","(0.12371134020618557, 'c c j j v w c e x v v v')","(0.1515151515151515, 'v w c e x v v v n b')"
"Jul 18, 2019 Ordinary sessions of the Conference of the Parties","(0.1643835616438356, 'h e v n n n e f k')","(0.16935483870967738, 'g k x u u r w z h e v n n n e f')","(0.19354838709677424, 'n n g c h')","(0.20731707317073167, 'n n g c h l h p h q r h q')","(0.18518518518518523, 'l n n g c h l h')","(0.17592592592592593, 'b c b e f g c e h j g k k h l')","(0.19999999999999996, 'p h q r')","(0.19999999999999996, 'l n n g c h l h')","(0.2153846153846154, 'k h l n n g c h l h')","(0.2222222222222222, 'v n n n e')","(0.19999999999999996, 'h l n n g c h')","(0.1607142857142857, 'k h l n n g c h l h p h q r')","(0.15503875968992253, 'b c b e f g c e h j g k k h l n')","(0.17567567567567566, 'h e v n n n e f k g')","(0.16666666666666663, 'h e v n n n e f')","(0.18333333333333335, 'b c b e f g c e')","(0.16417910447761197, 'h e v n n n e f')","(0.1875, 'b c b e f g c e')","(0.25, 'h e v n n n e')","(0.19672131147540983, 'v n n n e f k g c')","(0.18181818181818177, 'v n n n e f k g c p')","(0.18367346938775508, 'e v n n n e f')","(0.1637931034482759, 'n n g c h l h p h q r h q u u')","(0.14782608695652177, 'j g k k h l n n g c h l h p')","(0.15000000000000002, 'b c b e f g c e h j')","(0.171875, 'l n n g c h l h p')","(0.18666666666666665, 'h e v n n n e f k g')","(0.16296296296296298, 'l h p h q r h q u u n v r w h q g')","(0.16153846153846152, 'u r w z h e v n n n e f k g c p')","(0.16831683168316836, 'e f g c e h j g k k h l n n')","(0.19444444444444442, 'h e v n n n')","(0.14432989690721654, 'q r h q u u n v r w h q')","(0.18181818181818177, 'v n n n e f k g c p')"
"Jul 18, 2019 Other bodies performing work similar to that envisaged for the Committee on Science and Technology","(0.12328767123287676, 'b c e f g g c h b')","(0.16935483870967738, 'b c e f g g c h b j k k l c c c')","(0.16129032258064513, 'c e f g g')","(0.1707317073170732, 'b c e f g g c h b j k k l')","(0.16666666666666663, 'c c k p p p q n')","(0.16666666666666663, 'b c e f g g c h b j k k l c c')","(0.19999999999999996, 'p p q n')","(0.16000000000000003, 'b c e f g g c h')","(0.16923076923076918, 'b c e f g g c h b j')","(0.14814814814814814, 'b c e f g')","(0.16000000000000003, 'c e f g g c h')","(0.1517857142857143, 'j k k l c c c k p p p q n r')","(0.1472868217054264, 'b c e f g g c h b j k k l c c c')","(0.14864864864864868, 'b c e f g g c h b j')","(0.15000000000000002, 'b c e f g g c h')","(0.16666666666666663, 'q n r b b k l v')","(0.13432835820895528, 'b c e f g g c h')","(0.1875, 'l c c c k p p p')","(0.17500000000000004, 'k p p p q n r')","(0.14754098360655743, 'b c e f g g c h b')","(0.16666666666666663, 'q n r b b k l v u k')","(0.1428571428571429, 'c c c k p p p')","(0.18103448275862066, 'l c c c k p p p q n r b b k l')","(0.15652173913043477, 'l c c c k p p p q n r b b k')","(0.16249999999999998, 'l c c c k p p p q n')","(0.171875, 'c c k p p p q n r')","(0.16000000000000003, 'c c k p p p q n r b')","(0.16296296296296298, 'b j k k l c c c k p p p q n r b b')","(0.16153846153846152, 'l c c c k p p p q n r b b k l v')","(0.16831683168316836, 'c k p p p q n r b b k l v u')","(0.16666666666666663, 'g g c h b j')","(0.15463917525773196, 'c k p p p q n r b b k l')","(0.16666666666666663, 'c c k p p p q n r b')"
"Jul 18, 2019 Physical location of the Permanent Secretariat of the Convention","(0, '')","(0, '')","(0.16129032258064513, 'c c e f f')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0.14814814814814814, 'b c c e f')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0.13888888888888884, 'b c c e f f')","(0, '')","(0, '')"
"Jul 18, 2019 Organization to house the Global Mechanism and agreement on its modalities","(0.1643835616438356, 'c e h c e e g h g')","(0.16935483870967738, 'b c c e f g h g c e h c e e g h')","(0.19354838709677424, 'c e h c e')","(0.19512195121951215, 'b c c e f g h g c e h c e')","(0.16666666666666663, 'c e h c e e g h')","(0.17592592592592593, 'k k k p k p g g b f g h f h f')","(0.19999999999999996, 'p k p g')","(0.18000000000000005, 'h g c e h c e e')","(0.19999999999999996, 'k l h k l l e e c n')","(0.18518518518518523, 'g c e h c')","(0.19999999999999996, 'k l l e e c n')","(0.1607142857142857, 'b c c e f g h g c e h c e e')","(0.16279069767441856, 'f g h g c e h c e e g h g c f f')","(0.16216216216216217, 'l l e e c n g h g c')","(0.16666666666666663, 'l l e e c n g h')","(0.18333333333333335, 'c e h c e e g h')","(0.14925373134328357, 'c e h c e e g h')","(0.20833333333333337, 'l l e e c n g h')","(0.22499999999999998, 'g c e h c e e')","(0.19672131147540983, 'e e g h g c f f g')","(0.19696969696969702, 'e e g h g c f f g f')","(0.18367346938775508, 'c e h c e e g')","(0.1724137931034483, 'b c c e f g h g c e h c e e g')","(0.15652173913043477, 'b c c e f g h g c e h c e e')","(0.16249999999999998, 'f g h g c e h c e e')","(0.171875, 'c e f g h g c e h')","(0.17333333333333334, 'h k l l e e c n g h')","(0.16296296296296298, 'b c c e f g h g c e h c e e g h g')","(0.16153846153846152, 'b c c e f g h g c e h c e e g h')","(0.17821782178217827, 'e f g h g c e h c e e g h g')","(0.19444444444444442, 'e h c e e g')","(0.14432989690721654, 'h k l l e e c n g h g c')","(0.18181818181818177, 'l l e e c n g h g c')"
"Jul 18, 2019 Procedure for the review of the implementation of the Convention","(0.12328767123287676, 'h h j k h h l f h')","(0.12096774193548387, 'e f g h h h h h h h j k h h l f')","(0.09677419354838712, 'k h h l f')","(0.1707317073170732, 'h h h h j k h h l f h h z')","(0, '')","(0.12962962962962965, 'e f g h h h h h h h j k h h l')","(0, '')","(0.14, 'e f g h h h h h')","(0.1384615384615384, 'h h h h j k h h l f')","(0, '')","(0, '')","(0.125, 'e f g h h h h h h h j k h h')","(0.13178294573643412, 'e f g h h h h h h h j k h h l f')","(0.1216216216216216, 'e f g h h h h h h h')","(0, '')","(0.09999999999999998, 'h h j k h h l f')","(0.11940298507462688, 'j k h h l f h h')","(0.125, 'e f g h h h h h')","(0.125, 'e f g h h h h')","(0.11475409836065575, 'e f g h h h h h h')","(0.13636363636363635, 'h h j k h h l f h h')","(0, '')","(0.12068965517241381, 'e f g h h h h h h h j k h h l')","(0.11304347826086958, 'h h h h h h h j k h h l f h')","(0.09999999999999998, 'e f g h h h h h h h')","(0.140625, 'e f g h h h h h h')","(0.10666666666666669, 'e f g h h h h h h h')","(0.11111111111111116, 'e f g h h h h h h h j k h h l f h')","(0.10769230769230764, 'e f g h h h h h h h j k h h l f')","(0.12871287128712872, 'h h h h h h h j k h h l f h')","(0, '')","(0.11340206185567014, 'h h h h h h h j k h h l')","(0.12121212121212122, 'h h j k h h l f h h')"
